Jupiter,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1973021.5,1973021.611,1973021.735,689,11,3,5.63444,213.6757,0.95951,224.08875,284.32282,0,282.6605,-10.32515
AR,1973197.5,1973198.171,1973198.295,690,4,28,19.07667,226.76761,1.12501,40.55436,289.12492,0,112.14663,-5.54643
CS,1973212.5,1973213.565,1973213.688,690,5,14,4.52306,224.82232,1.09646,55.29619,71.52851,0,242.59122,-5.59192
EL,1973384.5,1973385.123,1973385.246,690,11,1,17.91167,237.64751,0.52408,222.3336,66.7424,0,78.03874,-10.42068
MF,1973418.5,1973418.63,1973418.754,690,12,5,6.09111,245.24967,0.47301,256.43315,295.22761,0,290.75346,-10.27074
AR,1973596.5,1973597.187,1973597.31,691,6,1,19.44111,258.98878,0.27852,72.82729,297.71958,0,121.21583,-5.08425
CS,1973608.5,1973609.559,1973609.682,691,6,14,4.37278,257.40982,0.24831,84.61247,62.41773,0,237.40015,-5.17997
EL,1973784.5,1973785.117,1973785.24,691,12,6,17.76861,271.00296,-0.12843,257.69907,61.20473,0,69.303,-10.59138
MF,1973819.5,1973819.64,1973819.763,692,1,10,6.31472,279.07784,-0.18724,292.86864,298.48152,0,289.23939,-10.28223
AR,1973996.5,1973997.193,1973997.317,692,7,5,19.60444,293.21272,-0.71382,105.97086,297.00835,0,121.76418,-5.51392
CS,1974008.5,1974009.567,1974009.691,692,7,18,4.57583,291.61002,-0.74316,117.81589,62.62642,0,240.42673,-5.85159
EL,1974186.5,1974187.13,1974187.254,693,1,11,18.09417,306.31061,-0.76145,295.14397,66.3744,0,71.14555,-10.13611
MF,1974224.5,1974224.623,1974224.747,693,2,18,5.91778,315.2656,-0.81374,332.86919,290.6633,0,276.08099,-10.0029
AR,1974399.5,1974400.173,1974400.296,693,8,12,19.10972,328.97471,-1.49662,142.27164,285.99728,0,110.64881,-5.05769
CS,1974409.5,1974410.59,1974410.713,693,8,23,5.12,327.59596,-1.51042,152.40249,73.40156,0,253.69375,-5.02927
EL,1974588.5,1974589.152,1974589.275,694,2,17,18.60111,342.68642,-1.1226,332.15234,80.55533,0,83.68615,-10.12488
MF,1974630.5,1974630.586,1974630.709,694,3,31,5.01472,352.60713,-1.14463,12.96183,274.79364,0,256.96007,-10.04069
AR,1974801.5,1974801.144,1974801.268,694,9,17,18.42167,5.84325,-1.7035,177.27274,269.07353,0,95.34551,-6.09464
CS,1974812.5,1974813.607,1974813.731,694,9,30,5.53861,4.16439,-1.69969,189.66045,90.12942,0,270.86658,-5.70484
EL,1974990.5,1974991.171,1974991.294,695,3,26,19.06417,19.19945,-1.04774,8.4196,97.90525,0,101.05083,-10.36839
MF,1975032.5,1975032.552,1975032.675,695,5,7,4.21056,28.95983,-1.02176,48.38389,257.73275,0,241.11382,-10.2508
AR,1975203.5,1975204.109,1975204.232,695,10,25,17.57667,41.74459,-1.24453,215.01776,252.82945,0,77.4245,-5.07274
CS,1975213.5,1975214.629,1975214.752,695,11,5,6.05639,40.31469,-1.22519,225.66227,106.65259,0,286.33843,-5.47676
EL,1975391.5,1975392.191,1975392.315,696,4,30,19.55444,54.62069,-0.58051,43.01015,112.31195,0,117.11047,-10.60069
MF,1975429.5,1975429.539,1975429.662,696,6,7,3.89917,63.20149,-0.5251,78.67796,245.30802,0,233.51495,-10.10759
AR,1975602.5,1975603.098,1975603.221,696,11,27,17.31167,76.31969,-0.35949,249.29151,242.69011,0,67.17807,-5.42609
CS,1975613.5,1975614.649,1975614.773,696,12,9,6.545,74.75734,-0.33126,261.07851,117.1345,0,294.25742,-5.64053
EL,1975790.5,1975791.209,1975791.332,697,6,3,19.97972,88.16937,0.06952,75.27408,118.71035,0,126.33143,-10.43344
MF,1975825.5,1975825.545,1975825.669,697,7,8,4.05056,95.82712,0.12627,108.01164,241.36443,0,234.52894,-10.11143
AR,1976000.5,1976001.106,1976001.229,697,12,30,17.50083,108.87004,0.5908,282.70372,242.30092,0,65.77219,-5.13358
CS,1976012.5,1976013.656,1976013.78,698,1,12,6.71583,107.20113,0.61807,295.45432,118.01292,0,291.81111,-5.4909
EL,1976186.5,1976187.213,1976187.337,698,7,4,20.08472,119.65833,0.67145,104.59102,115.42573,0,126.36525,-10.4462
MF,1976221.5,1976221.563,1976221.687,698,8,8,4.48111,127.14266,0.7138,137.59574,246.68962,0,243.61229,-10.01985
AR,1976396.5,1976397.125,1976397.249,699,1,30,17.97028,139.9546,1.31778,313.87219,250.51664,0,73.49171,-5.46822
CS,1976410.5,1976411.643,1976411.766,699,2,14,6.38889,138.06322,1.33625,328.43339,110.23217,0,281.11518,-5.13909
EL,1976581.5,1976582.199,1976582.323,699,8,3,19.74611,149.94987,1.06547,133.14396,105.09257,0,118.42567,-10.37909
MF,1976617.5,1976617.581,1976617.704,699,9,8,4.90778,157.57979,1.08303,167.62717,258.25755,0,257.23699,-10.05385
AR,1976792.5,1976793.141,1976793.265,700,3,1,18.35778,170.11383,1.66483,344.60072,263.44675,0,86.05972,-5.13304
CS,1976807.5,1976808.616,1976808.739,700,3,17,5.73583,168.1364,1.66608,359.84177,97.49207,0,266.77081,-5.0101
EL,1976977.5,1976978.172,1976978.295,700,9,2,19.08167,180.0607,1.16376,163.05205,91.24725,0,105.03418,-10.12518
MF,1977013.5,1977013.596,1977013.719,700,10,8,5.26667,187.74241,1.15271,198.18598,272.43587,0,271.74425,-10.48376
AR,1977188.5,1977189.156,1977189.28,701,4,1,18.7125,200.28671,1.56395,14.78071,277.82831,0,100.44879,-5.08975
CS,1977203.5,1977204.586,1977204.71,701,4,17,5.03333,198.33351,1.54773,29.72605,83.04434,0,252.71775,-5.0789
EL,1977374.5,1977375.141,1977375.265,701,10,4,18.35417,210.65664,0.94151,194.48661,76.91684,0,89.69348,-10.03841
MF,1977408.5,1977408.615,1977408.738,701,11,7,5.71694,218.06321,0.90593,228.23291,286.1503,0,284.2799,-10.03855
AR,1977585.5,1977586.173,1977586.296,702,5,3,19.10639,231.27585,1.02332,45.43944,290.75242,0,113.70719,-5.13809
CS,1977599.5,1977600.564,1977600.687,702,5,18,4.49222,229.45521,0.99504,59.20222,69.80846,0,241.60785,-5.37889
EL,1977772.5,1977773.12,1977773.244,702,11,6,17.84806,242.3788,0.43891,227.48322,65.39809,0,76.17309,-10.35549
MF,1977806.5,1977806.632,1977806.756,702,12,10,6.13667,250.01272,0.38627,261.61661,296.3004,0,291.17012,-10.42924
AR,1977983.5,1977984.191,1977984.315,703,6,5,19.54917,263.87653,0.14279,76.73518,298.2867,0,122.42127,-5.82954
CS,1977996.5,1977997.558,1977997.681,703,6,19,4.35361,262.16948,0.10973,89.46813,61.78496,0,236.98135,-5.5026
EL,1978172.5,1978173.118,1978173.241,703,12,11,17.79444,275.92632,-0.22363,262.8829,61.2449,0,68.86256,-10.6216
MF,1978207.5,1978207.64,1978207.763,704,1,15,6.32056,284.02996,-0.2819,298.02355,298.06306,0,288.25867,-10.03792
AR,1978384.5,1978385.193,1978385.316,704,7,10,19.58444,298.25006,-0.84446,110.84545,296.00002,0,120.95178,-5.57628
CS,1978396.5,1978397.57,1978397.693,704,7,23,4.63972,296.64324,-0.87278,122.71157,63.56986,0,241.77249,-5.8621
EL,1978574.5,1978575.134,1978575.257,705,1,16,18.17167,311.41029,-0.83329,300.30465,67.94994,0,72.41986,-10.21041
MF,1978613.5,1978613.618,1978613.741,705,2,24,5.79556,320.61362,-0.88339,338.92139,288.72588,0,273.33677,-10.07782
AR,1978787.5,1978788.169,1978788.293,705,8,17,19.02528,334.20577,-1.56513,147.21479,283.79555,0,108.70726,-5.22046
CS,1978798.5,1978799.59,1978799.714,705,8,29,5.12833,332.68925,-1.57746,158.36061,75.52028,0,255.79273,-5.87967
EL,1978976.5,1978977.155,1978977.278,706,2,22,18.67694,347.87076,-1.1394,337.22615,82.96331,0,86.01717,-10.26474
MF,1979019.5,1979019.579,1979019.702,706,4,6,4.85167,358.01523,-1.15559,18.87775,272.21882,0,253.92784,-10.27519
AR,1979189.5,1979190.137,1979190.26,706,9,23,18.24389,10.95179,-1.67688,183.31733,266.62155,0,92.09204,-5.59008
CS,1979200.5,1979201.611,1979201.734,706,10,5,5.61611,9.40311,-1.6701,194.75092,92.65457,0,273.36103,-5.55722
EL,1979378.5,1979379.174,1979379.297,707,3,31,19.13667,24.33658,-1.00189,13.38689,100.27176,0,103.57291,-10.49342
MF,1979420.5,1979420.548,1979420.672,707,5,12,4.11639,34.06867,-0.96974,53.26344,255.52823,0,239.26697,-10.38426
AR,1979591.5,1979592.106,1979592.229,707,10,30,17.4975,46.81694,-1.13747,220.16246,250.87362,0,75.37951,-5.03183
CS,1979601.5,1979602.632,1979602.755,707,11,10,6.13028,45.38472,-1.11657,230.83724,108.64772,0,288.0391,-5.53205
EL,1979779.5,1979780.194,1979780.318,708,5,5,19.62306,59.61041,-0.49396,47.91244,113.82658,0,118.95697,-10.53851
MF,1979817.5,1979817.537,1979817.661,708,6,12,3.86139,68.1562,-0.43613,83.53969,244.1183,0,232.74361,-10.43511
AR,1979990.5,1979991.097,1979991.221,708,12,2,17.29389,81.1324,-0.21982,254.48342,242.00858,0,66.1743,-5.19147
CS,1980001.5,1980002.651,1980002.775,708,12,14,6.58806,79.573,-0.19135,266.2712,117.88498,0,294.47157,-5.76978
EL,1980178.5,1980179.21,1980179.333,709,6,8,19.99889,92.97511,0.16323,80.13648,118.79953,0,126.69439,-10.15791
MF,1980213.5,1980213.546,1980213.67,709,7,13,4.07444,100.60696,0.21899,112.89847,241.62318,0,235.18845,-10.49701
AR,1980387.5,1980388.11,1980388.233,710,1,3,17.60056,113.56433,0.71137,286.87209,243.07147,0,66.69901,-5.67221
CS,1980400.5,1980401.655,1980401.778,710,1,17,6.68028,111.76841,0.73951,300.61842,117.33571,0,290.46023,-5.63431
EL,1980574.5,1980575.211,1980575.334,710,7,9,20.02278,124.30528,0.74323,109.47182,114.20977,0,125.1664,-10.08811
MF,1980609.5,1980609.565,1980609.688,710,8,13,4.52056,131.77333,0.78292,142.54121,248.13785,0,245.32818,-10.42814
AR,1980783.5,1980784.129,1980784.253,711,2,3,18.06472,144.45881,1.39124,317.99597,252.23414,0,75.24959,-5.88512
CS,1980798.5,1980799.638,1980799.762,711,2,19,6.27944,142.44724,1.40848,333.50985,108.60058,0,278.80474,-5.35367
EL,1980969.5,1980970.194,1980970.318,711,8,8,19.62611,154.48421,1.09797,138.07347,103.14505,0,116.22442,-10.05894
MF,1981005.5,1981005.582,1981005.706,711,9,13,4.93333,162.10998,1.11221,172.6531,260.3005,0,259.34299,-10.55813
AR,1981179.5,1981180.145,1981180.268,712,3,5,18.43556,174.51233,1.67661,348.64682,265.53211,0,88.19204,-5.49107
CS,1981195.5,1981196.609,1981196.733,712,3,22,5.58972,172.41406,1.6749,4.82885,95.46835,0,264.13164,-5.36129
EL,1981364.5,1981365.168,1981365.292,712,9,6,18.99806,184.33328,1.15168,167.07644,89.18875,0,103.18195,-10.2656
MF,1981400.5,1981400.599,1981400.722,712,10,12,5.33444,192.02073,1.13634,202.29827,274.47582,0,273.73487,-10.3132
AR,1981575.5,1981576.16,1981576.283,713,4,5,18.79111,204.67374,1.513,18.76797,279.84767,0,102.57353,-5.45447
CS,1981591.5,1981592.58,1981592.704,713,4,22,4.88917,202.60145,1.4931,34.63239,81.05196,0,250.26414,-5.56143
EL,1981761.5,1981762.139,1981762.262,713,10,8,18.28833,214.95228,0.88757,198.57817,75.07644,0,87.93326,-10.26439
MF,1981796.5,1981796.616,1981796.739,713,11,12,5.74694,222.59536,0.8481,233.39778,287.94383,0,285.57877,-10.57701
AR,1981972.5,1981973.177,1981973.3,714,5,7,19.20056,235.76823,0.91956,49.36644,292.24489,0,115.46951,-5.60892
CS,1981986.5,1981987.562,1981987.686,714,5,22,4.46222,233.94605,0.89032,63.11475,68.26241,0,240.68195,-5.24866
EL,1982160.5,1982161.118,1982161.241,714,11,11,17.78861,247.00031,0.35404,232.64565,64.25549,0,74.41329,-10.20261
MF,1982194.5,1982194.634,1982194.757,714,12,15,6.16944,254.66195,0.30024,266.80744,297.15609,0,291.29147,-10.6586
AR,1982371.5,1982372.192,1982372.315,715,6,10,19.56139,268.45602,0.00829,81.58815,298.61432,0,122.68664,-5.53493
CS,1982383.5,1982384.56,1982384.684,715,6,23,4.40833,266.87325,-0.02256,93.36991,61.38233,0,237.37105,-5.11464
EL,1982560.5,1982561.119,1982561.242,715,12,16,17.82,280.7221,-0.31399,268.06826,61.51779,0,68.59244,-10.52286
MF,1982596.5,1982596.637,1982596.761,716,1,21,6.25528,289.0853,-0.37337,304.17525,297.39013,0,286.39806,-10.40927
AR,1982772.5,1982773.191,1982773.314,716,7,15,19.54056,303.10612,-0.96538,115.71754,294.82683,0,119.83131,-5.52727
CS,1982783.5,1982784.575,1982784.699,716,7,27,4.76944,301.62222,-0.99065,126.65328,64.72253,0,243.6597,-5.01634
EL,1982962.5,1982963.137,1982963.26,717,1,21,18.24028,316.39505,-0.89665,305.44452,69.65551,0,73.82112,-10.1754
MF,1983002.5,1983002.612,1983002.736,717,3,2,5.65778,325.85208,-0.94477,344.94522,286.68306,0,270.44753,-10.2292
AR,1983175.5,1983176.165,1983176.289,717,8,22,18.92778,339.29793,-1.61999,152.16907,281.5584,0,106.6014,-5.29831
CS,1983186.5,1983187.593,1983187.717,717,9,3,5.20028,337.77729,-1.62988,163.34658,77.73764,0,258.18893,-5.78465
EL,1983364.5,1983365.158,1983365.281,718,2,27,18.745,352.97681,-1.14635,342.2695,85.3808,0,88.3787,-10.34677
MF,1983407.5,1983407.574,1983407.697,718,4,11,4.73944,3.12284,-1.15564,23.80344,269.77168,0,251.64785,-10.19754
AR,1983578.5,1983579.129,1983579.253,718,9,29,18.06472,15.99252,-1.63756,189.35846,264.2231,0,88.84105,-5.04084
CS,1983588.5,1983589.614,1983589.737,718,10,10,5.68833,14.57204,-1.62841,199.84138,95.12755,0,275.75916,-5.47837
EL,1983766.5,1983767.177,1983767.3,719,4,5,19.20806,29.44135,-0.9487,18.33564,102.55634,0,106.04474,-10.59224
MF,1983807.5,1983807.547,1983807.67,719,5,16,4.08222,38.92158,-0.9109,57.16917,253.522,0,238.23102,-10.11977
AR,1983978.5,1983979.106,1983979.229,719,11,3,17.49972,52.00547,-1.02302,224.29328,249.01756,0,74.30306,-5.71615
CS,1983989.5,1983990.635,1983990.758,719,11,15,6.20389,50.43831,-0.99913,235.99995,110.50761,0,289.5765,-5.5734
EL,1984167.5,1984168.197,1984168.32,720,5,10,19.68917,64.5882,-0.40346,52.78103,115.16318,0,120.65054,-10.47832
MF,1984204.5,1984204.539,1984204.662,720,6,16,3.88667,72.87937,-0.34516,87.43831,243.16329,0,232.74784,-10.23506
AR,1984377.5,1984378.1,1984378.223,720,12,6,17.36167,86.0721,-0.08178,258.65129,241.53545,0,66.1089,-5.85076
CS,1984389.5,1984390.653,1984390.776,720,12,19,6.62444,84.38164,-0.05096,271.45735,118.42633,0,294.46258,-5.86615
EL,1984565.5,1984566.212,1984566.336,721,6,12,20.05778,97.54992,0.25436,84.03771,118.68651,0,127.30486,-10.44959
MF,1984600.5,1984600.55,1984600.673,721,7,17,4.15306,105.15364,0.30869,116.81948,242.0601,0,236.4064,-10.22554
AR,1984775.5,1984776.111,1984776.234,722,1,8,17.62667,118.10505,0.82953,292.03609,243.98382,0,67.26171,-5.17712
CS,1984788.5,1984789.653,1984789.776,722,1,22,6.63306,116.315,0.85585,305.75521,116.48561,0,288.94314,-5.75727
EL,1984961.5,1984962.21,1984962.333,722,7,13,20.00389,128.71374,0.80976,113.38809,112.92069,0,124.43704,-10.21276
MF,1984996.5,1984996.569,1984996.692,722,8,17,4.60667,136.16494,0.84582,146.52033,249.62784,0,247.29072,-10.12604
AR,1985171.5,1985172.13,1985172.253,723,2,8,18.08,148.80747,1.45865,323.09908,253.97373,0,76.75237,-5.1968
CS,1985186.5,1985187.633,1985187.757,723,2,24,6.16222,146.80327,1.47245,338.56879,106.88932,0,276.41273,-5.58161
EL,1985356.5,1985357.191,1985357.315,723,8,12,19.55639,158.79286,1.12463,142.03807,101.23747,0,114.67408,-10.16433
MF,1985392.5,1985392.585,1985392.709,723,9,17,5.00528,166.41648,1.13435,176.6999,262.28414,0,261.50289,-10.3159
AR,1985566.5,1985567.148,1985567.271,724,3,9,18.51361,178.92037,1.67996,352.69508,267.6399,0,90.35179,-5.8512
CS,1985582.5,1985583.606,1985583.73,724,3,26,5.51361,176.82678,1.67626,8.82827,93.35958,0,262.36595,-5.12521
EL,1985752.5,1985753.162,1985753.286,724,9,11,18.86,188.8475,1.13219,172.08701,87.01743,0,100.56283,-10.02824
MF,1985787.5,1985787.602,1985787.725,724,10,16,5.40556,196.33681,1.11362,206.40635,276.51565,0,275.7033,-10.09801
AR,1985962.5,1985963.163,1985963.287,725,4,9,18.87861,209.16123,1.45345,22.74182,281.86722,0,104.74366,-5.92183
CS,1985978.5,1985979.578,1985979.701,725,4,26,4.82333,207.0881,1.43192,38.579,79.00233,0,248.74848,-5.40695
EL,1986149.5,1986150.134,1986150.257,725,10,13,18.17778,219.56597,0.82556,203.6859,73.17523,0,85.5109,-10.11239
MF,1986183.5,1986183.62,1986183.743,725,11,16,5.83472,227.0203,0.7844,237.56715,289.60791,0,286.98649,-10.24919
AR,1986360.5,1986361.178,1986361.301,726,5,12,19.23583,240.34502,0.80507,54.2559,293.64281,0,116.81896,-5.2596
CS,1986374.5,1986375.559,1986375.682,726,5,27,4.37944,238.52404,0.77408,67.9786,66.80366,0,239.20128,-5.69004
EL,1986548.5,1986549.116,1986549.24,726,11,16,17.75056,251.80186,0.26316,237.81963,63.24128,0,72.89403,-10.16745
MF,1986581.5,1986581.637,1986581.761,726,12,19,6.26,259.27191,0.20966,270.98049,297.83011,0,291.7391,-10.02063
AR,1986759.5,1986760.193,1986760.316,727,6,15,19.58861,273.35033,-0.1337,86.4563,298.74903,0,122.93411,-5.4849
CS,1986771.5,1986772.561,1986772.684,727,6,28,4.42028,271.76316,-0.16479,98.24796,61.17342,0,237.47208,-5.33098
EL,1986948.5,1986949.121,1986949.245,727,12,21,17.87194,285.75889,-0.40783,273.26458,62.03007,0,68.68021,-10.60915
MF,1986984.5,1986984.637,1986984.76,728,1,26,6.24389,294.15526,-0.4659,309.32125,296.49816,0,285.06889,-10.04671
AR,1987161.5,1987162.186,1987162.31,728,7,21,19.43417,308.20074,-1.08887,121.57647,293.41368,0,117.87794,-5.01823
CS,1987172.5,1987173.576,1987173.699,728,8,2,4.77917,306.71258,-1.11199,132.5366,66.08536,0,245.02928,-5.83438
EL,1987350.5,1987351.14,1987351.264,729,1,26,18.32833,321.62788,-0.95683,310.59061,71.59381,0,75.54028,-10.35958
MF,1987391.5,1987391.607,1987391.73,729,3,8,5.52278,331.3348,-1.00158,350.96852,284.41895,0,267.55889,-10.25899
AR,1987563.5,1987564.162,1987564.285,729,8,27,18.83944,344.71803,-1.6649,157.14601,279.0976,0,104.52563,-5.54253
CS,1987574.5,1987575.597,1987575.721,729,9,8,5.29611,343.19117,-1.67256,168.36754,80.18136,0,260.83837,-5.39947
EL,1987752.5,1987753.161,1987753.284,730,3,4,18.8275,358.27412,-1.14569,347.32073,87.91629,0,90.92098,-10.59945
MF,1987795.5,1987795.57,1987795.693,730,4,16,4.63528,8.40213,-1.14725,28.7279,267.24608,0,249.46443,-10.07455
AR,1987966.5,1987967.125,1987967.249,730,10,4,17.96806,21.34941,-1.5832,194.44352,261.71576,0,86.54431,-5.18986
CS,1987976.5,1987977.617,1987977.741,730,10,15,5.77639,19.9262,-1.57202,204.96058,97.65245,0,278.20378,-5.24469
EL,1988155.5,1988156.178,1988156.302,731,4,11,19.24056,34.85596,-0.88612,24.24542,104.8845,0,108.44008,-10.04227
MF,1988195.5,1988195.543,1988195.667,731,5,21,4.00444,44.06114,-0.84463,62.03924,251.51624,0,236.66665,-10.28473
AR,1988366.5,1988367.103,1988367.227,731,11,8,17.44056,57.07049,-0.90049,229.45541,247.36148,0,72.51498,-5.68545
CS,1988377.5,1988378.638,1988378.762,731,11,20,6.27889,55.50379,-0.87525,241.18225,112.21785,0,290.93777,-5.60135
EL,1988555.5,1988556.199,1988556.323,732,5,15,19.75,69.5352,-0.31152,57.66084,116.29392,0,122.13095,-10.36329
MF,1988591.5,1988591.54,1988591.663,732,6,20,3.92028,77.55745,-0.25357,91.345,242.41436,0,232.91561,-10.04296
AR,1988765.5,1988766.1,1988766.223,732,12,11,17.35806,90.7655,0.05568,263.83418,241.30072,0,65.48397,-5.53182
CS,1988776.5,1988777.657,1988777.78,732,12,23,6.71944,89.21079,0.08379,275.62316,118.73425,0,294.8402,-5.09921
EL,1988953.5,1988954.212,1988954.335,733,6,17,20.04944,102.24615,0.34282,88.89273,118.34914,0,127.13994,-10.09722
MF,1988987.5,1988987.553,1988987.676,733,7,21,4.23028,109.59992,0.39388,120.75547,242.68004,0,237.70912,-10.00707
AR,1989162.5,1989163.115,1989163.238,734,1,12,17.71944,122.61468,0.93666,296.18503,245.06993,0,68.41481,-5.57325
CS,1989175.5,1989176.653,1989176.777,734,1,26,6.63861,120.82997,0.96174,309.87707,115.45724,0,288.0034,-5.23089
EL,1989348.5,1989349.209,1989349.332,734,7,17,19.96972,133.01222,0.86966,117.30984,111.53104,0,123.50113,-10.27436
MF,1989384.5,1989384.57,1989384.693,734,8,22,4.63528,140.66232,0.9035,151.47261,251.2752,0,249.12338,-10.63447
AR,1989558.5,1989559.133,1989559.257,735,2,12,18.15833,153.14149,1.51456,327.18781,255.79349,0,78.58813,-5.47227
CS,1989573.5,1989574.631,1989574.754,735,2,28,6.10333,151.14175,1.52646,342.61798,105.09535,0,274.77091,-5.26395
EL,1989743.5,1989744.188,1989744.312,735,8,16,19.47917,163.01264,1.14463,146.00236,99.31671,0,113.02173,-10.23738
MF,1989779.5,1989779.588,1989779.711,735,9,21,5.06972,170.64105,1.15003,180.74854,264.26495,0,263.60413,-10.15077
AR,1989954.5,1989955.148,1989955.271,736,3,14,18.50889,183.11678,1.67568,357.68875,269.6547,0,92.22888,-5.06496
CS,1989970.5,1989971.6,1989971.723,736,3,31,5.36167,181.02896,1.66797,13.77431,91.33638,0,259.72137,-5.54015
EL,1990139.5,1990140.159,1990140.282,736,9,15,18.77722,193.10491,1.1079,176.12144,84.98403,0,98.69088,-10.18541
MF,1990175.5,1990175.603,1990175.726,736,10,21,5.42667,200.83501,1.08525,211.52761,278.60672,0,277.51827,-10.69228
AR,1990350.5,1990351.164,1990351.287,737,4,14,18.89083,213.50867,1.38605,27.66445,283.76658,0,106.54622,-5.3259
CS,1990365.5,1990366.575,1990366.698,737,4,30,4.76083,211.56224,1.36357,42.49846,77.01604,0,247.31678,-5.25606
EL,1990536.5,1990537.132,1990537.255,737,10,17,18.12861,223.96827,0.76049,207.78144,71.4496,0,83.91536,-10.43594
MF,1990571.5,1990571.621,1990571.745,737,11,21,5.87667,231.68069,0.71524,242.7324,291.24048,0,288.06752,-10.61571
AR,1990747.5,1990748.183,1990748.306,738,5,16,19.35028,245.11008,0.68643,58.16339,294.93375,0,118.56249,-5.96701
CS,1990761.5,1990762.559,1990762.683,738,5,31,4.38278,243.28513,0.65463,71.87957,65.44684,0,238.70411,-5.38136
EL,1990936.5,1990937.115,1990937.239,738,11,21,17.72778,256.6601,0.16965,242.99307,62.41409,0,71.59108,-10.17287
MF,1990970.5,1990970.637,1990970.761,738,12,25,6.25278,264.3994,0.1136,277.18103,298.34599,0,291.14732,-10.59027
AR,1991147.5,1991148.194,1991148.317,739,6,20,19.61417,278.35413,-0.27712,91.3075,298.65108,0,123.03065,-5.53268
CS,1991159.5,1991160.562,1991160.685,739,7,3,4.45111,276.76501,-0.30821,103.10064,61.19583,0,237.90352,-5.42475
EL,1991337.5,1991338.122,1991338.245,739,12,27,17.88944,291.10023,-0.5009,279.45938,62.82562,0,68.70057,-10.07963
MF,1991373.5,1991373.634,1991373.757,740,2,1,6.17278,299.52591,-0.55775,315.44653,295.32051,0,282.95335,-10.12036
AR,1991549.5,1991550.185,1991550.308,740,7,26,19.39361,313.51897,-1.20266,126.4669,291.74525,0,116.59432,-5.26531
CS,1991560.5,1991561.58,1991561.703,740,8,7,4.87389,312.02445,-1.22439,137.46118,67.70461,0,247.08773,-5.53835
EL,1991738.5,1991739.144,1991739.267,741,1,31,18.41806,326.90132,-1.01003,315.71602,73.67948,0,77.43987,-10.58957
MF,1991780.5,1991780.601,1991780.724,741,3,14,5.38167,336.84645,-1.05052,356.95334,282.03577,0,264.6352,-10.28815
AR,1991952.5,1991953.155,1991953.278,741,9,2,18.67583,350.01763,-1.69621,163.10674,276.63281,0,101.51017,-5.18652
CS,1991963.5,1991964.598,1991964.721,741,9,14,5.315,348.4858,-1.7001,174.37346,82.63656,0,263.25189,-6.09651
EL,1992141.5,1992142.162,1992142.286,742,3,10,18.86083,3.78892,-1.13428,353.33073,90.57024,0,93.48328,-10.11179
MF,1992183.5,1992183.565,1992183.689,742,4,21,4.53083,13.65194,-1.12915,33.64198,264.75121,0,247.31869,-10.00223
AR,1992354.5,1992355.121,1992355.245,742,10,9,17.87194,26.63519,-1.51631,199.53393,259.29484,0,84.26504,-5.29932
CS,1992364.5,1992365.621,1992365.744,742,10,20,5.86028,25.21045,-1.50313,210.08216,100.09576,0,280.52735,-5.07954
EL,1992543.5,1992544.181,1992544.305,743,4,16,19.31722,39.97686,-0.81898,29.1785,106.98947,0,110.7965,-10.14523
MF,1992582.5,1992582.543,1992582.666,743,5,25,3.98583,48.91051,-0.7735,65.95369,249.73544,0,235.87569,-10.0468
AR,1992754.5,1992755.101,1992755.224,743,11,13,17.38667,62.04327,-0.77261,234.62059,245.89068,0,70.84005,-5.59207
CS,1992765.5,1992766.641,1992766.764,743,11,25,6.34639,60.47633,-0.74626,246.37084,113.74603,0,292.06151,-5.69842
EL,1992943.5,1992944.202,1992944.325,744,5,20,19.8025,74.42532,-0.2182,62.53677,117.22241,0,123.38386,-10.18933
MF,1992979.5,1992979.54,1992979.663,744,6,25,3.91056,82.40815,-0.15966,96.21444,241.83836,0,232.73854,-10.42832
AR,1993153.5,1993154.1,1993154.223,744,12,16,17.35917,95.39557,0.19158,269.03486,241.26548,0,65.03705,-5.12919
CS,1993164.5,1993165.657,1993165.78,744,12,28,6.72694,93.84605,0.21934,280.81225,118.83743,0,294.30955,-5.30403
EL,1993340.5,1993341.213,1993341.337,745,6,21,20.08056,106.70209,0.42747,92.80674,117.84973,0,127.27067,-10.26936
MF,1993375.5,1993375.554,1993375.678,745,7,26,4.26222,114.24788,0.47809,125.66015,243.50874,0,238.85905,-10.44442
AR,1993549.5,1993550.119,1993550.242,746,1,16,17.81361,127.12382,1.03843,300.33451,246.30363,0,69.69576,-5.97521
CS,1993563.5,1993564.65,1993564.773,746,1,31,6.56194,125.2141,1.0635,315.00871,114.31739,0,286.1069,-5.46322
EL,1993735.5,1993736.207,1993736.33,746,7,21,19.92944,137.32954,0.92508,121.25073,110.02598,0,122.44051,-10.34035
MF,1993771.5,1993771.573,1993771.696,746,8,26,4.71306,144.9707,0.95501,155.48619,252.94485,0,251.15857,-10.40777
AR,1993945.5,1993946.137,1993946.26,747,2,16,18.23944,157.52641,1.56299,331.28508,257.70081,0,80.51727,-5.78636
CS,1993961.5,1993962.625,1993962.749,747,3,5,5.97056,155.40697,1.57264,347.65743,103.26437,0,272.22366,-5.56746
EL,1994130.5,1994131.185,1994131.308,747,8,20,19.40111,167.28491,1.15873,149.99261,97.33235,0,111.31853,-10.33671
