Modern Mars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunction,,,,first station,,,,opposition,,,,second station,,,,conjunction,first station,opposition,second station,conjunction,,,,first station,,,,opposition,,,,second station,,,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean
-334,6,29,13.81464,-333,6,19,13.10793,-333,7,18,20.39207,-333,8,18,16.78797,1599243.99251,1599598.96306,1599628.26657,1599659.1164,92.56343,89.37704,91.58345,92.56343,296.11765,275.40662,81.78079,82.43893,291.32183,290.76373,109.83709,111.32183,286.0687,306.93121,139.75953,141.72886
-332,8,2,6.98151,-331,8,23,9.80943,-331,9,27,11.6689,-331,10,31,14.21497,1600008.70779,1600394.82562,1600429.9031,1600464.00919,126.30241,130.14173,124.51607,126.30241,9.29755,332.49468,144.87059,146.87811,1.45211,350.87775,179.65052,181.45211,354.24926,8.75175,214.09408,215.06865
-330,9,8,13.57745,-329,10,7,4.06317,-329,11,15,4.84094,-329,12,22,13.41216,1600775.98263,1601169.5862,1601208.6186,1601245.97574,162.56419,172.24781,160.55854,162.56419,58.67032,18.52381,188.88226,190.51819,48.99035,38.97954,228.47239,228.99035,40.32912,58.55732,266.59468,265.81128
-328,10,24,9.04221,-327,11,11,12.55044,-327,12,22,5.70289,-326,1,30,10.1972,1601552.79366,1601935.93983,1601976.65452,1602015.84178,208.2253,219.35152,207.03457,208.2253,96.11899,60.14712,225.24665,225.872,86.00229,81.48448,266.786,266.00229,76.73012,102.02137,306.40691,304.62708
-325,1,1,7.79924,-325,12,16,1.97111,-324,1,25,23.94079,-324,3,5,23.94155,1602351.74187,1602700.49903,1602741.41443,1602781.41446,275.70584,278.05668,276.7965,275.70584,129.69056,100.83001,260.02163,259.45713,119.78525,122.27256,301.47257,299.78525,110.29153,143.2354,341.19594,339.21115
-323,3,17,3.82809,-322,1,21,19.04893,-322,3,2,8.86057,-322,4,11,1.05028,1603157.5764,1603468.2106,1603507.78609,1603547.46066,349.97386,340.37076,351.88181,349.97386,164.29343,143.16497,297.7723,296.14939,155.15683,163.90531,337.16106,335.15683,145.80166,184.69758,15.75002,14.26193
-321,5,8,9.13284,-320,3,9,13.95258,-320,4,14,13.39229,-320,5,22,0.02937,1603939.79743,1604245.99826,1604281.97491,1604319.41812,40.96732,30.3097,41.70594,40.96732,205.7263,190.7805,344.74854,342.7731,198.23336,209.6348,19.63192,18.23336,189.86944,229.25769,55.41371,55.13913
-319,6,15,18.44973,-318,5,18,8.96,-318,6,17,8.45501,-318,7,19,11.52477,1604709.18564,1605045.79023,1605075.76919,1605107.8971,79.31214,73.52333,78.76371,79.31214,265.60704,249.92785,51.49762,51.08529,260.63395,265.63894,80.03788,80.63395,254.91257,282.47623,110.79064,112.30071
-317,7,20,18.6023,-316,8,1,6.29032,-316,9,2,19.0521,-316,10,5,7.15681,1605474.19199,1605851.67899,1605884.21074,1605916.7151,113.33801,114.44056,111.81491,113.33801,343.99163,312.27035,123.64283,125.40677,337.47157,329.31928,155.45552,157.47157,331.17213,346.35385,187.85633,189.50938
-315,8,24,10.4309,-314,9,21,6.6463,-314,10,29,2.83033,-314,12,4,10.06214,1606239.85152,1606632.69383,1606670.53483,1606706.83615,148.00768,155.70011,146.00103,148.00768,41.71144,1.57716,173.32164,175.21134,32.50919,21.40851,211.44912,212.50919,24.27936,40.43296,248.4606,248.28947
-313,10,5,8.45176,-312,10,28,21.80376,-312,12,8,3.62791,-311,1,15,17.70888,1607011.76905,1607401.32539,1607441.56806,1607480.15477,188.84553,200.23929,187.17673,188.84553,82.52019,44.39426,211.7539,212.81038,72.47544,65.48425,252.78729,252.47544,63.38432,85.70641,291.99931,290.50829
-311,12,2,2.39406,-310,12,2,13.98388,-309,1,12,13.94655,-309,2,21,8.86431,1607800.51665,1608165.99956,1608206.998,1608246.78624,246.27187,253.59861,246.36435,246.27187,116.96729,85.13741,246.60957,246.50884,106.91882,106.62348,288.31581,286.91882,97.47822,127.47532,328.13063,326.13596
-308,2,19,4.23788,-307,1,6,10.55533,-307,2,15,17.91927,-307,3,27,16.75147,1608609.59348,1608931.8567,1608972.16353,1609012.11488,323.73565,317.61188,325.71906,323.73565,150.6172,126.50052,282.62771,281.37329,141.10158,147.62414,323.07217,321.10158,131.6359,168.56146,2.25078,0.47948
-306,4,20,5.41159,-305,2,18,3.67615,-305,3,27,20.83214,-305,5,5,12.21063,1609400.64238,1609704.57007,1609742.2849,1609780.92567,23.43028,12.17725,24.69775,23.43028,188.4398,171.45677,324.97907,322.99555,180.16905,191.222,1.94188,0.16905,171.24657,211.47249,39.08683,38.25519
-304,6,1,7.141,-303,4,17,16.34935,-303,5,20,4.00681,-303,6,23,12.98693,1610173.71444,1610494.09812,1610526.58385,1610560.95802,65.40608,57.32148,65.33804,65.40608,239.134,225.22511,22.52648,21.19115,233.2106,242.24992,53.56275,53.2106,226.35755,260.26441,86.29633,87.09138
-302,7,7,8.11256,-301,7,6,18.86064,-301,8,5,17.11073,-301,9,5,20.45043,1610939.75492,1611304.20276,1611334.12985,1611365.269,100.45124,98.78068,99.256,100.45124,314.37182,289.77702,98.49922,99.66799,309.16552,305.46093,127.34348,129.16552,303.70995,321.78004,157.84371,159.85772
-300,8,10,4.42619,-299,9,3,14.84034,-299,10,9,20.04046,-299,11,13,20.09872,1611704.60132,1612094.03525,1612130.25192,1612165.25434,134.31946,139.61409,132.43135,134.31946,22.29595,343.70491,156.14917,158.16366,13.8605,2.68499,192.29366,193.8605,6.22996,21.02873,227.81084,228.36052
-298,9,17,19.09129,-297,10,15,17.79884,-297,11,24,6.6327,-296,1,1,2.39351,1612473.21237,1612866.15852,1612905.69326,1612943.51663,171.89828,182.42044,169.97213,171.89828,68.03118,28.35191,197.76863,199.2043,58.17158,49.0709,237.97071,238.17158,49.33259,68.89301,276.53305,275.45206
-296,11,6,5.42876,-295,11,19,5.88758,-295,12,30,2.70387,-294,2,7,12.73127,1613253.6431,1613631.66221,1613672.52956,1613711.94737,221.12714,231.42114,220.33223,221.12714,104.12052,69.52979,233.36114,233.72038,94.00114,90.94716,275.03614,274.00114,84.65938,111.60487,314.75363,312.85317
-293,1,19,8.9702,-293,12,24,1.63445,-292,2,2,19.83087,-292,3,13,20.13143,1614057.79066,1614396.485,1614437.24318,1614477.25571,293.73241,292.85113,295.29375,293.73241,137.53008,110.35083,268.38795,267.56532,127.73849,131.71099,309.55844,307.73849,118.24033,152.68037,349.12162,347.17669
-291,3,30,11.32871,-290,1,31,5.84425,-290,3,11,5.88139,-290,4,19,14.99706,1614858.88893,1615165.66041,1615204.66196,1615244.04178,3.33216,352.68308,5.06263,3.33216,173.01008,153.45295,307.48751,305.70041,164.14215,173.89251,346.10537,344.14216,154.8975,194.53031,24.24307,22.95674
-289,5,17,19.43085,-288,3,22,13.2938,-288,4,26,9.33861,-288,6,1,21.25137,1615637.22652,1615946.97081,1615981.80601,1616018.30237,50.49792,40.58682,50.93944,50.49792,217.10573,202.91466,357.63673,355.79632,210.13151,221.17076,31.21848,30.13151,202.2141,240.29743,66.01733,66.10403
-287,6,23,17.61081,-286,6,5,11.32198,-286,7,4,19.47681,-286,8,5,0.09736,1616405.15068,1616751.88865,1616781.22843,1616812.42095,87.39973,83.0332,86.59949,87.39973,282.81164,264.74833,68.96477,69.16081,278.07947,280.12445,96.95213,98.07947,272.74369,296.47153,127.00227,128.82427
-285,7,28,12.06736,-284,8,14,5.79801,-284,9,17,5.79343,-284,10,20,14.7531,1617169.9197,1617552.65848,1617586.65829,1617620.03161,121.19169,123.82607,119.50894,121.19169,359.23177,324.40816,136.50025,138.43684,351.94864,342.22645,170.0135,171.94864,345.13656,359.71643,203.5446,204.84294
-283,9,1,22.85996,-282,9,30,13.54893,-282,11,8,2.10214,-282,12,14,23.37063,1617936.3694,1618329.98144,1618368.50449,1618405.39067,156.64019,165.49972,154.61707,156.64019,52.07039,11.78017,182.84396,184.60254,42.57265,31.96896,221.81752,222.57265,34.0879,51.29992,259.46133,258.92939
-281,10,16,8.6838,-280,11,5,19.56438,-280,12,16,7.89954,-279,1,24,5.73504,1618710.77872,1619097.23208,1619137.74605,1619176.65586,199.93407,211.34478,198.50603,199.93407,90.87236,53.87358,220.02493,220.84049,80.77294,75.10575,261.35937,260.77294,71.57741,95.49723,300.79688,299.12427
-279,12,18,16.99075,-278,12,10,7.82489,-277,1,20,6.98632,-277,3,1,4.50911,1619505.12485,1619861.74294,1619902.70799,1619942.60478,262.87859,267.63813,263.54335,262.87859,124.73533,94.53114,254.74558,254.37799,114.75506,115.99972,296.33043,294.75506,105.28126,136.90845,336.08919,334.07918
-276,3,6,0.05429,-275,1,15,2.06799,-275,2,24,0.30512,-275,4,4,19.69391,1620313.41916,1620628.50306,1620668.42961,1620708.23748,339.5711,331.24132,341.5635,339.5711,158.80715,136.36749,291.60516,290.13247,149.48593,157.29181,331.49389,329.48593,140.06811,178.15394,10.35568,8.72242
-274,4,30,21.00256,-273,3,1,9.43234,-273,4,7,4.57995,-273,5,15,5.0995,1621099.292,1621403.80991,1621440.60773,1621478.62938,34.16397,23.09407,35.14173,34.16397,198.44695,182.68292,336.31573,334.311,190.58064,201.96757,12.16688,10.58064,181.92985,221.89359,48.58956,48.05655
-272,6,9,16.95094,-271,5,4,12.74912,-271,6,4,11.88908,-271,7,7,14.75161,1621870.12319,1622198.94811,1622229.91228,1622263.03155,73.93107,67.06394,73.58684,73.93107,253.90081,239.39137,38.89656,38.03623,248.55595,255.61878,68.39235,68.55595,242.35881,272.97561,99.99118,101.19985
-270,7,15,1.41323,-269,7,22,7.33195,-269,8,22,14.66924,-269,9,23,10.94023,1622635.47578,1623007.7224,1623039.02812,1623070.87274,108.29823,108.16264,106.90315,108.29823,331.94246,303.2461,113.64726,115.20182,326.0582,319.6525,144.05987,146.0582,320.17314,336.34133,175.56723,177.44574
-268,8,18,6.37681,-267,9,13,23.45217,-267,10,21,2.86755,-267,11,25,20.94936,1623400.6826,1623792.39407,1623829.53638,1623865.28979,142.5217,149.18494,140.55027,142.5217,34.11898,354.46936,166.6378,168.61076,25.21995,13.93454,203.91689,205.21995,17.23041,32.67185,240.31345,240.46018
-266,9,27,12.96391,-265,10,23,23.51108,-265,12,2,21.99969,-264,1,10,3.8494,1624170.95706,1624562.39653,1624602.33355,1624640.57729,181.74007,192.86304,179.92988,181.74007,76.90448,38.00491,206.32823,207.56104,66.92483,58.93473,247.01309,246.92483,57.93769,78.97714,285.94206,284.61964
-264,11,20,6.18201,-263,11,26,22.44523,-262,1,6,21.20931,-262,2,15,12.03157,1624955.67448,1625327.35212,1625368.30062,1625407.91821,235.1941,244.11028,234.8605,235.1941,111.98913,78.89555,241.43639,241.53688,101.89764,100.35546,283.14623,281.89764,92.49711,121.11787,322.9166,320.94658
-261,2,6,2.021,-260,1,1,5.73489,-260,2,10,18.36275,-260,3,21,17.83956,1625763.50111,1626092.65585,1626133.18201,1626173.16021,311.42564,307.46836,313.29641,311.42564,145.4519,119.96865,276.92951,275.85588,135.80035,141.20721,317.71945,315.80035,126.31208,162.15861,357.07004,355.20473
-259,4,11,15.80079,-258,2,10,4.57346,-258,3,20,12.44147,-258,4,28,12.18053,1626559.07526,1626863.60746,1626901.93529,1626940.92442,15.58058,4.40529,17.07612,15.58058,182.08221,164.00163,317.66683,315.74169,173.51938,184.08811,355.40643,353.51939,164.42945,204.52117,33.00609,31.94888
-257,5,26,20.2378,-256,4,5,16.49513,-256,5,9,7.42479,-256,6,13,16.80074,1627334.26014,1627649.1042,1627682.72626,1627718.11693,59.63889,50.6568,59.79575,59.63889,229.51285,215.65728,11.58283,9.96385,223.10333,233.27761,43.82084,43.10333,215.73941,251.82482,77.52011,77.98601
-255,7,1,14.39603,-254,6,23,14.04552,-254,7,22,20.87057,-254,8,22,17.32302,1628101.01673,1628458.00213,1628487.28651,1628518.13869,95.38989,92.4913,94.3658,95.38989,300.96295,279.57681,86.47508,87.25132,296.11536,294.92389,114.54473,116.11537,290.84488,311.09261,144.52292,146.52472
-253,8,5,7.10522,-252,8,26,5.63814,-252,9,30,12.24213,-252,11,3,20.45485,1628865.71295,1629252.65182,1629287.92699,1629322.26918,129.11009,133.24602,127.30132,129.11009,13.23185,336.02926,148.4814,150.49506,5.26391,354.51593,183.50246,185.26391,357.96837,12.51366,218.2195,219.11318
-251,9,10,19.0372,-250,10,9,10.1826,-250,11,17,12.77996,-250,12,24,22.6063,1629633.21011,1630026.84117,1630065.9494,1630103.35883,165.59104,175.46863,163.59629,165.59104,61.84439,21.75904,191.97837,193.57214,52.11903,42.25451,231.66964,232.11903,43.42287,61.85969,269.83668,268.9915
-249,10,28,6.39922,-248,11,13,14.29546,-248,12,24,7.41646,-247,2,1,12.02951,1630410.68353,1630793.01254,1630833.72592,1630872.91813,211.90505,222.91949,210.79018,211.90505,98.99788,63.28684,228.1771,228.74632,88.87532,84.62352,269.71521,268.87532,79.5935,105.163,309.31376,307.50499
-246,1,5,7.45995,-246,12,18,4.61209,-245,1,28,1.15771,-245,3,9,0.0733,1631210.72773,1631557.60907,1631598.46514,1631638.41995,280.46586,282.19904,281.66559,280.46586,132.52387,103.98932,262.99226,262.36827,122.63791,125.40077,304.36252,302.63791,113.14675,146.33991,344.00934,342.01924
-244,3,20,8.6469,-243,1,24,4.13332,-243,3,4,14.55414,-243,4,13,4.29836,1632015.77719,1632325.58912,1632365.02332,1632404.596,353.9601,344.1017,355.84377,353.9601,167.28074,146.46499,300.98919,299.32517,158.19336,167.13129,340.19942,338.19336,148.85905,187.87016,18.66174,17.19803
-242,5,10,18.68891,-241,3,13,12.44715,-241,4,18,7.21069,-241,5,25,12.54783,1632797.1956,1633103.93553,1633139.71734,1633176.93972,44.16248,33.62003,44.85022,44.16248,209.16665,194.37337,348.4539,346.49964,201.76786,213.12557,23.10998,21.76786,193.48665,232.63272,58.66482,58.45598
-240,6,17,20.63212,-239,5,22,6.14188,-239,6,21,2.89572,-239,7,23,0.84706,1633566.27657,1633904.67281,1633934.53755,1633966.45219,82.2045,76.67267,81.60953,82.2045,270.08355,254.01615,56.04432,55.7436,265.17968,269.66738,84.48249,85.17968,259.55108,286.3929,115.06639,116.63623
-238,7,22,19.05679,-237,8,5,8.41199,-237,9,7,4.23978,-237,10,9,19.15639,1634331.21093,1634709.7674,1634742.59356,1634775.21508,116.15944,117.55219,114.59783,116.15944,348.3015,315.94246,127.47741,129.28232,341.63731,333.14568,159.63003,161.63731,335.24475,350.24166,192.2014,193.79061
-236,8,26,13.74342,-235,9,23,16.36438,-235,10,31,14.98338,-235,12,7,0.19195,1635096.98954,1635490.09875,1635528.04121,1635564.4249,150.9465,158.87416,148.93318,150.9465,45.07858,4.89109,176.53802,178.41324,35.8111,24.77561,214.80468,215.8111,27.52599,43.84323,251.91357,251.67256
-234,10,7,21.71285,-233,11,1,0.35509,-233,12,11,6.86545,-232,1,18,21.80182,1635869.3216,1636258.43169,1636298.70296,1636337.32531,192.19295,203.6306,190.56152,192.19295,85.47314,47.55171,214.70545,215.71798,75.41121,68.65669,255.77652,255.41121,66.30031,88.89753,295.00439,293.4792
-232,12,5,16.65804,-231,12,4,15.26713,-230,1,14,14.27026,-230,2,23,8.96029,1636659.11098,1637023.05303,1637064.01149,1637103.79024,250.64615,257.5359,250.84173,250.64615,119.77467,88.26719,249.51675,249.36438,109.73495,109.73231,291.16701,289.73495,100.28673,130.57918,330.93979,328.94274
-229,2,22,21.35296,-228,1,9,15.3238,-228,2,18,20.1459,-228,3,29,17.60838,1637468.3066,1637789.05539,1637829.25631,1637869.15058,328.22704,321.61145,330.21793,328.22704,153.47691,129.70642,285.66501,284.37199,143.99588,150.77454,325.96866,323.99589,134.53309,171.68195,5.05946,3.31754
-227,4,22,22.21193,-226,2,20,18.72062,-226,3,30,7.47356,-226,5,7,19.19468,1638258.3424,1638562.19692,1638599.7283,1638638.21668,26.92312,15.64589,28.13495,26.92312,191.6129,174.88708,328.40859,326.41629,183.40896,194.55617,5.1524,3.40896,174.53186,214.72679,42.12641,41.3449
-225,6,4,12.10199,-224,4,21,9.15432,-224,5,23,12.46326,-224,6,26,16.88807,1639030.92115,1639352.79833,1639384.9362,1639419.12057,68.41272,60.53161,68.28477,68.41272,243.15141,229.21795,26.92476,25.66986,237.34644,246.06046,57.6064,57.34645,230.61993,263.97547,90.16757,91.04015
-223,7,9,9.29173,-222,7,10,9.02826,-222,8,9,13.76747,-222,9,9,20.78673,1639796.80405,1640162.79308,1640192.99054,1640224.28301,103.30259,101.90824,102.07126,103.30259,319.12219,293.71229,102.7846,104.03841,313.80244,309.53789,131.93309,133.80244,308.27704,325.93735,162.64674,164.64576
-221,8,13,6.6571,-220,9,6,5.45734,-220,10,12,14.00917,-220,11,16,17.4958,1640561.69428,1640951.64429,1640988.00061,1641023.14589,137.21402,142.76464,135.31123,137.21402,25.93279,347.12593,159.55841,161.56691,17.4014,6.17921,195.88564,197.4014,9.69683,24.59781,231.57444,232.04222
-219,9,20,3.59637,-218,10,17,21.00272,-218,11,26,11.38568,-217,1,3,8.42998,1641330.56675,1641723.29201,1641762.8913,1641800.76815,175.05054,185.70801,173.13837,175.05054,71.05756,31.52373,200.73847,202.13885,61.16976,52.27655,241.02445,241.16976,52.30443,72.12669,279.62723,278.50294
-217,11,10,7.03578,-216,11,21,7.03108,-215,1,1,3.48647,-215,2,9,14.08844,1642111.71006,1642488.70986,1642529.56217,1642569.00392,224.98177,235.08217,224.26458,224.98177,106.95179,72.65664,236.25193,236.57034,96.83628,94.06613,277.90404,276.83628,87.48341,114.73639,317.61618,315.7119
-214,1,23,6.28599,-214,12,26,4.79031,-213,2,4,21.06029,-213,3,16,20.51279,1642916.67881,1643253.61649,1643294.29441,1643334.2716,298.39648,296.94254,300.0233,298.39648,140.35761,113.52164,271.36759,270.49795,130.592,134.83973,312.42687,310.592,121.09431,155.7906,351.91884,349.99538
-212,4,2,9.34023,-211,2,2,16.00227,-211,3,13,12.36362,-211,4,21,18.93798,1643716.80607,1644023.08366,1644061.93205,1644101.20598,7.03918,356.26563,8.71857,7.03918,176.02782,156.77668,310.7392,308.92063,167.21141,177.13597,349.16404,347.21141,157.99121,197.71828,27.16705,25.92163
-210,5,20,3.03742,-209,3,26,15.39288,-209,4,30,7.48045,-209,6,5,14.6517,1644494.54346,1644805.05827,1644839.72858,1644876.02739,53.61337,43.85484,53.99784,53.61337,220.7173,206.5865,1.48071,359.67123,213.84391,224.75618,34.86574,33.84391,206.02615,243.77932,69.46161,69.6217
-208,6,25,19.65983,-207,6,9,14.07279,-207,7,8,19.65603,-207,8,8,19.81549,1645262.23606,1645611.00326,1645640.2359,1645671.24254,90.28696,86.17989,89.44779,90.28696,287.58997,268.95849,73.74542,74.04817,282.86121,284.27845,101.65096,102.86121,277.56749,300.52812,131.56548,133.42281
-206,7,30,12.88467,-205,8,18,6.21432,-205,9,21,11.62198,-205,10,25,2.4825,1646026.95376,1646410.67583,1646444.90115,1646478.52034,124.02835,126.94587,122.32311,124.02835,3.40356,328.04328,140.29465,142.2427,355.97677,345.97976,174.07848,175.97677,349.06376,3.59859,207.89972,209.11341
-204,9,4,3.77785,-203,10,2,21.11328,-203,11,10,12.65497,-203,12,17,11.51851,1646793.57431,1647187.29662,1647225.94419,1647262.89684,159.64528,168.70908,157.63678,159.64528,55.36747,15.04733,185.99334,187.71633,45.80917,35.30138,225.12167,225.80917,37.28203,54.66717,262.83001,262.23143
-202,10,19,2.34924,-201,11,8,21.12792,-201,12,19,10.29142,-200,1,27,9.09597,1647568.51478,1647954.29723,1647994.84571,1648033.7959,203.46271,214.83252,202.09708,203.46271,93.78851,57.00972,222.94643,223.70786,83.67433,78.25998,264.31976,263.67433,74.46572,98.67262,303.76801,302.06545
-200,12,22,12.50668,-199,12,12,9.7851,-198,1,22,7.73325,-198,3,3,4.93284,1648363.93801,1648718.82461,1648759.73912,1648799.62243,267.4689,271.69036,268.23711,267.4689,127.55662,97.67596,257.67892,257.26167,117.58891,119.11805,299.197,297.58891,108.11355,140.01972,338.90672,336.89977
-197,3,10,8.88634,-196,1,18,9.69985,-196,2,27,4.6558,-196,4,6,22.1634,1649171.78716,1649485.82106,1649525.61089,1649565.34037,343.72266,335.06027,345.69805,343.72266,161.74557,139.63617,294.74769,293.2491,152.46781,160.48885,334.46629,332.46781,143.06314,181.3099,13.22164,11.62704
-195,5,3,7.89029,-194,3,4,3.82287,-194,4,9,18.91134,-194,5,17,15.19482,1649956.74566,1650261.57618,1650298.20487,1650336.05002,37.41433,26.43386,38.33128,37.41433,201.75472,186.18655,339.86193,337.8695,193.97243,205.38256,15.5107,13.97243,185.38983,225.21608,51.74378,51.27437
-193,6,12,19.25278,-192,5,8,8.19461,-192,6,8,1.71462,-192,7,10,23.32534,1650727.2191,1651057.75834,1651088.48834,1651121.38879,76.82884,70.21626,76.42639,76.82884,258.15768,243.44213,43.37897,42.62372,252.91264,259.54681,72.64699,72.91264,246.83192,276.78897,104.06275,105.34086
-191,7,17,2.08049,-190,7,25,14.16767,-190,8,26,4.81478,-190,9,27,2.59378,1651492.50359,1651866.00722,1651897.61751,1651929.52497,111.12889,111.27928,109.70176,111.12889,336.45379,307.02152,117.66078,119.27147,330.42805,323.58754,148.42126,150.42805,324.45654,340.3093,180.05223,181.87753
-189,8,21,9.32542,-188,9,16,10.16677,-188,10,23,17.27039,-188,11,28,13.01107,1652257.80546,1652649.84051,1652687.1365,1652722.95903,145.44607,152.35142,143.47007,145.44607,37.59837,357.80543,169.90484,171.85409,28.61475,17.35115,207.38003,208.61475,20.56922,36.12468,243.86562,243.9231
-187,9,30,0.13495,-186,10,26,1.75097,-186,12,5,2.14833,-185,1,12,9.44641,1653028.42252,1653419.48986,1653459.50641,1653497.8105,185.00216,196.20909,183.22422,185.00216,79.9038,41.15594,209.27306,210.45634,69.89852,62.12744,250.05112,249.89852,60.89279,82.20148,289.02169,287.65282
-185,11,24,15.61922,-184,11,28,23.26784,-183,1,8,21.71498,-183,2,17,13.09199,1653814.0677,1654184.38639,1654225.32169,1654264.9624,239.37065,247.94255,239.14346,239.37065,114.8096,82.01565,244.32117,244.37401,104.72174,103.46863,286.00687,284.72174,95.31414,124.24316,325.76792,323.79347
-182,2,9,22.79812,-181,1,3,9.16456,-181,2,12,19.55189,-181,3,24,18.16597,1654622.36682,1654949.79875,1654990.23156,1655030.17381,316.06792,311.54827,317.97126,316.06792,148.27567,123.14569,279.9117,278.8001,138.65255,144.33533,320.57873,318.65255,129.16723,165.26789,359.85811,358.0215
-180,4,14,10.59144,-179,2,12,16.54569,-179,3,22,20.67895,-179,4,30,17.78654,1655416.85821,1655721.1063,1655759.27852,1655798.158,19.15565,7.91777,20.5839,19.15565,185.16266,167.36523,320.96671,319.03675,176.66107,187.37016,358.51551,356.66107,167.60559,207.74575,35.98068,34.9825
-178,5,29,1.79972,-177,4,10,3.98821,-177,5,13,11.21624,-177,6,17,16.78374,1656191.49189,1656507.58307,1656540.88424,1656576.11622,62.6707,53.88044,62.75865,62.6707,233.33368,219.5345,15.76499,14.2249,227.04809,236.98666,47.66458,47.04809,219.79753,255.4507,81.21326,81.77437
-176,7,3,15.38038,-175,6,27,11.16908,-175,7,26,20.50539,-175,8,26,19.59282,1656958.05775,1657316.88228,1657346.27129,1657377.23327,98.23373,95.61499,97.16035,98.23373,305.78419,283.66434,91.02453,91.90791,300.87509,299.06626,119.23036,120.87509,295.57801,315.29252,149.37437,151.39266
-174,8,7,8.79426,-173,8,29,23.89044,-173,10,4,10.74882,-173,11,7,22.7337,1657722.78333,1658110.41233,1658145.86477,1658180.36414,131.9829,136.38511,130.14636,131.9829,17.07535,339.53004,152.03156,154.04811,8.99168,358.10961,187.27688,188.99168,1.61286,16.18972,222.18723,222.99587
-172,9,13,2.92351,-171,10,11,14.28889,-171,11,19,19.68306,-171,12,27,7.3321,1658490.53871,1658884.01227,1658923.23703,1658960.7224,168.71838,178.74306,166.74128,168.71838,64.97107,24.95095,194.98812,196.54425,55.206,45.50749,234.82122,235.206,46.48098,65.15247,273.05759,272.15334
-170,10,31,5.43045,-169,11,16,14.82388,-169,12,27,8.86066,-168,2,4,14.76806,1659268.64317,1659650.03456,1659690.78609,1659730.03223,215.65439,226.52466,214.61826,215.65439,101.86738,66.40064,231.05832,231.57152,91.73813,87.75731,272.63119,271.73813,82.44736,108.32506,312.2527,310.42096
-167,1,9,6.14669,-167,12,20,6.75493,-166,1,30,2.20857,-166,3,11,1.00485,1660069.67301,1660414.69835,1660455.50892,1660495.45877,285.18673,286.32077,286.47903,285.18673,135.35528,107.13838,265.93918,265.25979,125.48459,128.52599,307.23726,305.48459,115.99432,149.46253,346.83845,344.86102
-165,3,24,11.4329,-164,1,27,12.23745,-164,3,6,19.69391,-164,4,15,7.70525,1660873.89327,1661182.92679,1661222.23748,1661261.73795,357.8637,347.78889,359.7118,357.8637,170.25234,149.74425,304.15459,302.46154,161.20798,170.34582,343.20236,341.20798,151.89082,191.04685,21.55916,20.14149
-163,5,13,3.47745,-162,3,16,9.50111,-162,4,21,0.78685,-162,5,28,2.77096,1661654.56179,1661961.81278,1661997.44968,1662034.53235,47.32697,36.91424,47.94942,47.32697,212.60066,197.93542,352.10215,350.16786,205.29326,216.61167,26.57708,25.29326,197.09106,236.0456,61.97684,61.84367
-161,6,20,22.19236,-160,5,26,5.67769,-160,6,24,23.15442,-160,7,26,14.56387,1662423.34158,1662763.65347,1662793.38167,1662825.02373,85.07216,79.80905,84.41761,85.07216,274.64946,258.15648,60.68449,60.49941,269.80091,273.73615,88.99974,89.80091,264.25736,290.31882,119.35411,120.9888
-159,7,24,18.84128,-158,8,8,13.13894,-158,9,10,14.4389,-158,10,13,11.29464,1663188.20195,1663567.96435,1663601.01852,1663633.88751,118.95418,120.64982,117.35823,118.95418,352.66148,319.67209,131.41575,133.26571,345.84543,336.9948,163.843,165.84543,339.34369,354.22047,196.71507,198.24264
-157,8,29,16.61362,-156,9,26,0.53694,-156,11,3,3.34348,-156,12,9,14.58635,1663954.10913,1664347.43927,1664385.55621,1664422.02466,153.868,162.03918,151.85187,153.868,48.46176,8.17191,179.70846,181.55251,39.12234,28.14787,218.18293,219.12234,30.79024,47.25991,255.37951,255.06735
-155,10,10,11.82195,-154,11,3,1.46287,-154,12,13,10.01308,-153,1,21,2.80626,1664726.90948,1665115.47785,1665155.83411,1665194.53383,195.57603,207.04105,193.99057,195.57603,88.42536,50.67828,217.61221,218.56713,78.34414,71.8278,258.77509,258.34414,69.21963,92.10918,298.05122,296.48838
-153,12,10,8.93275,-152,12,6,16.13618,-151,1,16,15.00941,-151,2,25,10.15221,1665517.7891,1665880.08924,1665921.04229,1665960.83991,255.10384,261.51774,255.42101,255.10384,122.60371,91.38856,252.41357,252.20375,112.56898,112.85084,294.04734,292.56898,103.12199,133.7076,333.80371,331.79537
-150,2,26,12.73947,-149,1,11,20.75758,-149,2,20,23.45405,-149,4,1,19.59182,1666326.94771,1666646.2818,1666686.39415,1666726.23322,332.64828,325.5739,334.65552,332.64828,156.38508,132.92748,288.73859,287.39884,146.93545,153.94918,328.92407,326.93545,137.48985,174.82767,7.92557,6.2027
-148,4,25,12.37228,-147,2,23,9.98279,-147,4,1,19.48908,-147,5,10,4.09468,1667115.93241,1667419.83285,1667457.22894,1667495.58751,30.30838,19.05752,31.46552,30.30838,194.83619,178.32278,331.84449,329.84681,186.70615,197.92097,8.41734,6.70615,177.88701,218.02356,45.24036,44.51414
