Venus,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EF,1974082.5,1974083.129,1974083.253,692,9,29,18.06417,197.58538,0.8583,189.66763,82.62504,0,88.74043,-5.11117
EL,1974341.5,1974342.192,1974342.316,693,6,15,19.57639,95.55993,-2.60081,86.66342,115.26259,0,122.83513,-5.35552
MF,1974354.5,1974354.561,1974354.684,693,6,28,4.42028,88.14317,-5.09003,98.44888,247.67651,0,237.48978,-5.32597
ML,1974601.5,1974601.63,1974601.753,694,3,2,6.07222,333.37316,-1.40066,344.54767,283.97798,0,273.95146,-5.1524
EF,1974664.5,1974665.173,1974665.296,694,5,4,19.11167,51.78482,-0.13551,46.34181,111.96081,0,113.97472,-5.05959
EL,1974932.5,1974933.123,1974933.246,695,1,27,17.91556,313.90597,8.00966,310.82279,79.09853,0,72.37581,-5.3418
MF,1974934.5,1974934.65,1974934.773,695,1,29,6.56139,312.95198,8.17089,312.36122,281.03209,0,286.77132,-5.85543
ML,1975201.5,1975201.622,1975201.745,695,10,23,5.88944,207.44673,1.0065,212.50799,281.63138,0,281.49311,-5.15826
EF,1975251.5,1975252.099,1975252.222,695,12,12,17.33139,270.9631,-0.84852,263.8232,60.30365,0,65.26199,-5.21318
EL,1975499.5,1975500.171,1975500.295,696,8,16,19.07611,167.61644,-7.54818,146.42012,87.58294,0,109.3425,-5.62974
MF,1975519.5,1975519.594,1975519.717,696,9,5,5.21639,157.63577,-8.475,165.40481,268.92623,0,259.07242,-5.9153
ML,1975777.5,1975777.563,1975777.687,697,5,21,4.48528,53.70494,-0.56664,62.26386,247.94862,0,241.02857,-5.08059
EF,1975830.5,1975831.19,1975831.313,697,7,13,19.51722,119.64001,1.26505,113.411,116.14816,0,119.99141,-5.06583
EL,1976098.5,1976099.161,1976099.285,698,4,7,18.83583,24.88762,6.1444,20.3392,108.53865,0,103.53328,-5.77873
MF,1976102.5,1976102.592,1976102.715,698,4,11,5.15944,22.73254,5.58403,23.6612,253.07854,0,255.35569,-5.18361
ML,1976366.5,1976366.658,1976366.782,698,12,31,6.75833,276.02225,-0.53399,283.01707,299.13524,0,294.25314,-5.04361
EF,1976417.5,1976418.136,1976418.26,699,2,20,18.23444,340.42093,-1.39918,334.90621,79.20141,0,81.66062,-5.1315
EL,1976675.5,1976676.105,1976676.228,699,11,5,17.48167,239.30685,-3.5894,226.17883,61.31219,0,73.65906,-5.75075
MF,1976688.5,1976688.635,1976688.758,699,11,18,6.19944,232.12697,-0.57516,238.90826,292.91474,0,289.9968,-6.15089
ML,1976954.5,1976954.583,1976954.706,700,8,10,4.95333,135.18488,1.26327,140.05008,248.78016,0,248.48632,-5.01757
EF,1977001.5,1977002.132,1977002.255,700,9,26,18.12417,194.50757,0.92327,186.73968,84.12305,0,90.09877,-5.05677
EL,1977261.5,1977262.191,1977262.315,701,6,13,19.55389,93.21927,-2.36481,84.81208,115.65361,0,122.65497,-5.22973
MF,1977274.5,1977274.559,1977274.682,701,6,26,4.37611,85.81425,-4.87778,96.59622,247.47531,0,237.07358,-5.64957
ML,1977521.5,1977521.631,1977521.755,702,2,28,6.11417,331.5618,-1.38703,342.62656,284.75906,0,274.85055,-5.13948
EF,1977584.5,1977585.172,1977585.296,702,5,2,19.09389,49.99862,-0.17862,44.47993,111.33246,0,113.35221,-5.13997
EL,1977851.5,1977852.124,1977852.248,703,1,24,17.94861,311.8953,7.78149,307.86259,78.16821,0,72.02175,-6.25183
MF,1977853.5,1977853.654,1977853.778,703,1,26,6.66194,310.94718,7.97086,309.40652,281.9164,0,288.29563,-5.03022
ML,1978121.5,1978121.621,1978121.745,703,10,21,5.87083,205.61316,1.03655,210.5501,280.79809,0,280.75138,-5.04411
EF,1978170.5,1978171.098,1978171.221,703,12,9,17.3025,267.86858,-0.77899,260.82055,60.40366,0,65.37033,-5.06705
EL,1978419.5,1978420.172,1978420.296,704,8,14,19.10139,165.2263,-7.50054,144.54288,88.741,0,110.02432,-5.47794
MF,1978439.5,1978439.591,1978439.715,704,9,3,5.14917,155.11055,-8.49994,163.49973,267.85529,0,257.80332,-6.4416
ML,1978696.5,1978696.565,1978696.688,705,5,18,4.51889,50.71288,-0.643,59.47459,248.98144,0,241.78867,-5.0573
EF,1978750.5,1978751.191,1978751.314,705,7,11,19.53778,117.85882,1.24499,111.56657,116.58423,0,120.43894,-5.13003
EL,1979018.5,1979019.159,1979019.282,706,4,5,18.77361,22.51787,6.33055,18.47046,107.66084,0,102.31903,-5.28553
MF,1979022.5,1979022.592,1979022.715,706,4,9,5.16583,20.35267,5.77962,21.79803,253.96009,0,255.89083,-5.63651
ML,1979286.5,1979286.658,1979286.781,706,12,29,6.75417,274.19368,-0.49313,281.04628,299.17333,0,294.48253,-5.02523
EF,1979337.5,1979338.136,1979338.259,707,2,18,18.21778,338.61489,-1.40933,332.98162,78.36378,0,80.88459,-5.23227
EL,1979594.5,1979595.106,1979595.23,707,11,2,17.5125,237.0535,-4.03728,223.202,61.41648,0,74.68295,-5.6945
MF,1979607.5,1979607.636,1979607.76,707,11,15,6.23083,229.94118,-1.11206,235.9221,292.83418,0,289.76579,-5.255
ML,1979873.5,1979873.581,1979873.704,708,8,7,4.90056,132.1526,1.22343,137.21794,247.74921,0,247.25764,-5.18744
EF,1979920.5,1979921.134,1979921.258,708,9,23,18.18556,191.44172,0.98495,183.8252,85.62925,0,91.46132,-5.00492
EL,1980181.5,1980182.19,1980182.314,709,6,11,19.53,90.90338,-2.12583,82.97615,115.98888,0,122.42751,-5.09753
MF,1980194.5,1980194.557,1980194.681,709,6,24,4.33583,83.5166,-4.66211,94.76069,247.3262,0,236.70812,-5.96234
ML,1980441.5,1980441.633,1980441.756,710,2,26,6.155,329.75507,-1.3722,340.70737,285.52143,0,275.73583,-5.12945
EF,1980504.5,1980505.171,1980505.295,710,4,30,19.07639,48.21949,-0.22161,42.62539,110.67947,0,112.70555,-5.22009
EL,1980771.5,1980772.121,1980772.245,711,1,22,17.86917,309.2359,7.66808,305.89623,77.20083,0,71.03554,-5.65677
MF,1980773.5,1980773.654,1980773.777,711,1,24,6.65444,308.28388,7.86272,307.44467,282.86243,0,288.70742,-5.33452
ML,1981040.5,1981040.619,1981040.742,711,10,18,5.81806,202.52133,1.09241,207.59023,279.35899,0,279.39207,-5.18487
EF,1981090.5,1981091.097,1981091.221,711,12,7,17.30028,266.03051,-0.74217,258.84013,60.51117,0,65.60736,-5.13301
EL,1981339.5,1981340.174,1981340.297,712,8,12,19.12667,162.83849,-7.44446,142.66302,89.89177,0,110.69753,-5.34268
MF,1981358.5,1981358.593,1981358.716,712,8,31,5.19361,153.16591,-8.59594,160.61796,267.13559,0,257.15003,-5.44011
ML,1981615.5,1981615.566,1981615.69,713,5,15,4.55583,47.70836,-0.71731,56.66977,250.07774,0,242.61982,-5.03387
EF,1981669.5,1981670.191,1981670.314,713,7,8,19.54472,114.83411,1.20219,108.75637,117.24732,0,120.88342,-5.01912
EL,1981937.5,1981938.161,1981938.284,714,4,2,18.82722,20.73893,6.63962,15.6162,107.18027,0,101.72722,-6.37152
MF,1981941.5,1981941.596,1981941.719,714,4,6,5.25444,18.58026,6.13992,18.94971,254.38732,0,257.40602,-5.36177
ML,1982206.5,1982206.658,1982206.781,714,12,27,6.74694,272.35079,-0.45185,279.06487,299.17449,0,294.67319,-5.00719
EF,1982256.5,1982257.133,1982257.257,715,2,15,18.16583,335.54724,-1.42375,330.0455,76.96361,0,79.52374,-5.07472
EL,1982513.5,1982514.108,1982514.231,715,10,30,17.54611,234.78376,-4.46448,220.21316,61.59342,0,75.75918,-5.63775
MF,1982527.5,1982527.632,1982527.756,715,11,13,6.14056,227.17714,-1.38708,233.93466,292.20718,0,288.71791,-5.95382
ML,1982793.5,1982793.58,1982793.703,716,8,5,4.88139,130.34539,1.20046,135.33695,247.15938,0,246.61057,-5.10419
EF,1982840.5,1982841.136,1982841.26,716,9,21,18.23444,189.61185,1.01625,181.89046,86.52807,0,92.44,-5.07811
EL,1983100.5,1983101.194,1983101.318,717,6,8,19.62111,89.13455,-1.6492,80.17678,116.58029,0,123.19157,-6.27736
MF,1983113.5,1983113.559,1983113.683,717,6,21,4.38778,81.73188,-4.27896,91.95872,246.97492,0,237.21144,-5.25791
ML,1983361.5,1983361.635,1983361.758,718,2,24,6.19444,327.93429,-1.35618,338.77421,286.28016,0,276.61901,-5.12178
EF,1983423.5,1983424.169,1983424.293,718,4,27,19.02361,45.19804,-0.30338,39.79864,109.52773,0,111.47311,-5.04684
EL,1983691.5,1983692.118,1983692.241,719,1,20,17.78861,306.56095,7.54494,303.91983,76.25279,0,70.05912,-5.0596
MF,1983693.5,1983693.653,1983693.777,719,1,22,6.64417,305.60499,7.74483,305.47236,283.78827,0,289.09955,-5.64638
ML,1983960.5,1983960.618,1983960.742,719,10,16,5.79917,200.67908,1.11951,205.62697,278.49932,0,278.61246,-5.0714
EF,1984010.5,1984011.097,1984011.221,719,12,5,17.29889,264.1864,-0.70468,256.85069,60.64051,0,65.86987,-5.19956
EL,1984259.5,1984260.175,1984260.298,720,8,10,19.15139,160.44389,-7.38041,140.78389,91.04433,0,111.36264,-5.20989
MF,1984278.5,1984278.59,1984278.714,720,8,29,5.12806,150.6597,-8.59942,158.71484,266.08773,0,255.91621,-5.9379
ML,1984534.5,1984534.568,1984534.691,721,5,12,4.59583,44.70565,-0.78932,53.86493,251.21382,0,243.49647,-5.01047
EF,1984589.5,1984590.192,1984590.315,721,7,6,19.56056,113.04715,1.17882,106.90774,117.61457,0,121.25844,-5.08268
EL,1984857.5,1984858.158,1984858.282,722,3,31,18.76306,18.33996,6.80965,13.73045,106.24803,0,100.48027,-5.86241
MF,1984860.5,1984860.599,1984860.723,722,4,3,5.34472,16.80683,6.47747,16.10317,254.84491,0,258.93918,-5.07261
ML,1985125.5,1985125.656,1985125.78,722,12,24,6.71111,269.25761,-0.37177,276.06787,299.10225,0,294.72841,-5.23832
EF,1985176.5,1985177.133,1985177.256,723,2,13,18.14778,333.73258,-1.43011,328.10713,76.14717,0,78.77402,-5.17714
EL,1985432.5,1985433.109,1985433.233,723,10,27,17.58444,232.5372,-4.86975,217.24827,61.82449,0,76.87104,-5.58776
MF,1985446.5,1985446.634,1985446.757,723,11,10,6.17111,225.01275,-1.91725,230.95669,292.05481,0,288.39,-5.05937
ML,1985713.5,1985713.579,1985713.703,724,8,3,4.86333,128.55527,1.1764,133.47296,246.5939,0,245.9879,-5.01976
EF,1985759.5,1985760.139,1985760.262,724,9,18,18.29694,186.5499,1.0727,178.9848,88.04412,0,93.80565,-5.02641
EL,1986020.5,1986021.193,1986021.316,725,6,6,19.59333,86.82344,-1.40507,78.34165,116.83991,0,122.87334,-6.13494
MF,1986033.5,1986033.558,1986033.681,725,6,19,4.34889,79.42382,-4.05282,90.12179,246.89378,0,236.90835,-5.59369
ML,1986281.5,1986281.636,1986281.76,726,2,22,6.23417,326.13457,-1.3389,336.86316,287.01498,0,277.47936,-5.11749
EF,1986343.5,1986344.169,1986344.292,726,4,25,19.00722,43.42501,-0.3457,37.94894,108.8337,0,110.7891,-5.12768
EL,1986610.5,1986611.119,1986611.242,727,1,17,17.81806,304.5289,7.26306,300.95821,75.34529,0,69.81426,-5.91184
MF,1986613.5,1986613.653,1986613.776,727,1,20,6.63306,302.95256,7.619,303.52208,284.66567,0,289.45223,-5.96181
ML,1986879.5,1986879.616,1986879.74,727,10,13,5.74806,197.59491,1.1696,202.67565,277.0334,0,277.21213,-5.21022
EF,1986929.5,1986930.097,1986930.22,727,12,2,17.28083,261.09738,-0.63005,253.85512,60.95571,0,66.17977,-5.06216
EL,1987179.5,1987180.176,1987180.299,728,8,8,19.17639,158.06597,-7.30879,138.91644,92.17909,0,112.00952,-5.09064
MF,1987198.5,1987198.588,1987198.711,728,8,27,5.06472,148.18449,-8.59453,156.82548,265.07242,0,254.71232,-6.41003
ML,1987452.5,1987452.57,1987452.694,729,5,8,4.64583,40.48702,-0.89171,50.11356,252.90058,0,244.67298,-5.09343
EF,1987509.5,1987510.192,1987510.316,729,7,4,19.57472,111.26689,1.15428,105.0668,117.94171,0,121.59047,-5.14691
EL,1987777.5,1987778.156,1987778.279,730,3,29,18.69917,15.93664,6.97428,11.84494,105.29441,0,99.22889,-5.34943
MF,1987780.5,1987780.6,1987780.723,730,4,1,5.35417,14.39912,6.6497,14.22416,255.79628,0,259.52894,-5.50991
ML,1988045.5,1988045.656,1988045.779,730,12,22,6.70056,267.41853,-0.32938,274.0854,299.01246,0,294.83367,-5.2097
EF,1988095.5,1988096.13,1988096.254,731,2,10,18.09417,330.66177,-1.4373,325.15791,74.79793,0,77.46707,-5.02453
EL,1988351.5,1988352.111,1988352.234,731,10,24,17.62583,230.27049,-5.25147,214.27416,62.13623,0,78.03611,-5.54317
MF,1988366.5,1988366.63,1988366.753,731,11,8,6.07972,222.25275,-2.18458,228.97479,291.33266,0,287.26311,-5.78199
ML,1988632.5,1988632.577,1988632.7,732,7,31,4.81056,125.51504,1.12808,130.6366,245.69707,0,244.86654,-5.178
EF,1988679.5,1988680.141,1988680.264,732,9,16,18.34639,184.72609,1.10115,177.06256,88.94587,0,94.77994,-5.0979
EL,1988940.5,1988941.192,1988941.315,733,6,4,19.56139,84.49482,-1.15876,76.48944,117.04595,0,122.50384,-5.97827
MF,1988953.5,1988953.556,1988953.68,733,6,17,4.31056,77.09717,-3.82448,88.26771,246.86512,0,236.64443,-5.92731
ML,1989201.5,1989201.638,1989201.761,734,2,20,6.27111,324.31049,-1.3204,334.92218,287.74394,0,278.34095,-5.11377
EF,1989263.5,1989264.168,1989264.291,734,4,23,18.98917,41.62994,-0.38773,36.07404,108.11437,0,110.08026,-5.2119
EL,1989530.5,1989531.116,1989531.239,735,1,15,17.73556,301.83503,7.11774,298.97567,74.44965,0,68.89579,-5.29515
MF,1989532.5,1989532.657,1989532.78,735,1,17,6.72528,300.87493,7.35009,300.53614,285.52204,0,290.84307,-5.08911
ML,1989799.5,1989799.615,1989799.739,735,10,11,5.73,195.75479,1.19359,200.72205,276.15652,0,276.40263,-5.10239
EF,1989849.5,1989850.097,1989850.22,735,11,30,17.28389,259.25138,-0.5907,251.869,61.17757,0,66.53038,-5.12546
EL,1990098.5,1990099.18,1990099.304,736,8,5,19.29139,155.98055,-7.04736,136.06698,93.38437,0,113.67108,-5.83818
MF,1990117.5,1990117.589,1990117.713,736,8,24,5.11,146.25497,-8.63363,153.94789,264.34399,0,254.12401,-5.39753
ML,1990371.5,1990371.572,1990371.696,737,5,5,4.6925,37.47375,-0.95701,47.29191,254.1445,0,245.67376,-5.0732
EF,1990428.5,1990429.192,1990429.315,737,7,1,19.57139,108.23885,1.10327,102.25147,118.43751,0,121.87199,-5.02952
EL,1990696.5,1990697.158,1990697.281,738,3,26,18.75111,14.13244,7.23688,8.97823,104.72897,0,98.58261,-6.41695
MF,1990699.5,1990699.604,1990699.727,738,3,29,5.4475,12.607,6.95247,11.36371,256.31442,0,261.10575,-5.19433
ML,1990965.5,1990965.655,1990965.779,738,12,20,6.68889,265.57627,-0.28672,272.10209,298.90198,0,294.91579,-5.17897
EF,1991015.5,1991016.13,1991016.253,739,2,8,18.075,328.84165,-1.43989,323.21533,74.01091,0,76.75094,-5.12195
EL,1991270.5,1991271.113,1991271.236,739,10,21,17.67056,227.99908,-5.60799,211.30603,62.50753,0,79.234,-5.50487
MF,1991286.5,1991286.626,1991286.75,739,11,6,5.98833,219.4946,-2.44755,226.99464,290.57138,0,286.11882,-6.51667
ML,1991552.5,1991552.576,1991552.7,740,7,29,4.7925,123.72063,1.10086,128.77021,245.18885,0,244.29539,-5.09026
EF,1991598.5,1991599.144,1991599.267,740,9,13,18.40917,181.66284,1.15183,174.16091,90.46653,0,96.14328,-5.04538
EL,1991860.5,1991861.19,1991861.314,741,6,2,19.52972,82.1978,-0.91025,74.65652,117.21558,0,122.11045,-5.81526
MF,1991872.5,1991872.558,1991872.682,741,6,14,4.36472,75.33342,-3.41132,85.48205,246.57427,0,237.26262,-5.29627
ML,1992121.5,1992121.639,1992121.763,742,2,18,6.30833,322.50094,-1.30076,332.99592,288.45561,0,279.18636,-5.11147
EF,1992182.5,1992183.166,1992183.289,742,4,20,18.93861,38.62208,-0.4671,33.25701,106.86942,0,108.7735,-5.03839
EL,1992449.5,1992450.117,1992450.24,743,1,12,17.76083,299.77143,6.79307,296.00126,73.54038,0,68.71578,-6.09133
MF,1992452.5,1992452.656,1992452.78,743,1,15,6.70861,298.19357,7.20091,298.57472,286.35419,0,291.1286,-5.41022
ML,1992718.5,1992718.613,1992718.737,743,10,8,5.67972,192.67408,1.23747,197.78219,274.67113,0,274.96643,-5.2472
EF,1992769.5,1992770.097,1992770.22,743,11,28,17.29,257.42033,-0.55079,249.89423,61.429,0,66.91326,-5.19124
EL,1993018.5,1993019.181,1993019.305,744,8,3,19.31694,153.6377,-6.95663,134.21196,94.49599,0,114.29805,-5.75245
MF,1993037.5,1993037.587,1993037.71,744,8,22,5.04889,143.80829,-8.6062,152.07029,263.35809,0,252.96456,-5.8449
ML,1993290.5,1993290.574,1993290.698,745,5,2,4.74278,34.47667,-1.01925,44.48596,255.42116,0,246.71352,-5.05852
EF,1993348.5,1993349.192,1993349.316,745,6,29,19.58139,106.46342,1.07573,100.41556,118.68958,0,122.12702,-5.09358
EL,1993616.5,1993617.155,1993617.279,746,3,24,18.68639,11.70995,7.38508,7.087,103.73478,0,97.31377,-5.8914
MF,1993619.5,1993619.604,1993619.727,746,3,27,5.45806,10.17678,7.10834,9.47848,257.30626,0,261.71821,-5.62235
ML,1993885.5,1993885.655,1993885.778,746,12,18,6.67611,263.74156,-0.2438,270.12474,298.74947,0,294.95552,-5.14284
EF,1993935.5,1993936.129,1993936.252,747,2,6,18.05583,327.02417,-1.44116,321.26984,73.24317,0,76.05869,-5.22274
EL,1994189.5,1994190.115,1994190.238,747,10,18,17.72139,225.75633,-5.93738,208.35734,62.94292,0,80.48224,-5.49623
MF,1994205.5,1994205.627,1994205.751,747,11,3,6.01722,217.34096,-2.9609,224.02233,290.29824,0,285.64515,-5.63796
ML,1994472.5,1994472.576,1994472.699,748,7,27,4.77528,121.92726,1.07268,126.90477,244.71448,0,243.7578,-5.00105
EF,1994518.5,1994519.146,1994519.269,748,9,11,18.45917,179.84957,1.17727,172.2526,91.36334,0,97.10805,-5.11644
EL,1994780.5,1994781.189,1994781.312,749,5,31,19.49306,79.86922,-0.66018,72.80945,117.32296,0,121.64886,-5.62324
MF,1994792.5,1994792.557,1994792.68,749,6,12,4.32944,73.0094,-3.17521,83.6342,246.62325,0,237.07203,-5.65007
ML,1995041.5,1995041.641,1995041.764,750,2,16,6.34361,320.68562,-1.2799,331.06474,289.14733,0,280.01401,-5.11377
EF,1995102.5,1995103.165,1995103.288,750,4,18,18.92167,36.83307,-0.508,31.38727,106.11136,0,108.02986,-5.12281
EL,1995369.5,1995370.113,1995370.237,751,1,10,17.67861,297.08532,6.62676,294.02705,72.71222,0,67.86882,-5.46241
MF,1995372.5,1995372.655,1995372.779,751,1,13,6.68861,295.50675,7.04308,296.60558,287.13916,0,291.37569,-5.73743
ML,1995638.5,1995638.613,1995638.736,751,10,6,5.66222,190.8373,1.25806,195.83146,273.78356,0,274.13502,-5.13782
EF,1995688.5,1995689.097,1995689.22,751,11,25,17.28194,254.31505,-0.47212,246.88347,61.94446,0,67.41096,-5.06412
EL,1995938.5,1995939.182,1995939.306,752,8,1,19.34028,151.26105,-6.859,132.33487,95.60963,0,114.91262,-5.66934
MF,1995957.5,1995957.584,1995957.708,752,8,20,4.98528,141.33029,-8.57039,150.16962,262.38028,0,251.80268,-6.29016
ML,1996209.5,1996209.576,1996209.7,753,4,29,4.795,31.46475,-1.07819,41.66652,256.73658,0,247.79603,-5.0498
EF,1996268.5,1996269.193,1996269.316,753,6,27,19.58889,104.6708,1.04713,98.56225,118.91472,0,122.35297,-5.15918
EL,1996536.5,1996537.152,1996537.276,754,3,22,18.62111,9.2706,7.52718,5.18029,102.72114,0,96.04065,-5.36605
MF,1996538.5,1996538.608,1996538.731,754,3,24,5.55361,8.35869,7.3776,6.60365,257.88238,0,263.33078,-5.28121
ML,1996805.5,1996805.654,1996805.778,754,12,16,6.66139,261.89092,-0.20068,268.1293,298.56988,0,294.96847,-5.10114
EF,1996854.5,1996855.127,1996855.25,755,2,3,18,323.94227,-1.4385,318.30442,71.97119,0,74.83138,-5.06839
EL,1997108.5,1997109.117,1997109.241,755,10,15,17.77333,223.46323,-6.24,205.39011,63.45526,0,81.76405,-5.48582
MF,1997125.5,1997125.623,1997125.747,755,11,1,5.92528,214.58831,-3.21325,222.03943,289.45577,0,284.4384,-6.38092
ML,1997391.5,1997391.573,1997391.697,756,7,24,4.72417,118.8915,1.01663,124.07628,243.96274,0,242.75849,-5.14455
EF,1997437.5,1997438.148,1997438.272,756,9,8,18.52167,176.78222,1.22173,169.35576,92.88192,0,98.45925,-5.06071
EL,1997700.5,1997701.187,1997701.311,757,5,29,19.45472,77.54509,-0.40871,70.96085,117.39347,0,121.16012,-5.41971
MF,1997711.5,1997711.559,1997711.683,757,6,9,4.38444,71.24092,-2.74152,80.83912,246.37326,0,237.76878,-5.07224
ML,1997961.5,1997961.642,1997961.766,758,2,14,6.37778,318.86406,-1.25791,329.12189,289.83152,0,280.83982,-5.114
EF,1998022.5,1998023.164,1998023.288,758,4,16,18.905,35.04455,-0.54849,29.5156,105.34693,0,107.28008,-5.20985
EL,1998288.5,1998289.114,1998289.237,759,1,7,17.69944,294.98211,6.26242,291.0378,71.81111,0,67.75629,-6.19159
MF,1998292.5,1998292.654,1998292.778,759,1,11,6.665,292.79534,6.87464,294.63266,287.89843,0,291.58849,-6.08728
ML,1998558.5,1998558.612,1998558.735,759,10,4,5.64611,189.01364,1.27748,193.89937,272.9009,0,273.30396,-5.03352
EF,1998608.5,1998609.097,1998609.22,759,11,23,17.29194,252.48179,-0.4308,244.9109,62.27528,0,67.86912,-5.12791
EL,1998858.5,1998859.183,1998859.307,760,7,30,19.36389,148.90899,-6.75325,130.47621,96.70589,0,115.51099,-5.59359
MF,1998876.5,1998876.586,1998876.71,760,8,17,5.03278,139.44268,-8.55248,147.31897,261.66182,0,251.30561,-5.26983
ML,1999128.5,1999128.579,1999128.702,761,4,26,4.84944,28.46519,-1.1336,38.85487,258.07343,0,248.90886,-5.04425
EF,1999187.5,1999188.192,1999188.316,761,6,24,19.57667,101.66466,0.98865,95.7714,119.21957,0,122.44706,-5.03137
EL,1999455.5,1999456.155,1999456.278,762,3,19,18.67333,7.4652,7.74216,2.31762,102.0899,0,95.3709,-6.4282
MF,1999458.5,1999458.608,1999458.732,762,3,22,5.56611,5.92913,7.5163,4.71989,258.8987,0,263.9634,-5.6905
ML,1999725.5,1999725.654,1999725.777,762,12,14,6.64722,260.06012,-0.15742,266.15637,298.35905,0,294.9462,-5.05685
EF,1999774.5,1999775.126,1999775.249,763,2,1,17.98056,322.13165,-1.43596,316.36716,71.24418,0,74.18359,-5.16407
EL,2000027.5,2000028.12,2000028.243,763,10,12,17.83056,221.18869,-6.51483,202.44651,64.0264,0,83.08059,-5.49985
MF,2000044.5,2000044.625,2000044.748,763,10,29,5.95333,212.43832,-3.709,219.07307,289.11301,0,283.88122,-5.51616
ML,2000311.5,2000311.573,2000311.696,764,7,22,4.70861,117.10905,0.98561,122.22505,243.55663,0,242.28504,-5.05268
EF,2000356.5,2000357.151,2000357.274,764,9,5,18.58417,173.73138,1.26197,166.47589,94.38521,0,99.79295,-5.00568
EL,2000620.5,2000621.186,2000621.309,765,5,27,19.41472,75.23008,-0.15614,69.1251,117.40708,0,120.62,-5.1962
MF,2000631.5,2000631.558,2000631.681,765,6,7,4.35361,68.94323,-2.49885,79.00664,246.49113,0,237.65201,-5.43664
ML,2000881.5,2000881.644,2000881.767,766,2,12,6.41056,317.04921,-1.23482,327.18433,290.48862,0,281.64233,-5.11674
EF,2000941.5,2000942.162,2000942.286,766,4,13,18.85528,32.0276,-0.62435,26.68005,104.01199,0,105.90204,-5.04201
EL,2001208.5,2001209.111,2001209.234,767,1,5,17.61472,292.26461,6.0752,289.05999,71.04556,0,66.96144,-5.52367
MF,2001211.5,2001211.658,2001211.781,767,1,8,6.74972,290.69307,6.53876,291.64909,288.68605,0,292.80619,-5.17068
ML,2001477.5,2001477.61,2001477.733,767,10,1,5.59611,185.92764,1.31245,190.96029,271.39489,0,271.8227,-5.18296
EF,2001527.5,2001528.097,2001528.221,767,11,20,17.2925,249.38392,-0.34987,241.90891,62.92804,0,68.49289,-5.01088
EL,2001778.5,2001779.184,2001779.308,768,7,28,19.38611,146.54855,-6.64002,128.61243,97.78721,0,116.08649,-5.52494
MF,2001796.5,2001796.584,2001796.707,768,8,15,4.97111,136.98912,-8.49682,145.43257,260.72559,0,250.19622,-5.6976
ML,2002047.5,2002047.581,2002047.704,769,4,23,4.90556,25.45252,-1.18531,36.02724,259.44577,0,250.06536,-5.04476
EF,2002107.5,2002108.192,2002108.316,769,6,22,19.57972,99.87641,0.95731,93.92193,119.35737,0,122.58435,-5.09737
EL,2002375.5,2002376.152,2002376.275,770,3,17,18.60806,5.01461,7.86584,0.40617,101.0456,0,94.09422,-5.90127
MF,2002377.5,2002377.613,2002377.736,770,3,19,5.66444,4.09975,7.74739,1.83795,259.52542,0,265.60731,-5.31255
ML,2002645.5,2002645.653,2002645.776,770,12,12,6.63028,258.21105,-0.11401,264.16561,298.11094,0,294.88526,-5.00911
EF,2002693.5,2002694.123,2002694.247,771,1,29,17.92333,319.0457,-1.42589,313.39406,70.0481,0,73.03214,-5.00858
EL,2002946.5,2002947.122,2002947.245,771,10,9,17.89139,218.90358,-6.76234,199.49201,64.66238,0,84.44386,-5.54048
MF,2002964.5,2002964.621,2002964.744,771,10,27,5.86417,209.72311,-3.94839,217.10206,288.21068,0,282.63669,-6.2455
ML,2003230.5,2003230.571,2003230.694,772,7,19,4.65972,114.07322,0.92429,119.39581,242.92935,0,241.39461,-5.18005
EF,2003276.5,2003277.153,2003277.276,772,9,3,18.63306,171.90807,1.28184,164.5618,95.27654,0,100.74639,-5.07553
EL,2003539.5,2003540.189,2003540.312,773,5,24,19.4925,73.48072,0.32768,66.31922,117.75064,0,121.0094,-6.38892
MF,2003551.5,2003551.557,2003551.68,773,6,5,4.32333,66.6278,-2.25476,77.15459,246.65113,0,237.56697,-5.79658
ML,2003801.5,2003801.645,2003801.768,774,2,10,6.44194,315.2243,-1.21064,325.24023,291.13573,0,282.43369,-5.12311
EF,2003861.5,2003862.162,2003862.285,774,4,11,18.83889,30.23184,-0.6633,24.8003,103.21111,0,105.11926,-5.12923
EL,2004127.5,2004128.111,2004128.235,775,1,2,17.63278,290.14725,5.67699,286.06234,70.17587,0,66.93778,-6.19805
MF,2004131.5,2004131.657,2004131.78,775,1,6,6.72028,287.96679,6.35174,289.6687,289.36901,0,292.93207,-5.52932
ML,2004397.5,2004397.609,2004397.732,775,9,29,5.57917,184.09607,1.32827,189.02009,270.5038,0,270.97267,-5.07806
EF,2004447.5,2004448.098,2004448.221,775,11,18,17.30694,247.541,-0.30748,239.92541,63.33952,0,69.03144,-5.07723
EL,2004698.5,2004699.185,2004699.309,776,7,26,19.40778,144.1907,-6.51898,126.74955,98.86014,0,116.6512,-5.46005
MF,2004716.5,2004716.581,2004716.705,776,8,13,4.91028,134.55249,-8.43376,143.54866,259.81034,0,249.10385,-6.10568
ML,2004966.5,2004966.583,2004966.707,777,4,20,4.96361,22.44585,-1.23318,33.20742,260.83331,0,251.24019,-5.05226
