Jupiter,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
AR,1782529.5,1782530.168,1782530.292,168,4,20,19.00278,217.00166,1.25316,29.31658,284.99345,-0.5667,108.19185,-6.53488
CS,1782548.5,1782549.566,1782549.69,168,5,10,4.55444,214.56423,1.21787,47.89199,75.94791,-0.5667,244.44375,-6.30586
EL,1782723.5,1782724.117,1782724.241,168,10,31,17.77528,228.90787,0.61232,218.03315,69.88081,-0.5667,77.99225,-7.86607
MF,1782749.5,1782749.627,1782749.751,168,11,26,6.01806,234.69173,0.57508,244.01233,292.00422,-0.5667,289.16461,-9.46705
AR,1782927.5,1782928.187,1782928.31,169,5,23,19.44139,249.12747,0.43373,60.65229,295.73721,-0.5667,120.00003,-6.77647
CS,1782944.5,1782945.554,1782945.677,169,6,10,4.24778,246.92553,0.39126,77.18658,64.64998,-0.5667,237.02056,-6.32169
EL,1783122.5,1783123.107,1783123.231,169,12,4,17.53556,261.89909,-0.03742,252.41468,61.96539,-0.5667,68.135,-7.78781
MF,1783149.5,1783149.642,1783149.765,169,12,31,6.36611,268.09486,-0.0837,279.46367,298.38658,-0.5667,291.60871,-9.72017
AR,1783327.5,1783328.198,1783328.322,170,6,27,19.71694,283.07113,-0.58,93.77398,298.20947,-0.5667,124.05638,-6.69469
CS,1783342.5,1783343.561,1783343.685,170,7,13,4.42833,281.08985,-0.61861,108.47082,61.51625,-0.5667,238.1423,-6.02983
EL,1783523.5,1783524.118,1783524.242,171,1,9,17.80389,296.80941,-0.70072,288.84007,64.16463,-0.5667,68.15665,-7.50649
MF,1783553.5,1783553.635,1783553.758,171,2,8,6.20028,303.85259,-0.74564,318.569,294.00597,-0.5667,282.24636,-9.52143
AR,1783729.5,1783730.187,1783730.31,171,8,3,19.44472,318.72686,-1.43781,129.05787,289.74953,-0.5667,116.66209,-6.35673
CS,1783744.5,1783745.578,1783745.702,171,8,19,4.84444,316.70141,-1.46234,144.01152,69.45526,-0.5667,248.69089,-6.84834
EL,1783925.5,1783926.139,1783926.263,172,2,15,18.30944,333.07174,-1.12046,325.80944,76.55419,-0.5667,79.23588,-7.41081
MF,1783959.5,1783959.602,1783959.726,172,3,20,5.41306,341.09281,-1.14462,358.79524,279.85081,-0.5667,264.36915,-9.35552
AR,1784131.5,1784132.158,1784132.281,172,9,8,18.74611,355.38324,-1.75422,164.96204,273.76797,-0.5667,101.59531,-6.54832
CS,1784146.5,1784147.6,1784147.723,172,9,24,5.355,353.31246,-1.75378,180.28783,85.23997,-0.5667,265.77181,-6.6051
EL,1784327.5,1784328.159,1784328.282,173,3,23,18.77861,9.57049,-1.10776,2.01759,93.73808,-0.5667,96.15823,-7.80883
MF,1784362.5,1784362.566,1784362.689,173,4,27,4.53917,17.70861,-1.09238,35.24924,262.42902,-0.5667,247.11418,-9.31298
AR,1784533.5,1784534.123,1784534.247,173,10,15,17.92167,31.52872,-1.38272,201.62647,256.62774,-0.5667,83.92668,-6.27938
CS,1784547.5,1784548.621,1784548.745,173,10,30,5.86889,29.56287,-1.35931,216.29326,102.56406,-0.5667,282.33393,-6.29512
EL,1784729.5,1784730.177,1784730.301,174,4,29,19.21472,45.30251,-0.67547,37.52372,109.58203,-0.5667,112.6411,-7.75466
MF,1784761.5,1784761.543,1784761.667,174,5,31,3.9975,52.53087,-0.63197,67.45661,247.92612,-0.5667,235.91472,-9.52852
AR,1784933.5,1784934.103,1784934.227,174,11,19,17.4425,66.17229,-0.52364,236.87867,244.14658,-0.5667,70.53523,-6.21381
CS,1784947.5,1784948.643,1784948.766,174,12,4,6.38556,64.21022,-0.48817,251.71066,115.45778,-0.5667,292.65829,-6.41088
EL,1785129.5,1785130.195,1785130.319,175,6,3,19.65083,79.17755,-0.0236,70.69758,118.5596,-0.5667,123.14263,-7.71116
MF,1785157.5,1785157.543,1785157.666,175,7,1,3.98917,85.30025,0.02291,96.76116,240.9289,-0.5667,233.62988,-9.43181
AR,1785331.5,1785332.106,1785332.229,175,12,22,17.49944,98.92025,0.45604,270.30089,240.66108,-0.5667,65.7949,-6.37908
CS,1785346.5,1785347.655,1785347.779,176,1,7,6.69083,96.85229,0.49222,286.11874,119.54093,-0.5667,293.15328,-6.17498
EL,1785527.5,1785528.201,1785528.324,176,7,5,19.78667,111.18762,0.60924,101.9359,117.78977,-0.5667,124.04667,-7.42608
MF,1785553.5,1785553.558,1785553.681,176,7,31,4.34528,116.73609,0.64498,126.30682,243.38329,-0.5667,239.83361,-9.48485
AR,1785728.5,1785729.121,1785729.245,177,1,22,17.86861,130.01248,1.25008,302.52441,246.52072,-0.5667,70.25664,-6.04506
CS,1785745.5,1785746.645,1785746.769,177,2,9,6.45,127.73529,1.27528,320.10607,114.26025,-0.5667,283.80568,-6.19576
EL,1785922.5,1785923.191,1785923.315,177,8,4,19.55278,141.53085,1.04592,130.55505,108.99232,-0.5667,117.3191,-7.82473
MF,1785949.5,1785949.576,1785949.7,177,8,31,4.78861,147.24314,1.06535,156.29249,253.32857,-0.5667,252.11089,-9.5971
AR,1786123.5,1786124.142,1786124.265,178,2,21,18.36,160.36153,1.67334,332.30249,258.4647,-0.5667,81.70457,-7.00175
CS,1786143.5,1786144.619,1786144.742,178,3,14,5.81389,157.75629,1.67839,352.48911,102.73651,-0.5667,269.52345,-6.20487
EL,1786318.5,1786319.165,1786319.289,178,9,4,18.92917,171.67049,1.19092,160.57101,95.67577,-0.5667,104.39736,-7.56755
MF,1786345.5,1786345.592,1786345.715,178,10,1,5.16583,177.4188,1.18913,186.81574,267.08266,-0.5667,266.65279,-10.02825
AR,1786519.5,1786520.157,1786520.28,179,3,24,18.71889,190.51417,1.6475,2.54976,272.84558,-0.5667,95.86304,-6.98746
CS,1786540.5,1786541.587,1786541.71,179,4,15,5.04611,187.82384,1.62645,23.30271,88.40815,-0.5667,254.53256,-6.53374
EL,1786714.5,1786715.136,1786715.26,179,10,5,18.23389,202.04789,1.00976,191.12118,81.10836,-0.5667,89.61985,-7.52414
MF,1786740.5,1786740.61,1786740.733,179,10,31,5.59972,207.69313,0.98707,216.8301,281.41657,-0.5667,280.36318,-9.69642
AR,1786916.5,1786917.172,1786917.295,180,4,24,19.08833,221.4125,1.16253,33.24683,286.80488,-0.5667,110.21619,-6.94571
CS,1786935.5,1786936.564,1786936.687,180,5,14,4.49667,218.97337,1.12559,51.7936,74.0858,-0.5667,243.14242,-6.23636
EL,1787111.5,1787112.114,1787112.237,180,11,5,17.68667,233.50982,0.53205,223.1904,68.30243,-0.5667,75.88167,-7.61592
MF,1787137.5,1787137.629,1787137.752,180,12,1,6.05778,239.32407,0.49336,249.19573,293.41664,-0.5667,289.99002,-9.84418
AR,1787315.5,1787316.188,1787316.311,181,5,28,19.47417,253.74169,0.29984,65.49838,296.69004,-0.5667,120.9869,-6.47964
CS,1787331.5,1787332.554,1787332.678,181,6,14,4.26833,251.65965,0.25891,81.08286,63.59237,-0.5667,236.84547,-6.02848
EL,1787510.5,1787511.107,1787511.231,181,12,9,17.53722,266.75634,-0.13343,257.59993,61.58142,-0.5667,67.3619,-7.68429
MF,1787537.5,1787537.643,1787537.766,182,1,5,6.39194,272.98389,-0.17987,284.62936,298.48412,-0.5667,291.11432,-9.61534
AR,1787715.5,1787716.198,1787716.322,182,7,2,19.72,288.07208,-0.71712,98.64226,297.652,-0.5667,123.74047,-6.68015
CS,1787730.5,1787731.563,1787731.687,182,7,18,4.47667,286.08573,-0.75488,113.36007,61.98436,-0.5667,239.04256,-6.13098
EL,1787911.5,1787912.122,1787912.245,183,1,14,17.87917,301.92148,-0.7788,293.98886,65.39857,-0.5667,69.18424,-7.58727
MF,1787942.5,1787942.631,1787942.754,183,2,14,6.10472,309.22218,-0.82291,324.63668,292.42951,-0.5667,279.84365,-9.59129
AR,1788117.5,1788118.184,1788118.308,183,8,8,19.38083,324.03219,-1.52049,133.99205,287.74438,-0.5667,115.0333,-6.51677
CS,1788132.5,1788133.582,1788133.706,183,8,24,4.93833,322.00002,-1.54238,148.99085,71.40969,-0.5667,251.02714,-6.58125
EL,1788313.5,1788314.143,1788314.266,184,2,20,18.39361,338.32511,-1.14621,330.86931,78.87784,-0.5667,81.50027,-7.64217
MF,1788348.5,1788348.596,1788348.719,184,3,26,5.25944,346.57932,-1.16582,4.72265,277.31521,-0.5667,261.3855,-9.46671
AR,1788521.5,1788521.15,1788521.274,184,9,14,18.57306,0.6245,-1.7412,170.97981,271.23583,-0.5667,98.4122,-6.1193
CS,1788534.5,1788535.603,1788535.727,184,9,29,5.44306,358.67849,-1.73671,185.37502,87.83387,-0.5667,268.41748,-6.32581
EL,1788715.5,1788716.162,1788716.286,185,3,28,18.85528,14.78658,-1.06827,6.98195,96.2408,-0.5667,98.73748,-8.04046
MF,1788750.5,1788750.561,1788750.685,185,5,2,4.43611,22.89665,-1.04718,40.13227,260.01272,-0.5667,245.05459,-9.31281
AR,1788921.5,1788922.119,1788922.243,185,10,20,17.83,36.69511,-1.28127,206.76658,254.38888,-0.5667,81.66757,-6.31945
CS,1788935.5,1788936.624,1788936.748,185,11,4,5.94806,34.72962,-1.25546,221.46152,104.84586,-0.5667,284.35465,-6.26316
EL,1789117.5,1789118.18,1789118.304,186,5,4,19.28722,50.32661,-0.59038,42.40497,111.41359,-0.5667,114.67085,-7.81652
MF,1789148.5,1789148.543,1789148.666,186,6,4,3.98944,57.2937,-0.54557,71.3594,246.39447,-0.5667,235.30674,-9.30471
AR,1789321.5,1789322.102,1789322.225,186,11,24,17.40028,71.00162,-0.38326,242.06904,243.02764,-0.5667,69.06215,-6.03974
CS,1789335.5,1789336.645,1789336.768,186,12,9,6.44028,69.04037,-0.34721,256.91604,116.65584,-0.5667,293.2941,-6.56704
EL,1789517.5,1789518.197,1789518.32,187,6,8,19.685,83.96666,0.07217,75.56052,119.06421,-0.5667,123.79809,-7.52358
MF,1789545.5,1789545.543,1789545.666,187,7,6,3.99111,90.06186,0.11841,101.64224,240.70321,-0.5667,233.72271,-9.83497
AR,1789718.5,1789719.109,1789719.233,187,12,26,17.5825,103.55922,0.58284,274.47551,241.00104,-0.5667,66.23045,-6.89158
CS,1789734.5,1789735.655,1789735.778,188,1,12,6.675,101.3685,0.62004,291.2781,119.30556,-0.5667,292.16914,-6.35025
EL,1789914.5,1789915.201,1789915.325,188,7,9,19.7925,115.56409,0.68473,105.86551,116.9413,-0.5667,123.65979,-7.61483
MF,1789941.5,1789941.559,1789941.682,188,8,5,4.37833,121.31504,0.71993,131.24412,244.48231,-0.5667,241.16333,-9.95829
AR,1790115.5,1790116.125,1790116.248,189,1,26,17.95889,134.43643,1.33323,306.6498,247.97337,-0.5667,71.69348,-6.40552
CS,1790133.5,1790134.641,1790134.765,189,2,14,6.35361,132.03874,1.35683,325.1901,112.90828,-0.5667,281.65978,-6.41368
EL,1790310.5,1790311.187,1790311.31,189,8,9,19.44028,146.01512,1.0851,135.4981,107.2069,-0.5667,115.22344,-7.48792
MF,1790336.5,1790336.579,1790336.703,189,9,4,4.86278,151.51179,1.10121,160.3294,255.12353,-0.5667,254.16646,-9.40107
AR,1790511.5,1790512.142,1790512.265,190,2,26,18.36111,164.58247,1.69821,337.35645,260.40479,-0.5667,83.42701,-6.21438
CS,1790531.5,1790532.613,1790532.736,190,3,19,5.67139,161.98802,1.69816,357.47398,100.80775,-0.5667,266.91062,-6.52343
EL,1790705.5,1790706.162,1790706.285,190,9,8,18.84583,175.93109,1.18501,164.60541,93.62731,-0.5667,102.55238,-7.67412
MF,1790732.5,1790732.595,1790732.718,190,10,5,5.23306,181.69133,1.17985,190.91599,269.14632,-0.5667,268.74354,-9.85722
AR,1790907.5,1790908.157,1790908.28,191,3,29,18.72278,194.80998,1.60607,7.50797,274.90755,-0.5667,97.81806,-6.32136
CS,1790927.5,1790928.584,1790928.707,191,4,19,4.96861,192.24413,1.58259,27.25065,86.26821,-0.5667,252.84822,-6.37835
EL,1791101.5,1791102.133,1791102.257,191,10,9,18.16222,206.40017,0.95938,195.22906,79.11926,-0.5667,87.79721,-7.70015
MF,1791127.5,1791127.613,1791127.737,191,11,4,5.67944,212.06708,0.93377,220.98448,283.33867,-0.5667,282.12188,-9.45031
AR,1791304.5,1791305.173,1791305.297,192,4,29,19.11667,225.91799,1.06026,38.13547,288.56172,-0.5667,111.95197,-6.52109
CS,1791322.5,1791323.562,1791323.686,192,5,18,4.45611,223.6011,1.02309,55.70108,72.22704,-0.5667,242.0331,-6.05746
EL,1791499.5,1791500.111,1791500.234,192,11,10,17.61583,238.2621,0.44505,228.35623,66.81956,-0.5667,73.97433,-7.45471
MF,1791524.5,1791524.633,1791524.756,192,12,5,6.15528,243.87722,0.4063,253.36837,294.6542,-0.5667,291.00013,-9.34278
AR,1791703.5,1791704.19,1791704.313,193,6,2,19.51806,258.55229,0.15798,70.35851,297.47928,-0.5667,121.89782,-6.34072
CS,1791719.5,1791720.553,1791720.677,193,6,19,4.23972,256.46696,0.11638,85.94342,62.71338,-0.5667,236.2425,-6.36896
EL,1791898.5,1791899.108,1791899.232,193,12,14,17.55861,271.73184,-0.23149,262.7864,61.43072,-0.5667,66.89331,-7.66788
MF,1791925.5,1791925.644,1791925.767,194,1,10,6.415,277.98314,-0.27762,289.783,298.33761,-0.5667,290.45857,-9.38861
AR,1792104.5,1792105.195,1792105.319,194,7,8,19.645,293.06695,-0.8554,104.46828,296.86687,-0.5667,122.48329,-6.00787
CS,1792118.5,1792119.566,1792119.689,194,7,23,4.54194,291.20224,-0.88918,118.25889,62.71259,-0.5667,240.25977,-6.11069
EL,1792299.5,1792300.125,1792300.248,195,1,19,17.96056,307.07595,-0.8527,299.12761,66.84907,-0.5667,70.45418,-7.70718
MF,1792331.5,1792331.626,1792331.75,195,2,20,5.9975,314.62143,-0.89518,330.68239,290.64702,-0.5667,277.29513,-9.63624
AR,1792506.5,1792507.178,1792507.301,195,8,14,19.23472,329.19567,-1.59357,139.89913,285.66285,-0.5667,112.39387,-6.05075
CS,1792520.5,1792521.586,1792521.71,195,8,29,5.03,327.28547,-1.61051,153.98142,73.50598,-0.5667,253.44657,-6.31909
EL,1792701.5,1792702.146,1792702.27,196,2,25,18.47194,343.52641,-1.16295,335.91281,81.25784,-0.5667,83.82767,-7.82974
MF,1792737.5,1792737.589,1792737.712,196,4,1,5.09861,351.99821,-1.17762,10.62792,274.75561,-0.5667,258.36428,-9.64653
AR,1792909.5,1792909.146,1792909.269,196,9,19,18.46417,5.84615,-1.71368,176.02956,268.7022,-0.5667,96.02513,-6.20388
CS,1792922.5,1792923.607,1792923.73,196,10,4,5.51917,3.89798,-1.70598,190.46555,90.37377,-0.5667,270.94063,-6.19425
EL,1793104.5,1793105.163,1793105.287,197,4,3,18.87611,20.10847,-1.02022,12.88298,98.75323,-0.5667,101.1883,-7.44781
MF,1793138.5,1793138.557,1793138.68,197,5,7,4.33139,27.94895,-0.9953,44.99356,257.72151,-0.5667,243.04328,-9.40409
AR,1793309.5,1793310.116,1793310.239,197,10,25,17.73528,41.64955,-1.17414,211.89573,252.34098,-0.5667,79.43031,-6.24703
CS,1793323.5,1793324.627,1793324.75,197,11,9,6.01194,39.68212,-1.14603,226.62846,106.94046,-0.5667,286.10944,-6.42405
EL,1793505.5,1793506.183,1793506.306,198,5,9,19.34806,55.20029,-0.504,47.27463,113.04635,-0.5667,116.46559,-7.73984
MF,1793536.5,1793536.54,1793536.664,198,6,9,3.93028,62.1324,-0.45722,76.20495,245.00186,-0.5667,234.1854,-9.64546
AR,1793708.5,1793709.103,1793709.226,198,11,28,17.43111,75.75537,-0.24721,246.23046,242.12283,-0.5667,68.46346,-6.5567
CS,1793723.5,1793724.646,1793724.77,198,12,14,6.47556,73.66641,-0.20849,262.09313,117.62607,-0.5667,293.60551,-6.84674
EL,1793904.5,1793905.2,1793905.323,199,6,12,19.75056,88.40026,0.16297,79.45794,119.34188,-0.5667,124.57028,-7.83576
MF,1793932.5,1793932.545,1793932.668,199,7,10,4.04306,94.47392,0.20852,105.557,240.68481,-0.5667,234.38981,-9.71298
AR,1794106.5,1794107.109,1794107.233,199,12,31,17.58444,107.9127,0.70522,279.6411,241.49369,-0.5667,66.16833,-6.2993
CS,1794122.5,1794123.653,1794123.777,200,1,17,6.63889,105.72775,0.74012,296.41913,118.89613,-0.5667,290.9196,-6.60844
EL,1794301.5,1794302.201,1794302.324,200,7,13,19.78389,119.8508,0.75447,109.78543,115.95921,-0.5667,123.07926,-7.74399
MF,1794328.5,1794328.562,1794328.686,200,8,9,4.45472,125.59349,0.78741,135.21267,245.6484,-0.5667,242.80137,-9.79281
AR,1794502.5,1794503.128,1794503.252,201,1,30,18.04194,138.77628,1.40786,310.75906,249.50942,-0.5667,73.18598,-6.69861
CS,1794521.5,1794522.637,1794522.76,201,2,19,6.245,136.26122,1.42939,330.24033,111.4701,-0.5667,279.39848,-6.66535
EL,1794697.5,1794698.184,1794698.307,201,8,13,19.37556,150.24617,1.11732,139.47205,105.44664,-0.5667,113.73273,-7.57304
MF,1794724.5,1794724.58,1794724.704,201,9,9,4.88444,155.9629,1.13139,165.34913,257.0635,-0.5667,256.165,-9.97793
AR,1794898.5,1794899.145,1794899.268,202,3,2,18.43583,168.92066,1.71238,341.39205,262.43933,-0.5667,85.4695,-6.53613
CS,1794918.5,1794919.61,1794919.733,202,3,23,5.59639,166.32854,1.70961,1.46285,98.78626,-0.5667,265.15075,-6.26391
EL,1795092.5,1795093.158,1795093.282,202,9,12,18.76194,180.20105,1.17243,168.65142,91.56151,-0.5667,100.68256,-7.78542
MF,1795119.5,1795119.597,1795119.721,202,10,9,5.30139,185.9776,1.1639,195.02676,271.21844,-0.5667,270.81337,-9.68088
AR,1795294.5,1795295.16,1795295.284,203,4,2,18.80611,199.2709,1.55514,11.48989,277.02438,-0.5667,100.04866,-6.77092
CS,1795314.5,1795315.581,1795315.704,203,4,23,4.89444,196.70642,1.52944,31.18431,84.12636,-0.5667,251.22186,-6.21368
EL,1795489.5,1795490.128,1795490.252,203,10,14,18.04083,211.00943,0.9013,200.34167,77.06781,-0.5667,85.27956,-7.46488
MF,1795515.5,1795515.615,1795515.738,203,11,9,5.71583,216.70111,0.87357,226.1562,285.30466,-0.5667,283.69499,-9.92573
AR,1795692.5,1795693.175,1795693.298,204,5,4,19.15111,230.48227,0.94968,43.01904,290.2421,-0.5667,113.62179,-6.15748
CS,1795710.5,1795711.558,1795711.681,204,5,23,4.35333,228.16485,0.91009,60.5643,70.48334,-0.5667,240.2438,-6.5136
EL,1795886.5,1795887.11,1795887.234,204,11,14,17.60944,242.82609,0.35657,232.52665,65.53304,-0.5667,72.87085,-7.82774
MF,1795912.5,1795912.635,1795912.759,204,12,10,6.20611,248.69292,0.31488,258.56773,295.79534,-0.5667,291.55858,-9.50175
AR,1796091.5,1796092.192,1796092.315,205,6,7,19.55861,263.3941,0.01423,75.22072,298.07094,-0.5667,122.62419,-6.22647
CS,1796107.5,1796108.553,1796108.676,205,6,24,4.22444,261.30628,-0.02766,90.80626,62.02839,-0.5667,235.88292,-6.6888
EL,1796286.5,1796287.11,1796287.233,205,12,19,17.59056,276.71313,-0.3278,267.97837,61.51124,-0.5667,66.65722,-7.64423
MF,1796314.5,1796314.642,1796314.766,206,1,16,6.3775,283.21665,-0.37519,295.95013,297.93419,-0.5667,289.01532,-9.70696
AR,1796492.5,1796493.194,1796493.318,206,7,13,19.62833,298.15672,-0.98383,109.35832,295.84284,-0.5667,121.71851,-6.06405
CS,1796506.5,1796507.569,1796507.692,206,7,28,4.61,296.28566,-1.01615,123.18325,63.66012,-0.5667,241.6511,-6.1103
EL,1796687.5,1796688.128,1796688.252,207,1,24,18.04,312.19624,-0.91944,304.26931,68.46798,-0.5667,71.8879,-7.78183
MF,1796720.5,1796720.621,1796720.745,207,2,26,5.87694,319.9811,-0.9602,336.7224,288.71174,-0.5667,274.5888,-9.71829
AR,1796894.5,1796895.174,1796895.298,207,8,19,19.14833,334.40388,-1.65095,144.8726,283.449,-0.5667,110.42141,-6.14914
CS,1796908.5,1796909.59,1796909.713,207,9,3,5.11306,332.48966,-1.66486,158.99507,75.68826,-0.5667,255.87545,-6.14488
EL,1797089.5,1797090.149,1797090.273,208,3,1,18.54417,348.66994,-1.17036,340.95175,83.66945,-0.5667,86.19249,-7.95658
MF,1797125.5,1797125.584,1797125.708,208,4,6,4.98778,357.12594,-1.17909,15.56641,272.3005,-0.5667,256.05539,-9.51579
AR,1797296.5,1797297.141,1797297.265,208,9,24,18.35194,10.98302,-1.6747,181.09464,266.21754,-0.5667,93.59417,-6.24065
CS,1797310.5,1797311.609,1797311.733,208,10,9,5.58833,9.02972,-1.66376,195.58224,92.8691,-0.5667,273.36271,-6.17487
EL,1797492.5,1797493.166,1797493.289,209,4,8,18.94194,25.1493,-0.96704,17.82131,101.07929,-0.5667,103.59862,-7.51809
MF,1797526.5,1797526.553,1797526.676,209,5,12,4.23028,32.95946,-0.93737,49.86494,255.52626,-0.5667,241.1063,-9.55406
AR,1797697.5,1797698.112,1797698.235,209,10,30,17.64611,46.55206,-1.05984,217.05257,250.42798,-0.5667,77.26003,-6.12954
CS,1797711.5,1797712.63,1797712.753,209,11,14,6.07333,44.58483,-1.02965,231.81032,108.90652,-0.5667,287.68172,-6.62832
EL,1797893.5,1797894.185,1797894.309,210,5,14,19.40694,60.05836,-0.4146,52.14614,114.51337,-0.5667,118.09661,-7.63895
MF,1797923.5,1797923.54,1797923.664,210,6,13,3.93417,66.73788,-0.36766,80.11198,243.84052,-0.5667,233.83891,-9.50799
AR,1798096.5,1798097.102,1798097.225,210,12,3,17.39944,80.38097,-0.10853,251.4223,241.43593,-0.5667,67.27789,-6.23511
CS,1798110.5,1798111.651,1798111.774,210,12,18,6.58167,78.42656,-0.07225,266.26913,118.41287,-0.5667,294.30821,-6.12074
EL,1798292.5,1798293.2,1798293.323,211,6,17,19.76028,93.07533,0.25467,84.31371,119.41624,-0.5667,124.71876,-7.55885
MF,1798319.5,1798319.548,1798319.671,211,7,14,4.105,98.9115,0.29782,109.48659,240.86509,-0.5667,235.25224,-9.55151
AR,1798493.5,1798494.113,1798494.236,212,1,4,17.67194,112.4456,0.82144,283.79524,242.20888,-0.5667,66.91632,-6.74308
CS,1798509.5,1798510.654,1798510.778,212,1,21,6.66972,110.26581,0.85542,300.544,118.26514,-0.5667,290.29957,-6.00045
EL,1798689.5,1798690.198,1798690.321,212,7,18,19.715,124.39815,0.82193,114.67672,114.74926,-0.5667,121.72245,-7.41096
MF,1798715.5,1798715.566,1798715.689,212,8,13,4.53639,129.91884,0.85152,139.19369,246.96686,-0.5667,244.57582,-9.5712
AR,1798889.5,1798890.132,1798890.255,213,2,3,18.13028,143.19022,1.47627,314.85578,251.18334,-0.5667,74.83486,-7.07242
CS,1798908.5,1798909.635,1798909.759,213,2,23,6.20444,140.67961,1.49542,334.29155,109.84491,-0.5667,277.93099,-6.21935
EL,1799084.5,1799085.181,1799085.305,213,8,17,19.30806,154.52895,1.14446,143.4512,103.59155,-0.5667,112.17994,-7.68908
MF,1799111.5,1799111.583,1799111.707,213,9,13,4.95722,160.25079,1.15523,169.39568,258.9926,-0.5667,258.2979,-9.7577
AR,1799285.5,1799286.148,1799286.271,214,3,6,18.51472,173.32685,1.71806,345.42639,264.53802,-0.5667,87.59492,-6.9198
CS,1799306.5,1799307.604,1799307.727,214,3,28,5.45056,170.61895,1.71123,6.41024,96.74955,-0.5667,262.53811,-6.58002
EL,1799480.5,1799481.153,1799481.276,214,9,17,18.62306,184.72546,1.15307,173.68057,89.36913,-0.5667,98.05587,-7.51741
MF,1799506.5,1799506.6,1799506.724,214,10,13,5.3725,190.29875,1.14207,199.12854,273.2982,-0.5667,272.8682,-9.45918
AR,1799682.5,1799683.161,1799683.284,215,4,7,18.81778,203.64647,1.4954,16.40901,279.06476,-0.5667,102.01244,-6.21177
CS,1799701.5,1799702.578,1799702.701,215,4,27,4.82417,201.20593,1.46803,35.1052,82.00052,-0.5667,249.66619,-6.04274
EL,1799876.5,1799877.126,1799877.249,215,10,18,17.98,215.40498,0.8402,204.45696,75.18015,-0.5667,83.56897,-7.6829
MF,1799902.5,1799902.618,1799902.742,215,11,13,5.80139,221.11414,0.8098,230.31313,287.09405,-0.5667,285.2796,-9.62276
AR,1800079.5,1800080.179,1800080.302,216,5,8,19.25917,235.14687,0.83618,46.93141,291.82572,-0.5667,115.58333,-6.79058
CS,1800097.5,1800098.557,1800098.68,216,5,27,4.33,232.82884,0.79559,64.45237,68.83005,-0.5667,239.40895,-6.3111
EL,1800274.5,1800275.108,1800275.232,216,11,19,17.55861,247.5731,0.26582,237.69163,64.36782,-0.5667,71.26413,-7.67033
MF,1800300.5,1800300.637,1800300.76,216,12,15,6.24972,253.45859,0.22321,263.74467,296.735,-0.5667,291.87992,-9.65065
AR,1800479.5,1800480.193,1800480.316,217,6,12,19.58444,268.13775,-0.12638,80.06739,298.43713,-0.5667,123.06931,-6.04863
CS,1800494.5,1800495.555,1800495.679,217,6,28,4.28833,266.17104,-0.16581,94.71621,61.5671,-0.5667,236.38466,-6.23675
EL,1800674.5,1800675.111,1800675.234,217,12,24,17.625,281.60521,-0.41946,273.1553,61.82123,-0.5667,66.61827,-7.54581
MF,1800702.5,1800702.642,1800702.765,218,1,21,6.37056,288.12092,-0.46588,301.08063,297.32916,-0.5667,287.88725,-9.50482
AR,1800880.5,1800881.193,1800881.316,218,7,18,19.58972,303.08441,-1.10103,114.24359,294.65275,-0.5667,120.66008,-6.0209
CS,1800894.5,1800895.571,1800895.695,218,8,2,4.66972,301.20982,-1.13147,128.09498,64.78217,-0.5667,243.12842,-6.21228
EL,1801075.5,1801076.131,1801076.255,219,1,29,18.10917,317.1892,-0.97692,309.3851,70.20185,-0.5667,73.42085,-7.74714
MF,1801108.5,1801108.618,1801108.741,219,3,3,5.79361,324.97462,-1.01393,341.74413,286.77754,-0.5667,272.46031,-9.46767
AR,1801282.5,1801283.17,1801283.294,219,8,24,19.04667,339.41932,-1.69461,149.83705,281.23099,-0.5667,108.2829,-6.14975
CS,1801296.5,1801297.592,1801297.716,219,9,8,5.17889,337.49823,-1.70526,164.01299,77.88071,-0.5667,258.22466,-6.15785
EL,1801477.5,1801478.152,1801478.275,220,3,6,18.605,353.68077,-1.16933,345.96999,86.05792,-0.5667,88.53282,-7.96485
MF,1801513.5,1801513.58,1801513.703,220,4,11,4.87028,2.12027,-1.17239,20.48009,269.89399,-0.5667,253.72271,-9.48043
AR,1801684.5,1801685.136,1801685.26,220,9,29,18.23306,15.93555,-1.62493,186.17445,263.84019,-0.5667,91.09713,-6.17256
CS,1801698.5,1801699.612,1801699.735,220,10,14,5.64389,13.97904,-1.61067,200.70465,95.26309,-0.5667,275.61625,-6.33923
EL,1801880.5,1801881.168,1801881.292,221,4,13,19.00056,30.07968,-0.90844,22.74356,103.29363,-0.5667,105.89266,-7.48956
MF,1801913.5,1801913.551,1801913.674,221,5,16,4.18472,37.63714,-0.87525,53.77626,253.55068,-0.5667,239.92089,-9.35368
AR,1802084.5,1802085.111,1802085.235,221,11,3,17.63167,51.46204,-0.94441,221.20091,248.63841,-0.5667,76.0016,-6.65701
CS,1802099.5,1802100.632,1802100.755,221,11,19,6.12583,49.36183,-0.91055,236.99565,110.71253,-0.5667,289.02296,-6.93381
EL,1802281.5,1802282.187,1802282.311,222,5,19,19.45917,64.85112,-0.32476,57.01539,115.80143,-0.5667,119.52479,-7.47505
MF,1802310.5,1802310.541,1802310.664,222,6,17,3.94417,71.28477,-0.27814,84.02056,242.85223,-0.5667,233.61998,-9.39033
