Venus,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
MF,1943989.693,610,5,10,4.63944,44.40534,1.56929,50.89039,248.71059,-0.5667,244.66657,-5.87871
ML,1944245.773,611,1,21,6.56056,294.98643,-0.91577,303.72191,295.83482,-0.5667,289.05483,-6.16743
EF,1944304.277,611,3,20,18.63778,7.80151,-1.06556,1.94424,92.84662,-0.5667,94.7079,-6.22265
EL,1944567.225,611,12,8,17.4025,263.63112,2.11058,259.18371,65.17256,-0.5667,66.11059,-5.39868
MF,1944572.769,611,12,14,6.46333,260.27523,3.46504,264.84267,292.96814,-0.5667,293.77394,-6.24086
ML,1944835.716,612,9,2,5.18306,156.37255,1.41472,161.85915,257.28056,-0.5667,257.71657,-6.21548
EF,1944889.237,612,10,25,17.68944,223.45005,0.24137,215.21222,71.83741,-0.5667,78.01805,-6.03253
EL,1945143.314,613,7,6,19.535,118.33986,-4.97545,106.10407,108.89833,-0.5667,120.99668,-5.88584
MF,1945157.693,613,7,21,4.62056,109.90695,-7.2473,119.87802,252.07068,-0.5667,241.34357,-6.64185
ML,1945403.731,614,3,24,5.5325,353.91887,-1.45872,5.59291,274.06555,-0.5667,263.65456,-6.08421
EF,1945470.309,614,5,29,19.40861,75.78511,0.4889,69.63957,117.98807,-0.5667,120.50481,-6.19689
EL,1945736.264,615,2,19,18.34667,337.88011,8.65555,333.3429,89.58961,-0.5667,81.77911,-6.45116
MF,1946323.726,616,9,29,5.41778,181.09202,-7.09001,188.62256,277.76517,-0.5667,269.73519,-7.09088
ML,1946586.684,617,6,19,4.40917,82.56457,0.21455,89.31272,241.67168,-0.5667,237.66948,-6.0101
EF,1946637.3,617,8,8,19.20944,145.06416,1.42282,137.85029,107.50475,-0.5667,112.37737,-6.08118
EL,1946902.295,618,4,30,19.06861,46.64915,3.46378,41.95116,114.25191,-0.5667,112.28891,-6.06256
MF,1946909.693,618,5,8,4.62833,42.06903,1.81551,49.04012,249.28885,-0.5667,244.96405,-6.33348
ML,1947165.774,619,1,19,6.57167,293.15886,-0.88122,301.76284,296.17592,-0.5667,289.57541,-6.17188
EF,1947223.275,619,3,17,18.59556,4.76276,-1.11943,359.06371,91.37237,-0.5667,93.24976,-6.0638
EL,1947486.226,619,12,5,17.41861,261.45295,1.58065,256.1806,64.69035,-0.5667,66.64159,-5.7141
MF,1947492.766,619,12,12,6.39583,257.50981,3.20071,262.85687,293.00552,-0.5667,293.32317,-6.78807
ML,1947755.715,620,8,31,5.1675,154.5545,1.40897,159.95119,256.49392,-0.5667,256.90369,-6.12874
EF,1947809.238,620,10,23,17.72333,221.61162,0.28439,213.2455,72.55645,-0.5667,78.84646,-6.10504
EL,1948063.314,621,7,4,19.53361,115.99101,-4.78381,104.24935,109.64784,-0.5667,121.19978,-5.80985
MF,1948077.69,621,7,19,4.56806,107.53529,-7.09525,118.01022,251.5242,-0.5667,240.61003,-6.9719
ML,1948323.732,622,3,22,5.57833,352.116,-1.46061,3.69658,274.9078,-0.5667,264.57801,-6.03902
EF,1948389.307,622,5,26,19.36361,72.76969,0.40967,66.83738,117.45637,-0.5667,119.80798,-6.03039
EL,1948656.262,623,2,17,18.28056,335.32907,8.66268,331.39784,88.51396,-0.5667,80.63781,-5.91355
MF,1949242.727,624,9,26,5.45417,179.02885,-7.39148,185.68382,277.12133,-0.5667,268.91099,-6.1841
ML,1949505.683,625,6,16,4.39861,79.54974,0.13187,86.50893,242.019,-0.5667,237.70441,-6.03551
EF,1949557.302,625,8,6,19.24611,143.25569,1.42267,135.96928,108.22714,-0.5667,113.12916,-6.15031
EL,1949822.292,626,4,28,19.00861,44.28531,3.69966,40.08071,113.67661,-0.5667,111.27118,-5.62398
MF,1949828.696,626,5,5,4.69833,40.3048,2.29306,46.22292,249.41021,-0.5667,246.16557,-6.02368
ML,1950085.774,627,1,17,6.58083,291.32123,-0.84588,299.78903,296.50122,-0.5667,290.08467,-6.17182
EF,1950143.274,627,3,15,18.58333,2.95723,-1.14664,357.15487,90.49963,-0.5667,92.41151,-6.16473
EL,1950405.226,627,12,2,17.43333,259.25813,1.04519,253.17539,64.23463,-0.5667,67.20648,-5.97886
MF,1950411.768,627,12,9,6.44361,255.31197,2.69957,259.85045,293.34333,-0.5667,293.67936,-5.83526
ML,1950675.715,628,8,29,5.15194,152.74159,1.40196,158.05138,255.71599,-0.5667,256.09734,-6.04474
EF,1950728.24,628,10,20,17.76194,218.52745,0.36594,210.2834,73.80003,-0.5667,80.00262,-6.02397
EL,1950983.314,629,7,2,19.53056,113.64374,-4.5866,102.40222,110.37269,-0.5667,121.37233,-5.72358
MF,1950996.692,629,7,16,4.61833,105.7169,-6.85082,115.19794,250.97601,-0.5667,240.6358,-6.03586
ML,1951242.735,630,3,19,5.63444,349.08867,-1.46276,0.82713,276.31599,-0.5667,265.86574,-6.14846
EF,1951309.306,630,5,24,19.35056,70.99628,0.36808,64.99802,117.11902,-0.5667,119.45996,-6.10357
EL,1951576.259,631,2,15,18.21583,332.80055,8.65904,329.47287,87.4552,-0.5667,79.51934,-5.38306
MF,1952162.724,632,9,24,5.38194,176.42274,-7.50928,183.75874,276.03007,-0.56671,267.60741,-6.83759
ML,1952424.683,633,6,13,4.39361,76.55516,0.04868,83.72482,242.44977,-0.5667,237.82458,-6.05321
EF,1952476.304,633,8,3,19.28472,140.22762,1.41732,133.14209,109.39612,-0.5667,114.08932,-6.06834
EL,1952741.295,634,4,25,19.07139,42.57314,4.12501,37.27851,113.52611,-0.5667,110.95293,-6.7645
MF,1952747.699,634,5,2,4.77222,38.58314,2.76506,43.42696,249.5439,-0.5667,247.40076,-5.71585
ML,1953005.775,635,1,15,6.58861,289.4962,-0.80981,297.82747,296.7872,-0.5667,290.55628,-6.17048
EF,1953062.273,635,3,12,18.54167,359.92334,-1.1948,354.27472,89.02743,-0.5667,90.96239,-6.00737
EL,1953324.227,635,11,29,17.44972,257.07236,0.50713,250.17969,63.82922,-0.5667,67.83179,-6.20703
MF,1953331.765,635,12,7,6.37083,252.54042,2.42653,257.86817,293.27071,-0.5667,293.11932,-6.41761
ML,1953594.713,636,8,26,5.10361,149.68694,1.386,155.18081,254.43913,-0.5667,254.69836,-6.22628
EF,1953648.242,636,10,18,17.79917,216.69906,0.40811,208.33109,74.55617,-0.5667,80.86251,-6.09698
EL,1953903.314,637,6,30,19.52556,111.30896,-4.38454,100.5582,111.04983,-0.5667,121.50187,-5.63861
MF,1953916.69,637,7,14,4.56861,103.37636,-6.68359,113.34711,250.49528,-0.5667,239.98154,-6.36282
ML,1954162.737,638,3,17,5.67944,347.28516,-1.46075,358.92297,277.145,-0.5667,266.78822,-6.11008
EF,1954229.306,638,5,22,19.33583,69.21206,0.32613,63.14769,116.7431,-0.5667,119.07231,-6.17744
EL,1954495.261,639,2,12,18.25972,330.84413,8.59452,326.52939,86.58796,-0.5667,78.93152,-6.39673
MF,1955081.726,640,9,21,5.42111,174.38772,-7.77177,180.83266,275.36565,-0.5667,266.79635,-5.90878
ML,1955343.683,641,6,10,4.39167,73.53929,-0.03475,80.91553,242.9635,-0.5667,238.03092,-6.06033
EF,1955396.305,641,8,1,19.31833,138.41909,1.41335,131.26188,110.07227,-0.5667,114.79075,-6.13829
EL,1955661.292,642,4,23,19.01083,40.20897,4.3524,35.40297,112.88254,-0.5667,109.88148,-6.31388
MF,1955667.699,642,4,30,4.76417,36.20995,3.00261,41.55662,250.21686,-0.5667,247.77256,-6.19053
ML,1955925.775,643,1,13,6.59444,287.65828,-0.77302,295.85703,297.05088,-0.5667,291.00435,-6.171
EF,1955982.272,643,3,10,18.52889,358.113,-1.21886,352.36185,88.1537,-0.5667,90.12702,-6.10552
EL,1956244.224,643,11,27,17.37694,254.29567,0.22675,248.18795,63.85023,-0.5667,67.66338,-5.34818
MF,1956251.762,643,12,5,6.29556,249.76315,2.15143,255.87547,293.14123,-0.5667,292.52552,-7.01608
ML,1956514.712,644,8,24,5.08722,147.87085,1.37512,153.27964,253.69348,-0.5667,253.91449,-6.14269
EF,1956567.243,644,10,15,17.84222,213.60693,0.48755,205.36346,75.8674,-0.5667,82.07822,-6.02321
EL,1956823.313,645,6,28,19.51806,108.96253,-4.17714,98.70664,111.70396,-0.5667,121.6041,-5.54399
MF,1956836.688,645,7,12,4.51889,101.03219,-6.50985,111.48897,250.04028,-0.5667,239.34417,-6.68323
ML,1957082.739,646,3,15,5.72417,345.48327,-1.45752,357.02398,277.96967,-0.5667,267.70453,-6.0755
EF,1957148.304,646,5,19,19.28861,66.20279,0.24442,60.34872,116.05291,-0.5667,118.23656,-6.00551
EL,1957415.258,647,2,10,18.19139,328.26854,8.56977,324.58325,85.52751,-0.5667,77.83,-5.84848
MF,1958001.723,648,9,19,5.35083,171.79702,-7.86832,178.90926,274.2709,-0.5667,265.50179,-6.53697
ML,1958262.683,649,6,7,4.39528,70.54353,-0.11815,78.13073,243.54531,-0.5667,238.30497,-6.06502
EF,1958315.306,649,7,29,19.35167,135.39453,1.40056,128.44606,111.16446,-0.5667,115.66716,-6.04775
EL,1958581.29,650,4,21,18.95167,37.86508,4.57627,33.5451,112.21622,-0.5667,108.80704,-5.85699
MF,1958586.702,650,4,27,4.83944,34.4688,3.46282,38.74766,250.40615,-0.5667,249.05901,-5.9024
ML,1958845.775,651,1,11,6.59944,285.83213,-0.73552,293.89313,297.28306,-0.5667,291.42517,-6.16566
EF,1958902.272,651,3,8,18.51722,356.31673,-1.24189,350.45802,87.28814,-0.5667,89.30214,-6.20786
EL,1959163.225,651,11,24,17.39611,252.11157,-0.31196,245.19969,63.53786,-0.5667,68.37282,-5.52399
MF,1959170.764,651,12,2,6.33889,247.59006,1.62926,252.88633,293.35387,-0.5667,292.69045,-6.06752
ML,1959434.711,652,8,22,5.07167,146.07223,1.36301,151.40008,252.97137,-0.5667,253.15116,-6.06272
EF,1959487.245,652,10,13,17.8825,211.78824,0.52852,203.42725,76.65237,-0.5667,82.96007,-6.09499
EL,1959743.313,653,6,26,19.50806,106.62162,-3.96572,96.86444,112.31099,-0.5667,121.65615,-5.43889
MF,1959755.69,653,7,9,4.57056,99.23798,-6.2198,108.68859,249.54331,-0.5667,239.50721,-5.79219
ML,1960002.74,654,3,13,5.76861,343.68691,-1.45287,355.12642,278.78299,-0.5667,268.61578,-6.04362
EF,1960068.303,654,5,17,19.27333,64.4264,0.20168,58.50245,115.61071,-0.5667,117.78707,-6.08184
EL,1960335.255,655,2,8,18.12389,325.70013,8.53438,322.64454,84.49082,-0.5667,76.75562,-5.30605
MF,1960921.72,656,9,17,5.28083,169.20543,-7.95648,176.98095,273.17871,-0.5667,264.20844,-7.1518
ML,1961181.683,657,6,4,4.40306,67.5389,-0.20123,75.33453,244.2115,-0.5667,238.66805,-6.06295
EF,1961235.308,657,7,27,19.38222,133.59535,1.39267,126.57756,111.7854,-0.5667,116.30842,-6.11712
EL,1961501.287,658,4,19,18.89222,35.51369,4.79592,31.6781,111.51195,-0.5667,107.71394,-5.3938
MF,1961506.701,658,4,25,4.83583,32.11458,3.69278,36.88701,251.12679,-0.5667,249.48048,-6.37041
ML,1961765.775,659,1,9,6.60167,283.9912,-0.69737,291.91352,297.48237,-0.5667,291.8155,-6.15857
EF,1961821.27,659,3,5,18.47361,353.26153,-1.28166,347.54925,85.81858,-0.5667,87.86413,-6.05307
EL,1962082.226,659,11,21,17.41389,249.88734,-0.84692,242.18934,63.28201,-0.5667,69.12991,-5.65567
MF,1962090.761,659,11,30,6.25889,244.80598,1.34885,250.89103,293.10863,-0.56671,291.98732,-6.69772
ML,1962353.709,660,8,19,5.02139,143.01031,1.33728,148.52724,251.77589,-0.5667,251.80296,-6.24284
EF,1962406.247,660,10,10,17.92944,208.69329,0.60522,200.46125,78.02096,-0.5667,84.22369,-6.02685
EL,1962663.312,661,6,24,19.49611,104.28205,-3.74966,95.01241,112.88355,-0.5667,121.68071,-5.33363
MF,1962675.688,661,7,7,4.52167,96.89495,-6.03203,106.83025,249.15618,-0.5667,238.9433,-6.12236
ML,1962922.742,662,3,11,5.81194,341.87595,-1.44695,353.2128,279.59735,-0.5667,269.53087,-6.01351
EF,1962988.302,662,5,15,19.2575,62.63741,0.15872,56.64563,115.14778,-0.5667,117.31486,-6.15689
EL,1963254.257,663,2,5,18.16389,323.71004,8.41282,319.68598,83.59835,-0.5667,76.22987,-6.29363
MF,1963840.722,664,9,14,5.32389,167.21519,-8.1655,174.0764,272.4979,-0.5667,263.4334,-6.18981
ML,1964100.684,665,6,1,4.415,64.53803,-0.28373,72.54036,244.93722,-0.5667,239.09466,-6.05505
EF,1964154.309,665,7,24,19.40944,130.56392,1.37259,123.75417,112.79368,-0.5667,117.10077,-6.02309
EL,1964420.29,666,4,16,18.95028,33.76578,5.18342,28.85094,111.22829,-0.5667,107.24992,-6.50004
MF,1964425.705,666,4,22,4.91389,30.36919,4.13655,34.06867,251.36784,-0.5667,250.82113,-6.08718
ML,1964685.775,667,1,7,6.60361,282.16439,-0.65862,289.95121,297.65819,-0.5667,292.1801,-6.15088
EF,1964741.269,667,3,3,18.46111,351.46064,-1.30131,345.6405,84.95854,-0.5667,87.04834,-6.15355
EL,1965001.226,667,11,18,17.43444,247.67804,-1.37568,239.19801,63.0689,-0.5667,69.92544,-5.75834
MF,1965009.762,667,11,27,6.29778,242.61958,0.81604,247.89861,293.24366,-0.5667,292.02224,-5.76727
ML,1965273.709,668,8,17,5.00556,141.21378,1.32141,146.64998,251.09223,-0.5667,251.06987,-6.16069
EF,1965326.249,668,10,8,17.97167,206.87355,0.64469,198.52359,78.83314,-0.5667,85.13163,-6.10105
EL,1965583.312,669,6,22,19.48278,101.95997,-3.529,93.17851,113.41551,-0.5667,121.66458,-5.21795
MF,1965595.686,669,7,5,4.47472,94.56817,-5.83948,104.98793,248.81008,-0.5667,238.4094,-6.45072
ML,1965841.744,670,3,8,5.86306,338.84495,-1.43413,350.33174,280.94148,-0.5667,270.78564,-6.15889
EF,1965908.302,670,5,13,19.2425,60.86869,0.1156,54.81031,114.66347,-0.5667,116.82133,-6.23072
EL,1966174.254,671,2,3,18.09389,321.11513,8.35555,317.7413,82.57673,-0.5667,75.18715,-5.73524
MF,1966760.719,672,9,12,5.25694,164.65995,-8.23077,172.16454,271.42003,-0.5667,262.16792,-6.77237
ML,1967019.685,673,5,29,4.43167,61.54048,-0.36536,69.74912,245.73962,-0.5667,239.60277,-6.04462
EF,1967074.31,673,7,22,19.43667,128.77481,1.36092,121.89988,113.35662,-0.5667,117.67802,-6.09038
EL,1967340.287,674,4,14,18.88917,31.39306,5.39155,26.97762,110.45969,-0.5667,106.10706,-6.01084
MF,1967344.708,674,4,19,4.99389,28.61812,4.56602,31.24364,251.64551,-0.5667,252.19673,-5.80355
ML,1967605.775,675,1,5,6.60278,280.3256,-0.61926,287.97189,297.79339,-0.5667,292.50891,-6.13796
EF,1967660.267,675,2,28,18.41694,348.40536,-1.33449,342.72382,83.5083,-0.5667,85.63518,-6.00266
EL,1967920.227,675,11,15,17.45667,245.46134,-1.89557,236.20174,62.92046,-0.5667,70.77917,-5.83732
MF,1967929.759,675,11,25,6.215,239.84401,0.5336,245.91125,292.88827,-0.5667,291.21993,-6.42541
ML,1968193.708,676,8,15,4.98833,139.40238,1.30436,144.75929,250.42394,-0.5667,250.34919,-6.07917
EF,1968245.251,676,10,5,18.0225,203.78921,0.71808,195.57718,80.24322,-0.5667,86.42392,-6.03519
EL,1968502.316,677,6,19,19.58056,100.17436,-3.07236,90.37876,114.13253,-0.5667,122.61046,-6.37634
MF,1968515.685,677,7,3,4.42806,92.22549,-5.64266,103.12782,248.51058,-0.5667,237.91042,-6.77347
ML,1968761.746,678,3,6,5.90444,337.03177,-1.42434,348.41391,281.73191,-0.5667,271.68528,-6.13862
EF,1968827.3,678,5,10,19.19278,57.85059,0.03237,51.99487,113.77281,-0.5667,115.81048,-6.05809
EL,1969093.256,679,1,31,18.13389,319.1378,8.18691,314.78519,81.6803,-0.5667,74.73547,-6.71915
MF,1969095.766,679,2,3,6.38806,317.56718,8.41303,317.30813,278.61692,-0.5667,284.38288,-6.71208
ML,1969360.742,679,10,26,5.81167,209.90324,0.97281,215.45102,282.07926,-0.5667,281.97031,-6.19781
EF,1969413.23,679,12,17,17.51889,275.95609,-0.94974,268.8581,61.47691,-0.5667,66.03654,-6.09618
EL,1969662.288,680,8,22,18.90556,171.8447,-7.91593,152.16679,85.65469,-0.5667,106.22863,-5.62991
MF,1969679.721,680,9,9,5.30083,162.68281,-8.39478,169.26092,270.71738,-0.5667,261.41943,-5.79245
ML,1969938.685,681,5,26,4.45139,58.53463,-0.44584,66.94998,246.6008,-0.5667,240.17278,-6.03155
EF,1969994.311,681,7,20,19.4625,126.97591,1.34795,120.03574,113.90784,-0.5667,118.24217,-6.15842
EL,1970260.285,682,4,12,18.82833,29.02212,5.59591,25.10138,109.67147,-0.5667,104.96285,-5.52077
MF,1970264.708,682,4,17,4.99361,26.24585,4.78042,29.3751,252.44048,-0.5667,252.67746,-6.27336
ML,1970525.775,683,1,3,6.60083,278.48451,-0.57937,285.98919,297.90881,-0.5667,292.81863,-6.12121
EF,1970580.267,683,2,26,18.40306,346.58974,-1.35076,340.79401,82.65398,-0.5667,84.83023,-6.10678
EL,1970839.228,683,11,12,17.48056,243.24508,-2.4044,233.20892,62.81754,-0.5667,71.66997,-5.89465
MF,1970849.755,683,11,23,6.13111,237.07106,0.25176,243.92421,292.48406,-0.5667,290.39237,-7.09953
ML,1971112.706,684,8,12,4.93806,136.35707,1.26935,141.90925,249.3344,-0.5667,249.07724,-6.2559
EF,1971165.253,684,10,3,18.06583,201.96411,0.7557,193.63968,81.08053,-0.5667,87.35103,-6.1082
EL,1971422.315,685,6,17,19.56306,97.85622,-2.84326,88.53987,114.5984,-0.5667,122.51409,-6.26084
MF,1971434.687,685,6,30,4.47972,90.43795,-5.30471,100.33243,248.08128,-0.5667,238.22882,-5.95897
ML,1971681.748,686,3,4,5.94556,335.22855,-1.41328,346.50161,282.51077,-0.5667,272.57835,-6.11776
EF,1971747.299,686,5,8,19.17722,56.07355,-0.01099,50.14633,113.23011,-0.5667,115.26306,-6.13595
EL,1972013.253,687,1,29,18.06167,316.51918,8.10578,312.83225,80.6776,-0.5667,73.72945,-6.14646
MF,1972599.718,688,9,7,5.23583,160.14671,-8.43861,167.35802,269.65141,-0.5667,260.17698,-6.35253
ML,1972857.687,689,5,23,4.47611,55.5407,-0.52492,64.15665,247.52315,-0.5667,240.81359,-6.01393
EF,1972913.312,689,7,17,19.48111,123.95507,1.31836,117.22344,114.772,-0.5667,118.8884,-6.05941
EL,1973179.287,690,4,9,18.88472,27.25851,5.94715,22.26826,109.29021,-0.5667,104.40776,-6.60481
MF,1973183.712,690,4,14,5.07639,24.48624,5.1872,26.54892,252.77164,-0.5667,254.09473,-5.98948
ML,1973445.775,691,1,1,6.59806,276.65712,-0.539,284.02379,297.9826,-0.5667,293.08447,-6.10431
EF,1973500.266,691,2,24,18.39028,344.78898,-1.36576,338.8815,81.81443,-0.5667,84.04233,-6.20716
EL,1973758.229,691,11,9,17.50722,241.02272,-2.89976,230.22431,62.78378,-0.5667,72.60959,-5.92854
MF,1973768.757,691,11,20,6.16361,234.86719,-0.2862,240.92969,292.47775,-0.5667,290.22921,-6.20596
ML,1974032.705,692,8,10,4.92139,134.55826,1.24876,140.03267,248.71956,-0.5667,248.40244,-6.17238
EF,1974084.255,692,9,30,18.12,198.89052,0.82515,190.70725,82.5207,-0.5667,88.66604,-6.04682
EL,1974342.314,693,6,15,19.54306,95.53819,-2.60997,86.7005,115.01129,-0.5667,122.36513,-6.13548
MF,1974354.685,693,6,28,4.43639,88.12096,-5.09609,98.48797,247.85342,-0.5667,237.81064,-6.28941
ML,1974601.749,694,3,2,5.98556,333.41869,-1.40102,344.58401,283.27803,-0.5667,273.4617,-6.10244
EF,1974667.298,694,5,6,19.16111,54.29394,-0.05436,48.29836,112.65737,-0.5667,114.68464,-6.21097
EL,1974933.249,695,1,27,17.9875,313.87907,8.01471,310.86646,79.69825,-0.5667,72.74233,-5.57042
MF,1975519.715,696,9,5,5.17111,157.61389,-8.47139,165.4426,268.59405,-0.5667,258.94366,-6.88851
ML,1975775.688,697,5,19,4.50333,51.30537,-0.63926,60.3943,248.93017,-0.5667,241.68415,-6.11003
EF,1975833.313,697,7,15,19.50278,122.15829,1.30181,115.36481,115.2568,-0.5667,119.38016,-6.12614
EL,1976099.284,698,4,7,18.8225,24.86306,6.13869,20.37774,108.44213,-0.5667,103.22267,-6.09799
MF,1976103.712,698,4,12,5.07778,22.08046,5.38998,24.66449,253.62595,-0.5667,254.61572,-6.46028
ML,1976365.775,698,12,30,6.5925,274.80836,-0.49813,282.03324,298.03145,-0.5667,293.32839,-6.08199
EF,1976419.264,699,2,21,18.34389,341.72083,-1.38972,335.94544,80.39627,-0.5667,82.66714,-6.05708
EL,1976677.231,699,11,6,17.53611,238.80069,-3.37838,227.23644,62.80396,-0.5667,73.5938,-5.95499
MF,1976688.753,699,11,18,6.07833,232.10683,-0.56599,238.94416,291.9715,-0.5667,289.31679,-6.8958
ML,1976952.704,700,8,8,4.90389,132.75142,1.22708,138.15083,248.11429,-0.5667,247.7355,-6.09046
EF,1977004.257,700,9,28,18.16472,197.06315,0.86065,188.77337,83.37825,-0.5667,89.60669,-6.11874
EL,1977262.313,701,6,13,19.51917,93.19731,-2.37395,84.84913,115.39208,-0.5667,122.17919,-5.98967
MF,1977274.683,701,6,26,4.39278,85.79232,-4.884,96.63532,247.65771,-0.5667,237.40989,-6.61918
ML,1977521.751,702,2,28,6.025,331.60723,-1.38743,342.66285,284.03921,-0.5667,274.34185,-6.08754
EF,1977586.296,702,5,3,19.11167,51.27797,-0.13746,45.47831,111.6426,-0.5667,113.5713,-6.03938
EL,1977852.251,703,1,24,18.02333,311.86862,7.78734,307.90645,78.79249,-0.5667,72.37252,-6.50156
MF,1977854.77,703,1,27,6.47333,310.30191,8.07897,310.4479,281.36443,-0.5667,286.80417,-6.55347
ML,1978119.739,703,10,19,5.73028,203.14116,1.09022,208.56951,279.06998,-0.5667,279.23332,-6.10073
EF,1978172.228,703,12,10,17.47111,269.18522,-0.81474,261.88958,61.47897,-0.5667,66.32294,-6.09119
EL,1978421.294,704,8,15,19.05639,164.91808,-7.66914,145.5514,89.06998,-0.5667,109.19343,-5.88256
MF,1978438.717,704,9,2,5.21667,155.65666,-8.57962,162.56024,267.87778,-0.5667,258.24361,-5.90134
ML,1978694.689,705,5,16,4.53667,48.31372,-0.71381,57.60463,249.97914,-0.5667,242.46062,-6.09238
EF,1978752.313,705,7,12,19.515,119.14135,1.26535,112.5611,116.01456,-0.5667,119.91779,-6.01835
EL,1979019.282,706,4,5,18.76278,22.49306,6.32495,18.50913,107.58473,-0.5667,102.04754,-5.59264
MF,1979022.715,706,4,9,5.16389,20.32727,5.77239,21.83701,254.00072,-0.5667,256.07599,-6.16166
ML,1979285.774,706,12,28,6.58694,272.97956,-0.45684,280.06222,298.04726,-0.5667,293.53844,-6.0554
EF,1979339.264,707,2,19,18.33,339.91554,-1.40112,334.02227,79.57346,-0.5667,81.90095,-6.16069
EL,1979596.232,707,11,3,17.5675,236.5644,-3.83981,224.25885,62.89172,-0.5667,74.6143,-5.95866
MF,1979607.755,707,11,15,6.10972,229.92071,-1.10287,235.95797,291.89292,-0.5667,289.04873,-6.00762
ML,1979872.704,708,8,6,4.88806,130.9624,1.20421,136.28971,247.53941,-0.5667,247.09731,-6.01018
EF,1979923.259,708,9,25,18.22111,193.99634,0.92556,185.85564,84.83998,-0.5667,90.93286,-6.05773
EL,1980182.312,709,6,11,19.49444,90.88118,-2.13498,83.01316,115.71848,-0.5667,121.94762,-5.83754
MF,1980193.685,709,6,23,4.44694,84.03146,-4.509,93.85047,247.29242,-0.5667,237.86751,-5.86383
ML,1980441.753,710,2,26,6.06333,329.80038,-1.37265,340.74359,284.782,-0.5667,275.20861,-6.07529
EF,1980506.296,710,5,1,19.09611,49.4991,-0.18062,43.62457,111.01827,-0.5667,112.9469,-6.11995
EL,1980772.248,711,1,22,17.94722,309.20902,7.67408,305.94026,77.85014,-0.5667,71.43277,-5.90438
MF,1981358.715,712,8,31,5.15333,153.14373,-8.59315,160.65585,266.84529,-0.5667,257.04317,-6.41559
ML,1981613.691,713,5,13,4.57306,45.30916,-0.78607,54.79866,251.08739,-0.5667,243.30467,-6.07512
EF,1981672.314,713,7,10,19.53278,117.35011,1.24527,110.70684,116.42741,-0.5667,120.33546,-6.08642
EL,1981938.284,714,4,2,18.81778,20.71438,6.63467,15.65499,107.11608,-0.5667,101.42746,-6.67418
MF,1981941.719,714,4,6,5.25111,18.55477,6.13323,18.98868,254.41761,-0.5667,257.57131,-5.84842
ML,1982205.774,714,12,26,6.57889,271.13636,-0.41516,278.08045,298.02718,-0.5667,293.71072,-6.02893
EF,1982258.262,715,2,16,18.28278,336.84919,-1.4179,331.08844,78.19683,-0.5667,80.56984,-6.00559
EL,1982515.233,715,10,31,17.60083,234.3112,-4.28149,221.26887,63.04802,-0.5667,75.68484,-5.95783
MF,1982527.751,715,11,13,6.02194,227.15689,-1.37786,233.97062,291.28404,-0.5667,288.04868,-6.7231
ML,1982791.702,716,8,3,4.83694,127.9154,1.15822,133.44282,246.61003,-0.5667,245.95074,-6.17534
EF,1982843.261,716,9,23,18.26694,192.16558,0.95863,183.91869,85.71363,-0.5667,91.88717,-6.1319
EL,1983102.311,717,6,9,19.46611,88.54644,-1.89308,81.16161,116.00471,-0.5667,121.67663,-5.67019
MF,1983113.684,717,6,21,4.40583,81.70958,-4.28589,91.99786,247.17113,-0.5667,237.54704,-6.20547
ML,1983361.754,718,2,24,6.10056,327.9795,-1.35667,338.81037,285.52105,-0.5667,276.07331,-6.06532
EF,1983426.295,718,4,29,19.07972,47.70891,-0.22364,41.76042,110.37761,-0.5667,112.30516,-6.20007
EL,1983692.245,719,1,20,17.86944,306.53387,7.55109,303.96402,76.92694,-0.5667,70.50294,-5.30474
MF,1984278.712,720,8,29,5.09083,150.63767,-8.59677,158.75279,265.82162,-0.5667,255.84891,-6.9178
ML,1984532.692,721,5,10,4.61194,42.30596,-0.8558,51.99184,252.23226,-0.5667,244.19172,-6.0583
EF,1984592.315,721,7,8,19.54944,115.56265,1.22402,108.85776,116.82338,-0.5667,120.7341,-6.15401
EL,1984858.282,722,3,31,18.75639,18.31521,6.80482,13.76941,106.2054,-0.5667,100.22125,-6.15368
MF,1984861.719,722,4,4,5.25639,16.14919,6.31402,17.10983,255.32703,-0.5667,258.13709,-6.30469
ML,1985124.773,722,12,23,6.54222,268.04271,-0.33439,275.08283,297.92176,-0.5667,293.75201,-6.25561
EF,1985178.261,723,2,14,18.2675,335.03542,-1.42553,329.15169,77.3939,-0.5667,79.82863,-6.11108
EL,1985434.235,723,10,28,17.63889,232.0806,-4.70212,218.30244,63.25507,-0.5667,76.78899,-5.95975
MF,1985446.752,723,11,10,6.05306,224.99224,-1.90808,230.99265,291.13583,-0.5667,287.68612,-5.83714
ML,1985711.701,724,8,1,4.82111,126.12628,1.13214,131.58022,246.0884,-0.5667,245.36053,-6.089
EF,1985762.264,724,9,20,18.32444,189.10228,1.01861,181.00924,87.19,-0.5667,93.22062,-6.07212
EL,1986022.31,725,6,7,19.43639,86.2275,-1.64883,79.32615,116.2451,-0.5667,121.36446,-5.48762
MF,1986033.682,725,6,19,4.36722,79.40188,-4.05989,90.16095,247.09253,-0.5667,237.25701,-6.54753
ML,1986281.756,726,2,22,6.1375,326.17966,-1.33943,336.89924,286.23664,-0.5667,276.91575,-6.05863
