Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
AR,2261686.278,1480,2,28,18.6822,178.22751,2.59587,348.49792,266.04489,-0.5667,89.93729,-8.72297
CS,2261713.713,1480,3,27,5.12384,176.12951,2.60252,15.58143,94.94151,-0.5667,257.46967,-8.47354
EL,2261872.289,1480,9,1,18.93952,181.94983,2.19394,168.11017,91.78727,-0.5667,101.96441,-10.25463
MF,2261902.71,1480,10,2,5.03885,185.66207,2.20503,198.08929,269.92722,-0.5667,270.39165,-13.17661
AR,2262064.283,1481,3,12,18.80199,190.6666,2.75619,1.153,271.64313,-0.5667,95.71995,-8.4626
CS,2262091.702,1481,4,9,4.85728,188.59762,2.75269,28.02437,89.3036,-0.5667,251.83394,-8.46618
EL,2262250.278,1481,9,14,18.66723,194.30609,2.27776,180.60614,86.18397,-0.5667,96.0768,-10.36686
MF,2262280.715,1481,10,15,5.15029,197.97919,2.28086,210.82161,275.46227,-0.5667,275.6926,-13.60475
AR,2262441.29,1482,3,24,18.96983,202.85915,2.78705,12.73965,277.0565,-0.5667,101.50761,-8.94278
CS,2262468.694,1482,4,21,4.64783,200.81369,2.7762,39.42027,83.82222,-0.5667,247.18471,-8.30231
EL,2262628.266,1482,9,27,18.39454,206.40945,2.25827,193.19637,80.84773,-0.5667,90.11106,-10.30153
MF,2262657.721,1482,10,27,5.30411,209.92978,2.2537,222.636,280.6253,-0.5667,280.35439,-13.46522
AR,2262819.294,1483,4,6,19.05058,214.69181,2.69822,25.20971,282.04726,-0.5667,106.69544,-8.13125
CS,2262845.685,1483,5,3,4.44214,212.74146,2.67983,50.74633,78.70428,-0.5667,242.87784,-8.50973
EL,2263006.256,1483,10,10,18.13605,218.29068,2.14259,205.88685,75.9509,-0.5667,84.28647,-10.03492
MF,2263034.727,1483,11,8,5.44926,221.66571,2.13187,234.51953,285.30706,-0.5667,284.16323,-13.54384
AR,2263196.3,1484,4,17,19.19169,226.35463,2.4992,36.63294,286.52695,-0.5667,111.56785,-8.11925
CS,2263221.68,1484,5,13,4.32338,224.49148,2.47669,61.07231,74.08235,-0.5667,239.86691,-8.38692
EL,2263383.249,1484,10,21,17.96433,229.87059,1.94158,217.65488,71.69231,-0.5667,79.56688,-10.13825
MF,2263411.733,1484,11,19,5.58763,233.22452,1.92484,246.44567,289.35392,-0.5667,286.98822,-13.71786
AR,2263572.308,1485,4,28,19.39474,237.89789,2.20384,47.04062,290.34146,-0.5667,116.12553,-8.89252
CS,2263597.676,1485,5,24,4.23554,236.04635,2.17792,71.37246,70.12957,-0.5667,237.51715,-8.46302
EL,2263760.243,1485,11,2,17.83122,241.31362,1.66529,229.48851,68.16886,-0.5667,75.39243,-10.10406
MF,2263787.741,1485,11,30,5.77392,244.53797,1.64372,257.39165,292.59528,-0.5667,289.07529,-13.04498
AR,2263949.313,1486,5,10,19.51534,249.23888,1.82624,58.34922,293.31418,-0.5667,119.53083,-8.57136
CS,2263973.675,1486,6,4,4.18999,247.46727,1.79763,81.63826,66.98355,-0.5667,236.02423,-8.63837
EL,2264136.242,1486,11,13,17.80442,252.55386,1.32727,240.37894,65.54136,-0.5667,72.59989,-10.6038
MF,2264164.745,1486,12,12,5.88905,255.88717,1.30037,269.38292,294.95578,-0.5667,289.7429,-13.10134
AR,2264326.317,1487,5,22,19.61823,260.50827,1.38089,69.60791,295.34596,-0.5667,121.95895,-8.22259
CS,2264348.678,1487,6,14,4.2654,258.88242,1.35233,90.94007,64.76992,-0.5667,236.18546,-8.0326
EL,2264513.241,1487,11,25,17.77266,263.8686,0.93773,252.32166,63.8861,-0.5667,70.07738,-10.38056
MF,2264542.747,1487,12,25,5.92247,267.31662,0.90686,282.3914,296.28866,-0.5667,288.73794,-13.68825
AR,2264702.324,1488,6,1,19.76449,271.83198,0.88439,79.89038,296.33272,-0.5667,123.89715,-8.73759
CS,2264724.68,1488,6,24,4.32529,270.20601,0.85392,101.20397,63.61559,-0.5667,236.75433,-8.08728
EL,2264890.241,1488,12,6,17.7953,275.18877,0.51172,264.29523,63.32606,-0.5667,68.68001,-10.08392
MF,2264919.749,1489,1,5,5.97707,278.64341,0.47813,294.36798,296.4974,-0.5667,287.08807,-13.23963
AR,2265079.325,1489,6,13,19.80314,283.12569,0.3513,91.10472,296.20867,-0.5667,124.17219,-8.46889
CS,2265101.682,1489,7,6,4.36757,281.49558,0.31902,112.42284,63.5718,-0.5667,237.96444,-8.82998
EL,2265266.247,1489,12,17,17.92411,286.4453,0.06497,275.26962,63.88945,-0.5667,68.93303,-10.55504
MF,2265297.747,1490,1,18,5.92907,290.14493,0.02711,307.33064,295.55402,-0.5667,283.80565,-13.21167
AR,2265456.325,1490,6,25,19.79785,294.51801,-0.20012,102.30977,294.96602,-0.5667,123.33306,-8.35177
CS,2265477.689,1490,7,17,4.52793,292.9519,-0.23168,122.70577,64.67185,-0.5667,240.88613,-8.43089
EL,2265643.252,1490,12,29,18.03644,297.91774,-0.38961,287.25956,65.58214,-0.5667,69.9699,-10.29882
MF,2265676.741,1491,2,1,5.77226,301.86853,-0.43126,321.24026,293.46215,-0.5667,278.89805,-13.50737
AR,2265833.323,1491,7,7,19.74599,306.06624,-0.75107,113.52264,292.64455,-0.5667,121.46126,-8.41595
CS,2265854.694,1491,7,29,4.65478,304.48844,-0.78243,133.98284,66.85782,-0.5667,244.43107,-8.64759
EL,2266020.257,1492,1,10,18.17836,309.53751,-0.83419,299.23354,68.33117,-0.5667,72.2439,-10.14377
MF,2266054.734,1492,2,14,5.62472,313.63389,-0.87734,334.06709,290.3603,-0.5667,273.97612,-13.00332
AR,2266211.316,1492,7,19,19.58089,317.75495,-1.28278,125.71258,289.35776,-0.5667,117.90418,-8.0384
CS,2266231.7,1492,8,9,4.80951,316.2343,-1.31114,145.31043,70.05961,-0.5667,248.94064,-8.5348
EL,2266397.264,1493,1,21,18.34004,321.34893,-1.25096,311.17131,72.02402,-0.5667,75.64493,-10.16708
MF,2266434.721,1493,2,28,5.3152,325.83099,-1.29748,348.80029,286.26857,-0.5667,267.02647,-13.45477
AR,2266588.31,1493,7,31,19.44824,329.78043,-1.76926,136.99056,285.17223,-0.5667,114.36491,-8.52951
CS,2266608.708,1493,8,21,4.98463,328.24306,-1.79557,156.6972,74.16115,-0.5667,254.19841,-8.07458
EL,2266774.271,1494,2,2,18.51522,333.39197,-1.62104,323.05669,76.51884,-0.5667,80.01531,-10.43255
MF,2266813.71,1494,3,14,5.03194,338.15638,-1.66708,2.42193,281.4577,-0.5667,260.56243,-13.33983
AR,2266967.298,1494,8,14,19.15145,341.97006,-2.19199,150.24583,280.3264,-0.5667,108.61582,-8.02995
CS,2266986.713,1494,9,3,5.10516,340.48682,-2.21228,169.12409,78.98566,-0.5667,259.77735,-8.31231
EL,2267152.277,1495,2,15,18.64618,345.82286,-1.92501,335.88423,81.71018,-0.5667,85.09797,-10.11102
MF,2267192.697,1495,3,28,4.72881,350.75783,-1.9672,15.9318,276.06585,-0.5667,254.0534,-13.29457
AR,2267345.288,1495,8,27,18.9103,354.57903,-2.52039,162.61657,274.88621,-0.5667,103.27922,-8.34315
CS,2267364.718,1495,9,16,5.24335,353.07571,-2.53558,181.63904,84.39824,-0.5667,265.72509,-8.26295
EL,2267530.283,1496,2,28,18.79149,358.54458,-2.14272,348.62863,87.36709,-0.5667,90.83738,-10.10404
MF,2267571.684,1496,4,10,4.42077,3.65713,-2.17762,29.33954,270.28811,-0.5667,247.71857,-13.38995
AR,2267724.275,1496,9,9,18.60179,7.47909,-2.73331,176.05376,269.11251,-0.5667,96.90462,-8.24158
CS,2267743.722,1496,9,29,5.33216,5.95395,-2.74081,195.24216,90.17387,-0.5667,271.60691,-9.00823
EL,2267908.29,1497,3,12,18.95684,11.56692,-2.25634,1.28579,93.27981,-0.5667,97.00996,-10.41486
MF,2267949.674,1497,4,23,4.18442,16.74262,-2.27845,41.69061,264.39908,-0.5667,242.5671,-13.19784
AR,2268103.263,1497,9,23,18.31137,20.74823,-2.80727,189.59064,263.19509,-0.5667,90.55961,-8.28721
CS,2268121.73,1497,10,12,5.52108,19.28005,-2.80756,207.95442,96.15789,-0.5667,277.52846,-8.44446
EL,2268287.296,1498,3,26,19.09307,25.00942,-2.25094,14.83039,99.25847,-0.5667,103.30436,-10.18124
MF,2268327.666,1498,5,6,3.97735,30.11897,-2.25817,53.97437,258.60455,-0.5667,238.04426,-13.17756
AR,2268482.252,1498,10,7,18.05752,34.36529,-2.72683,203.23976,257.41242,-0.5667,84.49268,-8.45168
CS,2268500.736,1498,10,26,5.6728,32.87855,-2.7193,221.76032,102.00564,-0.5667,282.80408,-8.68468
EL,2268666.303,1499,4,9,19.2605,38.72079,-2.11893,28.2636,104.9442,-0.5667,109.49592,-10.2263
MF,2268705.659,1499,5,19,3.81871,43.75479,-2.11014,66.19993,253.21238,-0.5667,234.4325,-13.29467
AR,2268862.241,1499,10,22,17.79039,48.20482,-2.4862,218.00466,252.1302,-0.5667,78.19148,-8.01492
CS,2268879.744,1499,11,9,5.86,46.78223,-2.4712,235.66053,107.41687,-0.5667,287.29833,-8.6457
EL,2269045.311,1500,4,22,19.45694,52.6554,-1.86116,41.60285,109.98377,-0.5667,115.2677,-10.46562
MF,2269083.655,1500,5,31,3.72772,57.60004,-1.83689,78.38607,248.5798,-0.5667,232.03729,-13.48764
AR,2269241.236,1500,11,4,17.66852,62.35579,-2.09171,231.86618,247.68272,-0.5667,73.62464,-8.33756
CS,2269258.753,1500,11,22,6.07446,60.9227,-2.07057,249.62584,111.99946,-0.5667,290.70517,-8.28398
EL,2269425.317,1501,5,7,19.61342,66.87777,-1.48705,55.82612,114.01385,-0.5667,119.93855,-10.03252
MF,2269460.657,1501,6,12,3.77758,71.46146,-1.45171,89.60348,245.10952,-0.5667,231.74349,-13.04738
AR,2269620.235,1501,11,18,17.63652,76.64704,-1.56481,245.80603,244.51092,-0.5667,70.29519,-8.7464
CS,2269638.759,1501,12,7,6.22271,75.127,-1.53658,264.65515,115.33162,-0.5667,292.22404,-8.57308
EL,2269804.326,1502,5,21,19.81373,81.04942,-1.02149,69.01315,116.58558,-0.5667,123.64003,-10.40103
MF,2269838.661,1502,6,25,3.85868,85.50938,-0.97752,101.76272,243.08875,-0.5667,232.50043,-13.0172
AR,2270000.234,1502,12,3,17.6245,90.8921,-0.93823,260.82288,242.95263,-0.5667,67.85283,-8.28799
CS,2270018.764,1502,12,22,6.34276,89.37031,-0.90574,279.71045,117.08862,-0.5667,291.9872,-8.48229
EL,2270184.33,1503,6,5,19.91099,95.34257,-0.49167,83.10575,117.46204,-0.5667,125.27208,-10.03475
MF,2270217.665,1503,7,9,3.96452,99.66368,-0.44402,114.89286,242.77637,-0.5667,234.55741,-13.44571
AR,2270379.24,1503,12,17,17.75891,105.14814,-0.25754,274.85037,243.1681,-0.5667,67.79566,-8.64461
CS,2270398.767,1504,1,6,6.3981,103.54967,-0.2218,294.74634,117.08231,-0.5667,289.97085,-8.10261
EL,2270563.333,1504,6,18,19.98567,109.42076,0.06357,96.22957,116.5549,-0.5667,125.5305,-10.28102
MF,2270596.672,1504,7,22,4.12732,113.72043,0.11257,128.06943,244.20781,-0.5667,238.30889,-13.67397
AR,2270758.247,1504,12,30,17.9379,119.24357,0.43144,288.87963,245.10097,-0.5667,69.39514,-8.88289
CS,2270779.762,1505,1,21,6.29228,117.496,0.46944,310.74505,115.37175,-0.5667,285.54468,-8.36796
EL,2270942.332,1505,7,2,19.96506,123.34601,0.60937,109.34553,114.01607,-0.5667,124.00675,-10.453
MF,2270975.68,1505,8,5,4.31362,127.61528,0.65598,141.29542,247.18868,-0.5667,243.36631,-13.72917
AR,2271137.255,1506,1,13,18.12637,133.10726,1.08382,302.88897,248.48644,-0.5667,72.46172,-8.91449
CS,2271160.754,1506,2,6,6.08831,131.22015,1.12026,326.65906,112.19186,-0.5667,279.65971,-8.57859
EL,2271322.325,1506,7,17,19.79087,137.19023,1.11299,123.43562,110.10285,-0.5667,120.17882,-10.05284
MF,2271354.687,1506,8,19,4.49334,141.29684,1.15339,154.59382,251.38857,-0.5667,249.2536,-13.74431
AR,2271516.262,1507,1,27,18.29622,146.68232,1.66127,316.83953,252.95338,-0.5667,76.69851,-8.6901
CS,2271540.744,1507,2,21,5.86272,144.74069,1.69135,341.45125,107.86414,-0.5667,273.54041,-8.27617
EL,2271701.316,1507,7,31,19.59344,150.65919,1.54462,136.62686,105.26847,-0.5667,115.70269,-10.13637
MF,2271732.696,1507,9,1,4.70304,154.60019,1.57649,167.0152,256.38102,-0.5667,255.6325,-13.05784
AR,2271895.268,1508,2,10,18.43176,159.92608,2.13477,330.71224,258.11775,-0.5667,81.75102,-8.16805
CS,2271920.732,1508,3,7,5.56197,157.93617,2.15547,356.1228,102.79063,-0.5667,266.73679,-8.33447
EL,2272080.306,1508,8,13,19.33347,163.84876,1.88537,149.88411,99.84211,-0.5667,110.24338,-10.13267
MF,2272111.701,1508,9,14,4.82404,167.74682,1.90957,180.50034,261.91458,-0.5667,261.90139,-13.46004
AR,2272273.275,1509,2,22,18.60058,172.89336,2.48417,343.49898,263.67798,-0.5667,87.45042,-8.39066
CS,2272299.72,1509,3,21,5.27449,170.85551,2.49531,9.69382,97.28053,-0.5667,260.38742,-8.22848
EL,2272459.293,1509,8,27,19.03087,176.74634,2.12321,163.22432,94.13892,-0.5667,104.10007,-10.00692
MF,2272489.707,1509,9,27,4.9698,180.48011,2.13856,193.10133,267.58669,-0.5667,267.97732,-13.35907
AR,2272651.281,1510,3,7,18.73482,185.50518,2.70304,356.18896,269.31926,-0.5667,93.27012,-8.29484
CS,2272677.709,1510,4,3,5.01933,183.49362,2.70449,22.17631,91.61656,-0.5667,254.75337,-8.00474
EL,2272837.282,1510,9,9,18.76456,189.23566,2.25412,175.68312,88.47517,-0.5667,98.32103,-10.20019
MF,2272867.712,1510,10,10,5.09074,192.9295,2.26112,205.79731,273.20755,-0.5667,273.54901,-13.62399
AR,2273028.288,1511,3,19,18.91316,197.85199,2.79002,7.80385,274.85235,-0.5667,99.16792,-8.93
CS,2273055.698,1511,4,16,4.74532,195.79183,2.78277,34.57129,86.06102,-0.5667,249.19749,-8.24258
EL,2273215.27,1511,9,22,18.49119,201.45528,2.27944,188.23023,83.00512,-0.5667,92.37554,-10.22016
MF,2273244.719,1511,10,22,5.25065,204.9939,2.27816,217.57397,278.52518,-0.5667,278.53496,-13.34812
AR,2273406.292,1512,3,31,19.00077,209.81326,2.75316,20.31669,280.02397,-0.5667,104.54978,-8.22785
CS,2273432.689,1512,4,27,4.5373,207.84839,2.73801,45.93271,80.77264,-0.5667,244.72695,-8.29445
EL,2273593.259,1512,10,4,18.2259,213.43327,2.20482,200.87137,77.9086,-0.5667,86.48355,-10.0459
MF,2273621.725,1512,11,2,5.39955,216.82345,2.1968,229.41787,283.42469,-0.5667,282.72786,-13.32957
AR,2273783.298,1513,4,12,19.14658,221.5804,2.60049,31.77238,284.74377,-0.5667,109.67172,-8.30847
CS,2273808.684,1513,5,8,4.4103,219.70426,2.58085,56.27507,75.91899,-0.5667,241.48974,-8.04423
EL,2273970.252,1513,10,16,18.04203,225.0895,2.04019,212.60422,73.39015,-0.5667,81.60545,-10.22318
MF,2273998.731,1513,11,14,5.541,228.45551,2.0257,241.32406,287.7505,-0.5667,285.98839,-13.47362
AR,2274160.303,1514,4,24,19.28255,233.12871,2.34529,43.15735,288.83466,-0.5667,114.16763,-8.18622
CS,2274184.68,1514,5,19,4.30887,231.33855,2.32194,66.57568,71.67755,-0.5667,238.84077,-8.01585
EL,2274347.245,1514,10,28,17.8918,236.58453,1.79525,224.41045,69.54714,-0.5667,77.17631,-10.25369
MF,2274375.736,1514,11,26,5.6747,239.93249,1.77533,253.27331,291.3545,-0.5667,288.19717,-13.6549
AR,2274536.312,1515,5,5,19.47914,244.58572,2.00161,53.51985,292.17694,-0.5667,118.30211,-8.87656
CS,2274560.677,1515,5,30,4.24483,242.80569,1.97513,76.85052,68.18854,-0.5667,236.95557,-8.13366
EL,2274724.241,1515,11,9,17.78564,247.96486,1.48189,236.28393,66.52362,-0.5667,73.40771,-10.14505
MF,2274752.742,1515,12,8,5.79605,251.30113,1.45745,265.25241,294.0967,-0.5667,289.27144,-13.75401
AR,2274913.316,1516,5,16,19.58915,255.8644,1.58386,64.80294,294.6064,-0.5667,121.14902,-8.5065
CS,2274936.676,1516,6,9,4.22764,254.16292,1.55514,87.11346,65.5848,-0.5667,236.00012,-8.31211
EL,2275100.241,1516,11,19,17.78865,259.16231,1.11416,247.19032,64.46479,-0.5667,71.11058,-10.61261
MF,2275129.746,1516,12,19,5.89658,262.60924,1.08462,277.2408,295.85312,-0.5667,289.18701,-13.66934
AR,2275290.32,1517,5,28,19.67566,267.0967,1.10736,76.05262,296.03486,-0.5667,122.94364,-8.13688
CS,2275312.678,1517,6,20,4.26331,265.47008,1.07737,97.36955,63.98373,-0.5667,236.11493,-8.44692
EL,2275477.241,1517,12,1,17.78762,270.45775,0.70276,259.14985,63.44016,-0.5667,69.2083,-10.33744
MF,2275506.749,1517,12,31,5.96586,273.90652,0.67024,289.22714,296.53068,-0.5667,287.97999,-13.35082
AR,2275666.325,1518,6,8,19.79962,278.41465,0.58939,86.31577,296.3764,-0.5667,124.26028,-8.65363
CS,2275688.681,1518,7,1,4.35312,276.78774,0.55787,107.62414,63.47351,-0.5667,237.38061,-8.42568
EL,2275854.243,1518,12,13,17.83857,281.78487,0.26321,271.14179,63.53906,-0.5667,68.498,-10.00163
MF,2275884.747,1519,1,13,5.93613,285.35687,0.2274,302.21061,296.06821,-0.5667,285.10694,-13.46125
AR,2276043.325,1519,6,20,19.81157,289.73381,0.04482,97.51962,295.60269,-0.5667,123.8749,-8.44579
CS,2276064.687,1519,7,12,4.49291,288.1736,0.01357,117.90106,64.0976,-0.5667,239.78545,-8.15952
EL,2276230.25,1519,12,24,17.99027,293.07347,-0.18832,282.11545,64.74954,-0.5667,69.42407,-10.49246
MF,2276262.744,1520,1,26,5.85768,296.89312,-0.22812,315.14094,294.46861,-0.5667,281.2444,-13.27268
AR,2276420.324,1520,7,1,19.77749,301.1817,-0.50732,108.73756,293.73266,-0.5667,122.40556,-8.39976
CS,2276441.692,1520,7,23,4.60306,299.61311,-0.53882,129.16853,65.82536,-0.5667,242.83903,-8.52931
EL,2276607.255,1521,1,4,18.11922,304.60376,-0.63835,294.09545,67.05841,-0.5667,71.16619,-10.26955
MF,2276641.736,1521,2,8,5.67018,308.67751,-0.68151,329.01016,291.76599,-0.5667,275.8576,-13.43792
AR,2276797.321,1521,7,13,19.69779,312.81561,-1.0473,119.96626,290.83325,-0.5667,119.97864,-8.55091
CS,2276818.698,1521,8,4,4.74478,311.23542,-1.07805,140.46993,68.60275,-0.5667,246.94293,-8.58167
EL,2276984.261,1522,1,16,18.2715,316.30397,-1.06841,306.05652,70.35892,-0.5667,74.08519,-10.17967
MF,2277020.726,1522,2,22,5.43585,320.64088,-1.11398,342.79176,288.09301,-0.5667,269.84201,-13.41819
AR,2277175.313,1522,7,26,19.50853,324.61463,-1.55568,132.17731,287.04243,-0.5667,115.94412,-8.28472
CS,2277195.705,1522,8,16,4.9091,323.09161,-1.58288,151.82498,72.32647,-0.5667,251.88591,-8.29699
EL,2277361.268,1523,1,28,18.43889,328.21248,-1.46032,317.97113,74.51879,-0.5667,78.04207,-10.29928
MF,2277399.715,1523,3,8,5.16352,332.82307,-1.50652,356.46317,283.59952,-0.5667,263.45295,-13.32762
AR,2277553.304,1523,8,8,19.28815,336.6949,-2.00772,144.4463,282.47231,-0.5667,111.22299,-8.26061
CS,2277573.709,1523,8,29,5.01899,335.15277,-2.03106,164.22642,76.82919,-0.5667,257.21866,-8.72153
EL,2277738.276,1524,2,9,18.61763,340.36452,-1.79506,329.82803,79.38359,-0.5667,82.86392,-10.67803
MF,2277778.703,1524,3,21,4.86529,345.26086,-1.83921,10.02831,278.45382,-0.5667,256.91465,-13.27247
AR,2277931.294,1524,8,20,19.04856,349.09869,-2.37927,156.78007,277.2757,-0.5667,106.01974,-8.4547
CS,2277951.714,1524,9,10,5.14502,347.53548,-2.39765,176.70968,81.98485,-0.5667,263.01942,-8.85684
EL,2278116.281,1525,2,21,18.75273,352.91353,-2.0533,342.61856,84.84084,-0.5667,88.30681,-10.48063
MF,2278157.69,1525,4,4,4.55549,357.98499,-2.09183,23.49329,272.83929,-0.5667,250.4475,-13.33146
AR,2278310.281,1525,9,3,18.7351,1.78338,-2.64745,170.16708,271.66419,-0.5667,99.69393,-8.25334
CS,2278329.72,1525,9,23,5.29062,0.27359,-2.65852,189.28031,87.62031,-0.5667,269.03596,-8.7145
EL,2278494.288,1526,3,6,18.90491,5.75783,-2.21624,355.31884,90.64594,-0.5667,94.28676,-10.60336
MF,2278535.68,1526,4,17,4.31005,10.89295,-2.24369,35.88344,267.01543,-0.5667,245.07366,-13.08276
AR,2278689.268,1526,9,17,18.43219,14.83461,-2.78763,183.66055,265.80849,-0.5667,93.28662,-8.20645
CS,2278707.728,1526,10,6,5.46166,13.3804,-2.79146,201.94704,93.52897,-0.5667,275.02171,-8.31632
EL,2278873.293,1527,3,20,19.02483,19.02441,-2.26728,8.9103,96.62983,-0.5667,100.50317,-10.18685
MF,2278913.67,1527,4,30,4.08572,24.09647,-2.28118,48.19355,261.16791,-0.5667,240.21905,-13.00369
AR,2279068.257,1527,10,1,18.1573,28.24344,-2.78119,197.26007,259.95847,-0.5667,87.04579,-8.28615
CS,2279086.733,1527,10,20,5.59305,26.76897,-2.77714,215.70259,99.42792,-0.5667,280.50316,-8.72372
EL,2279252.299,1528,4,2,19.1744,32.57321,-2.1955,22.39947,102.46058,-0.5667,106.7387,-10.0626
MF,2279291.663,1528,5,12,3.90097,37.57495,-2.19416,60.4484,255.57759,-0.5667,236.13379,-13.08183
AR,2279447.247,1528,10,14,17.92965,41.9768,-2.61726,210.96789,254.4213,-0.5667,81.24244,-8.47502
CS,2279465.74,1528,11,2,5.75997,40.48394,-2.6055,229.55714,105.04963,-0.5667,285.34295,-8.86565
EL,2279631.306,1529,4,16,19.35489,46.3675,-1.99727,35.78723,107.81194,-0.5667,112.69307,-10.17534
MF,2279669.657,1529,5,25,3.77505,51.2877,-1.98039,72.65385,250.57668,-0.5667,233.12036,-13.2658
AR,2279827.237,1529,10,29,17.69904,55.8984,-2.2958,225.77996,249.58524,-0.5667,75.40757,-8.03021
CS,2279844.748,1529,11,16,5.9592,54.46988,-2.2772,243.49458,110.03126,-0.5667,289.22668,-8.70396
EL,2280010.315,1530,4,30,19.55858,60.35319,-1.67849,49.08298,112.3108,-0.5667,118.0293,-10.43994
MF,2280047.655,1530,6,7,3.7258,65.17775,-1.6475,84.82707,246.53632,-0.5667,231.48661,-13.47408
AR,2280206.234,1530,11,12,17.6223,70.08896,-1.83054,239.68191,245.80171,-0.5667,71.47399,-8.35855
CS,2280223.757,1530,11,30,6.17589,68.65012,-1.80638,257.49023,113.96817,-0.5667,291.86644,-8.20801
EL,2280390.321,1531,5,15,19.70951,74.59035,-1.25372,63.2571,115.58893,-0.5667,121.9982,-10.01974
MF,2280425.657,1531,6,20,3.76476,79.17471,-1.21338,96.98957,243.82375,-0.5667,231.49041,-13.59277
AR,2280585.235,1531,11,26,17.63825,84.37466,-1.24904,253.65652,243.48003,-0.5667,68.93968,-8.75161
CS,2280603.763,1531,12,15,6.31014,82.84996,-1.21855,272.53538,116.46845,-0.5667,292.45324,-8.33627
EL,2280769.329,1532,5,28,19.88671,88.74311,-0.75228,76.41695,117.25872,-0.5667,124.84271,-10.34615
MF,2280803.662,1532,7,2,3.89081,93.19977,-0.70529,109.15605,242.72386,-0.5667,233.24955,-13.49206
AR,2280965.236,1532,12,10,17.66817,98.57393,-0.58863,268.68831,242.87132,-0.5667,67.4558,-8.21887
CS,2280983.767,1532,12,29,6.39752,97.04965,-0.55511,287.58089,117.27792,-0.5667,291.26019,-8.10654
EL,2281148.333,1533,6,11,20.00021,102.85926,-0.20587,89.54716,117.17407,-0.5667,125.98876,-10.59131
MF,2281181.67,1533,7,15,4.08635,107.17373,-0.15695,121.3484,243.35124,-0.5667,236.65072,-13.09138
AR,2281344.243,1533,12,24,17.83033,112.74817,0.10209,282.71959,244.03058,-0.5667,68.33057,-8.50085
CS,2281364.764,1534,1,14,6.33493,111.07039,0.13936,303.60575,116.33921,-0.5667,287.60613,-8.45597
EL,2281528.332,1534,6,26,19.96714,116.98748,0.35023,103.60866,115.34253,-0.5667,124.70097,-10.18506
MF,2281560.678,1534,7,29,4.2655,121.14912,0.3969,134.53791,245.64096,-0.5667,241.09929,-13.18292
AR,2281723.251,1535,1,7,18.01836,126.72784,0.77752,296.73785,246.78275,-0.5667,70.78011,-8.62748
CS,2281745.757,1535,1,30,6.17637,124.90574,0.815,319.55705,113.80311,-0.5667,282.34224,-8.64738
EL,2281907.329,1535,7,10,19.89439,130.80787,0.87744,116.73376,112.04288,-0.5667,122.26689,-10.33959
MF,2281939.685,1535,8,12,4.45123,134.93565,0.9201,147.79734,249.31371,-0.5667,246.60261,-13.17786
AR,2282102.258,1536,1,21,18.19941,140.44323,1.39531,310.70848,250.79385,-0.5667,74.5439,-8.5288
CS,2282125.75,1536,2,14,5.99156,138.56299,1.42806,334.39914,109.95065,-0.5667,276.65973,-8.22326
EL,2282286.322,1536,7,23,19.73304,144.39758,1.34624,129.89973,107.61193,-0.5667,118.38059,-10.4337
MF,2282318.692,1536,8,25,4.61858,148.48519,1.3825,161.14399,254.00595,-0.5667,252.70198,-13.23385
AR,2282481.265,1537,2,3,18.35182,153.84428,1.92151,324.61584,255.67707,-0.5667,79.28115,-8.14634
CS,2282505.738,1537,2,28,5.72329,151.91284,1.94644,349.13254,105.17885,-0.5667,270.13686,-8.11393
EL,2282665.313,1537,8,6,19.50003,157.72109,1.73269,143.1132,102.42273,-0.5667,113.36482,-10.46678
MF,2282697.698,1537,9,8,4.75503,161.76507,1.76126,174.57845,259.35053,-0.5667,259.00341,-13.49399
AR,2282859.272,1538,2,16,18.53852,166.98091,2.33089,337.4471,261.10805,-0.5667,84.83222,-8.51641
CS,2282885.725,1538,3,15,5.39057,164.92747,2.34693,3.74843,99.84997,-0.5667,263.08759,-8.40334
EL,2283044.301,1538,8,20,19.21535,170.76193,2.02098,156.4016,96.81293,-0.5667,107.52401,-10.4069
MF,2283075.705,1538,9,21,4.91504,174.6391,2.04016,187.13118,264.968,-0.5667,265.24438,-13.2187
AR,2283237.279,1539,3,1,18.68879,179.7677,2.61252,350.1877,266.74586,-0.5667,90.63113,-8.57379
CS,2283264.712,1539,3,29,5.08196,177.6706,2.61803,17.25733,94.23875,-0.5667,256.64845,-8.5423
EL,2283423.287,1539,9,3,18.89854,183.51827,2.20304,169.7907,91.06708,-0.5667,101.13553,-10.20891
MF,2283453.71,1539,10,4,5.0476,187.23227,2.21365,199.78452,270.64433,-0.5667,271.0822,-13.30218
AR,2283615.284,1540,3,13,18.80886,192.21308,2.76237,2.83598,272.34164,-0.5667,96.42603,-8.317
CS,2283642.701,1540,4,10,4.81565,190.14492,2.75775,29.69311,88.59891,-0.5667,251.04236,-8.56447
EL,2283801.276,1540,9,15,18.62753,195.88047,2.27819,182.296,85.476,-0.5667,95.24697,-10.32662
MF,2283831.715,1540,10,16,5.15984,199.55555,2.28081,212.52442,276.15921,-0.5667,276.31508,-13.73032
AR,2283992.291,1541,3,25,18.97784,204.41395,2.78269,14.41763,277.72738,-0.5667,102.19959,-8.80019
CS,2284019.692,1541,4,22,4.60843,202.36902,2.77079,41.08747,83.14101,-0.5667,246.44526,-8.42959
