Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
AR,2201737.246,1316,1,11,17.89739,127.56059,4.45271,298.94432,243.11617,0,70.12241,-6.71226
CS,2201753.767,1316,1,28,6.40231,121.12334,4.47276,315.68467,118.81815,0,285.02525,-6.49457
EL,2202060.245,1316,11,29,17.88256,270.59107,-0.93332,255.90594,61.0389,0,70.22464,-11.54444
MF,2202215.674,1317,5,4,4.16865,31.14913,-0.51331,50.88085,256.59296,0,240.45325,-11.51695
AR,2202502.264,1318,2,14,18.33611,161.0053,4.23397,333.80654,256.66251,0,82.00237,-6.42338
CS,2202518.745,1318,3,3,5.87239,154.6733,3.95968,350.23855,105.8585,0,270.93181,-5.96413
EL,2202873.284,1319,2,20,18.80571,351.36382,-0.77466,339.58948,85.14765,0,87.57547,-11.55044
MF,2202985.662,1319,6,13,3.89928,73.29497,0.37017,88.63696,242.99665,0,232.9861,-11.69174
AR,2203269.283,1320,3,22,18.78555,197.51021,2.55619,10.03028,275.30747,0,98.99162,-6.99578
CS,2203284.713,1320,4,7,5.10767,191.77265,2.02995,25.09868,86.72038,0,254.68759,-6.11495
EL,2203663.313,1321,4,20,19.51718,50.29901,0.27553,38.04691,111.3648,0,114.83728,-11.76012
MF,2203750.675,1321,7,17,4.20658,108.95653,0.96893,121.59193,242.64211,0,237.85043,-11.74475
AR,2204048.304,1322,5,10,19.28454,243.16654,-1.45198,57.05259,296.33082,0,117.37519,-6.1963
CS,2204058.685,1322,5,21,4.43945,239.71625,-2.03154,66.99152,63.84272,0,239.92934,-6.46412
EL,2204435.334,1323,6,1,20.01901,91.52411,0.95839,77.87583,118.97735,0,126.21432,-11.64157
MF,2204515.694,1323,8,21,4.65983,143.08546,1.16942,154.86924,252.41196,0,250.82978,-11.73617
AR,2204854.307,1324,7,24,19.36268,310.44152,-6.85057,129.1702,298.72297,0,115.40619,-6.13024
CS,2204858.703,1324,7,29,4.86177,309.27916,-6.86006,133.39343,60.87151,0,246.06427,-6.08634
EL,2205197.337,1325,7,2,20.07963,123.94512,1.17871,107.92185,114.15213,0,125.3165,-11.62647
MF,2205280.711,1325,9,24,5.06683,177.23861,0.94623,188.73143,267.69677,0,267.06735,-11.51422
AR,2205655.25,1326,10,3,17.99594,25.3221,-2.44926,197.96354,261.16315,0,85.57926,-6.37909
CS,2205665.736,1326,10,14,5.65606,21.79404,-1.81202,208.4312,98.00694,0,278.68748,-6.84541
EL,2205957.322,1327,8,1,19.72832,154.57559,1.01368,136.17054,102.66851,0,117.05779,-11.64285
MF,2206050.73,1327,11,3,5.52546,216.42133,0.30577,228.30388,285.74617,0,283.35004,-11.64581
AR,2206433.228,1328,11,19,17.48226,76.67122,2.15607,245.79998,240.38507,0,69.13357,-6.82667
CS,2206446.766,1328,12,3,6.38778,71.43964,2.63351,259.581,119.42249,0,293.39466,-6.08048
EL,2206722.292,1329,9,4,19.01241,189.29191,0.45772,169.63575,86.17013,0,102.14224,-11.61816
MF,2206841.755,1330,1,2,6.12198,274.86876,-0.73017,289.90482,298.59903,0,288.89892,-11.56702
AR,2207202.239,1330,12,28,17.73131,114.53153,4.16083,285.05405,239.91476,0,67.63027,-6.9092
CS,2207217.773,1331,1,13,6.55596,108.43734,4.31578,300.86137,121.48117,0,289.79466,-6.05184
EL,2207507.25,1331,10,29,18.00147,240.94507,-0.53644,223.8062,65.28898,0,78.0906,-11.50453
MF,2207674.688,1332,4,14,4.51172,10.51756,-0.85769,31.95398,266.03516,0,247.86958,-11.60999
AR,2207967.259,1333,1,31,18.2135,148.26012,4.47654,320.08852,250.82302,0,76.90026,-7.06633
CS,2207984.753,1333,2,18,6.07692,141.51129,4.29927,337.65717,111.71943,0,276.30119,-6.47901
EL,2208322.268,1334,1,21,18.4388,321.90673,-1.05649,309.7438,72.07927,0,75.98248,-11.57623
MF,2208449.664,1334,5,29,3.92658,57.91679,0.04321,74.69369,246.65242,0,234.35415,-11.50052
AR,2208733.275,1335,3,8,18.60362,182.80286,3.40509,355.59734,267.65635,0,92.0019,-6.68242
CS,2208749.724,1335,3,25,5.37696,176.58698,2.95793,11.79595,94.76549,0,260.60301,-6.33251
EL,2209122.302,1336,3,31,19.24829,30.73433,-0.11104,18.96664,103.67908,0,106.15493,-11.50842
MF,2209215.669,1336,7,3,4.05638,95.27106,0.77641,108.55963,241.35997,0,234.80836,-11.61225
AR,2209506.293,1337,4,19,19.03321,223.69184,0.46396,37.17706,288.2859,0,110.4391,-6.16752
CS,2209518.694,1337,5,2,4.65659,219.30286,-0.12737,49.13396,72.65904,0,245.0631,-6.26086
EL,2209900.328,1338,5,18,19.86254,77.62546,0.75883,64.85524,118.04038,0,123.67856,-11.50148
MF,2209980.687,1338,8,7,4.49596,129.83173,1.14125,141.67085,247.68267,0,245.15082,-11.62439
AR,2210299.318,1339,6,21,19.6386,281.2641,-5.26676,97.04545,303.6593,0,122.47428,-6.63985
CS,2210305.688,1339,6,28,4.52266,279.46433,-5.56872,103.11595,55.78666,0,238.58079,-6.04358
EL,2210664.338,1340,6,20,20.11456,111.94576,1.14127,96.83208,117.01296,0,126.7533,-11.66785
MF,2210745.705,1340,9,10,4.91879,163.79279,1.08233,175.27831,261.34391,0,260.6375,-11.51436
AR,2211110.27,1341,9,9,18.48653,358.76072,-4.87872,174.61463,275.81066,0,96.41605,-6.37067
CS,2211117.726,1341,9,17,5.42556,356.52587,-4.44742,181.95414,83.6076,0,267.27799,-5.98027
EL,2211424.33,1342,7,20,19.91223,142.6242,1.12248,125.01848,107.71367,0,121.03206,-11.67357
MF,2211513.722,1342,10,18,5.31956,200.73679,0.59865,212.54804,278.86103,0,277.49369,-11.74801
AR,2211895.231,1343,11,3,17.54566,59.096,0.739,228.93073,245.52919,0,73.41991,-6.47109
CS,2211907.756,1343,11,16,6.13257,54.3994,1.31568,241.62023,113.82727,0,290.2022,-6.38556
EL,2212186.306,1344,8,20,19.33949,174.86177,0.72467,155.38826,93.1731,0,108.88607,-11.67338
MF,2212291.747,1344,12,4,5.92603,247.66228,-0.28831,260.69599,295.91573,0,290.15953,-11.71703
AR,2212667.231,1345,12,14,17.53502,100.67063,3.63978,271.13509,238.28154,0,66.28937,-6.33945
CS,2212681.773,1345,12,29,6.55673,94.96468,3.90992,285.96461,122.4764,0,292.62463,-6.27931
EL,2212960.267,1346,10,3,18.40142,217.10459,-0.09873,198.12494,73.53779,0,88.64908,-11.62067
MF,2213122.716,1347,3,15,5.18493,340.67597,-1.11149,2.04908,280.09027,0,261.92536,-11.51106
AR,2213433.25,1348,1,19,17.99019,135.30275,4.52405,307.29707,245.68225,0,72.23757,-6.45246
CS,2213449.763,1348,2,5,6.30827,128.88352,4.46877,323.98097,116.46918,0,282.04678,-6.3473
EL,2213768.251,1348,12,19,18.02324,289.88687,-1.06919,276.52981,62.69072,0,69.54495,-11.54082
MF,2213913.668,1349,5,14,4.02957,41.97692,-0.30299,60.71352,252.15339,0,237.32726,-11.59116
AR,2214198.268,1350,2,22,18.42159,168.97315,3.99124,342.0365,260.57954,0,85.52724,-6.2919
CS,2214214.737,1350,3,11,5.68487,162.67596,3.65086,358.38748,101.94461,0,267.01466,-6.14828
EL,2214576.291,1351,3,7,18.98186,6.57945,-0.54917,354.74289,92.47592,0,94.66243,-11.64845
MF,2214680.665,1351,6,20,3.95161,81.25287,0.52679,95.5537,241.89189,0,233.31797,-11.50065
AR,2214967.285,1352,4,1,18.82827,206.63785,1.89085,20.04685,280.00729,0,103.06725,-6.13787
CS,2214981.704,1352,4,16,4.89752,201.34074,1.32675,34.0616,81.66369,0,250.61413,-6.47926
EL,2215362.319,1353,5,1,19.65768,61.25265,0.47651,48.89594,114.71617,0,118.93785,-11.63335
MF,2215445.68,1353,7,24,4.32415,116.48028,1.04709,128.54965,244.06799,0,240.26732,-11.51085
AR,2215750.309,1354,5,24,19.42049,255.97393,-2.79357,70.69768,300.30147,0,120.4154,-5.96723
CS,2215758.684,1354,6,2,4.41604,253.32674,-3.27795,78.69083,59.48931,0,238.27587,-6.16606
EL,2216131.336,1355,6,9,20.06653,99.77258,1.04541,85.75321,118.65005,0,126.76503,-11.51743
MF,2216211.698,1355,8,29,4.75495,151.1219,1.1551,162.90311,255.70089,0,254.53925,-11.78058
AR,2216560.295,1356,8,11,19.09154,328.55262,-6.68603,146.74618,291.51097,0,109.04767,-6.47375
CS,2216565.712,1356,8,17,5.08142,327.11192,-6.5396,151.98829,68.04373,0,253.38145,-6.16935
EL,2216892.334,1357,7,9,20.0188,131.32943,1.173,114.85864,111.86074,0,123.7651,-11.52532
MF,2216977.715,1357,10,3,5.14919,186.15846,0.83371,197.91296,271.97504,0,271.17381,-11.75673
AR,2217355.241,1358,10,15,17.77342,38.78931,-1.1553,210.18402,254.29426,0,80.26779,-6.31168
CS,2217366.742,1358,10,27,5.8153,34.72754,-0.50511,221.73892,104.8571,0,283.83194,-6.95467
EL,2217652.317,1359,8,8,19.59621,162.02149,0.9243,143.16992,99.28391,0,114.23987,-11.64593
MF,2217748.736,1359,11,13,5.66942,226.68756,0.11061,238.67566,289.72475,0,286.44819,-11.53848
AR,2218131.226,1360,11,29,17.4155,85.84515,2.82684,256.21002,238.81846,0,66.90214,-5.97013
CS,2218144.769,1360,12,13,6.46022,80.56735,3.2116,270.01793,121.31216,0,293.66351,-6.42479
EL,2218420.282,1361,9,14,18.77903,199.13342,0.26847,179.70022,81.49296,0,97.24608,-11.52968
MF,2218554.75,1362,1,27,5.99518,297.88097,-0.98553,315.50601,295.52237,0,282.1041,-11.57575
AR,2218898.243,1363,1,5,17.84272,122.56687,4.35783,293.44097,241.73175,0,69.06897,-6.96728
CS,2218914.769,1363,1,22,6.44794,116.11505,4.43286,310.22109,120.04095,0,286.7845,-6.57829
EL,2219212.245,1363,11,15,17.88666,257.13434,-0.77514,241.25558,62.00584,0,72.94887,-11.60241
MF,2219374.678,1364,4,26,4.28322,23.23462,-0.66474,43.79102,260.11716,0,243.00611,-11.58556
AR,2219663.262,1365,2,8,18.29349,156.01643,4.35776,328.38291,254.30023,0,79.94092,-6.74373
CS,2219679.75,1365,2,25,5.99548,149.65204,4.13362,344.87926,108.20642,0,273.50708,-5.76303
EL,2220027.278,1366,2,7,18.66367,339.0954,-0.92359,327.14854,79.41093,0,82.31646,-11.62937
MF,2220146.662,1366,6,7,3.88882,67.49899,0.24054,83.52697,244.17582,0,233.17308,-11.72998
AR,2220430.277,1367,3,17,18.65727,191.31561,2.93117,4.72562,272.09838,0,95.94047,-6.10541
CS,2220445.717,1367,4,2,5.20443,185.51713,2.44584,19.85855,90.05335,0,256.91661,-6.29737
EL,2220822.309,1368,4,12,19.40504,42.84503,0.12107,30.89619,108.63896,0,111.6361,-11.57277
MF,2220911.673,1368,7,11,4.14359,103.58001,0.8954,116.45284,241.9452,0,236.47795,-11.70574
AR,2221205.301,1369,4,30,19.21667,234.96862,-0.54585,48.04199,293.09945,0,114.88522,-6.71567
CS,2221216.689,1369,5,12,4.54795,231.06665,-1.14418,58.98019,67.39643,0,242.1832,-6.07033
EL,2221596.332,1370,5,26,19.96665,86.06287,0.88191,72.75493,118.81824,0,125.42111,-11.61319
MF,2221676.692,1370,8,15,4.59793,137.87219,1.16536,149.64972,250.44007,0,248.52469,-11.68038
AR,2222006.314,1371,7,10,19.52972,297.64442,-6.41643,115.41815,302.04949,0,119.35773,-6.23612
CS,2222011.694,1371,7,16,4.65206,296.18782,-6.54868,120.56453,57.42935,0,241.60249,-6.67991
EL,2222359.337,1372,6,27,20.09752,119.36695,1.16995,103.75628,115.37476,0,125.95765,-11.60036
MF,2222441.709,1372,9,18,5.00761,171.9067,1.01027,183.39894,265.14699,0,264.53193,-11.51978
AR,2222812.258,1373,9,23,18.18767,14.80012,-3.49968,188.64958,266.93039,0,89.87035,-6.43606
CS,2222821.731,1373,10,3,5.55029,11.76676,-2.91215,198.04964,92.32575,0,274.3059,-6.63459
EL,2223119.325,1374,7,27,19.79907,149.99868,1.06476,131.98052,104.66951,0,118.59275,-11.6
MF,2223210.727,1374,10,27,5.43602,209.97899,0.43553,221.841,283.00552,0,281.08435,-11.71559
AR,2223593.228,1375,11,13,17.48179,69.83762,1.61796,239.2945,242.08344,0,70.49119,-6.58538
CS,2223606.76,1375,11,27,6.24667,64.66959,2.15268,253.04939,117.50275,0,292.15923,-6.81202
EL,2223883.297,1376,8,29,19.12519,183.80248,0.57162,164.39181,88.83964,0,104.57808,-11.52191
MF,2223994.753,1376,12,19,6.06702,262.29168,-0.53646,276.23977,298.19469,0,290.41989,-11.62829
AR,2224363.236,1377,12,22,17.66174,109.23417,3.97418,279.54303,239.07926,0,67.00672,-6.85693
CS,2224378.773,1378,1,7,6.54393,103.14266,4.18018,295.3716,122.09828,0,290.8658,-6.41207
EL,2224662.256,1378,10,17,18.15332,230.39124,-0.3464,212.3503,68.53202,0,82.48038,-11.5626
MF,2224829.698,1379,4,3,4.75847,359.23533,-0.99144,20.91572,271.41987,0,252.91473,-11.54173
AR,2225129.253,1380,1,27,18.07746,143.0175,4.52272,315.64286,248.6308,0,74.7463,-6.1213
CS,2225145.758,1380,2,13,6.18238,136.62345,4.3937,332.26355,113.68239,0,278.70375,-6.32387
EL,2225475.261,1381,1,7,18.25734,308.65779,-1.10042,296.13538,67.3632,0,72.32787,-11.56244
MF,2225610.664,1381,5,23,3.94529,51.89617,-0.09795,69.58372,248.57225,0,235.15931,-11.63795
AR,2225894.272,1382,3,2,18.52598,177.25363,3.67395,350.24882,264.77789,0,89.36603,-6.44482
CS,2225910.729,1382,3,19,5.49836,170.99501,3.2713,6.51779,97.70643,0,263.11449,-6.27096
EL,2226278.298,1383,3,21,19.14386,20.71245,-0.3047,8.79905,99.16734,0,101.44426,-11.70079
MF,2226376.667,1383,6,28,4.0077,89.76001,0.67788,103.44305,241.36463,0,234.01427,-11.5926
AR,2226665.289,1384,4,11,18.93993,216.52371,1.11728,30.0278,284.87641,0,107.42111,-6.08183
CS,2226678.697,1384,4,25,4.73548,211.68234,0.52899,43.00259,76.39965,0,247.09149,-6.49262
EL,2227060.324,1385,5,11,19.78578,71.30967,0.6497,58.75185,117.00833,0,122.05791,-11.53088
MF,2227141.685,1385,8,1,4.4295,124.5847,1.1096,136.49439,246.11903,0,243.11948,-11.5836
AR,2227453.316,1386,6,8,19.57937,270.12092,-4.20028,85.26172,302.94848,0,122.40314,-6.39653
CS,2227460.685,1386,6,16,4.43324,267.93365,-4.6058,92.28161,56.57148,0,237.63586,-6.24091
EL,2227826.338,1387,6,16,20.10067,107.30002,1.10837,92.67196,117.78583,0,126.86244,-11.57247
MF,2227907.702,1387,9,6,4.8458,159.17079,1.11873,170.97045,259.23227,0,258.36545,-11.82053
AR,2228265.281,1388,8,28,18.73344,346.28508,-5.82796,163.48004,282.64664,0,101.61426,-6.38317
CS,2228271.72,1388,9,4,5.2864,344.46491,-5.51345,169.77411,76.8549,0,261.48957,-6.09094
EL,2228586.332,1389,7,15,19.96698,138.06345,1.15068,120.83765,109.47122,0,122.28994,-11.66083
MF,2228673.719,1389,10,11,5.25396,194.50452,0.70768,206.13112,275.94795,0,274.89828,-11.60108
AR,2229054.234,1390,10,26,17.62245,51.16405,-0.01018,221.45962,248.69628,0,75.96732,-6.44448
CS,2229065.753,1390,11,7,6.06531,46.92604,0.577,233.09157,110.58898,0,288.29751,-5.75433
EL,2229348.309,1391,8,16,19.41988,170.15383,0.80978,151.14177,95.44822,0,110.69624,-11.52151
MF,2229448.742,1391,11,25,5.8162,238.56741,-0.11257,251.10418,293.596,0,289.00047,-11.67721
AR,2229828.227,1392,12,8,17.44965,94.82478,3.35052,265.61193,238.20577,0,66.07431,-5.8573
CS,2229841.773,1392,12,22,6.55944,89.51273,3.65646,279.42861,122.28059,0,293.54842,-5.96539
EL,2230118.274,1393,9,24,18.56939,209.16722,0.06801,189.80767,76.92914,0,92.50559,-11.64198
MF,2230271.731,1394,2,25,5.54201,324.38525,-1.12588,344.83045,287.02327,0,270.02342,-11.58432
AR,2230594.248,1395,1,13,17.94331,130.41012,4.48049,301.81184,244.02498,0,70.92117,-6.82068
CS,2230610.766,1395,1,30,6.38192,123.97162,4.47984,318.5423,118.00518,0,284.11401,-6.30532
EL,2230920.246,1395,12,5,17.90545,276.09304,-0.97681,261.83837,61.17137,0,69.65458,-11.53871
MF,2231072.672,1396,5,6,4.13064,34.24113,-0.46443,53.66069,255.29446,0,239.53785,-11.50739
AR,2231359.266,1397,2,16,18.37255,163.85018,4.16704,336.64971,258.03272,0,83.26064,-6.47338
CS,2231375.742,1397,3,5,5.81289,157.51944,3.8744,353.06731,104.50442,0,269.61731,-5.96279
EL,2231731.286,1398,2,23,18.85925,355.33074,-0.72715,343.42279,87.04304,0,89.40122,-11.69773
MF,2231841.664,1398,6,14,3.92636,75.57524,0.40668,90.45947,242.64763,0,233.15154,-11.5216
AR,2232127.281,1399,3,26,18.75144,200.32084,2.36423,13.81384,276.75695,0,100.14517,-6.03896
CS,2232141.711,1399,4,10,5.05378,194.94959,1.85126,27.89353,85.08615,0,253.49345,-6.08528
EL,2232521.315,1400,4,23,19.56004,54.0004,0.33332,41.79841,112.56185,0,116.25545,-11.64232
MF,2232607.677,1400,7,19,4.24402,111.81978,0.99392,124.36992,243.14997,0,238.68173,-11.78113
AR,2232906.306,1401,5,13,19.33836,246.88065,-1.76318,60.7822,297.50729,0,118.4452,-6.2779
CS,2232915.687,1401,5,23,4.48283,243.79567,-2.29383,69.75789,62.5372,0,239.88763,-5.81331
EL,2233292.335,1402,6,3,20.03862,94.39753,0.98451,80.64554,118.91566,0,126.44834,-11.58025
MF,2233372.696,1402,8,23,4.69642,145.91169,1.16706,157.66429,253.54454,0,252.12863,-11.7256
AR,2233713.304,1403,7,29,19.30323,315.19697,-6.88139,133.8683,297.05625,0,113.87199,-6.24589
CS,2233717.706,1403,8,3,4.94093,314.04146,-6.86247,138.10066,62.54265,0,247.94739,-5.86366
EL,2234054.336,1404,7,4,20.05259,126.76659,1.17839,110.68603,113.31094,0,124.6739,-11.51376
MF,2234138.712,1404,9,27,5.0848,180.75276,0.91276,192.5469,269.37249,0,268.6725,-11.80847
AR,2234513.246,1405,10,6,17.91088,29.2683,-2.1129,201.78863,259.13926,0,83.79581,-6.22787
CS,2234523.738,1405,10,17,5.71023,25.70168,-1.48084,212.27551,100.05367,0,280.33085,-6.73217
EL,2234814.32,1406,8,3,19.67249,157.4041,0.98822,138.95485,101.40493,0,115.90453,-11.57405
MF,2234908.732,1406,11,6,5.56232,220.08708,0.249,232.17344,287.20536,0,284.48057,-11.78227
AR,2235291.226,1407,11,23,17.41637,79.58546,2.37525,249.67575,239.80429,0,67.9682,-6.1149
CS,2235304.766,1407,12,7,6.37291,74.34782,2.82078,263.46782,120.10049,0,293.29657,-6.70689
EL,2235579.29,1408,9,6,18.95314,192.18389,0.41224,172.45016,84.79257,0,100.82339,-11.66953
MF,2235702.755,1409,1,8,6.10819,281.08024,-0.8026,296.83294,298.22182,0,287.48363,-11.62135
AR,2236060.237,1409,12,31,17.68178,117.05891,4.24775,288.93998,240.4084,0,67.52459,-5.77678
CS,2236074.773,1410,1,15,6.56069,111.35118,4.36179,303.72557,120.98922,0,289.1976,-5.76915
EL,2236366.248,1410,11,2,17.95543,245.48383,-0.59965,228.6895,64.16724,0,76.46817,-11.53878
MF,2236532.685,1411,4,18,4.43388,14.43117,-0.81139,35.7148,264.19786,0,246.23651,-11.64002
AR,2236825.257,1412,2,4,18.15822,150.72421,4.4493,323.94897,251.90042,0,77.59726,-5.76744
CS,2236841.751,1412,2,21,6.02948,144.36049,4.24878,340.49723,110.52255,0,275.0943,-6.39768
EL,2237181.271,1413,1,25,18.50071,326.7027,-1.03114,314.63867,74.01366,0,77.59701,-11.57252
MF,2237306.663,1413,5,31,3.91353,60.91876,0.09409,77.47349,245.82482,0,233.90784,-11.57567
AR,2237590.277,1414,3,10,18.64899,185.81526,3.27918,358.42849,269.19011,0,93.4483,-6.87114
CS,2237606.721,1414,3,27,5.31546,179.60295,2.81629,14.61185,93.20517,0,259.29199,-6.34302
EL,2237979.304,1415,4,3,19.30281,33.80854,-0.06018,21.78264,104.9798,0,107.62277,-11.7362
MF,2238072.67,1415,7,6,4.08543,98.1613,0.81105,111.33793,241.51294,0,235.31619,-11.6792
AR,2238363.297,1416,4,21,19.13436,227.279,0.23781,39.97951,289.77331,0,112.0674,-6.93554
CS,2238375.693,1416,5,4,4.64197,222.92082,-0.3645,51.92581,71.06333,0,244.33514,-6.00994
EL,2238756.33,1417,5,19,19.91352,79.87468,0.78799,66.68176,118.29157,0,124.33225,-11.77664
MF,2238837.689,1417,8,9,4.53517,132.66436,1.1498,144.46845,248.62335,0,246.32016,-11.63651
AR,2239159.315,1418,6,26,19.55863,285.37163,-5.61248,102.67702,303.5406,0,121.26326,-5.79388
CS,2239164.689,1418,7,2,4.54364,283.85613,-5.83777,107.80341,55.96885,0,239.05943,-6.33197
EL,2239521.338,1419,6,23,20.10366,114.77264,1.15121,99.60742,116.42507,0,126.39023,-11.54662
MF,2239602.706,1419,9,13,4.95082,166.62009,1.06362,178.09698,262.65538,0,261.99857,-11.50694
AR,2239969.264,1420,9,13,18.33917,3.09885,-4.52343,179.39343,273.40684,0,93.83274,-5.82943
CS,2239976.727,1420,9,21,5.44387,0.84412,-4.07129,186.75112,86.0278,0,269.26632,-6.40038
EL,2240281.328,1421,7,22,19.86402,145.42959,1.10649,127.79473,106.5802,0,120.02483,-11.57102
MF,2240370.723,1421,10,20,5.35737,203.63184,0.55708,215.39371,280.16987,0,278.66271,-11.67937
AR,2240753.228,1422,11,6,17.47307,62.39162,1.01327,232.79687,244.38716,0,71.95017,-6.00725
CS,2240765.756,1422,11,19,6.14923,57.67195,1.56739,245.50326,115.04826,0,290.82037,-6.7808
EL,2241043.303,1423,8,23,19.27744,177.7121,0.68602,158.17551,91.80285,0,107.59529,-11.67071
MF,2241149.749,1423,12,8,5.9716,251.45193,-0.34694,264.58875,296.66496,0,290.46436,-11.60926
AR,2241524.233,1424,12,16,17.58217,103.70541,3.7466,274.00824,238.51023,0,66.5356,-6.61953
CS,2241538.775,1424,12,31,6.59137,97.99399,3.99903,288.83361,122.38832,0,292.42996,-5.87176
EL,2241819.263,1425,10,7,18.3033,221.49339,-0.16973,202.95193,71.80332,0,86.43506,-11.51646
MF,2241982.711,1426,3,20,5.05409,346.21642,-1.09038,7.81682,277.55879,0,259.13817,-11.53329
AR,2242290.251,1427,1,21,18.03456,138.14578,4.52964,310.16253,246.73313,0,73.17747,-6.53973
CS,2242306.762,1427,2,7,6.27652,131.72925,4.45415,326.83463,115.4939,0,281.00492,-6.20023
EL,2242627.253,1427,12,24,18.08125,294.65305,-1.08547,281.44839,63.62303,0,69.99816,-11.63782
MF,2242770.667,1428,5,16,3.99992,45.03609,-0.2517,63.49348,251.00968,0,236.56915,-11.62273
AR,2243055.269,1429,2,24,18.46326,171.91324,3.90308,344.87856,262.04085,0,86.88923,-6.42151
CS,2243071.734,1429,3,13,5.62511,165.61953,3.54595,1.21524,100.48467,0,265.69513,-6.13159
EL,2243434.293,1430,3,10,19.02952,10.47237,-0.49278,358.5597,94.33453,0,96.53288,-11.72118
MF,2243537.665,1430,6,22,3.96662,84.18178,0.56965,98.34111,241.65389,0,233.44704,-11.59202
AR,2243824.288,1431,4,4,18.90195,209.96619,1.7033,22.85731,281.59942,0,104.65699,-6.64196
CS,2243838.702,1431,4,19,4.85487,204.68653,1.12669,36.85966,79.99474,0,249.54788,-6.38368
EL,2244219.321,1432,5,3,19.7066,64.2208,0.52088,51.68823,115.45745,0,119.97011,-11.7155
MF,2244302.682,1432,7,26,4.36333,119.32892,1.06645,131.34693,244.74644,0,241.22875,-11.54759
AR,2244608.312,1433,5,27,19.49249,259.95163,-3.10911,74.43254,301.12092,0,121.29192,-6.32992
CS,2244616.684,1433,6,5,4.41608,257.34394,-3.59184,82.41774,58.56932,0,237.94062,-6.18201
EL,2244987.337,1434,6,10,20.09688,101.99694,1.06257,87.57877,118.43225,0,126.9794,-11.70278
MF,2245068.7,1434,8,31,4.79018,153.95511,1.14652,165.71853,256.92394,0,255.88447,-11.77322
AR,2245419.291,1435,8,16,18.98722,333.22615,-6.54074,151.47541,289.3241,0,106.94689,-6.34074
CS,2245424.714,1435,8,22,5.1423,331.765,-6.36161,156.73656,70.23637,0,255.50896,-6.11475
EL,2245748.334,1436,7,10,20.01469,133.52304,1.16923,116.67449,111.10299,0,123.40976,-11.65529
MF,2245834.716,1436,10,5,5.18374,189.03706,0.79993,200.75475,273.34184,0,272.47356,-11.71289
AR,2246213.237,1437,10,18,17.68977,42.45697,-0.83242,214.02551,252.58652,0,78.55219,-6.02658
CS,2246223.748,1437,10,29,5.94442,38.6946,-0.24899,224.59839,106.67557,0,285.52572,-5.79646
EL,2246509.314,1438,8,10,19.53693,164.85967,0.89378,145.95502,97.96347,0,113.01865,-11.6025
MF,2246606.738,1438,11,16,5.71078,230.38305,0.05149,242.55516,290.9992,0,287.33833,-11.61658
AR,2246988.227,1439,12,2,17.45451,89.04987,2.97704,259.07452,238.57063,0,66.83355,-6.34702
CS,2247001.772,1439,12,16,6.52513,83.7588,3.34613,272.88503,121.70072,0,293.95014,-5.87615
EL,2247277.28,1440,9,16,18.72518,202.06356,0.22014,182.51327,80.14833,0,95.96762,-11.63958
MF,2247416.746,1441,2,3,5.89882,304.95933,-1.03677,323.38951,293.68028,0,279.19915,-11.57049
AR,2247756.241,1442,1,8,17.79162,125.04495,4.41869,297.31561,242.39478,0,69.18317,-5.76388
CS,2247771.768,1442,1,24,6.4369,118.98318,4.45577,313.07074,119.34864,0,285.99138,-6.34247
EL,2248072.245,1442,11,20,17.87073,262.54033,-0.83399,247.15621,61.43922,0,71.66457,-11.5855
MF,2248231.677,1443,4,29,4.24039,26.34625,-0.6191,46.57263,258.73032,0,241.99478,-11.54193
AR,2248520.264,1444,2,11,18.32934,158.83374,4.30646,331.2225,255.61221,0,81.13641,-6.78183
CS,2248537.744,1444,2,29,5.85481,152.12213,4.03493,348.69288,107.04001,0,271.27895,-6.56474
EL,2248886.28,1445,2,11,18.71783,343.87908,-0.87863,332.00527,81.60702,0,84.3105,-11.59912
MF,2249002.663,1445,6,8,3.90974,69.78984,0.2789,85.34763,243.70429,0,233.22519,-11.56755
AR,2249287.279,1446,3,19,18.70758,194.38768,2.78229,7.53864,273.65441,0,97.4215,-6.36246
CS,2249302.714,1446,4,4,5.14526,188.59684,2.28275,22.658,88.4544,0,255.65655,-6.30081
EL,2249680.31,1447,4,16,19.45078,46.59506,0.1813,34.66341,110.01894,0,113.21196,-11.50385
MF,2249768.674,1447,7,14,4.17876,106.46053,0.9246,119.23112,242.3125,0,237.18795,-11.74891
AR,2250063.302,1448,5,3,19.24975,238.45016,-0.84216,51.79251,294.41118,0,115.99324,-6.52213
CS,2250074.686,1448,5,15,4.47378,234.57889,-1.44913,62.71528,65.97272,0,240.88393,-6.51941
EL,2250453.333,1449,5,28,19.99433,88.96119,0.91224,75.53386,118.91101,0,125.82119,-11.57633
MF,2250533.693,1449,8,17,4.63648,140.71048,1.16758,152.45741,251.50603,0,249.78331,-11.67938
AR,2250865.313,1450,7,14,19.50072,302.27016,-6.58398,120.11529,300.98338,0,118.28265,-6.38028
CS,2250870.697,1450,7,20,4.71748,300.83069,-6.6835,125.26811,58.48975,0,243.00543,-6.631
EL,2251215.338,1451,6,29,20.10567,121.57125,1.17425,105.58581,114.79242,0,125.78879,-11.73269
MF,2251299.709,1451,9,22,5.02549,175.41422,0.98162,187.22126,266.80924,0,266.15628,-11.82945
