Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
CS,1815920.725,259,9,21,5.40414,351.89959,-2.74269,177.24465,83.26326,0,265.2479,-5.66959
EL,1816087.286,260,3,5,18.86978,357.12914,-2.26803,345.33782,86.22301,0,90.05033,-11.38645
MF,1816128.694,260,4,16,4.64682,2.37768,-2.29,25.6358,271.33739,0,250.7904,-11.37189
AR,1816289.263,260,9,23,18.30888,6.32551,-2.85251,180.5304,270.0948,0,93.19678,-5.66581
CS,1816299.731,260,10,4,5.54919,5.47962,-2.85258,190.99237,89.51071,0,271.60004,-5.84401
EL,1816466.293,261,3,19,19.02319,10.82859,-2.29495,358.83435,92.5914,0,96.55661,-11.55605
MF,1816507.682,261,4,30,4.36636,16.12917,-2.30203,38.83884,264.99446,0,245.0581,-11.33719
AR,1816668.252,261,10,7,18.03712,20.24367,-2.80385,194.27577,263.69616,0,86.85431,-5.78869
CS,1816678.738,261,10,18,5.71874,19.38635,-2.79952,204.8341,95.92828,0,277.83717,-5.81897
EL,1816846.298,262,4,3,19.14352,24.89886,-2.18709,13.20043,99.00763,0,103.21349,-11.14021
MF,1816885.674,262,5,13,4.1731,29.9874,-2.17789,51.03711,258.83199,0,240.66456,-11.03078
AR,1817047.242,262,10,21,17.79951,34.41956,-2.58528,208.11868,257.48565,0,80.82981,-5.93417
CS,1817057.747,262,11,1,5.91688,33.55335,-2.57677,218.7589,102.17905,0,283.62219,-5.62523
EL,1817225.306,263,4,17,19.3451,39.01964,-1.94692,26.49292,105.00454,0,109.85222,-11.72509
MF,1817264.665,263,5,27,3.96779,44.13222,-1.92161,64.14188,253.10215,0,236.43367,-11.39215
AR,1817426.234,263,11,4,17.61647,48.76263,-2.20413,222.05129,251.85446,0,75.43761,-6.08995
CS,1817437.753,263,11,16,6.07037,47.8084,-2.19018,233.77028,107.8483,0,288.27432,-6.33584
EL,1817605.313,264,5,1,19.51279,53.37096,-1.58342,40.66276,110.29498,0,115.85033,-11.55518
MF,1817642.662,264,6,8,3.88801,58.23491,-1.54581,76.28107,248.28844,0,234.08224,-11.34968
AR,1817805.229,264,11,17,17.50671,63.16924,-1.68306,236.04311,247.22574,0,71.02964,-6.26001
CS,1817816.763,264,11,29,6.3114,62.21246,-1.66577,247.80452,112.57133,0,292.02848,-5.80891
EL,1817985.32,265,5,16,19.68572,67.7379,-1.12094,54.77339,114.40857,0,120.83122,-11.34036
MF,1818020.662,265,6,21,3.88864,72.33592,-1.07562,88.43772,244.72628,0,233.1504,-11.32016
AR,1818185.225,265,12,2,17.4108,77.4471,-1.05675,251.08928,244.01077,0,67.24243,-5.57883
CS,1818196.77,265,12,14,6.47095,76.49113,-1.03657,262.86784,115.90096,0,293.79231,-6.1076
EL,1818365.326,266,5,31,19.83421,82.03218,-0.59139,68.84238,116.97745,0,124.3132,-11.00752
MF,1818398.666,266,7,4,3.97322,86.35068,-0.54331,100.61886,242.73413,0,233.82642,-11.20439
AR,1818564.228,266,12,16,17.46834,91.65581,-0.37283,265.13136,242.47899,0,65.79373,-5.63514
CS,1818576.774,266,12,29,6.58561,90.62275,-0.34973,277.91435,117.55987,0,293.68715,-6.1927
EL,1818744.332,267,6,14,19.97878,96.04692,-0.03311,81.94585,117.77631,0,126.40951,-11.19201
MF,1818777.67,267,7,18,4.07373,100.33064,0.01621,113.79873,242.4871,0,235.70223,-11.66161
AR,1818943.233,267,12,30,17.5895,105.62537,0.32198,279.14778,242.74678,0,66.0365,-5.59237
CS,1818956.776,268,1,13,6.62078,104.52024,0.34636,292.89733,117.43441,0,291.6983,-6.12514
EL,1819123.335,268,6,27,20.03482,109.84549,0.51874,95.0608,116.81224,0,126.58502,-11.16047
MF,1819155.678,268,7,30,4.27587,113.96042,0.56404,126.08957,243.93785,0,239.47773,-11.30468
AR,1819321.242,269,1,11,17.814,119.36683,0.98104,292.10752,244.70742,0,68.3055,-6.38454
CS,1819336.773,269,1,27,6.55478,118.11509,1.00655,307.79169,115.63552,0,287.98959,-6.03292
EL,1819501.335,269,7,10,20.04747,123.25572,1.03005,107.2567,114.30593,0,125.52143,-11.52914
MF,1819534.685,269,8,13,4.43514,127.44664,1.07104,139.42244,246.88855,0,244.07631,-11.69408
AR,1819700.249,270,1,25,17.96433,132.67489,1.57111,306.01198,248.02176,0,71.42434,-5.94269
CS,1819716.766,270,2,11,6.38433,131.36257,1.59344,322.57669,112.44904,0,282.85775,-6.05087
EL,1819880.329,270,7,24,19.90469,136.49513,1.47609,120.4631,110.52069,0,122.1623,-11.19619
MF,1819912.693,270,8,26,4.63561,140.51214,1.50846,151.87623,250.94237,0,249.64958,-11.39029
AR,1820078.257,271,2,7,18.15999,145.68778,2.06123,318.82673,252.36854,0,75.85772,-6.25911
CS,1820095.758,271,2,25,6.19004,144.31777,2.07926,336.24595,108.20479,0,277.47579,-5.63946
EL,1820258.322,271,8,6,19.73876,149.30634,1.8363,132.7764,105.88755,0,118.17927,-11.28699
MF,1820290.7,271,9,8,4.80619,153.27378,1.85988,164.42494,255.77629,0,255.54495,-11.30093
AR,1820456.263,272,2,20,18.31757,158.3261,2.43618,331.55049,257.36756,0,80.89547,-6.27853
CS,1820474.747,272,3,10,5.92051,156.90107,2.44821,349.80208,103.27953,0,271.38369,-5.59177
EL,1820636.313,272,8,18,19.51041,161.81672,2.09974,145.1679,100.6959,0,113.20814,-11.2668
MF,1820668.706,272,9,20,4.94267,165.73826,2.11448,177.06852,261.08001,0,261.48984,-11.51615
AR,1820834.268,273,3,4,18.4366,170.61018,2.68752,344.17414,262.72078,0,86.27504,-6.00238
CS,1820853.733,273,3,24,5.59608,169.13176,2.69206,3.24863,97.97247,0,264.85969,-5.92078
EL,1821014.302,273,8,31,19.23911,174.04703,2.26111,157.65038,95.21495,0,107.53098,-11.13819
MF,1821045.713,273,10,2,5.10523,177.80967,2.26659,188.80712,266.54405,0,267.32046,-11.19924
AR,1821211.275,274,3,16,18.59481,182.65227,2.81292,355.7294,268.23107,0,91.93605,-6.49091
CS,1821231.721,274,4,6,5.30474,181.11883,2.81084,15.63042,92.4856,0,258.97425,-6.03647
EL,1821391.292,274,9,12,19.00331,185.91488,2.32128,169.23165,89.71664,0,102.20876,-11.3832
MF,1821422.719,274,10,14,5.24574,189.64406,2.31796,200.61413,272.01972,0,272.78608,-11.18345
AR,1821589.277,275,3,29,18.65898,194.35051,2.81798,8.18107,273.64241,0,97.3285,-5.69472
CS,1821608.711,275,4,18,5.06376,192.90768,2.80957,26.97415,87.00694,0,253.92494,-5.92227
EL,1821769.279,275,9,25,18.69859,197.69412,2.28231,181.89023,84.26771,0,95.87755,-11.03291
MF,1821799.724,275,10,26,5.37314,201.2821,2.27238,212.48907,277.33939,0,277.74136,-11.42516
AR,1821966.283,276,4,9,18.78134,205.9061,2.70823,19.57775,278.8711,0,102.65622,-5.75097
CS,1821984.704,276,4,28,4.88905,204.548,2.69614,37.29656,81.69823,0,249.87361,-5.5031
EL,1822146.269,276,10,6,18.46044,209.19498,2.1526,193.64835,79.13262,0,90.3269,-11.06667
MF,1822176.729,276,11,6,5.49531,212.76524,2.13617,224.42621,282.35072,0,282.0354,-11.84822
AR,1822343.287,277,4,21,18.89853,217.29514,2.49375,30.90955,283.73886,0,107.60132,-5.66559
CS,1822361.694,277,5,10,4.65724,215.94674,2.4771,48.53828,76.7645,0,245.37424,-5.94245
EL,1822523.26,277,10,18,18.24223,220.57477,1.93949,205.47137,74.40511,0,84.9752,-11.02019
MF,1822552.736,277,11,17,5.67402,224.01924,1.91759,235.38081,286.86382,0,285.73249,-11.46522
AR,1822719.295,278,5,2,19.08699,228.64315,2.18586,41.23938,288.12873,0,112.34092,-6.47303
CS,1822737.688,278,5,21,4.52034,227.29922,2.16655,58.80685,72.29286,0,242.18412,-5.93602
EL,1822899.255,278,10,29,18.11659,231.76478,1.65414,216.34296,70.27252,0,80.75865,-11.49019
MF,1822928.744,278,11,28,5.85471,235.20582,1.62667,246.35515,290.78259,0,288.63482,-11.06186
AR,1823096.3,279,5,14,19.20592,239.86261,1.79609,52.48071,291.84372,0,116.16035,-6.2563
CS,1823113.684,279,6,1,4.4229,238.59327,1.77508,69.04944,68.45975,0,239.70506,-6.00699
EL,1823276.249,279,11,10,17.97696,243.04253,1.30442,228.28133,66.80936,0,76.38113,-11.36418
MF,1823305.749,279,12,10,5.97863,246.48894,1.27348,258.36423,293.97892,0,290.3007,-11.36968
AR,1823473.305,280,5,25,19.32348,251.08499,1.33771,63.69273,294.75855,0,119.18113,-6.07777
CS,1823489.682,280,6,11,4.37718,249.88768,1.3158,79.2845,65.42196,0,238.11876,-6.07284
EL,1823653.246,280,11,21,17.89375,254.34227,0.90365,240.25491,64.22169,0,72.83701,-11.22424
MF,1823682.754,280,12,21,6.09484,257.80129,0.86997,270.36152,296.25316,0,290.88181,-11.40328
AR,1823850.31,281,6,6,19.43197,262.37061,0.82527,74.89667,296.7188,0,121.27264,-5.98958
CS,1823865.683,281,6,22,4.39303,261.24221,0.80322,89.53997,63.33913,0,237.58689,-6.04385
EL,1824030.245,281,12,3,17.87422,265.71547,0.46506,252.24911,62.66367,0,70.3402,-11.10706
MF,1824059.758,282,1,2,6.19214,269.19419,0.42941,282.33193,297.461,0,290.37827,-11.10164
AR,1824227.313,282,6,18,19.5203,273.7827,0.27483,86.09494,297.58472,0,122.34407,-6.05058
CS,1824241.687,282,7,3,4.47614,272.72087,0.25332,99.81181,62.35736,0,238.25068,-5.79118
EL,1824407.247,282,12,15,17.92007,277.21291,0.0032,264.24863,62.26094,0,69.06966,-11.05856
MF,1824437.758,283,1,15,6.20024,280.8349,-0.03473,295.27208,297.48413,0,288.24514,-11.1425
AR,1824605.313,283,7,1,19.50595,285.30763,-0.29709,98.26041,297.26548,0,121.6698,-5.5148
CS,1824618.69,283,7,15,4.55467,284.31132,-0.3174,111.065,62.57554,0,239.65873,-6.10221
EL,1824784.251,283,12,27,18.02631,288.88285,-0.46563,276.23335,63.08636,0,69.14091,-11.13682
MF,1824816.754,284,1,29,6.10643,292.77303,-0.50635,309.14323,296.23682,0,284.41185,-11.41327
AR,1824982.313,284,7,12,19.52009,297.14902,-0.86681,109.51291,295.70048,0,120.53962,-5.97703
CS,1824995.696,284,7,26,4.69218,296.14338,-0.88675,122.37147,64.0408,0,242.4149,-6.07772
EL,1825161.258,285,1,7,18.18219,300.77074,-0.92319,288.19046,65.1429,0,70.57815,-11.39961
MF,1825195.748,285,2,11,5.9616,304.93842,-0.96555,322.9187,293.74312,0,279.63474,-11.30241
AR,1825360.309,285,7,25,19.41806,309.21297,-1.41414,121.76651,292.94608,0,117.65693,-5.94355
CS,1825372.703,285,8,7,4.87698,308.27071,-1.43147,133.73858,66.73313,0,246.38919,-5.64114
EL,1825539.263,286,1,20,18.31825,313.03642,-1.34992,301.10939,68.40203,0,73.09101,-11.06063
MF,1825575.738,286,2,26,5.70727,317.48914,-1.39308,337.5811,290.06016,0,273.40698,-11.48765
AR,1825739.3,286,8,8,19.2026,321.54068,-1.91283,135.052,289.11227,0,113.04508,-5.50699
CS,1825750.709,286,8,20,5.02447,320.66136,-1.92643,146.15001,70.5324,0,251.08548,-5.78966
EL,1825916.272,287,2,1,18.53367,325.46889,-1.72253,312.95107,72.65932,0,77.07122,-11.85029
MF,1825954.728,287,3,12,5.46854,330.21841,-1.76267,351.13158,285.42015,0,267.45467,-11.02684
AR,1826117.293,287,8,21,19.02001,334.31529,-2.33117,147.45429,284.28636,0,108.46255,-5.92481
CS,1826128.717,287,9,2,5.19603,333.42269,-2.34213,158.65093,75.31355,0,256.66114,-5.56728
EL,1826295.277,288,2,15,18.6528,338.45524,-2.01922,326.71048,77.88081,0,81.83387,-11.24874
MF,1826334.714,288,3,26,5.13862,343.3807,-2.05431,5.54008,279.93401,0,260.51426,-11.0754
AR,1826496.281,288,9,3,18.74353,347.39735,-2.64318,160.93093,278.7235,0,102.50338,-5.87656
CS,1826507.721,288,9,15,5.31472,346.49135,-2.64996,172.23463,80.8504,0,262.63557,-6.06705
EL,1826673.285,289,2,27,18.84025,351.6296,-2.21735,339.37516,83.70213,0,87.59947,-11.83385
MF,1826714.7,289,4,10,4.79211,356.85756,-2.24358,19.83401,273.87806,0,253.58195,-11.22841
AR,1826875.269,289,9,17,18.45709,0.85478,-2.82015,174.52381,272.61962,0,96.20152,-5.93447
CS,1826886.727,289,9,29,5.45203,359.93611,-2.82227,185.93285,86.94703,0,268.95222,-6.31605
EL,1827053.289,290,3,14,18.93102,5.35246,-2.29686,353.90478,90.04662,0,93.86823,-11.03771
MF,1827093.688,290,4,24,4.50639,10.50599,-2.31007,33.0699,267.57434,0,247.67525,-11.10048
AR,1827254.257,290,10,1,18.17771,14.65523,-2.84069,188.22277,266.24448,0,89.81798,-6.05722
CS,1827265.734,290,10,13,5.61162,13.72473,-2.83797,199.73503,93.33483,0,275.2741,-6.35633
EL,1827432.296,291,3,28,19.09761,19.20796,-2.24626,7.34477,96.44744,0,100.54489,-11.364
MF,1827472.677,291,5,8,4.24014,24.40328,-2.24369,46.23796,261.26863,0,242.26766,-11.1865
AR,1827634.244,291,10,16,17.85475,28.65599,-2.69289,203.02927,259.95204,0,82.79035,-5.55496
CS,1827644.742,291,10,27,5.79793,27.79624,-2.68554,213.6326,99.69557,0,281.26233,-6.22939
EL,1827812.301,292,4,11,19.23313,33.39171,-2.05981,21.64183,102.68614,0,107.1534,-11.06958
MF,1827851.667,292,5,21,4.01331,38.48784,-2.04204,59.35786,255.30317,0,237.64482,-11.48648
AR,1828013.235,292,10,29,17.64693,42.93655,-2.37789,216.93206,254.04058,0,77.11117,-5.68242
CS,1828023.751,292,11,9,6.01243,42.06918,-2.36662,227.61076,105.66044,0,286.57454,-5.95484
EL,1828191.31,293,4,25,19.44829,47.57767,-1.74693,34.88725,108.27694,0,113.54731,-11.69009
MF,1828229.663,293,6,3,3.90472,52.56264,-1.71386,71.50838,250.09767,0,234.79049,-11.42763
AR,1828392.229,293,11,12,17.5053,57.32491,-1.91222,230.9009,248.95769,0,72.28448,-5.82063
CS,1828402.76,293,11,23,6.24885,56.45294,-1.89763,241.63519,110.81999,0,290.87394,-5.51761
EL,1828571.318,294,5,10,19.62177,61.94708,-1.32288,49.02662,112.91157,0,118.99948,-11.49324
MF,1828607.661,294,6,16,3.87194,66.67482,-1.28004,83.66127,245.99028,0,233.26107,-11.41282
AR,1828771.227,294,11,26,17.44554,71.71835,-1.32647,244.9198,245.12265,0,68.65193,-5.96327
CS,1828782.767,294,12,8,6.41604,70.76321,-1.30739,256.70085,114.74126,0,293.34772,-5.91808
EL,1828951.324,295,5,25,19.78448,76.28398,-0.81754,63.10639,116.13975,0,123.15086,-11.21517
MF,1828985.663,295,6,29,3.92368,80.73886,-0.76983,95.82343,243.3383,0,233.29538,-11.33958
AR,1829150.228,295,12,10,17.47188,86.00684,-0.66227,258.96766,242.88901,0,66.5061,-6.07883
CS,1829162.773,295,12,23,6.55365,84.97298,-0.63959,271.76273,117.09552,0,294.01935,-6.08939
EL,1829330.332,296,6,7,19.95777,90.37604,-0.26785,76.21376,117.66088,0,126.02091,-11.47558
MF,1829363.669,296,7,11,4.05445,94.67372,-0.21851,108.02543,242.37968,0,234.96353,-11.13601
AR,1829529.232,296,12,23,17.57178,100.09165,0.03289,273.003,242.4446,0,66.02742,-6.12064
CS,1829542.776,297,1,6,6.62481,98.98377,0.05771,286.77482,117.6826,0,292.79001,-6.0709
EL,1829709.336,297,6,21,20.0528,104.2771,0.29071,89.33202,117.39864,0,127.01868,-11.49523
MF,1829742.674,297,7,25,4.18684,108.53501,0.33886,121.25084,243.17736,0,237.78193,-11.53643
AR,1829908.238,298,1,6,17.7166,113.89084,0.7125,287.00076,243.74831,0,67.20493,-6.00616
CS,1829922.775,298,1,21,6.60108,112.71363,0.73751,301.71203,116.52537,0,289.74806,-5.97877
EL,1830088.335,298,7,5,20.04893,117.92666,0.82299,102.46852,115.46273,0,126.07183,-11.33746
MF,1830120.683,298,8,7,4.4007,122.01331,0.86521,133.58383,245.54388,0,242.24748,-11.13042
AR,1830287.245,299,1,20,17.87156,127.34749,1.3359,300.94009,246.55414,0,69.85452,-5.65462
CS,1830302.77,299,2,5,6.47179,126.10562,1.35882,316.55429,113.85276,0,285.14315,-5.9512
EL,1830467.331,299,7,19,19.94363,131.2861,1.29924,115.64687,112.13365,0,123.33228,-11.06293
MF,1830499.69,299,8,21,4.5539,135.32491,1.33514,146.96738,249.22123,0,247.34701,-11.56893
AR,1830665.253,300,2,2,18.07987,140.51144,1.86963,313.78486,250.53928,0,73.97344,-6.08089
CS,1830682.76,300,2,20,6.24343,139.1311,1.88978,331.26783,110.00887,0,279.32833,-6.0972
EL,1830845.325,300,7,31,19.80802,144.21655,1.6967,127.93218,107.81471,0,119.82468,-11.20677
MF,1830877.697,300,9,2,4.73725,148.20594,1.72413,159.47777,253.7806,0,253.15265,-11.38417
AR,1831043.261,301,2,14,18.25288,153.29438,2.29447,326.54421,255.31132,0,78.80423,-6.21712
CS,1831061.75,301,3,5,6.00165,151.85728,2.30908,344.86934,105.32387,0,273.47528,-5.88732
EL,1831223.317,301,8,13,19.60218,156.84054,2.0017,140.28723,102.81614,0,115.21415,-11.23283
MF,1831255.704,301,9,15,4.88681,160.78245,2.02025,172.07581,258.92488,0,259.10733,-11.4689
AR,1831421.266,302,2,27,18.38627,165.70983,2.59843,339.21572,260.54652,0,84.07291,-6.04211
CS,1831440.737,302,3,19,5.69684,164.21921,2.6059,358.36124,100.14626,0,267.08575,-6.05895
EL,1831601.306,302,8,26,19.34574,169.17304,2.20632,152.72477,97.42915,0,109.79288,-11.15161
MF,1831632.711,302,9,27,5.06003,172.95243,2.21525,183.77071,264.32285,0,265.03358,-11.01749
AR,1831799.27,303,3,12,18.48425,177.78935,2.77728,351.78422,265.98748,0,89.53617,-5.5851
CS,1831818.726,303,4,1,5.4176,176.31997,2.77729,10.76938,94.70218,0,261.25561,-6.01594
EL,1831978.297,303,9,7,19.11766,181.12489,2.30925,164.27164,91.94582,0,104.61748,-11.43608
MF,1832010.715,303,10,10,5.15105,184.9851,2.3099,196.55031,269.86055,0,270.58687,-11.76847
AR,1832176.276,304,3,23,18.62645,189.64918,2.83195,3.28243,271.46833,0,95.15268,-5.91576
CS,1832195.716,304,4,12,5.18166,188.19669,2.82634,22.13124,89.19816,0,256.18384,-5.76214
EL,1832356.284,304,9,19,18.81401,192.96537,2.31133,176.8867,86.44642,0,98.34874,-11.12883
MF,1832386.722,304,10,20,5.33773,196.56154,2.30402,207.39128,275.19619,0,275.82833,-11.05142
AR,1832553.281,305,4,4,18.75107,201.26174,2.7695,14.70825,276.78731,0,100.58429,-6.01837
CS,1832572.706,305,4,24,4.93639,199.82393,2.7585,33.44054,83.83576,0,251.21716,-5.84837
EL,1832733.274,305,10,1,18.57076,204.50451,2.21986,188.59866,81.20124,0,92.78009,-11.20015
MF,1832763.727,305,11,1,5.45926,208.07833,2.20569,219.2934,280.33737,0,280.40621,-11.42698
AR,1832930.286,306,4,16,18.86713,212.68165,2.59836,26.06992,281.80181,0,105.69065,-5.94707
CS,1832948.699,306,5,5,4.76586,211.32767,2.58397,43.74403,78.73159,0,247.33601,-5.59401
EL,1833110.264,306,10,13,18.34167,215.90379,2.04146,200.38686,76.3014,0,87.31769,-11.18169
MF,1833139.735,306,11,12,5.63538,219.34713,2.02142,230.23247,285.04078,0,284.42231,-11.05214
AR,1833307.291,307,4,28,18.98143,223.96568,2.32894,37.37543,286.3756,0,110.33169,-5.76486
CS,1833324.692,307,5,16,4.61552,222.69279,2.31193,54.01185,74.05719,0,243.89657,-5.52074
EL,1833487.256,307,10,25,18.1403,227.21006,1.78529,212.24646,71.89335,0,82.16287,-11.08525
MF,1833516.74,307,11,24,5.75682,230.64696,1.76055,242.21986,289.25251,0,287.4393,-11.56487
AR,1833684.296,308,5,9,19.09745,235.17261,1.97286,48.62897,290.36866,0,114.36872,-5.54472
CS,1833700.687,308,5,26,4.49905,233.97681,1.95401,64.26067,69.95597,0,241.07551,-5.5606
EL,1833863.252,308,11,4,18.03857,238.35702,1.4632,223.15339,68.16239,0,78.2391,-11.536
MF,1833892.747,308,12,4,5.93607,241.79385,1.43356,253.2076,292.74118,0,289.79388,-11.12314
AR,1834060.304,309,5,20,19.28524,246.43212,1.54377,58.90055,293.64499,0,118.09106,-6.27739
CS,1834076.685,309,6,6,4.42923,245.23746,1.52304,74.50646,66.58078,0,239.05644,-5.63748
EL,1834240.247,309,11,16,17.92948,249.62065,1.08372,235.10703,65.19581,0,74.30887,-11.395
MF,1834269.752,309,12,16,6.05491,253.06617,1.05112,265.20876,295.41397,0,290.83392,-11.30607
AR,1834437.308,310,6,1,19.39658,257.65782,1.05414,70.11264,296.01472,0,120.57359,-6.10983
CS,1834452.684,310,6,17,4.41711,256.53435,1.03292,84.75604,64.09074,0,238.02428,-5.6545
EL,1834617.245,310,11,28,17.88138,260.9364,0.66089,247.09217,63.19285,0,71.3324,-11.25585
MF,1834646.757,310,12,28,6.15996,264.39751,0.62605,277.1942,297.08168,0,290.77983,-11.17734
AR,1834814.312,311,6,13,19.49265,268.98199,0.51989,81.31359,297.34988,0,122.06983,-6.07278
CS,1834829.683,311,6,29,4.39939,267.85505,0.49729,95.96354,62.63917,0,237.53546,-6.32862
EL,1834994.246,311,12,10,17.89833,272.35258,0.20863,259.09776,62.2938,0,69.50427,-11.15353
MF,1835024.758,312,1,10,6.18129,275.95234,0.17121,290.16192,297.61347,0,289.08839,-11.41178
AR,1835191.315,312,6,24,19.56119,280.4625,-0.04196,92.52157,297.53039,0,122.50426,-6.19818
CS,1835205.688,312,7,9,4.51913,279.40133,-0.06368,106.25179,62.34643,0,238.934,-5.9439
EL,1835371.249,312,12,21,17.978,283.9162,-0.25774,271.09106,62.59511,0,68.97858,-11.14975
MF,1835402.757,313,1,22,6.16297,287.66318,-0.29702,303.06302,296.91456,0,286.29852,-11.22451
AR,1835569.313,313,7,7,19.52109,292.08477,-0.61399,104.71321,296.50378,0,121.1512,-5.761
CS,1835582.693,313,7,21,4.63003,291.08711,-0.63409,117.54593,63.27959,0,241.09666,-6.11307
EL,1835748.255,314,1,2,18.11201,295.67622,-0.72116,283.06056,64.12925,0,69.81811,-11.30152
MF,1835781.752,314,2,5,6.03829,299.69675,-0.76267,316.88747,294.94967,0,281.8849,-11.297
AR,1835947.31,314,7,20,19.4366,303.98019,-1.17309,116.94287,294.26396,0,118.67613,-5.61142
CS,1835959.7,314,8,2,4.79332,303.04553,-1.19084,128.88548,65.44944,0,244.5496,-5.89164
EL,1836125.262,315,1,14,18.28777,307.67685,-1.16263,294.99699,66.857,0,71.99492,-11.66517
MF,1836160.744,315,2,19,5.86249,311.98097,-1.20481,330.61222,291.79246,0,276.66406,-11.06899
AR,1836325.304,315,8,2,19.3068,316.19635,-1.69455,129.23312,290.87395,0,115.20671,-5.71256
CS,1836337.705,315,8,15,4.92457,315.24922,-1.71044,141.25662,68.76717,0,248.7936,-6.24525
EL,1836503.268,316,1,27,18.43603,320.07255,-1.56174,307.88166,70.7178,0,75.21919,-11.44674
MF,1836540.733,316,3,5,5.58052,324.66694,-1.60345,345.20378,287.53079,0,270.12792,-11.1914
AR,1836703.297,316,8,14,19.13671,328.76862,-2.15122,141.60523,286.45777,0,110.9088,-6.01491
CS,1836715.712,316,8,27,5.08348,327.80746,-2.16449,153.72332,73.12734,0,254.02891,-6.23346
EL,1836881.275,317,2,8,18.60237,332.76816,-1.89522,320.68739,75.52246,0,79.64106,-11.52172
MF,1836920.719,317,3,20,5.26113,337.66051,-1.93372,359.66833,282.37885,0,263.24066,-11.24163
AR,1837082.286,317,8,28,18.86752,341.64391,-2.51572,155.03255,281.22283,0,105.15932,-5.87957
CS,1837093.719,317,9,9,5.26269,340.74516,-2.52448,166.28035,78.36082,0,259.97219,-5.86551
EL,1837260.28,318,2,22,18.72595,345.8999,-2.1405,334.39759,81.12829,0,84.94799,-11.06413
MF,1837300.705,318,4,4,4.9185,350.97137,-2.17229,14.01951,276.55585,0,256.25294,-11.35455
AR,1837461.274,318,9,11,18.58201,354.90215,-2.75802,168.56354,275.34649,0,98.97454,-5.88533
CS,1837472.725,318,9,23,5.38847,353.98866,-2.76227,179.92396,84.22086,0,266.15617,-6.25301
EL,1837638.288,319,3,7,18.91876,359.2126,-2.27722,347.00855,87.19129,0,91.07912,-11.79597
MF,1837679.693,319,4,18,4.62918,4.46792,-2.29647,27.29499,270.36679,0,250.19662,-11.15469
AR,1837840.262,319,9,25,18.29616,8.52486,-2.85339,182.20797,269.07528,0,92.59324,-5.97334
CS,1837851.731,319,10,7,5.53497,7.59752,-2.85286,193.67906,90.49503,0,272.49499,-6.41173
EL,1838018.292,320,3,21,19.01806,13.06143,-2.28745,1.47192,93.62278,0,97.56496,-11.14151
MF,1838058.681,320,5,1,4.35128,18.24054,-2.29254,40.48989,264.03745,0,244.53254,-11.15514
AR,1838219.251,320,10,8,18.02813,22.46929,-2.78471,195.95926,262.70104,0,86.2818,-6.10969
CS,1838230.738,320,10,20,5.70716,21.53018,-2.77938,207.52932,96.89357,0,278.65611,-6.37124
EL,1838397.3,321,4,4,19.19678,27.02261,-2.16453,14.85468,99.93538,0,104.29326,-11.57328
MF,1838437.671,321,5,15,4.10434,32.24076,-2.15316,53.63321,257.88658,0,239.52242,-11.37023
AR,1838599.239,321,10,23,17.72807,36.58439,-2.54613,210.81795,256.60037,0,79.50658,-5.59406
CS,1838609.746,321,11,3,5.9087,35.71786,-2.53658,221.4634,103.07334,0,284.30213,-6.15791
EL,1838777.306,322,4,19,19.3461,41.28704,-1.90767,29.10634,105.88541,0,110.75007,-11.34013
MF,1838815.665,322,5,28,3.96747,46.27389,-1.8813,65.78659,252.32222,0,236.16696,-11.24874
AR,1838978.231,322,11,6,17.55523,50.94139,-2.14681,224.7573,251.10141,0,74.26764,-5.73082
CS,1838988.756,322,11,17,6.1371,50.06914,-2.13363,235.46421,108.63896,0,289.0893,-5.78304
EL,1839157.313,323,5,4,19.51586,55.64713,-1.53097,43.27141,111.01073,0,116.58217,-11.17226
MF,1839193.662,323,6,10,3.89951,60.38358,-1.49305,77.92876,247.67964,0,234.00757,-11.20104
AR,1839357.227,323,11,20,17.45838,65.3538,-1.61114,238.75366,246.66515,0,70.07501,-5.87876
CS,1839368.763,323,12,2,6.30679,64.39655,-1.59311,250.51936,113.14863,0,292.2368,-6.26011
EL,1839536.323,324,5,17,19.7429,69.88651,-1.06038,56.4202,114.87384,0,121.65318,-11.71016
MF,1839571.663,324,6,22,3.91364,74.48481,-1.01376,90.08543,244.34113,0,233.30691,-11.14316
AR,1839736.227,324,12,3,17.44761,79.71063,-0.97653,252.7855,243.68744,0,67.25193,-6.0206
CS,1839747.772,324,12,15,6.53424,78.75426,-0.95636,264.56794,116.24334,0,294.23257,-5.53894
EL,1839916.329,325,6,1,19.88537,84.17589,-0.52508,70.48671,117.18614,0,124.92611,-11.33762
MF,1839950.665,325,7,6,3.95488,88.62108,-0.47518,103.22357,242.60607,0,233.74256,-11.66111
AR,1840115.23,325,12,17,17.51837,93.90868,-0.28866,266.82291,242.44157,0,66.03656,-6.11689
CS,1840127.777,325,12,30,6.63958,92.87538,-0.26559,279.60784,117.61876,0,293.89969,-5.6222
EL,1840295.334,326,6,15,20.01921,98.18078,0.03461,83.59448,117.7119,0,126.78015,-11.4731
MF,1840328.672,326,7,19,4.12219,102.46267,0.08382,115.4558,242.63437,0,236.34203,-11.39114
AR,1840494.235,326,12,31,17.6487,107.8604,0.40465,280.83981,242.99272,0,66.50456,-6.09633
