Jupiter,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
CS,2102854.703,1045,4,21,4.88139,203.13604,1.50694,36.28056,81.40678,-0.5667,249.95287,-6.08692
EL,2103031.247,1045,10,14,17.93333,217.28598,0.90081,207.09861,74.9128,-0.5667,82.32516,-7.63736
MF,2103055.739,1045,11,8,5.74722,222.71322,0.87668,231.80942,287.13604,-0.5667,285.6752,-9.58835
AR,2103232.301,1046,5,3,19.23,236.46864,0.97981,48.16554,291.42356,-0.5667,115.12182,-6.93527
CS,2103250.684,1046,5,22,4.42111,234.15039,0.94409,65.76206,69.19625,-0.5667,240.02424,-6.63972
EL,2103428.233,1046,11,15,17.59917,248.76959,0.39593,239.16739,65.02092,-0.5667,71.26549,-7.88986
MF,2103452.757,1046,12,10,6.16639,254.36459,0.35842,264.15162,295.9391,-0.5667,291.75608,-9.43146
AR,2103631.314,1047,6,6,19.53722,268.86998,0.10407,80.44104,297.34741,-0.5667,122.11766,-6.38954
CS,2103646.685,1047,6,22,4.45167,266.91152,0.06654,95.08297,62.64522,-0.5667,237.8355,-6.04558
EL,2103827.238,1047,12,19,17.70111,282.10129,-0.25608,273.56775,62.88222,-0.5667,67.24831,-7.91205
MF,2103853.762,1048,1,15,6.28861,288.33689,-0.30036,300.56124,296.31475,-0.5667,287.88051,-9.45918
AR,2104031.316,1048,7,10,19.57917,303.35394,-0.86201,113.58202,293.61046,-0.5667,120.18566,-6.72552
CS,2104046.699,1048,7,26,4.77306,301.36217,-0.89695,128.3286,65.80381,-0.5667,244.1865,-6.26891
EL,2104228.255,1049,1,23,18.12639,317.37944,-0.84465,309.92578,70.9568,-0.5667,73.67304,-7.56205
MF,2104258.741,1049,2,23,5.78694,324.68592,-0.88371,340.51854,286.30216,-0.5667,273.19472,-9.58553
AR,2104434.292,1049,8,17,19.00333,339.34715,-1.55761,149.91097,280.83283,-0.5667,107.57133,-6.23057
CS,2104448.717,1049,9,1,5.21556,337.43852,-1.57339,163.97378,78.30458,-0.5667,258.75656,-6.13933
EL,2104630.274,1050,3,1,18.57056,353.87655,-1.12608,346.76667,86.2776,-0.5667,88.36294,-7.45799
MF,2104662.708,1050,4,3,4.98306,1.6624,-1.13662,18.63687,270.098,-0.5667,255.45657,-9.34449
AR,2104837.258,1050,9,24,18.19722,16.03236,-1.6466,186.93339,264.01677,-0.5667,90.45028,-6.08404
CS,2104851.732,1050,10,9,5.57472,14.08384,-1.63684,201.34834,95.1105,-0.5667,275.65121,-6.85938
EL,2105032.291,1051,4,7,18.98667,30.36997,-0.96842,22.85159,102.95435,-0.5667,105.40285,-7.74325
MF,2105063.68,1051,5,9,4.31861,37.7805,-0.94275,53.11914,254.05638,-0.5667,241.39244,-9.35819
AR,2105238.234,1051,10,30,17.61861,52.09798,-1.09322,222.72444,249.24812,-0.5667,75.51461,-6.49971
CS,2105252.752,1051,11,14,6.0575,50.1291,-1.06458,237.43922,110.16827,-0.5667,288.9791,-6.72417
EL,2105433.31,1052,5,12,19.43889,65.64588,-0.45218,57.3205,115.04808,-0.5667,118.84504,-7.9963
MF,2105461.671,1052,6,10,4.10194,72.15359,-0.40843,84.38339,243.68526,-0.5667,235.1457,-9.37022
AR,2105638.227,1052,12,3,17.45111,86.31664,-0.17657,258.03531,242.01873,-0.5667,66.79329,-6.20802
CS,2105652.77,1052,12,18,6.4725,84.35925,-0.14111,272.86557,117.94019,-0.5667,293.50698,-6.70013
EL,2105833.321,1053,6,16,19.69528,99.21477,0.1997,90.48509,118.10972,-0.5667,123.44589,-7.49114
MF,2105858.68,1053,7,12,4.32944,104.86232,0.24036,114.68379,242.46331,-0.5667,237.99623,-9.3275
AR,2106035.242,1054,1,4,17.80528,118.75522,0.73907,290.41876,244.55699,-0.5667,68.39631,-6.87401
CS,2106051.771,1054,1,21,6.50333,116.56913,0.77241,307.19439,116.00915,-0.5667,287.89162,-6.34994
EL,2106230.316,1054,7,18,19.58972,130.73108,0.76239,120.80952,111.99177,-0.5667,119.06405,-7.58896
MF,2106255.697,1054,8,13,4.72139,136.26123,0.7918,145.25567,249.88037,-0.5667,248.22886,-9.4448
AR,2106431.26,1055,2,4,18.24028,149.64593,1.39545,321.57134,254.43869,-0.5667,77.42853,-7.06457
CS,2106449.753,1055,2,23,6.07,147.25422,1.41463,340.07607,106.57384,-0.5667,275.49456,-6.06945
EL,2106626.296,1055,8,18,19.10944,161.10793,1.09341,150.44683,100.24101,-0.5667,108.30572,-7.65329
MF,2106651.712,1055,9,13,5.08917,166.60192,1.10469,175.30574,262.24337,-0.5667,262.04293,-9.33754
AR,2106827.273,1056,3,6,18.56278,179.7044,1.65675,352.26065,267.7422,-0.5667,90.38047,-6.58918
CS,2106846.725,1056,3,26,5.39389,177.23322,1.65347,11.38583,93.40999,-0.5667,260.85924,-6.21728
EL,2107022.269,1056,9,17,18.45444,191.19066,1.1233,180.55546,86.34759,-0.5667,94.3977,-7.63534
MF,2107047.725,1056,10,13,5.39917,196.73511,1.11463,205.89944,276.18519,-0.5667,275.88833,-9.79327
AR,2107223.287,1057,4,6,18.88028,209.88142,1.47416,22.41514,281.49378,-0.5667,104.37314,-6.47944
CS,2107242.698,1057,4,26,4.74833,207.43842,1.4498,41.18169,79.50005,-0.5667,247.66411,-6.6043
EL,2107418.245,1057,10,18,17.885,221.64394,0.84418,211.19585,73.21226,-0.5667,80.75562,-7.8709
MF,2107442.743,1057,11,12,5.82556,227.09337,0.8175,235.95641,288.72919,-0.5667,287.04802,-9.30836
AR,2107620.302,1058,5,8,19.25472,240.98492,0.87155,53.06195,292.73478,-0.5667,116.42986,-6.49931
CS,2107637.684,1058,5,26,4.41361,238.78999,0.83607,69.67853,67.78096,-0.5667,239.37655,-6.42542
EL,2107816.232,1058,11,20,17.56639,253.52901,0.30836,244.33671,64.11763,-0.5667,69.93154,-7.70892
MF,2107840.758,1058,12,15,6.20194,259.14811,0.26979,269.33568,296.61993,-0.5667,291.82691,-9.57299
AR,2108019.315,1059,6,11,19.55611,273.67128,-0.03391,85.30176,297.46142,-0.5667,122.33945,-6.24074
CS,2108034.686,1059,6,27,4.4575,271.70871,-0.07179,99.94985,62.44431,-0.5667,237.94936,-6.34655
EL,2108215.239,1059,12,24,17.74583,287.05999,-0.34801,278.75964,63.42291,-0.5667,67.4781,-7.82492
MF,2108242.759,1060,1,21,6.22611,293.54854,-0.39349,306.73193,295.46063,-0.5667,285.99174,-9.79841
AR,2108420.311,1060,7,16,19.46917,308.29504,-0.9863,119.42122,292.28877,-0.5667,118.28088,-6.06106
CS,2108434.702,1060,7,31,4.84056,306.42503,-1.01709,133.24066,67.10123,-0.5667,245.88616,-6.21646
EL,2108616.258,1061,1,28,18.19722,322.49276,-0.90688,315.07187,72.80974,-0.5667,75.38709,-7.58714
MF,2108646.738,1061,2,28,5.70972,329.80657,-0.94251,345.58278,284.28201,-0.5667,271.05973,-9.31739
AR,2108822.288,1061,8,22,18.91417,344.56276,-1.60978,154.87617,278.53958,-0.5667,105.50444,-6.36665
CS,2108837.717,1061,9,7,5.21222,342.51843,-1.62255,169.95853,80.51914,-0.5667,260.973,-7.03383
EL,2109018.276,1062,3,6,18.63444,359.0341,-1.13065,351.81392,88.68011,-0.5667,90.76917,-7.5714
MF,2109051.701,1062,4,9,4.82528,7.0419,-1.13656,24.55682,267.59136,-0.5667,252.51567,-9.68029
AR,2109225.254,1062,9,29,18.09944,21.1993,-1.60404,191.99385,261.6657,-0.5667,88.15434,-6.16663
CS,2109239.735,1062,10,14,5.64028,19.245,-1.59122,206.46187,97.48316,-0.5667,277.89511,-6.81116
EL,2109420.294,1063,4,12,19.05111,35.43772,-0.9142,27.8106,105.06236,-0.5667,107.64731,-7.80317
MF,2109451.677,1063,5,14,4.24028,42.82062,-0.8844,58.00924,252.11487,-0.5667,239.758,-9.52594
AR,2109626.232,1063,11,4,17.55806,57.04318,-0.97949,227.87835,247.67879,-0.5667,73.70105,-6.42025
CS,2109640.755,1063,11,19,6.1175,55.07536,-0.94893,242.61548,111.80267,-0.5667,290.18668,-6.85952
EL,2109821.312,1064,5,17,19.49056,70.53399,-0.36415,62.20369,116.09412,-0.5667,120.09253,-7.89114
MF,2109849.67,1064,6,15,4.08278,77.01402,-0.3192,89.24602,242.90609,-0.5667,234.71547,-9.69453
AR,2110025.23,1064,12,7,17.52139,91.11017,-0.04358,262.21168,241.805,-0.5667,66.79718,-6.80701
CS,2110040.77,1064,12,23,6.48889,89.02288,-0.00574,278.06363,118.24229,-0.5667,293.12877,-6.89681
EL,2110220.322,1065,6,20,19.735,103.69208,0.28648,94.3975,117.73897,-0.5667,123.59943,-7.80236
MF,2110246.682,1065,7,17,4.35639,109.54269,0.32779,119.57162,243.09105,-0.5667,238.93114,-9.70765
AR,2110423.243,1066,1,9,17.82194,123.18031,0.85195,295.59728,245.60276,-0.5667,69.04381,-6.24698
CS,2110439.768,1066,1,26,6.44139,121.0023,0.88297,312.3363,115.02892,-0.5667,286.14827,-6.55232
EL,2110617.315,1066,7,22,19.55917,135.07464,0.82449,124.74149,110.57529,-0.5667,118.05373,-7.77016
MF,2110643.698,1066,8,18,4.74917,140.81329,0.85283,150.19937,251.50459,-0.5667,250.04345,-9.87835
AR,2110819.26,1067,2,9,18.24417,153.93883,1.45896,326.67654,256.19884,-0.5667,78.96864,-6.3046
CS,2110837.748,1067,2,28,5.94889,151.55491,1.47401,345.13307,104.83964,-0.5667,273.04581,-6.35647
EL,2111013.293,1067,8,22,19.03917,165.39182,1.11646,154.42967,98.32194,-0.5667,106.65839,-7.80327
MF,2111039.713,1067,9,18,5.10389,171.10392,1.12545,180.33527,264.30042,-0.5667,264.11041,-9.86389
AR,2111214.276,1068,3,10,18.63278,184.09803,1.65763,356.30519,269.7928,-0.5667,92.48509,-6.93286
CS,2111234.719,1068,3,31,5.25167,181.51074,1.65052,16.34729,91.40691,-0.5667,258.2994,-6.62272
EL,2111409.266,1068,9,21,18.38083,195.48523,1.10239,184.59225,84.36758,-0.5667,92.60185,-7.81296
MF,2111434.728,1068,10,17,5.46417,201.04103,1.09063,209.99847,278.12768,-0.5667,277.73917,-9.58147
AR,2111610.29,1069,4,10,18.96139,214.34749,1.41336,26.38694,283.36723,-0.5667,106.42663,-6.91911
CS,2111629.696,1069,4,30,4.69278,211.90466,1.3872,45.11836,77.58442,-0.5667,246.2947,-6.47137
EL,2111806.241,1069,10,23,17.78972,226.23322,0.78221,216.31206,71.526,-0.5667,78.57037,-7.61853
MF,2111830.744,1069,11,17,5.85667,231.69927,0.75381,241.12057,290.28355,-0.5667,288.1148,-9.76828
AR,2112008.303,1070,5,13,19.27639,245.47694,0.75945,57.93324,293.89097,-0.5667,117.56433,-6.06908
CS,2112024.684,1070,5,30,4.41444,243.40594,0.72463,73.57618,66.52406,-0.5667,238.88337,-6.19958
EL,2112204.231,1070,11,25,17.54139,258.24355,0.22112,249.50484,63.41879,-0.5667,68.78047,-7.48356
MF,2112228.76,1070,12,20,6.22806,263.88042,0.18174,274.51966,297.08717,-0.5667,291.64384,-9.72634
AR,2112407.315,1071,6,16,19.55861,278.36342,-0.16808,90.15102,297.36065,-0.5667,122.27198,-6.02357
CS,2112422.686,1071,7,2,4.46472,276.3979,-0.20596,104.80484,62.46062,-0.5667,238.24184,-6.71313
EL,2112603.241,1071,12,29,17.78889,291.91896,-0.43479,283.93585,64.16642,-0.5667,67.89281,-7.64631
MF,2112630.758,1072,1,26,6.19583,298.42123,-0.47933,311.86593,294.45914,-0.5667,284.48102,-9.64552
AR,2112808.309,1072,7,21,19.41111,313.18554,-1.0967,124.29942,290.81066,-0.5667,116.88432,-6.0205
CS,2112822.704,1072,8,5,4.895,311.31122,-1.12557,138.14698,68.52486,-0.5667,247.6232,-6.30196
EL,2113004.261,1073,2,2,18.25611,327.46856,-0.95972,320.18971,74.73443,-0.5667,77.1681,-7.49573
MF,2113035.732,1073,3,6,5.56417,335.02098,-0.99345,351.60193,282.11964,-0.5667,268.10169,-9.58572
AR,2113210.284,1073,8,27,18.81083,349.56782,-1.64826,159.82338,276.28319,-0.5667,103.3077,-6.39675
CS,2113225.719,1073,9,12,5.26639,347.51581,-1.65772,174.96098,82.76039,-0.5667,263.32695,-7.0388
EL,2113406.279,1074,3,11,18.68667,4.04546,-1.127,356.84362,91.02469,-0.5667,93.11726,-7.55086
MF,2113439.697,1074,4,14,4.71694,12.04111,-1.12772,29.48998,265.27373,-0.5667,250.29513,-9.71174
AR,2113613.25,1074,10,4,17.99639,26.16973,-1.55154,197.05646,259.45215,-0.5667,85.8287,-6.1356
CS,2113627.737,1074,10,19,5.69222,24.21322,-1.53558,211.56234,99.72491,-0.5667,279.94623,-6.93703
EL,2113808.296,1075,4,17,19.1075,40.38316,-0.85516,32.73651,107.027,-0.5667,109.74312,-7.76876
MF,2113839.673,1075,5,19,4.16361,47.74476,-0.8217,62.87651,250.33188,-0.5667,238.23044,-9.76981
AR,2114014.229,1075,11,9,17.49944,61.84876,-0.86305,233.02657,246.29967,-0.5667,71.98116,-6.24565
CS,2114027.76,1075,11,23,6.24222,60.0131,-0.8334,246.77865,113.28059,-0.5667,291.58388,-6.03594
EL,2114209.314,1076,5,22,19.53278,75.34517,-0.27614,67.0742,116.94019,-0.5667,121.10777,-7.72419
MF,2114236.672,1076,6,19,4.11944,81.57871,-0.23174,93.15341,242.35072,-0.5667,234.93659,-9.48818
AR,2114413.23,1076,12,12,17.51944,95.69784,0.08872,267.39767,241.78487,-0.5667,66.30497,-6.40091
CS,2114427.774,1076,12,27,6.5675,93.74594,0.1237,282.22665,118.34295,-0.5667,293.1943,-6.1804
EL,2114608.321,1077,6,25,19.71278,108.35403,0.37134,99.26363,117.16713,-0.5667,123.04927,-7.52284
MF,2114633.685,1077,7,21,4.43361,113.96992,0.40998,123.50769,243.84656,-0.5667,240.28193,-9.42962
AR,2114810.246,1078,1,13,17.91306,127.7027,0.95562,299.74931,246.81837,-0.5667,70.2629,-6.66852
CS,2114826.768,1078,1,30,6.44167,125.52867,0.98516,316.46337,113.87696,-0.5667,285.06835,-6.00561
EL,2115005.311,1078,7,27,19.46639,139.61438,0.88167,129.63935,108.9843,-0.5667,116.26154,-7.46869
MF,2115030.701,1078,8,22,4.82278,145.13076,0.90668,154.1913,253.13297,-0.5667,252.00546,-9.60274
AR,2115206.263,1079,2,13,18.31944,158.32543,1.51131,330.78927,258.06287,-0.5667,80.8266,-6.6067
CS,2115224.746,1079,3,4,5.89306,155.9474,1.52411,349.19536,102.99963,-0.5667,271.3863,-6.01933
EL,2115401.288,1079,8,27,18.90972,169.86524,1.13271,159.3944,96.28163,-0.5667,104.22756,-7.50649
MF,2115426.715,1079,9,22,5.16472,175.36528,1.13876,184.38896,266.2698,-0.5667,266.16444,-9.66075
AR,2115602.276,1080,3,15,18.62472,188.32326,1.6498,1.32423,271.76355,-0.5667,94.36183,-6.13908
CS,2115621.716,1080,4,4,5.17833,185.86379,1.63954,20.3416,89.3659,-0.5667,256.5783,-6.45858
EL,2115797.261,1080,9,26,18.2525,199.97002,1.07429,189.6531,82.32781,-0.5667,90.05226,-7.51537
MF,2115821.73,1080,10,21,5.52861,205.32132,1.06055,214.12719,280.02206,-0.5667,279.51008,-9.42107
AR,2115998.29,1081,4,15,18.96556,218.65233,1.3442,31.33147,285.11147,-0.5667,108.10903,-6.24794
CS,2116016.693,1081,5,4,4.64028,216.33582,1.31674,49.05544,75.74574,-0.5667,244.98413,-6.37028
EL,2116193.24,1081,10,27,17.75472,230.59162,0.7169,220.43697,70.02137,-0.5667,77.15171,-7.85558
MF,2116217.747,1081,11,21,5.93611,236.0777,0.68629,245.28687,291.65098,-0.5667,289.22114,-9.47899
AR,2116395.307,1082,5,17,19.37278,250.10677,0.64365,61.86726,294.9231,-0.5667,119.02283,-6.61396
CS,2116412.681,1082,6,4,4.35167,247.90949,0.60532,78.44911,65.43658,-0.5667,237.80759,-6.74721
EL,2116591.232,1082,11,29,17.57889,262.76931,0.13235,253.67862,62.92502,-0.5667,68.35089,-7.87545
MF,2116616.76,1082,12,25,6.25083,268.65866,0.09054,279.7118,297.35655,-0.5667,291.2635,-9.8101
AR,2116794.318,1083,6,20,19.63306,283.28455,-0.30224,94.06749,297.03186,-0.5667,122.72112,-6.70059
CS,2116809.69,1083,7,6,4.56278,281.31618,-0.34019,108.7262,62.70226,-0.5667,239.37211,-6.0644
EL,2116991.244,1084,1,3,17.84417,296.88225,-0.52079,289.12066,65.12982,-0.5667,68.58404,-7.542
MF,2117018.757,1084,1,31,6.16139,303.40574,-0.56414,317.00215,293.24531,-0.5667,282.85781,-9.41609
AR,2117196.306,1084,7,26,19.35389,318.2765,-1.20383,129.19288,289.11611,-0.5667,115.40782,-6.1042
CS,2117210.707,1084,8,10,4.965,316.39463,-1.23087,143.07961,70.16753,-0.5667,249.6167,-6.20787
EL,2117392.264,1085,2,7,18.32583,332.60378,-1.00813,325.31247,76.82829,-0.5667,79.16643,-7.54821
MF,2117423.728,1085,3,11,5.47472,340.16507,-1.0376,356.63256,279.90192,-0.5667,265.87026,-9.35357
AR,2117598.28,1085,9,1,18.71611,354.82873,-1.67602,164.80729,273.8682,-0.5667,101.125,-6.55796
CS,2117613.722,1085,9,17,5.33917,352.77209,-1.68226,179.98761,85.16727,-0.5667,265.8431,-6.81057
EL,2117794.281,1086,3,16,18.75278,9.23359,-1.11418,1.85704,93.447,-0.5667,95.58866,-7.71452
MF,2117827.692,1086,4,19,4.61861,17.2176,-1.1092,34.41123,262.90301,-0.5667,248.20632,-9.67798
AR,2118001.246,1086,10,9,17.90972,31.38651,-1.48491,202.13486,257.20124,-0.5667,83.64099,-6.24942
CS,2118015.74,1086,10,24,5.765,29.42565,-1.46611,216.68758,102.01054,-0.5667,282.03363,-6.84094
EL,2118196.299,1087,4,22,19.17694,45.47555,-0.78734,37.65875,108.93063,-0.5667,111.83842,-7.86878
MF,2118226.673,1087,5,23,4.15667,52.57771,-0.75116,66.78785,248.71187,-0.5667,237.55526,-9.46727
AR,2118402.228,1087,11,14,17.46111,66.81654,-0.73685,238.18127,245.05315,-0.5667,70.50181,-6.18049
CS,2118415.763,1087,11,28,6.30333,64.98172,-0.706,251.95327,114.59782,-0.5667,292.45861,-6.10699
EL,2118597.316,1088,5,27,19.57556,80.2289,-0.18434,71.93852,117.58803,-0.5667,121.96148,-7.6207
MF,2118624.672,1088,6,24,4.12083,86.43168,-0.13939,98.00907,241.97695,-0.5667,234.95102,-9.79727
AR,2118801.23,1088,12,17,17.52861,100.32259,0.2219,272.58077,241.97013,-0.5667,66.06903,-6.00902
CS,2118815.774,1089,1,1,6.56528,98.37561,0.25609,287.40079,118.23904,-0.5667,292.41568,-6.34234
EL,2118995.322,1089,6,29,19.73056,112.77983,0.45252,103.16235,116.44599,-0.5667,122.83396,-7.78916
MF,2119021.686,1089,7,26,4.46361,118.59181,0.49112,128.39351,244.8153,-0.5667,241.5327,-9.82137
AR,2119197.25,1090,1,17,17.99833,132.14542,1.05179,303.8899,248.15224,-0.5667,71.56734,-7.02562
CS,2119214.765,1090,2,4,6.35556,129.85034,1.08072,321.57628,112.64127,-0.5667,283.03749,-6.2711
EL,2119392.309,1090,7,31,19.41667,143.85536,0.93206,133.57431,107.40158,-0.5667,114.98635,-7.59488
MF,2119417.704,1090,8,26,4.88806,149.35891,0.95444,158.17277,254.8099,-0.5667,253.95641,-9.3909
AR,2119593.266,1091,2,17,18.38222,162.56883,1.554,334.86634,259.91996,-0.5667,82.66516,-6.79708
CS,2119612.74,1091,3,9,5.75472,160.07311,1.5638,354.21514,101.21461,-0.5667,268.80297,-6.42906
EL,2119788.285,1091,8,31,18.82889,174.01078,1.14239,163.38502,94.36587,-0.5667,102.44802,-7.5873
MF,2119813.717,1091,9,26,5.21639,179.51223,1.14554,188.44413,268.20043,-0.5667,268.13197,-9.57091
AR,2119989.278,1092,3,19,18.67944,192.51544,1.63258,5.34344,273.71028,-0.5667,96.35454,-6.29791
CS,2120008.712,1092,4,8,5.09806,190.06037,1.61984,24.30863,87.40251,-0.5667,254.84162,-6.39105
EL,2120184.257,1092,9,30,18.17722,204.1309,1.04206,193.70637,80.47001,-0.5667,88.24257,-7.61774
MF,2120208.733,1092,10,25,5.58583,209.49664,1.02573,218.23506,281.8245,-0.5667,281.15483,-9.33937
AR,2120385.293,1093,4,19,19.03694,222.96399,1.27017,35.28396,286.7813,-0.5667,109.95421,-6.54382
CS,2120403.691,1093,5,8,4.58694,220.64589,1.24091,52.98249,74.02743,-0.5667,243.71405,-6.34288
EL,2120581.236,1093,11,1,17.67056,235.10926,0.64711,225.57385,68.57645,-0.5667,75.13692,-7.53577
MF,2120605.748,1093,11,26,5.9625,240.6218,0.61501,250.46429,292.94018,-0.5667,289.92384,-9.96075
AR,2120783.308,1094,5,22,19.38861,254.57245,0.52353,66.73506,295.76948,-0.5667,119.8242,-6.16491
CS,2120799.682,1094,6,8,4.36917,252.49795,0.4862,82.34715,64.49083,-0.5667,237.62124,-6.52113
EL,2120979.232,1094,12,4,17.57583,267.52178,0.04207,258.85973,62.60132,-0.5667,67.59196,-7.65802
MF,2121004.761,1094,12,30,6.26667,273.44313,-0.00031,284.89243,297.4236,-0.5667,290.6842,-9.848
AR,2121182.318,1095,6,25,19.62722,288.13678,-0.43717,98.92491,296.50933,-0.5667,122.33336,-6.59339
CS,2121197.692,1095,7,11,4.59667,286.16156,-0.47481,113.60276,63.14099,-0.5667,240.16669,-6.27302
EL,2121379.246,1096,1,8,17.90722,301.90845,-0.6035,294.29786,66.29433,-0.5667,69.51718,-7.49205
MF,2121407.753,1096,2,6,6.06778,308.69427,-0.64714,323.12867,291.77021,-0.5667,280.462,-9.63153
AR,2121584.304,1096,7,31,19.29417,323.49708,-1.30268,134.10315,287.23751,-0.5667,113.83373,-6.25801
CS,2121599.707,1096,8,16,4.96889,321.48079,-1.3287,148.98709,71.94918,-0.5667,251.48829,-7.04174
EL,2121780.267,1097,2,12,18.40111,337.83659,-1.04869,330.41988,79.05231,-0.5667,81.32664,-7.70549
MF,2121812.722,1097,3,17,5.33056,345.64454,-1.07491,2.62866,277.46812,-0.5667,262.91911,-9.51024
AR,2121987.273,1097,9,7,18.55417,0.10294,-1.68998,170.7767,271.41986,-0.5667,98.09763,-6.16941
CS,2122001.726,1097,9,22,5.42167,358.16947,-1.69186,185.03352,87.67452,-0.5667,268.43131,-6.46134
EL,2122182.284,1098,3,21,18.82639,14.5052,-1.09152,6.86909,95.88966,-0.5667,98.11333,-7.9548
MF,2122215.689,1098,4,24,4.52694,22.47124,-1.08082,39.33078,260.53896,-0.5667,246.21369,-9.63485
AR,2122389.243,1098,10,14,17.83333,36.686,-1.40496,207.23508,254.99891,-0.5667,81.53932,-6.40921
CS,2122403.744,1098,10,29,5.84639,34.72246,-1.38369,221.82937,104.25483,-0.5667,284.05826,-6.67032
EL,2122584.302,1099,4,27,19.25111,50.60462,-0.71283,42.57895,110.71894,-0.5667,113.85374,-7.99354
MF,2122614.671,1099,5,28,4.10806,57.67328,-0.67347,71.66042,247.15296,-0.5667,236.43415,-9.64127
AR,2122790.226,1099,11,19,17.43444,71.79895,-0.60389,243.36287,243.98431,-0.5667,69.19073,-6.1054
CS,2122803.765,1099,12,3,6.36389,69.96648,-0.5721,257.14922,115.74195,-0.5667,293.13527,-6.15241
EL,2122985.317,1100,6,1,19.6125,85.11746,-0.09058,76.80534,118.02917,-0.5667,122.60595,-7.51526
MF,2123011.674,1100,6,28,4.18167,91.06574,-0.04708,101.9238,241.81312,-0.5667,235.60273,-9.49458
AR,2123188.234,1100,12,21,17.62056,105.08453,0.35127,276.75542,242.36973,-0.5667,66.6162,-6.61229
CS,2123203.773,1101,1,6,6.55472,103.01034,0.38686,292.58331,117.9392,-0.5667,291.43281,-6.47767
EL,2123383.32,1101,7,4,19.68833,117.44201,0.5333,108.04001,115.51032,-0.5667,121.88148,-7.5194
MF,2123408.689,1101,7,30,4.54583,123.01506,0.56884,132.34821,245.89163,-0.5667,243.14779,-9.50949
AR,2123585.25,1102,1,22,18.01139,136.50135,1.14615,309.04741,249.572,-0.5667,72.66055,-6.31544
CS,2123602.761,1102,2,9,6.26417,134.21579,1.17179,326.68839,111.27024,-0.5667,280.9072,-6.50083
EL,2123779.307,1102,8,4,19.36389,148.14681,0.97885,137.52275,105.71679,-0.5667,113.63423,-7.74616
MF,2123805.704,1102,8,31,4.90778,153.85859,0.9996,163.15286,256.67063,-0.5667,255.93137,-9.88513
AR,2123980.269,1103,2,21,18.45139,166.91166,1.59056,338.96134,261.86371,-0.5667,84.61008,-7.06312
CS,2123999.737,1103,3,13,5.68889,164.42108,1.5979,358.26042,99.28446,-0.5667,267.06656,-6.16259
EL,2124175.281,1103,9,4,18.75111,178.2493,1.14695,167.39233,92.39138,-0.5667,100.66569,-7.71913
MF,2124200.72,1103,9,30,5.275,183.75659,1.14701,192.51062,270.18083,-0.5667,270.13249,-9.39484
AR,2124376.281,1104,3,23,18.7475,196.87026,1.60722,9.35858,275.71008,-0.5667,98.44017,-6.61457
CS,2124395.709,1104,4,12,5.02611,194.41662,1.59218,28.28151,85.38179,-0.5667,253.18934,-6.26043
EL,2124571.255,1104,10,4,18.11167,208.42167,1.00347,197.78546,78.60298,-0.5667,86.49684,-7.79348
MF,2124596.734,1104,10,30,5.60639,214.02408,0.98398,223.37765,283.71092,-0.5667,282.69825,-9.91733
AR,2124772.297,1105,4,23,19.12528,227.4748,1.18626,39.24242,288.42852,-0.5667,111.86184,-7.01199
CS,2124790.69,1105,5,12,4.55,225.15743,1.15542,56.90274,72.323,-0.5667,242.63803,-6.20135
EL,2124968.236,1105,11,5,17.65556,239.54655,0.57249,229.70305,67.28804,-0.5667,73.9633,-7.84408
MF,2124992.752,1105,11,30,6.04722,245.08462,0.53837,254.62374,294.0613,-0.5667,290.78832,-9.54863
AR,2125170.312,1106,5,26,19.49111,259.36703,0.3968,70.64954,296.47718,-0.5667,121.10976,-6.83494
CS,2125186.684,1106,6,12,4.41028,257.28827,0.35873,86.259,63.69652,-0.5667,237.71461,-6.13733
EL,2125367.233,1106,12,9,17.59167,272.40445,-0.05206,264.04177,62.4923,-0.5667,67.13068,-7.53496
MF,2125392.762,1107,1,4,6.2825,278.35277,-0.09483,290.06535,297.26608,-0.5667,289.95259,-9.74575
AR,2125570.318,1107,6,30,19.62056,293.14426,-0.57389,103.78594,295.74828,-0.5667,121.80325,-6.60211
CS,2125585.694,1107,7,16,4.64889,291.16602,-0.61096,118.47429,63.81988,-0.5667,241.28975,-6.31838
EL,2125767.249,1108,1,13,17.97806,307.01072,-0.6841,299.45889,67.67006,-0.5667,70.7065,-7.51888
MF,2125795.751,1108,2,11,6.01889,313.81425,-0.72559,328.22602,290.16746,-0.5667,278.62964,-9.3042
AR,2125972.301,1108,8,5,19.22778,328.76635,-1.39253,139.00383,285.20695,-0.5667,112.14908,-6.4491
CS,2125987.71,1108,8,21,5.05111,326.74251,-1.41612,153.93384,73.93651,-0.5667,253.82145,-6.76112
EL,2126168.27,1109,2,17,18.47306,343.05366,-1.08151,335.50334,81.34813,-0.5667,83.57538,-7.86349
MF,2126201.716,1109,3,23,5.18056,351.09312,-1.10387,8.59134,274.99105,-0.5667,259.95184,-9.70459
AR,2126375.269,1109,9,12,18.45861,5.41181,-1.68912,175.77794,268.94253,-0.5667,95.86239,-6.35675
CS,2126389.729,1109,9,27,5.49667,3.474,-1.68798,190.08154,90.15617,-0.5667,270.93767,-6.20734
EL,2126570.287,1110,3,26,18.89306,19.67402,-1.06122,11.85042,98.24789,-0.5667,100.56628,-8.11598
