Almagest Saturn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunction,,,,first station,,,,opposition,,,,second station,,,,conjunction,first station,opposition,second station,conjunction,,,,first station,,,,opposition,,,,second station,,,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean
491,1,22,14.05852,491,5,21,21.13733,491,7,30,9.02731,491,10,7,23.45385,1900417.08577,1900536.38072,1900605.87614,1900675.47724,300.155,306.13874,302.14933,300.155,309.78412,310.13375,58.04646,57.73631,306.23344,312.46105,124.19352,126.23344,302.66754,314.79189,192.93857,194.83475
492,2,4,5.806,492,6,2,22.66847,492,8,11,4.47933,492,10,19,13.11528,1900794.74192,1900914.44452,1900983.68664,1901053.04647,312.38622,318.78589,314.61712,312.38622,322.1818,322.79455,70.1752,70.36933,318.6168,325.11337,136.361,138.6168,315.03501,327.43613,205.44341,206.9803
493,2,16,5.11333,493,6,16,8.11721,493,8,24,7.75342,493,11,1,10.38217,1901172.71306,1901292.83822,1901361.82306,1901430.93259,324.92791,331.44359,327.29138,324.92791,334.90306,335.46641,82.62497,83.3275,331.3214,337.77661,148.94904,151.3214,327.7221,340.09099,218.34826,219.43819
494,3,1,12.42169,494,6,30,1.44091,494,9,6,19.115,494,11,14,15.78736,1901551.01757,1901671.56004,1901740.29646,1901809.15781,337.79818,344.11246,340.17828,337.79818,347.95809,348.14925,95.41868,96.60909,344.35813,350.45113,161.98535,164.35813,340.74061,352.7572,231.65872,232.23031
495,3,15,3.80255,495,7,14,2.17988,495,9,20,14.42432,495,11,28,5.47892,1901929.65844,1902050.59083,1902119.10101,1902187.72829,350.99998,356.79259,353.27409,350.99998,1.3401,0.84244,108.56519,110.19521,357.72127,3.13674,175.47685,177.72127,354.08603,5.43497,245.35628,245.36273
496,3,28,2.88947,496,7,27,9.4171,496,10,3,17.07582,496,12,11,3.14602,1902308.62039,1902429.89238,1902498.21149,1902566.63108,4.51825,9.48347,6.56389,4.51825,15.02282,13.54469,122.05601,124.0482,11.38593,15.8326,189.40386,191.38593,7.73499,18.12387,259.39558,258.82269
497,4,11,8.82967,497,8,10,21.77127,497,10,18,1.96708,497,12,25,7.97579,1902687.8679,1902809.40714,1902877.58196,1902945.83232,18.31798,22.18392,20.02071,18.31798,28.95943,26.25409,135.86244,138.11133,25.30685,28.53716,203.71555,205.30685,21.64372,30.82277,273.70478,272.57681
498,4,25,20.27573,498,8,25,13.43904,498,11,1,15.51842,499,1,8,18.64585,1903067.34482,1903189.05996,1903257.1466,1903325.27691,32.34382,34.89204,33.60566,32.34382,43.08352,38.96811,149.93385,152.31055,39.41914,41.24823,218.32848,219.41914,35.74867,43.52981,288.18932,286.57078
499,5,10,11.43697,499,9,9,6.31519,499,11,16,7.75809,500,1,23,9.38748,1903446.97654,1903568.76313,1903636.82325,1903704.89115,46.52223,47.60536,47.26954,46.52223,57.3129,51.68381,164.19879,166.55939,53.64185,53.96304,233.12997,233.64185,49.96972,56.24254,302.73973,300.73196
500,5,24,4.19884,500,9,22,22.15118,500,11,30,0.47367,501,2,6,2.101,1903826.67495,1903948.42297,1904016.51974,1904084.58754,60.76638,60.3209,60.95598,60.76638,71.55599,64.39806,178.56837,180.76552,67.8841,66.67853,247.98724,247.8841,64.21625,68.95802,317.24171,314.97413
501,6,7,20.30079,501,10,7,10.76374,501,12,14,15.40894,502,2,20,18.54421,1904206.34587,1904327.94849,1904396.14204,1904464.27268,74.98343,73.03553,74.60606,74.98343,85.72008,77.10782,192.9432,194.83926,82.05323,79.39152,262.76119,262.05323,78.39516,81.67312,331.58761,329.20519
502,6,22,9.543,502,10,21,18.22864,502,12,29,2.46959,503,3,7,8.52708,1904585.89762,1904707.25953,1904775.6029,1904843.85529,89.08303,85.74616,88.16354,89.08303,99.71979,89.81039,207.22219,208.7016,96.06324,92.09911,277.32173,276.06324,92.4194,94.38479,345.68565,343.33521
503,7,6,17.98075,503,11,4,19.02452,504,1,12,7.89738,504,3,20,18.10128,1904965.2492,1905086.29269,1905154.82906,1905223.25422,102.98532,98.45009,101.57964,102.98532,113.48406,102.50366,221.3114,222.29006,109.84192,104.79884,291.56092,289.84192,106.21534,107.0903,359.46639,357.28418
504,7,19,20.07081,504,11,17,12.12155,505,1,25,6.38402,505,4,3,21.7008,1905344.33628,1905465.00506,1905533.766,1905602.4042,116.62693,111.14516,114.81657,116.62693,126.96063,115.18618,235.13224,235.56234,123.33554,117.48889,305.40118,303.33554,119.72767,119.78748,12.8853,10.98777
505,8,2,14.75118,505,11,30,21.00648,506,2,7,21.11719,506,4,17,18.2119,1905723.11463,1905843.37527,1905912.37988,1905981.25883,129.96423,123.8299,127.84929,129.96423,140.11765,127.85725,248.62713,248.49736,136.51074,130.16811,318.79782,316.51074,132.92156,132.47477,25.92183,24.40026
506,8,16,1.45578,506,12,13,21.63776,507,2,21,3.76815,507,5,1,6.98724,1906101.56066,1906221.40157,1906290.65701,1906359.79114,142.97399,136.5035,140.66572,142.97399,152.94299,140.5168,261.76149,261.09342,149.35402,142.83606,331.73685,329.35402,145.78229,145.15126,38.57651,37.49505
507,8,29,4.08028,507,12,26,14.39669,508,3,5,2.44112,508,5,13,11.81648,1906479.67001,1906599.09986,1906668.60171,1906737.99235,155.6519,149.16583,153.26572,155.6519,165.44197,153.16536,274.52413,273.36618,161.86965,155.49288,344.23006,341.86965,158.31329,157.81667,50.86708,50.26352
508,9,9,22.91984,509,1,7,0.00915,509,3,17,17.60397,509,5,26,8.86911,1906857.45499,1906976.50038,1907046.2335,1907115.86955,168.01011,161.8173,165.65948,168.01011,177.63452,165.80396,286.92484,285.34544,174.07686,168.13922,356.30919,354.07686,170.53329,170.47123,62.82451,62.71261
509,9,22,10.59684,510,1,19,3.46151,510,3,30,2.01588,510,6,7,22.63826,1907234.94153,1907353.64423,1907423.58399,1907493.44326,180.07416,174.45877,177.8657,180.07416,189.55217,178.43395,298.99064,297.07173,186.00683,180.77613,8.02048,6.00683,182.4733,183.11562,74.48999,74.86258
510,10,4,15.99042,511,1,31,1.93928,511,4,11,4.66026,511,6,20,5.8778,1907612.16627,1907730.5808,1907800.69418,1907870.74491,191.88017,187.09148,189.90994,191.88017,201.2354,191.05701,310.76228,308.59371,197.69993,193.405,19.42011,17.69993,194.17376,195.7509,85.91217,86.7444
511,10,16,16.17384,512,2,11,20.76022,512,4,22,2.68705,512,7,1,7.54931,1907989.17391,1908107.36501,1908177.61196,1908247.81455,203.4722,199.71691,201.82297,203.4722,212.73135,203.67496,322.2902,319.96552,209.20339,206.02743,30.57079,29.20339,205.68209,208.37841,97.14531,98.39754
512,10,27,12.36163,513,2,22,13.32281,513,5,3,21.36438,513,7,13,4.7793,1908366.01507,1908484.05512,1908554.39018,1908624.69914,214.90014,212.33677,213.63949,214.90014,224.09197,216.28976,333.63131,331.24458,220.5693,218.64518,41.53928,40.5693,217.05057,220.99973,108.24795,109.86828
513,11,8,5.86558,514,3,6,5.06539,514,5,15,14.03847,514,7,24,22.82147,1908742.7444,1908860.71106,1908931.08494,1909001.45089,226.21786,224.95289,225.39684,226.21786,235.37237,228.90342,344.84633,342.48996,231.85294,231.26014,52.3947,51.85294,228.3347,233.61659,119.28199,121.20811
514,11,19,22.05775,515,3,17,21.42123,515,5,27,6.09922,515,8,5,15.0221,1909119.41907,1909237.39255,1909307.75413,1909378.12592,237.48171,237.56718,237.1339,237.48171,246.62957,241.51793,355.99744,353.76053,243.11139,243.87424,63.20735,63.11139,239.59165,246.23089,130.31166,132.4723
515,12,1,14.3383,516,3,28,15.79196,516,6,6,22.94959,516,8,16,6.78809,1909496.09743,1909614.158,1909684.45623,1909754.78284,248.74918,250.18158,248.88988,248.74918,257.92119,254.13526,7.14684,5.11384,254.40226,256.48944,74.04788,74.40226,250.87904,258.84458,141.4027,143.71865
516,12,12,8.10551,517,4,9,13.51419,517,6,18,17.97572,517,8,27,23.55668,1909872.83773,1909991.06309,1910061.24899,1910131.48153,260.07771,262.79807,260.70334,260.07771,269.30428,266.75726,18.35547,16.6048,265.7825,269.10768,84.98653,85.7825,262.25371,271.45967,152.62119,155.00617
517,12,24,4.7257,518,4,21,15.82772,518,6,30,16.51598,518,9,8,18.76232,1910249.6969,1910368.15949,1910438.18817,1910508.28176,271.52341,275.41853,272.61101,271.52341,280.83399,279.38567,29.68192,28.28431,277.30705,281.73083,96.09238,97.30705,273.77047,284.07816,164.03213,166.39377
519,1,5,5.50056,519,5,3,23.84037,519,7,12,19.82597,519,9,20,17.79599,1910626.72919,1910745.49335,1910815.32608,1910885.2415,283.13973,288.04479,284.64668,283.13973,292.56212,292.02203,41.18147,40.19788,289.02748,294.36063,107.43229,109.02748,285.48073,296.70199,175.69733,177.93858
520,1,17,11.62944,520,5,15,14.48961,520,7,24,5.03757,520,10,1,21.96173,1911003.98456,1911123.10373,1911192.7099,1911262.41507,294.97593,300.67852,296.84016,294.97593,304.53532,304.66765,52.90503,52.38399,300.99029,306.99866,119.06942,120.99029,297.43091,309.33298,187.67276,189.69416
521,1,29,0.16429,521,5,28,12.50005,521,8,5,21.10929,521,10,14,8.42404,1911381.50685,1911501.02084,1911570.37955,1911639.851,307.07522,313.32119,309.21601,307.07522,316.79298,317.32354,64.89797,64.87242,313.23482,319.64626,131.06107,133.23482,309.66051,321.97276,200.00515,201.70833
522,2,10,19.95554,522,6,10,18.32746,522,8,18,20.7675,522,10,27,2.1405,1911759.33148,1911879.26364,1911948.36531,1912017.58919,319.47251,325.97399,321.79236,319.47251,329.36474,329.99034,77.19828,77.68188,325.79092,332.30445,143.4556,145.79092,322.19975,334.62266,212.72765,214.02041
523,2,23,23.5884,523,6,24,8.09642,523,9,1,4.43834,523,11,9,3.79751,1912137.48285,1912257.83735,1912326.68493,1912395.65823,332.19184,338.63773,334.57954,332.19184,342.26757,342.66822,89.83414,90.81748,338.67608,344.97383,156.28829,158.67608,335.06687,347.28364,225.85556,226.6586
524,3,8,11.31166,524,7,7,5.54485,524,9,13,20.17513,524,11,21,13.72699,1912515.97132,1912636.73104,1912705.34063,1912774.07196,345.24342,351.31275,347.57864,345.24342,355.50275,355.35682,102.82128,104.26846,351.8925,357.65445,169.57611,171.8925,348.26517,359.95617,239.38161,239.63652
525,3,22,6.9659,525,7,21,9.96728,525,9,27,19.59048,525,12,5,7.83306,1912894.79025,1913015.9153,1913084.31627,1913152.82638,358.62072,3.99884,0.78012,358.62072,9.05313,8.05515,116.15949,118.00585,5.42426,10.34579,183.31202,185.42426,1.78012,12.6401,253.27265,252.95024
526,4,5,9.9237,526,8,4,20.1921,526,10,12,1.80924,526,12,19,9.53574,1913273.91349,1913395.34134,1913463.57539,1913531.89732,12.29796,16.69513,14.16269,12.29796,22.88125,20.76157,129.82954,131.98154,19.23542,23.04663,197.45957,199.23542,15.57732,25.33463,267.46864,266.57593
527,4,19,19.06041,527,8,19,10.59751,527,10,26,13.46265,528,1,2,17.74076,1913653.29418,1913774.94156,1913843.06094,1913911.2392,26.22896,29.40003,27.69293,26.22896,36.92935,33.47383,143.79071,146.12891,33.26978,35.75505,211.94988,213.26978,29.60198,38.03824,281.88461,280.46867
528,5,3,8.77652,528,9,2,3.19874,528,11,9,4.74245,529,1,16,6.87274,1914032.86569,1914154.63328,1914222.6976,1914290.78636,40.34803,42.11133,41.32612,40.34803,51.12177,46.18915,157.98067,160.36646,47.45306,48.46852,226.68256,227.45306,43.78094,50.74872,296.41689,294.56375
529,5,18,1.08582,529,9,16,19.78699,529,11,23,21.52338,530,1,30,22.9623,1914412.54524,1914534.32446,1914602.39681,1914670.45676,54.57359,54.82624,55.00875,54.57359,65.37024,58.90445,172.31752,174.60348,61.69799,61.1841,241.53234,241.69799,58.02747,63.46332,310.95216,308.78028
530,6,1,17.76952,530,10,1,10.12533,530,12,8,13.54321,531,2,14,15.80876,1914792.2404,1914913.92189,1914982.0643,1915050.1587,68.81453,67.54168,68.68246,68.81453,79.58152,71.61662,186.70552,188.7481,75.91167,73.89861,256.36106,255.91167,72.24851,76.17899,325.37866,323.02791
531,6,16,8.5743,531,10,15,20.15013,531,12,23,2.60957,532,2,29,7.17143,1915171.85726,1915293.33959,1915361.60873,1915429.79881,82.97831,80.25449,82.28915,82.97831,93.66588,84.32276,201.04298,202.71557,90.00405,86.60899,271.03268,270.00405,86.35326,88.89258,339.59654,337.21459
532,6,29,19.41758,532,10,29,0.14046,533,1,5,10.79301,533,3,14,18.97221,1915551.30907,1915672.50585,1915740.94971,1915809.29051,96.97939,92.96178,95.77609,96.97939,107.54502,97.02048,215.23139,216.43522,103.8959,99.31257,285.42797,283.8959,100.26118,101.6012,353.52589,351.255
533,7,14,0.55927,533,11,11,20.83791,534,1,19,12.57067,534,3,29,1.45835,1915930.5233,1916051.36825,1916120.02378,1916188.56076,110.74632,105.66111,109.10008,110.74632,121.15775,109.70803,229.18423,229.85536,117.52467,112.00721,299.45505,297.52467,113.9082,114.30241,7.11092,5.07714
534,7,27,22.71284,534,11,25,9.49326,535,2,2,6.90287,535,4,12,1.30466,1916309.44637,1916429.89555,1916498.78762,1916567.55436,124.22626,118.35069,122.23008,124.22626,134.46291,122.38436,242.83371,242.94523,130.84768,124.69146,313.05451,310.84768,127.25008,126.99435,20.32055,18.6266
535,8,10,13.08813,535,12,8,13.85735,536,2,15,17.24512,536,4,24,17.65327,1916688.04534,1916808.07739,1916877.21855,1916946.23555,137.38676,131.02942,135.14806,137.38676,147.43958,135.04912,256.13471,255.69459,143.84255,137.36455,326.19908,323.84255,140.26309,139.67583,33.14621,31.86815
536,8,22,19.37714,536,12,20,10.13042,537,2,27,19.51247,537,5,8,2.09992,1917066.30738,1917185.9221,1917255.31302,1917324.5875,150.21518,143.69686,147.8485,150.21518,160.08549,147.70259,269.06574,268.11166,156.5058,150.02639,338.88966,336.5058,152.94274,152.34629,45.5983,44.78517
537,9,4,17.70181,538,1,1,22.88865,538,3,12,14.01627,538,5,21,2.64992,1917444.23758,1917563.45369,1917633.08401,1917702.61041,162.71651,156.35319,160.33696,162.71651,172.41427,160.34557,281.62741,280.22012,168.85022,162.67739,351.14978,348.85022,165.30116,165.00572,57.70226,57.37789
538,9,17,8.54466,539,1,14,5.00841,539,3,25,1.39185,539,6,2,19.65668,1917821.85603,1917940.70868,1918010.55799,1918080.31903,174.91058,168.99908,172.6284,174.91058,184.45254,172.97929,293.83949,292.05595,180.90189,175.31844,3.01979,0.90189,177.36413,177.65463,69.49497,69.66083
539,9,29,16.67622,540,1,26,5.59429,540,4,5,6.52826,540,6,14,5.7614,1918199.19484,1918317.7331,1918387.77201,1918457.74006,186.82902,181.63561,184.74531,186.82902,196.237,185.60528,305.73714,303.66451,192.69733,187.95078,14.55189,12.69733,189.16814,190.29391,81.02188,81.66031
540,10,10,19.08849,541,2,6,1.91053,541,4,17,6.5062,541,6,26,9.83741,1918576.29535,1918694.57961,1918764.77109,1918834.90989,198.51259,194.26416,196.71618,198.51259,207.81203,198.22532,317.36693,315.09772,204.28093,200.57593,25.80621,24.28093,200.75771,202.92478,92.33487,93.4122
541,10,22,16.93769,542,2,17,19.32483,542,4,29,2.54537,542,7,8,8.94084,1918953.20574,1919071.3052,1919141.60606,1919211.87254,210.00876,206.88633,208.57398,210.00876,219.22758,210.84131,328.78332,326.41176,215.70276,213.19559,36.84794,35.70276,212.18313,215.54871,103.49061,104.95988
542,11,3,11.49623,543,3,1,11.26165,543,5,10,19.96104,543,7,20,4.27206,1919329.97901,1919447.96924,1919518.33171,1919588.678,221.36979,219.50392,220.35492,221.36979,230.53752,223.45524,340.04566,337.66512,227.01686,225.81158,47.74531,47.01686,223.49865,228.16737,114.54956,116.35265
543,11,15,4.11301,544,3,12,3.16165,544,5,21,12.12717,544,7,30,21.13942,1919706.67138,1919824.63174,1919895.0053,1919965.38081,232.65108,232.1188,232.09725,232.65108,241.79815,236.06912,351.21579,348.91697,238.27963,238.42583,58.56822,58.27964,234.76082,240.7826,125.57496,127.64422
544,11,25,20.17912,545,3,23,20.44487,545,6,2,4.44445,545,8,11,12.92628,1920083.3408,1920201.35187,1920271.68519,1920342.0386,243.90975,244.73291,243.84013,243.90975,253.06696,248.68493,2.35616,0.22562,249.54862,251.04029,69.38724,69.54862,246.02724,253.39632,136.63194,138.89142
545,12,7,13.09742,546,4,4,16.48105,546,6,13,22.31039,546,8,23,5.05954,1920460.04573,1920578.18671,1920648.4296,1920718.71081,255.20341,257.34821,255.62254,255.20341,264.40142,261.30458,13.52847,11.64734,260.88121,263.65691,80.2729,80.88121,257.35522,266.01052,147.78652,150.15285
546,12,19,8.25259,547,4,16,16.55808,547,6,25,19.0892,547,9,3,22.9795,1920836.84386,1920955.18992,1921025.29538,1921095.45748,266.58895,269.96663,267.48217,266.58895,275.85771,273.92986,24.79255,23.235,272.33342,276.27759,91.29493,92.33342,268.80067,278.62722,159.10434,161.48765
547,12,31,6.98007,548,4,27,21.84841,548,7,6,20.0788,548,9,14,20.10221,1921213.79084,1921332.41035,1921402.33662,1921472.33759,278.12119,282.59003,279.45432,278.12119,287.48937,286.56242,36.20537,35.03676,283.95856,288.90415,102.52134,103.95856,280.41674,291.24838,170.64888,172.95399
549,1,11,10.53094,549,5,10,9.37227,549,7,19,2.47298,549,9,26,21.77734,1921590.93879,1921709.89051,1921779.60304,1921849.40739,289.85151,295.22016,291.5708,289.85151,299.34561,299.20368,47.82002,47.09453,295.80565,301.53825,114.0172,115.80566,292.25232,303.8759,182.47907,184.60728
550,1,23,20.03032,550,5,23,3.95809,550,7,31,15.31588,550,10,9,5.24006,1921968.3346,1922087.66492,1922157.13816,1922226.71834,301.82614,307.8586,303.85877,301.82614,311.46944,311.8548,59.68466,59.44231,307.91759,314.18135,125.84278,127.91759,304.35035,316.51149,194.64619,196.49826
551,2,5,12.42778,551,6,5,6.18936,551,8,13,11.44755,551,10,21,19.55063,1922346.01782,1922465.75789,1922534.97698,1922604.31461,314.08405,320.50666,316.33955,314.08405,323.89526,324.51658,71.84088,72.10408,320.32886,326.83463,138.05093,140.32886,316.74556,329.15664,207.19,208.67047
552,2,18,12.43771,552,6,17,16.34991,552,8,25,15.43968,552,11,2,17.52867,1922724.01824,1922844.18125,1922913.14332,1922982.23036,326.65459,333.16534,329.02732,326.65459,336.64619,337.18942,84.3217,85.09149,333.06294,339.49886,150.68341,153.06294,329.46203,341.81249,220.13438,221.15757
553,3,2,20.47117,553,7,1,10.36182,553,9,8,3.5243,553,11,15,23.67565,1923102.35297,1923222.93174,1923291.64685,1923360.48649,339.55465,345.83522,341.92769,339.55465,349.73102,349.87323,97.14898,98.40134,346.12937,352.17439,163.76611,166.12937,342.51022,354.47973,233.48263,233.98015
554,3,16,12.56312,554,7,15,11.72623,554,9,21,23.52221,554,11,29,14.10123,1923481.02346,1923601.98859,1923670.48009,1923739.08755,352.78565,358.51634,355.03627,352.78565,3.14129,2.56729,110.33015,112.01315,359.52078,4.86097,177.30352,179.52078,355.88404,7.15853,247.21365,247.14272
555,3,30,12.30512,555,7,29,19.4848,555,10,6,2.78405,555,12,13,12.45003,1923860.01271,1923981.31187,1924049.616,1924118.01875,6.33082,11.20814,8.33735,6.33082,16.84893,15.27027,123.855,125.88755,13.21051,17.55767,191.27294,193.21051,9.55832,19.84838,261.27944,260.63068
556,4,12,18.79974,556,8,12,8.21375,556,10,19,12.16303,556,12,26,17.86215,1924239.28332,1924360.84224,1924429.00679,1924497.24426,20.15332,23.90936,21.80314,20.15331,30.80527,27.98019,137.69267,139.96607,27.15146,30.26292,205.62022,207.15146,23.48747,32.54809,275.60588,274.40871
557,4,27,6.65685,557,8,27,0.08004,557,11,3,2.03991,558,1,10,4.97466,1924618.77737,1924740.50333,1924808.585,1924876.70728,34.19604,36.61806,35.39401,34.19603,44.94232,40.69448,151.79046,154.17344,41.27713,42.97444,220.25862,221.27713,37.60626,45.25575,290.09694,288.42085
558,5,11,22.05091,558,9,10,16.95394,558,11,17,18.41437,559,1,24,19.98099,1924998.41879,1925120.20641,1925188.26727,1925256.33254,48.38401,49.3317,49.06011,48.38401,59.17674,53.41018,166.07467,168.42219,55.50537,55.68944,235.07284,235.50537,51.83338,57.96885,304.64249,302.5929
559,5,26,14.84637,559,9,25,8.58784,559,12,2,11.06161,560,2,8,12.76361,1925378.1186,1925499.85783,1925567.9609,1925636.03182,62.62954,62.04729,62.74476,62.62954,73.41649,66.12416,180.45486,182.62002,69.74481,68.40483,249.92869,249.74481,66.07762,70.68442,319.12892,316.83791
560,6,9,6.77964,560,10,8,20.81428,560,12,16,1.73172,561,2,22,5.07295,1925757.78249,1925879.36726,1925947.57215,1926015.71137,76.83966,74.76168,76.38912,76.83966,87.56919,78.83337,194.83069,196.67791,83.90305,81.11746,264.68725,263.90305,80.24609,83.39934,333.44994,331.06347
561,6,23,19.66626,561,10,23,3.73735,561,12,30,12.35413,562,3,8,18.73557,1926137.31943,1926258.65572,1926327.01476,1926395.28065,90.92466,87.47181,89.9374,90.92466,101.55048,91.53519,209.10082,210.51799,97.89507,93.82443,279.22009,277.89507,94.25267,96.11056,347.5161,345.18034
562,7,8,3.59235,562,11,6,3.87897,563,1,13,17.20718,563,3,23,3.83319,1926516.64968,1926637.66162,1926706.21697,1926774.65972,104.80594,100.17503,103.34157,104.80594,115.29084,104.22754,223.17216,224.07958,111.65014,106.52336,293.42207,291.65014,108.0252,108.81541,1.26051,359.10973
563,7,22,5.05552,563,11,19,20.25623,564,1,27,15.02605,564,4,5,6.83748,1926895.71065,1927016.34401,1927085.12609,1927153.78489,118.4218,112.86923,116.56477,118.4218,128.73982,116.90906,236.96764,237.3223,125.11634,119.21248,307.21895,305.11634,121.51016,121.51176,14.64109,12.78888
564,8,3,23.03842,564,12,2,4.39642,565,2,9,5.04288,565,4,19,2.67585,1927274.45993,1927394.68318,1927463.71012,1927532.61149,131.73046,125.55299,129.58293,131.73046,141.8674,129.57909,250.4315,250.22674,138.26212,131.8907,320.56935,318.26212,134.67456,134.19811,27.63947,26.17374
565,8,17,9.0182,565,12,15,4.30253,566,2,22,10.97017,566,5,2,14.74306,1927652.87576,1927772.67927,1927841.95709,1927911.11429,144.71045,138.22558,142.38486,144.71045,154.66309,142.23763,263.53157,262.79302,151.07568,144.55764,333.46217,331.07568,147.50542,146.87362,40.25799,39.23946
566,8,30,10.92902,566,12,27,20.3891,567,3,7,8.94756,567,5,15,18.8638,1928030.95538,1928150.34955,1928219.87282,1928289.28599,157.35906,150.88692,154.97115,157.35905,167.13366,154.88525,276.25879,275.03816,163.56275,157.21349,345.91151,343.56275,160.00764,159.53803,52.51568,51.97882
567,9,12,5.09834,568,1,9,5.40608,568,3,18,23.47195,568,5,27,15.24137,1928408.71243,1928527.72525,1928597.478,1928667.13506,169.68974,163.53745,167.35257,169.68974,179.30019,167.52302,288.6248,286.99297,175.74374,169.85893,357.95084,355.74374,172.20118,172.19165,64.44463,64.40019
568,9,23,16.1743,569,1,20,8.3628,569,3,31,7.32513,569,6,9,4.39272,1928786.17393,1928904.84845,1928974.80521,1929044.68303,181.7291,176.17809,179.54828,181.7291,191.19511,180.15232,300.65838,298.6989,187.65075,182.49507,9.62761,7.65075,184.118,184.83518,76.08664,76.52479
569,10,5,21.05573,570,2,1,6.45841,570,4,12,9.50764,570,6,21,11.09289,1929163.37732,1929281.7691,1929351.89615,1929421.9622,193.51408,188.81008,191.58411,193.51408,202.85959,192.77484,312.40148,310.20519,199.32488,195.1233,20.99879,19.32488,195.79925,197.46971,87.49089,88.38446
570,10,17,20.83063,571,2,13,1.01985,571,4,24,7.18179,571,7,3,12.31849,1929540.36794,1929658.54249,1929728.79924,1929799.01327,205.08933,201.43494,203.49107,205.08933,214.34127,205.39244,323.9055,321.56634,210.81387,207.74523,32.12758,30.81387,207.29288,210.0966,98.71194,100.01929
571,10,29,16.72382,572,2,24,17.45075,572,5,5,1.62426,572,7,14,9.21118,1929917.19683,1930035.22711,1930105.56768,1930175.8838,216.50517,214.05439,215.30395,216.50517,225.69243,218.00705,335.22797,332.83999,222.17013,220.36266,43.08106,42.17013,218.65153,222.71744,109.80867,111.47618
572,11,9,10.05396,573,3,7,9.18935,573,5,16,18.18647,573,7,26,3.03231,1930293.91891,1930411.88289,1930482.25777,1930552.62635,227.81575,226.67026,227.06016,227.81575,236.96842,230.62071,346.42997,344.08521,233.44917,232.97746,53.92851,53.44917,229.93088,235.334,120.84306,122.80692
573,11,21,2.19683,574,3,19,1.66929,574,5,28,10.26077,574,8,6,19.13592,1930670.59153,1930788.56955,1930858.92753,1930929.29733,239.07758,239.28448,238.79852,239.07758,248.22635,243.23539,357.57393,355.36087,244.70818,245.59158,64.7403,64.70818,241.18821,247.94816,131.87948,134.06713
574,12,2,18.55364,575,3,30,20.28689,575,6,9,3.24976,575,8,18,10.93362,1931047.27307,1931165.34529,1931235.63541,1931305.95557,250.34818,251.89899,250.55821,250.34818,259.52385,255.85306,8.72211,6.72433,256.00475,258.20697,75.58707,76.00475,252.48112,260.56189,142.98365,145.31478
575,12,14,12.5211,576,4,10,18.37113,576,6,19,22.53667,576,8,29,3.86161,1931424.02171,1931542.26546,1931612.43903,1931682.6609,261.68494,264.51576,262.37762,261.68494,270.91784,268.47557,19.93537,18.23015,267.39569,270.82558,86.53903,87.39569,263.8663,273.17721,154.22144,156.60885
576,12,25,9.46111,577,4,22,21.15129,577,7,1,21.45392,577,9,9,23.35368,1931800.89421,1931919.3813,1931989.39391,1932059.47307,273.14377,277.13667,274.2933,273.14377,282.46325,281.10463,31.27217,29.92883,278.93572,283.44925,97.6651,98.93573,275.39833,285.7961,165.65757,168.00821
578,1,6,10.66784,578,5,5,5.72174,578,7,14,1.24786,578,9,21,22.79489,1932177.94449,1932296.73841,1932366.55199,1932436.44979,284.77783,289.76353,286.33882,284.77783,294.21149,293.74176,42.78753,41.8653,290.67603,296.07972,109.03186,110.67604,287.12825,298.4205,177.35327,179.56977
579,1,18,17.3294,579,5,17,21.00415,579,7,26,11.03696,579,10,4,3.47915,1932555.22206,1932674.37517,1932743.95987,1932813.64496,296.63591,302.39801,298.54368,296.63591,306.20865,306.38827,54.53209,54.07742,302.66255,308.71856,120.70204,122.66256,299.10193,311.05221,189.36363,191.34664
580,1,31,6.48207,580,5,29,19.69983,580,8,7,3.76158,580,10,15,14.55465,1932932.77009,1933052.32083,1933121.65673,1933191.10644,308.76056,315.04154,310.93209,308.76056,318.49337,319.04512,66.55068,66.59399,314.9339,321.36708,132.73224,134.9339,311.35815,323.69284,201.73408,203.38599
581,2,12,2.9553,581,6,12,2.23709,581,8,20,4.12406,581,10,28,8.95893,1933310.62314,1933430.59321,1933499.67184,1933568.87329,321.18586,327.69528,323.52175,321.18586,331.09426,331.71291,78.88057,79.4326,327.51893,334.02625,145.16972,147.51893,323.92617,336.34371,214.49613,215.72632
582,2,25,7.30714,582,6,25,16.70951,582,9,2,12.52023,582,11,10,11.34857,1933688.80446,1933809.19623,1933878.02168,1933946.97286,333.93472,340.36003,336.32249,333.93472,344.02701,344.39177,91.54907,92.59709,340.43388,346.69663,158.0482,160.43388,336.82303,349.00571,227.66287,228.39459
583,3,10,19.7528,583,7,9,14.81686,583,9,16,4.96653,583,11,23,22.01817,1934067.32303,1934188.11737,1934256.70694,1934325.41742,347.01597,353.03606,349.33478,347.01597,357.29137,357.08129,104.57064,106.07513,353.67943,359.37825,171.3825,173.67943,350.05053,1.67926,241.22446,241.40291
