Mercury,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1874673.5,1874673.553,1874673.677,420,7,30,4.24106,113.85702,-2.80781,127.22199,247.37139,0,239.0064,-10.82707
ML,1874695.5,1874695.568,1874695.691,420,8,21,4.59127,138.01633,1.74517,148.57801,249.24765,0,247.80479,-10.60669
EF,1874743.5,1874744.14,1874744.263,420,10,8,18.32297,217.31347,-2.23785,196.66085,70.51482,0,88.73275,-10.14527
EL,1874763.5,1874764.126,1874764.249,420,10,28,17.98035,235.36518,-1.96597,216.81613,64.38445,0,80.03211,-10.27574
MF,1874778.5,1874778.617,1874778.741,420,11,12,5.77687,221.70499,2.16016,231.52523,286.12855,0,285.38732,-10.02566
ML,1874818.5,1874818.637,1874818.761,420,12,22,6.25361,259.45046,-0.88243,272.33639,299.25684,0,291.53488,-10.38456
EF,1874852.5,1874853.139,1874853.262,421,1,25,18.29479,318.53094,-1.11155,307.32985,70.17908,0,74.49625,-10.40441
EL,1874876.5,1874877.152,1874877.275,421,2,18,18.60669,341.12301,3.6214,331.37363,85.08151,0,83.41699,-10.26144
MF,1874891.5,1874891.611,1874891.735,421,3,5,5.63797,330.225,1.78512,345.69582,281.77702,0,270.04851,-10.31458
ML,1874925.5,1874925.579,1874925.703,421,4,8,4.86774,356.17734,-2.64021,18.8685,274.7308,0,254.10484,-10.02229
EF,1874957.5,1874958.194,1874958.318,421,5,10,19.62786,60.78391,1.6377,50.20922,116.75107,0,119.63674,-10.3072
EL,1874999.5,1875000.213,1875000.336,421,6,21,20.07302,107.38127,-3.15833,90.2587,113.39029,0,127.45459,-10.35474
MF,1875022.5,1875022.544,1875022.667,421,7,14,4.01517,96.50526,-3.323,111.59423,245.63365,0,234.54566,-10.81603
ML,1875044.5,1875044.559,1875044.683,421,8,5,4.38525,122.34136,1.48549,132.78799,244.28823,0,241.56134,-10.19593
EF,1875087.5,1875088.159,1875088.283,421,9,17,18.7864,196.41402,-1.59805,175.48549,80.43495,0,98.9368,-10.08418
EL,1875109.5,1875110.14,1875110.263,421,10,9,18.31372,219.01275,-2.87246,197.4197,69.10004,0,88.42919,-10.2227
MF,1875128.5,1875128.604,1875128.728,421,10,28,5.4691,205.07095,1.62066,216.04116,279.92239,0,279.16001,-11.06192
ML,1875165.5,1875165.63,1875165.754,421,12,4,6.08468,242.45354,-0.33666,253.71988,295.59698,0,290.54698,-10.0898
EF,1875201.5,1875202.13,1875202.253,422,1,9,18.07705,302.91681,-1.52203,290.90042,64.4093,0,70.47798,-10.50051
EL,1875224.5,1875225.143,1875225.266,422,2,1,18.39497,324.07795,3.3738,314.13233,77.49003,0,76.77409,-10.47265
MF,1875237.5,1875237.625,1875237.749,422,2,14,5.96844,312.98613,2.94076,326.62915,287.12364,0,278.24075,-10.80039
ML,1875274.5,1875274.595,1875274.718,422,3,23,5.24271,340.71675,-2.48742,3.10638,281.88568,0,261.68986,-10.17989
EF,1875307.5,1875308.188,1875308.312,422,4,25,19.4766,46.73869,1.46396,35.60968,112.1771,0,114.37435,-11.00921
EL,1875346.5,1875347.21,1875347.333,422,6,3,19.99638,87.87011,-2.2041,72.88024,115.92345,0,126.46653,-10.93814
MF,1875370.5,1875370.54,1875370.664,422,6,27,3.92612,78.6141,-3.83279,95.10603,246.65703,0,232.97598,-10.05117
ML,1875392.5,1875392.548,1875392.671,422,7,19,4.10824,104.51967,0.96651,116.16337,241.11041,0,235.94474,-10.49342
EF,1875427.5,1875428.183,1875428.307,422,8,23,19.35778,169.45771,-0.19748,150.65645,94.82125,0,110.80698,-10.03049
EL,1875456.5,1875457.156,1875457.279,422,9,21,18.70288,202.55103,-3.25986,179.20802,75.75047,0,97.13364,-10.12431
MF,1875477.5,1875477.598,1875477.721,422,10,12,5.3068,189.31864,0.76617,199.64659,273.61552,0,272.55012,-10.30167
ML,1875510.5,1875510.617,1875510.74,422,11,14,5.77018,222.35518,0.45465,233.06983,288.34252,0,285.64084,-10.38215
EF,1875550.5,1875551.122,1875551.245,422,12,24,17.88854,287.56086,-1.85068,274.37657,60.47343,0,68.6333,-10.55282
EL,1875572.5,1875573.136,1875573.259,423,1,15,18.2191,307.72909,2.74918,296.74011,70.93533,0,72.17005,-11.25691
MF,1875584.5,1875584.635,1875584.758,423,1,27,6.20018,296.34563,3.51624,308.35121,291.23018,0,284.92609,-10.8189
ML,1875624.5,1875624.61,1875624.733,423,3,8,5.60166,327.15257,-2.29563,348.17775,287.7029,0,269.02087,-10.08507
EF,1875656.5,1875657.177,1875657.301,423,4,9,19.22035,30.52284,1.06808,19.94887,105.31919,0,106.78599,-10.52661
EL,1875693.5,1875694.198,1875694.322,423,5,16,19.71868,67.6942,-1.00413,55.48005,115.1398,0,121.57017,-10.45414
MF,1875719.5,1875719.538,1875719.662,423,6,11,3.87895,60.55893,-3.90258,79.62597,249.97399,0,233.30325,-10.16061
ML,1875740.5,1875740.54,1875740.664,423,7,2,3.92667,86.55643,0.27748,99.65058,241.02244,0,233.00587,-10.39105
EF,1875769.5,1875770.202,1875770.325,423,7,31,19.79825,144.12519,0.97786,128.1137,107.45624,0,120.01619,-10.05861
EL,1875804.5,1875805.173,1875805.296,423,9,4,19.10891,186.42623,-3.42449,162.1799,83.15843,0,105.52308,-10.20178
MF,1875827.5,1875827.586,1875827.709,423,9,27,5.01715,172.7935,0.16003,184.37921,266.37187,0,264.50971,-11.4382
ML,1875856.5,1875856.607,1875856.73,423,10,26,5.51924,203.53111,1.09185,213.53356,279.82995,0,278.81184,-10.01015
EF,1875899.5,1875900.117,1875900.24,423,12,8,17.77174,272.46914,-2.09697,257.80808,58.70916,0,69.19627,-10.51227
EL,1875921.5,1875922.125,1875922.249,423,12,30,17.96847,291.26077,2.10622,280.24709,65.9985,0,69.15661,-10.76226
MF,1875932.5,1875932.638,1875932.762,424,1,10,6.28561,279.84732,3.62465,290.92536,293.74683,0,289.33427,-10.79153
ML,1875973.5,1875973.623,1875973.746,424,2,20,5.90349,312.31633,-2.05582,332.11854,293.20735,0,276.15638,-10.42512
EF,1876005.5,1876006.168,1876006.291,424,3,23,18.98443,14.26928,0.58187,4.16646,97.43766,0,98.73293,-10.03701
EL,1876039.5,1876040.186,1876040.309,424,4,26,19.42278,47.59195,0.59541,37.06013,111.45758,0,114.31469,-10.15836
MF,1876067.5,1876067.543,1876067.667,424,5,24,4.00071,41.94735,-3.85405,63.21009,255.7323,0,236.51787,-10.04461
ML,1876087.5,1876087.538,1876087.661,424,6,13,3.86451,66.72375,-0.68648,82.25254,244.67251,0,232.94394,-10.27252
EF,1876114.5,1876115.211,1876115.334,424,7,10,20.02538,122.47986,1.60916,108.66557,115.82176,0,125.40731,-10.12178
EL,1876153.5,1876154.188,1876154.311,424,8,18,19.47281,170.46192,-3.5446,146.29408,90.66485,0,112.93725,-10.25664
MF,1876176.5,1876176.578,1876176.701,424,9,10,4.83211,156.76332,-0.75478,168.25623,259.92552,0,256.79321,-11.08876
ML,1876202.5,1876202.596,1876202.719,424,10,6,5.25494,184.22192,1.60848,194.14217,270.26069,0,270.14748,-10.04789
EF,1876248.5,1876249.117,1876249.24,424,11,21,17.76509,257.61866,-2.26557,241.23768,59.21347,0,72.12419,-10.41578
EL,1876270.5,1876271.117,1876271.24,424,12,13,17.76873,275.09068,1.30879,263.68577,63.0659,0,68.46794,-10.14326
MF,1876281.5,1876281.634,1876281.758,424,12,24,6.18579,263.09156,3.44903,274.40715,294.18703,0,290.86161,-11.3521
ML,1876323.5,1876323.633,1876323.757,425,2,4,6.16275,299.33801,-1.84538,316.9102,296.97189,0,282.43755,-10.15174
EF,1876355.5,1876356.162,1876356.286,425,3,8,18.86196,0.06374,0.23956,349.2334,90.29325,0,91.90148,-10.71433
EL,1876384.5,1876385.178,1876385.301,425,4,6,19.22451,28.26546,2.26085,17.55137,105.68795,0,105.93962,-10.94444
MF,1876413.5,1876413.555,1876413.679,425,5,5,4.28615,21.96739,-3.50767,44.85583,263.56075,0,242.59933,-10.03409
ML,1876433.5,1876433.543,1876433.666,425,5,25,3.99085,45.39813,-1.7483,63.93627,252.05106,0,236.30847,-10.06733
EF,1876461.5,1876462.213,1876462.336,425,6,22,20.06514,103.60964,1.85974,91.24608,120.12453,0,127.33491,-10.23856
EL,1876502.5,1876503.201,1876503.325,425,8,2,19.7963,153.96064,-3.5845,130.54883,98.14992,0,119.49984,-10.4665
MF,1876525.5,1876525.569,1876525.692,425,8,25,4.61713,140.43242,-1.62748,152.28741,254.06731,0,249.2263,-10.95457
ML,1876549.5,1876549.586,1876549.709,425,9,18,5.01452,166.00744,1.85225,175.94204,261.28921,0,261.27403,-10.10408
EF,1876596.5,1876597.121,1876597.245,425,11,4,17.86914,241.55945,-2.3343,223.69851,62.19935,0,77.24899,-10.0055
EL,1876618.5,1876619.116,1876619.239,425,11,26,17.74106,259.72843,0.0973,246.08762,61.93557,0,70.93885,-10.29062
MF,1876630.5,1876630.628,1876630.751,425,12,8,6.03472,246.79049,3.09774,257.83607,292.41272,0,290.32401,-11.27721
ML,1876672.5,1876672.64,1876672.763,426,1,19,6.31267,285.00681,-1.565,300.56119,299.56558,0,287.59944,-10.13107
EF,1876704.5,1876705.154,1876705.277,426,2,20,18.64939,343.91477,-0.30573,333.16058,82.01889,0,84.34996,-10.50582
EL,1876730.5,1876731.169,1876731.292,426,3,18,19.01071,9.56767,3.23276,358.81335,98.13401,0,96.86555,-11.15323
MF,1876754.5,1876754.577,1876754.7,426,4,11,4.79945,359.85497,-1.96831,21.57158,272.22783,0,252.78593,-10.06151
ML,1876778.5,1876778.555,1876778.679,426,5,5,4.28437,22.93084,-2.5769,44.62551,262.09454,0,242.63076,-10.10478
EF,1876809.5,1876810.208,1876810.331,426,6,5,19.94935,86.12563,1.87853,74.81833,120.97075,0,126.13243,-10.24597
EL,1876851.5,1876852.211,1876852.335,426,7,17,20.02851,136.6957,-3.52923,114.91523,105.13587,0,124.54275,-10.67779
MF,1876874.5,1876874.559,1876874.682,426,8,9,4.37479,123.72184,-2.39767,136.46344,249.32731,0,242.35163,-10.95156
ML,1876897.5,1876897.576,1876897.7,426,9,1,4.79157,149.05366,1.85614,158.91835,253.60698,0,253.04906,-10.02074
EF,1876945.5,1876946.132,1876946.255,426,10,19,18.12532,227.14038,-2.34289,207.27268,66.64745,0,83.9532,-10.18247
EL,1876965.5,1876966.121,1876966.245,426,11,8,17.86809,244.50673,-1.31311,227.51653,62.72344,0,76.22206,-10.49658
MF,1876979.5,1876979.621,1876979.744,426,11,22,5.86287,230.80973,2.56729,241.26385,288.8169,0,287.69939,-10.70384
ML,1877020.5,1877020.64,1877020.763,427,1,2,6.32183,269.32346,-1.17636,283.08515,300.15757,0,290.86092,-10.25868
EF,1877053.5,1877054.145,1877054.268,427,2,4,18.43373,327.93424,-0.82326,316.9396,74.30247,0,77.77576,-10.47007
EL,1877077.5,1877078.16,1877078.283,427,2,28,18.79944,351.59499,3.57919,340.86165,89.90963,0,88.26224,-11.18864
MF,1877095.5,1877095.6,1877095.723,427,3,18,5.36239,340.42005,0.61309,358.02479,278.57592,0,264.15537,-10.22548
ML,1877126.5,1877126.57,1877126.694,427,4,18,4.64864,5.48825,-2.68316,28.08837,270.31338,0,249.77936,-10.01401
EF,1877158.5,1877159.201,1877159.324,427,5,20,19.77662,70.31125,1.77067,59.33839,119.05185,0,122.78509,-10.47469
EL,1877200.5,1877201.214,1877201.338,427,7,1,20.10914,118.45169,-3.35383,99.37031,110.9256,0,127.2228,-10.60111
MF,1877223.5,1877223.549,1877223.672,427,7,24,4.13088,106.61194,-3.01883,120.77176,246.32289,0,236.81059,-10.9568
ML,1877245.5,1877245.565,1877245.688,427,8,15,4.5172,131.69512,1.65724,142.06086,247.04725,0,245.17479,-10.32942
EF,1877291.5,1877292.147,1877292.271,427,9,30,18.50114,208.84841,-2.02862,187.96542,74.32005,0,92.82015,-10.06629
EL,1877312.5,1877313.13,1877313.254,427,10,21,18.08994,228.68367,-2.37551,209.04402,66.06816,0,83.14854,-10.12208
MF,1877329.5,1877329.608,1877329.731,427,11,7,5.55205,214.14015,2.07978,225.73534,283.26251,0,282.37696,-11.74485
ML,1877367.5,1877367.634,1877367.758,427,12,15,6.18721,252.26688,-0.65068,264.49696,298.00861,0,291.4372,-10.35762
EF,1877402.5,1877403.135,1877403.259,428,1,19,18.21262,312.16915,-1.28092,300.57741,67.65563,0,72.66688,-10.54317
EL,1877425.5,1877426.15,1877426.273,428,2,11,18.56168,334.13114,3.50735,323.71056,81.83892,0,80.65536,-10.92566
MF,1877439.5,1877439.619,1877439.743,428,2,25,5.82409,323.16503,2.46252,337.11251,283.90924,0,274.06993,-10.23218
ML,1877475.5,1877475.586,1877475.709,428,4,1,5.02715,349.84491,-2.58282,12.39561,277.69803,0,257.23714,-10.02633
EF,1877507.5,1877508.19,1877508.314,428,5,3,19.53388,54.28622,1.53297,43.81417,114.76599,0,117.21069,-10.2993
EL,1877548.5,1877549.213,1877549.336,428,6,13,20.0707,99.29009,-2.78051,82.93515,114.83063,0,127.5495,-10.73016
MF,1877571.5,1877571.543,1877571.667,428,7,6,4.00216,89.04263,-3.67735,104.23974,245.8831,0,233.88182,-10.08063
ML,1877593.5,1877593.553,1877593.676,428,7,28,4.22416,114.0043,1.23432,125.36208,242.48469,0,238.48332,-10.70881
EF,1877633.5,1877634.17,1877634.293,428,9,6,19.03042,185.12394,-1.02635,164.93087,86.41666,0,104.06433,-10.02671
EL,1877658.5,1877659.146,1877659.27,428,10,1,18.46897,212.12853,-3.07828,189.72672,71.71316,0,92.01996,-10.13971
MF,1877678.5,1877678.601,1877678.724,428,10,21,5.38701,198.39688,1.30052,209.2748,277.27057,0,276.43693,-10.92308
ML,1877713.5,1877713.624,1877713.748,428,11,25,5.94224,233.74927,0.01954,244.85093,292.74891,0,288.74733,-10.36387
EF,1877751.5,1877752.127,1877752.25,429,1,2,18.0021,296.65535,-1.66122,284.10512,62.57647,0,69.49775,-10.62405
EL,1877773.5,1877774.142,1877774.265,429,1,24,18.36734,317.41965,3.05542,306.39658,74.58228,0,74.85994,-11.43032
MF,1877786.5,1877786.63,1877786.753,429,2,6,6.07268,305.90073,3.23657,318.94395,289.04241,0,281.18879,-10.93119
ML,1877824.5,1877824.601,1877824.725,429,3,16,5.39423,334.51669,-2.40317,356.5681,284.61369,0,264.84636,-10.25777
EF,1877857.5,1877858.184,1877858.307,429,4,18,19.3795,40.18722,1.32643,29.17515,109.57349,0,111.43131,-10.9359
EL,1877895.5,1877896.206,1877896.329,429,5,26,19.90463,79.46987,-1.71058,65.55843,116.03621,0,124.87891,-10.91573
MF,1877920.5,1877920.538,1877920.662,429,6,20,3.88417,71.08473,-3.86877,88.73329,247.72654,0,232.73219,-10.17401
ML,1877942.5,1877942.546,1877942.669,429,7,12,4.05614,98.04172,0.77916,109.74984,240.65242,0,234.76678,-10.1687
EF,1877974.5,1877975.192,1877975.315,429,8,13,19.56732,159.1128,0.30995,141.2291,100.19793,0,115.01528,-10.13261
EL,1878005.5,1878006.164,1878006.287,429,9,13,18.89118,195.59349,-3.32808,171.59396,78.90396,0,100.9642,-10.24668
MF,1878027.5,1878027.594,1878027.718,429,10,5,5.22381,182.60753,0.41327,192.92833,270.79794,0,269.44402,-10.24081
ML,1878058.5,1878058.611,1878058.734,429,11,5,5.62749,213.54137,0.80359,224.22614,284.46513,0,282.59232,-10.55154
EF,1878100.5,1878101.12,1878101.243,429,12,17,17.83704,281.40383,-1.95866,267.55844,59.49082,0,68.62578,-10.62872
EL,1878122.5,1878123.131,1878123.254,430,1,8,18.09823,300.71753,2.52916,289.95757,68.66469,0,70.5564,-10.88864
MF,1878133.5,1878133.639,1878133.762,430,1,19,6.29671,289.75229,3.63939,300.60244,292.40811,0,287.46215,-10.32546
ML,1878174.5,1878174.616,1878174.739,430,3,1,5.73832,321.0919,-2.20315,341.58576,290.08256,0,272.06498,-10.17104
EF,1878206.5,1878207.174,1878207.297,430,4,2,19.1306,23.94843,0.89065,13.47074,102.23016,0,103.57656,-10.42946
EL,1878241.5,1878242.196,1878242.319,430,5,7,19.66122,59.40595,-0.16091,47.18625,114.2083,0,119.2413,-11.15062
MF,1878269.5,1878269.539,1878269.662,430,6,4,3.8938,53.05477,-3.8622,73.26287,252.01006,0,234.10491,-10.27282
ML,1878289.5,1878289.538,1878289.661,430,6,24,3.87253,78.13361,-0.13566,92.31323,242.15454,0,232.50032,-10.43601
EF,1878317.5,1878318.207,1878318.33,430,7,22,19.92118,134.82547,1.29386,119.74714,111.41216,0,122.72584,-10.11574
EL,1878354.5,1878355.179,1878355.302,430,8,28,19.25715,179.82725,-3.4954,155.61212,86.24987,0,108.61103,-10.15545
MF,1878377.5,1878377.582,1878377.705,430,9,20,4.92985,166.03984,-0.19261,177.71126,263.5637,0,261.22042,-11.43856
ML,1878404.5,1878404.6,1878404.724,430,10,17,5.37272,194.49503,1.39081,204.74458,275.36378,0,274.83737,-10.32922
EF,1878448.5,1878449.115,1878449.238,430,11,30,17.71399,264.85941,-2.19407,249.95073,58.69239,0,70.01438,-10.00475
EL,1878471.5,1878472.121,1878472.244,430,12,23,17.86485,284.37242,1.81879,273.42168,64.54013,0,68.49473,-10.37878
MF,1878482.5,1878482.636,1878482.76,431,1,3,6.23766,272.66076,3.56815,284.1287,294.22039,0,290.08523,-11.27816
ML,1878523.5,1878523.627,1878523.751,431,2,13,6.01218,306.37426,-1.94974,325.45933,295.05617,0,278.91087,-10.49604
EF,1878556.5,1878557.168,1878557.292,431,3,18,18.99906,9.71884,0.57082,358.61069,95.27519,0,96.68421,-11.03413
EL,1878587.5,1878588.183,1878588.306,431,4,18,19.35218,39.43794,1.39666,28.70765,109.36039,0,111.02586,-10.6923
MF,1878616.5,1878616.547,1878616.671,431,5,17,4.09856,33.81014,-3.76434,55.88317,258.78501,0,238.67914,-10.0303
ML,1878636.5,1878636.539,1878636.663,431,6,6,3.90048,58.39151,-1.08999,74.93644,247.18243,0,233.97741,-10.11628
EF,1878663.5,1878664.213,1878664.336,431,7,3,20.06902,114.56427,1.74502,101.31614,118.01341,0,126.65026,-10.23253
EL,1878703.5,1878704.194,1878704.317,431,8,12,19.60873,163.64913,-3.58735,139.78675,93.79792,0,115.7325,-10.27746
MF,1878726.5,1878726.574,1878726.697,431,9,4,4.734,149.90938,-1.09679,161.65696,257.31505,0,253.50766,-11.17497
ML,1878751.5,1878751.591,1878751.715,431,9,29,5.15805,176.58049,1.73947,186.44401,266.45135,0,266.47734,-10.01421
EF,1878797.5,1878798.117,1878798.241,431,11,14,17.7768,250.17117,-2.3045,233.39418,60.31748,0,74.03565,-10.01828
EL,1878819.5,1878820.118,1878820.241,431,12,6,17.79058,268.93442,0.64913,255.8286,62.13528,0,69.62382,-10.8058
MF,1878831.5,1878831.631,1878831.755,431,12,18,6.11149,256.10871,3.32594,267.57598,293.67116,0,290.77325,-11.58141
ML,1878873.5,1878873.637,1878873.76,432,1,29,6.24123,293.49427,-1.73711,310.18766,298.24042,0,284.77926,-10.11389
EF,1878905.5,1878906.159,1878906.283,432,3,1,18.78296,353.50042,0.029,342.62694,86.91769,0,88.77474,-10.71564
EL,1878933.5,1878934.172,1878934.295,432,3,29,19.08617,20.15264,2.68541,10.08063,102.50559,0,101.89689,-10.40269
MF,1878960.5,1878960.563,1878960.687,432,4,25,4.47843,12.66237,-3.08397,35.57199,267.36006,0,246.43512,-10.02565
ML,1878981.5,1878981.547,1878981.671,432,5,16,4.09637,35.56166,-2.19648,55.65138,256.29745,0,238.7012,-10.09068
EF,1879010.5,1879011.21,1879011.334,432,6,14,20.00449,95.41464,1.88651,83.91225,120.90468,0,126.91289,-10.00426
EL,1879052.5,1879053.206,1879053.329,432,7,26,19.89962,146.83814,-3.59356,124.0915,101.14402,0,121.74093,-10.49782
MF,1879075.5,1879075.564,1879075.688,432,8,18,4.50683,133.43787,-1.93393,145.74882,251.86377,0,246.15743,-11.09449
ML,1879098.5,1879098.58,1879098.704,432,9,10,4.89223,158.12222,1.88474,168.31954,257.59639,0,257.34541,-10.36521
EF,1879146.5,1879147.125,1879147.249,432,10,28,17.96524,235.66269,-2.35031,216.90586,63.83777,0,79.89143,-10.10523
EL,1879167.5,1879168.118,1879168.241,432,11,18,17.7891,253.44961,-0.54515,238.23964,61.93696,0,72.9805,-10.53828
MF,1879180.5,1879180.624,1879180.748,432,12,1,5.94698,239.94754,2.90697,250.98989,291.05445,0,289.35414,-11.2883
ML,1879221.5,1879221.639,1879221.763,433,1,11,6.30655,277.68599,-1.36598,292.76739,300.1062,0,289.14805,-10.514
EF,1879254.5,1879255.15,1879255.274,433,2,13,18.56983,337.40703,-0.51113,326.48858,78.80499,0,81.56468,-10.58024
EL,1879279.5,1879280.165,1879280.288,433,3,10,18.91472,1.90886,3.44359,351.26293,94.69307,0,93.12046,-11.07318
MF,1879300.5,1879300.587,1879300.71,433,3,31,5.05062,351.25014,-0.83474,11.2187,275.10445,0,257.76493,-10.09401
ML,1879327.5,1879327.561,1879327.685,433,4,27,4.43447,14.87303,-2.6866,37.25742,265.89107,0,245.64343,-10.11145
EF,1879359.5,1879360.206,1879360.329,433,5,29,19.89956,79.75442,1.85454,68.44361,120.49713,0,125.14588,-10.48617
EL,1879401.5,1879402.213,1879402.336,433,7,10,20.07524,129.17394,-3.49426,108.50592,107.72935,0,125.89421,-10.61554
MF,1879424.5,1879424.554,1879424.678,433,8,2,4.26059,116.57748,-2.64858,129.98264,247.78563,0,239.75935,-11.08923
ML,1879446.5,1879446.57,1879446.693,433,8,24,4.6426,140.95579,1.78262,151.36879,250.35023,0,249.1617,-10.49649
EF,1879494.5,1879495.138,1879495.261,433,10,11,18.26519,219.946,-2.26656,199.52008,69.43564,0,87.40235,-10.13557
EL,1879514.5,1879515.124,1879515.248,433,10,31,17.9498,237.92696,-1.81917,219.69808,63.81525,0,78.98456,-10.38844
MF,1879529.5,1879529.617,1879529.741,433,11,15,5.77246,224.04944,2.31069,234.4221,286.80961,0,285.91165,-10.58658
ML,1879569.5,1879569.638,1879569.761,433,12,25,6.27186,262.08279,-0.95547,275.23523,299.57432,0,291.41972,-10.39801
EF,1879603.5,1879604.141,1879604.265,434,1,28,18.35053,321.49821,-1.00937,310.19881,71.45602,0,75.52966,-10.59609
EL,1879627.5,1879628.153,1879628.277,434,2,21,18.63673,343.89289,3.62969,334.20675,86.36147,0,84.60917,-10.1898
MF,1879642.5,1879642.61,1879642.733,434,3,8,5.60017,333.20719,1.63782,348.50629,280.6554,0,268.91243,-10.00967
ML,1879675.5,1879675.577,1879675.7,434,4,10,4.80782,357.52525,-2.68368,20.66352,274.1311,0,253.09843,-10.22555
EF,1879708.5,1879709.197,1879709.32,434,5,13,19.6914,63.8437,1.69703,52.94431,117.58398,0,120.80527,-10.5538
EL,1879750.5,1879751.213,1879751.336,434,6,24,20.07097,110.43145,-3.26214,92.98454,112.74279,0,127.29938,-10.25117
MF,1879772.5,1879772.548,1879772.671,434,7,16,4.1078,99.33209,-3.44701,113.37818,245.99757,0,235.61442,-10.11186
ML,1879795.5,1879795.562,1879795.685,434,8,8,4.43974,125.32785,1.55161,135.55499,245.09683,0,242.73333,-10.07213
EF,1879839.5,1879840.156,1879840.279,434,9,21,18.70058,200.38552,-1.7665,179.30284,78.41084,0,97.08425,-10.12035
EL,1879860.5,1879861.138,1879861.261,434,10,12,18.26434,221.62942,-2.78999,200.27746,68.17297,0,87.17022,-10.31338
MF,1879879.5,1879879.604,1879879.728,434,10,31,5.46667,207.44378,1.79101,218.92533,280.76634,0,279.9572,-11.59072
ML,1879916.5,1879916.631,1879916.755,434,12,7,6.11056,245.07539,-0.41335,256.62464,296.30263,0,290.85357,-10.20668
EF,1879952.5,1879953.132,1879953.255,435,1,12,18.13019,305.8264,-1.43929,293.7859,65.38442,0,71.16303,-10.67754
EL,1879975.5,1879976.144,1879976.267,435,2,4,18.41778,326.72233,3.44695,316.98889,78.64273,0,77.67403,-10.27513
MF,1879988.5,1879988.624,1879988.747,435,2,17,5.93433,315.80189,2.83691,329.46351,286.2537,0,277.16449,-10.6241
ML,1880025.5,1880025.593,1880025.716,435,3,26,5.18422,343.55315,-2.51464,5.88194,280.59432,0,260.40629,-10.0624
EF,1880057.5,1880058.186,1880058.31,435,4,27,19.43572,47.74519,1.40946,37.38445,112.46249,0,114.52388,-10.25212
EL,1880097.5,1880098.211,1880098.334,435,6,6,20.02788,91.03017,-2.34924,75.59601,115.75269,0,126.9315,-10.96196
MF,1880121.5,1880121.54,1880121.664,435,6,30,3.92925,81.52504,-3.76213,97.82935,246.31515,0,233.00949,-10.21998
ML,1880143.5,1880143.55,1880143.673,435,7,22,4.15446,107.53812,1.06842,118.90715,241.44688,0,236.75908,-10.42348
EF,1880179.5,1880180.18,1880180.303,435,8,27,19.27213,173.59113,-0.40498,154.42039,92.62613,0,109.06155,-10.01622
EL,1880207.5,1880208.153,1880208.277,435,9,24,18.63899,205.18307,-3.22192,182.03921,74.60242,0,95.75403,-10.138
MF,1880228.5,1880228.598,1880228.721,435,10,15,5.30401,191.69749,0.96593,202.50864,274.51978,0,273.52457,-10.80853
ML,1880261.5,1880261.618,1880261.742,435,11,17,5.797,224.99239,0.37857,235.96563,289.39365,0,286.37556,-10.56164
EF,1880300.5,1880301.121,1880301.244,435,12,26,17.86033,288.73123,-1.86254,276.24995,60.66623,0,68.38631,-10.01026
EL,1880323.5,1880324.136,1880324.26,436,1,18,18.23796,310.28206,2.88424,299.61594,71.91182,0,72.72115,-11.01552
MF,1880335.5,1880335.634,1880335.757,436,1,30,6.17238,299.00606,3.46352,311.20846,290.65352,0,284.00058,-10.81566
ML,1880374.5,1880374.607,1880374.731,436,3,9,5.53897,328.36144,-2.31161,349.99069,287.20372,0,267.97372,-10.35289
EF,1880407.5,1880408.18,1880408.303,436,4,11,19.28318,33.60438,1.17189,22.7051,106.73747,0,108.33779,-10.8453
EL,1880444.5,1880445.201,1880445.324,436,5,18,19.77895,70.94593,-1.1791,58.20528,115.52913,0,122.62121,-10.67604
MF,1880470.5,1880470.538,1880470.661,436,6,13,3.86496,63.54076,-3.87409,82.34571,249.23185,0,232.94142,-10.27521
ML,1880491.5,1880491.541,1880491.665,436,7,4,3.95102,89.58411,0.40299,102.37938,240.81633,0,233.31769,-10.40525
EF,1880521.5,1880522.199,1880522.323,436,8,3,19.74412,148.5015,0.79496,131.83511,105.42275,0,118.74294,-10.13993
EL,1880555.5,1880556.17,1880556.293,436,9,6,19.038,189.07507,-3.41607,164.98421,81.90013,0,104.12009,-10.14075
MF,1880577.5,1880577.591,1880577.714,436,9,28,5.13863,175.86678,0.05528,186.22447,267.95702,0,266.2359,-10.21538
ML,1880607.5,1880607.608,1880607.731,436,10,28,5.54525,206.2075,1.0249,216.40862,281.08717,0,279.86433,-10.17951
EF,1880649.5,1880650.116,1880650.239,436,12,9,17.74086,273.66703,-2.09443,259.68167,58.75503,0,68.73062,-10.07005
EL,1880672.5,1880673.126,1880673.249,437,1,1,17.9811,293.73442,2.2803,283.13268,66.71139,0,69.31922,-10.52677
MF,1880683.5,1880683.638,1880683.761,437,1,12,6.26612,282.38253,3.62206,293.80049,293.48821,0,288.65397,-10.965
ML,1880724.5,1880724.621,1880724.744,437,2,22,5.86383,315.06019,-2.105,334.9391,292.27514,0,275.02688,-10.25289
EF,1880756.5,1880757.17,1880757.293,437,3,26,19.0426,17.34757,0.70153,6.94368,99.00473,0,100.31427,-10.3456
EL,1880790.5,1880791.189,1880791.312,437,4,29,19.49378,50.84262,0.41227,39.79932,112.33554,0,115.75531,-10.51471
