Almagest Mercury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
224,4,23,11.45709,224,6,1,4.60172,224,6,10,13.78153,224,6,23,15.06134,224,7,3,10.88885,224,7,13,5.4636,1802986.97738,1803025.69174,1803035.07423,1803048.12756,1803057.9537,1803067.72765,29.60299,29.60298,30.95716,29.60298,94.23096,67.76122,67.67124,67.76122,99.25702,77.00894,76.55175,77.00894,89.87476,89.87476,88.92602,89.87476,84.01842,99.55975,98.26792,99.55975,89.29261,109.1933,107.59312,109.1933,,26.46974,-19.900689999999997
224,8,16,7.51849,224,9,21,8.9698,224,10,4,11.58444,224,10,14,15.40137,224,10,25,22.32455,224,11,7,15.93568,1803101.81327,1803137.87374,1803150.98268,1803161.14172,1803172.43019,1803185.16399,142.7893,142.78929,140.48299,142.78929,198.0048,178.33176,176.0963,178.33176,204.9496,191.2524,189.26716,191.2524,201.26551,201.26551,199.54905,201.26551,196.89097,212.39182,211.04051,212.39182,203.59874,224.9427,224.06999,224.9427,,19.673039999999986,-21.34396000000001
224,12,14,8.2738,225,1,17,2.40902,225,1,26,15.42532,225,2,5,21.53833,225,2,18,10.29487,225,2,27,22.67652,1803221.84474,1803255.60038,1803265.14272,1803275.39743,1803287.92895,1803297.44485,261.09654,261.09654,261.76475,261.09654,315.07073,294.36729,296.21512,294.36729,320.19736,303.77256,305.84747,303.77256,313.87997,313.87996,316.13262,313.87996,305.1234,326.23147,328.60214,326.23147,310.22948,335.61068,337.99645,335.61068,,20.70344,-25.38119999999998
225,4,6,19.55841,225,5,14,21.58897,225,5,24,8.7526,225,6,6,0.14886,225,6,16,4.20272,225,6,25,17.45593,1803335.31493,1803373.39954,1803382.86469,1803395.5062,1803405.67511,1803415.22733,12.93677,12.93677,14.78518,12.93677,76.11672,50.4743,51.06969,50.4743,81.19506,59.80349,60.03146,59.80349,72.26341,72.26341,71.99387,72.26341,66.00862,82.28624,81.62368,82.28624,71.14515,91.70124,90.68568,91.70124,,25.64242,-20.556089999999998
225,7,29,12.77655,225,9,4,1.73255,225,9,16,22.69605,225,9,27,23.75757,225,10,8,8.29903,225,10,21,10.65926,1803449.03236,1803485.57219,1803498.44567,1803509.4899,1803519.84579,1803532.94414,125.02068,125.02067,123.0069,125.02067,182.00505,161.03562,158.65119,161.03562,188.79172,173.72417,171.42776,173.72417,184.60976,184.60976,182.48159,184.60976,180.84403,194.81689,192.92025,194.81689,187.77128,207.72708,206.21494,207.72708,,20.969430000000017,-19.95580000000001
225,11,26,14.75775,225,12,30,14.96367,226,1,9,7.51566,226,1,19,5.32104,226,2,1,4.37086,226,2,10,13.34145,1803569.11491,1803603.12349,1803612.81315,1803622.72171,1803635.68212,1803645.05589,243.37827,243.37827,243.28556,243.37827,296.96742,276.89832,278.18733,276.89832,302.19092,286.4488,288.06348,286.4488,296.21504,296.21503,298.11192,296.21503,286.89634,308.98926,311.16481,308.98926,291.9186,318.22838,320.53525,318.22838,,20.06909999999999,-26.30977999999999
226,3,21,3.82837,226,4,27,6.6259,226,5,6,23.48054,226,5,19,4.20685,226,5,29,16.60644,226,6,8,6.60024,1803683.65952,1803720.77608,1803730.47836,1803742.67529,1803753.19194,1803762.77501,356.27748,356.27748,358.47613,356.27748,57.39355,32.86087,34.105,32.86087,62.59736,42.42378,43.3253,42.42378,54.44551,54.4455,54.8857,54.4455,48.01499,64.81108,64.83908,64.81108,53.14748,74.2565,73.90788,74.2565,,24.53268,-21.10902
226,7,11,23.22528,226,8,18,2.58531,226,8,30,6.9457,226,9,11,7.60089,226,9,20,23.88161,226,10,3,22.4109,1803796.46772,1803833.60772,1803845.7894,1803857.8167,1803867.49507,1803880.43379,107.46522,107.46522,105.91756,107.46522,166.63777,144.07172,141.75226,144.07172,173.05544,156.07841,153.6916,156.07841,167.93295,167.93295,165.58174,167.93295,164.34193,177.47228,175.22429,177.47228,171.23736,190.22514,188.21588,190.22514,,22.56604999999999,-18.987780000000015
226,11,8,16.63824,226,12,13,1.17819,226,12,23,4.10654,227,1,1,18.50482,227,1,15,1.52682,227,1,24,13.14703,1803916.19326,1803950.54909,1803960.67111,1803970.27103,1803983.56362,1803993.04779,225.47094,225.47094,224.61959,225.47094,278.72173,259.33326,259.92764,259.33326,284.19577,269.30987,270.3113,269.30987,278.7719,278.7719,280.12824,278.7719,269.43544,291.87354,293.65187,291.87354,274.50364,301.22148,303.24046,301.22148,,19.388469999999984,-26.717839999999967
227,3,4,10.90924,227,4,9,11.0581,227,4,19,9.63344,227,5,1,4.22369,227,5,12,0.49522,227,5,21,18.98235,1804031.95455,1804067.96075,1804077.90139,1804089.67599,1804100.52063,1804110.29093,339.56935,339.56935,341.94233,339.56935,38.51227,15.05833,16.85104,15.05833,43.83085,24.85618,26.36352,24.85618,36.46164,36.46163,37.57995,36.46163,29.98452,47.1505,47.87385,47.1505,35.20309,56.78045,57.12848,56.78045,,23.453940000000003,-21.57736
227,6,24,15.14227,227,8,1,10.63497,227,8,12,17.37984,227,8,25,13.59119,227,9,3,21.60806,227,9,16,5.35571,1804144.13093,1804181.94312,1804193.22416,1804206.0663,1804215.40034,1804227.72315,90.13435,90.13435,89.17606,90.13435,151.62529,127.40338,125.33904,127.40338,157.58309,138.52237,136.26785,138.52237,151.18004,151.18003,148.80835,151.18003,147.39614,160.37999,157.99422,160.37999,154.0136,172.52579,170.21604,172.52579,,24.22191000000001,-18.512190000000004
227,10,21,15.16205,227,11,25,9.1062,227,12,6,4.26964,227,12,15,13.08801,227,12,28,23.35998,228,1,7,20.84856,1804263.13175,1804297.87942,1804308.6779,1804318.04533,1804331.47333,1804341.36869,207.42576,207.42576,205.9036,207.42576,260.4775,241.67429,241.50761,241.67429,266.31753,252.31765,252.6128,252.31765,261.55053,261.55052,262.23762,261.55052,252.85485,274.78563,275.99687,274.78563,258.12567,284.53884,286.09204,284.53884,,18.803210000000007,-26.41316999999998
228,2,15,15.49292,228,3,21,14.90885,228,3,31,15.78337,228,4,12,1.67139,228,4,23,5.28732,228,5,3,4.57955,1804380.14554,1804415.1212,1804425.15764,1804436.56964,1804447.72031,1804457.69081,322.75867,322.75867,325.10741,322.75867,19.82604,357.23192,359.415,357.23192,25.18522,7.12419,9.113,7.12419,18.37227,18.37226,20.07345,18.37226,11.79894,29.36275,30.72488,29.36275,17.1197,39.19003,40.21036,39.19003,,22.594119999999975,-22.07033
228,6,6,12.26587,228,7,14,22.361,228,7,25,8.92413,228,8,7,16.46997,228,8,16,22.97861,228,8,28,10.55306,1804492.01108,1804530.43171,1804540.87184,1804554.18625,1804563.45744,1804574.93971,73.0173,73.01729,72.7178,73.01729,136.52248,110.88602,109.23569,110.88602,142.06273,121.17618,119.25083,121.17618,134.29934,134.29934,132.10788,134.29934,130.04606,143.43735,141.12426,143.43735,136.2433,154.75468,152.37025,154.75468,,25.63646,-18.511380000000003
228,10,2,11.98499,228,11,6,14.9154,228,11,18,6.20547,228,11,27,12.5744,228,12,10,18.78971,228,12,21,8.55389,1804609.99937,1804645.12148,1804656.75856,1804666.02393,1804679.2829,1804689.85641,189.31073,189.31072,187.28066,189.31072,242.40855,223.9283,223.01482,223.9283,248.68543,235.39823,234.96112,235.39823,244.5305,244.5305,244.48787,244.5305,236.99799,257.59901,258.12017,257.59901,242.60293,268.02063,268.97109,268.02063,,18.480249999999984,-25.417699999999996
229,1,28,16.39197,229,3,3,21.40655,229,3,13,20.01569,229,3,24,22.34033,229,4,5,9.65986,229,4,15,10.45009,1804728.183,1804762.39194,1804772.33399,1804783.43085,1804794.90249,1804804.93542,305.79667,305.79667,307.91284,305.79667,1.48928,339.51421,341.88744,339.51421,6.79521,349.31344,351.60779,349.31344,0.25091,0.2509,2.38097,0.2509,353.36109,11.55776,13.44113,11.55776,358.71941,21.44657,23.05818,21.44657,,21.975070000000017,-22.727160000000026
229,5,20,13.89404,229,6,28,9.848,229,7,8,4.99418,229,7,21,15.14447,229,7,31,0.77223,229,8,10,16.71593,1804840.07892,1804878.91033,1804888.70809,1804902.13102,1804911.53218,1804922.1965,56.08524,56.08524,56.46077,56.08524,120.87954,94.35885,93.2477,94.35885,126.0998,104.01586,102.5768,104.01586,117.24599,117.24598,115.41933,117.24598,112.36183,126.51209,124.46628,126.51209,118.13101,137.02322,134.78976,137.02322,,26.520690000000002,-18.892210000000006
229,9,14,8.97546,229,10,19,20.22816,229,11,1,7.16337,229,11,10,16.08838,229,11,23,9.37972,229,12,4,20.09543,1804956.87398,1804992.34284,1805004.79847,1805014.17035,1805026.89082,1805038.33731,171.20257,171.20257,168.87929,171.20257,224.72204,206.16193,204.59825,206.16193,231.40276,218.43864,217.31041,218.43864,227.67589,227.67589,226.91455,227.67589,221.51414,240.21364,239.98369,240.21364,227.55771,251.4957,251.75536,251.4957,,18.56010999999998,-23.937990000000013
230,1,11,12.63574,230,2,14,7.66897,230,2,24,1.18382,230,3,6,20.11816,230,3,18,16.41829,230,3,28,14.16707,1805076.02649,1805109.81954,1805119.54933,1805130.33826,1805142.1841,1805152.09029,288.64349,288.64349,290.32637,288.64349,343.44789,321.95111,324.29348,321.95111,348.64595,331.54113,333.92823,331.54113,342.17509,342.17508,344.53353,342.17508,334.67959,353.85076,356.08636,353.85076,339.98291,3.61466,5.67908,3.61466,,21.496779999999944,-23.63175000000001
230,5,3,19.00983,230,6,11,16.18648,230,6,21,2.91762,230,7,4,8.79712,230,7,14,0.41267,230,7,24,1.03827,1805188.29208,1805227.17444,1805236.62157,1805249.86655,1805259.51719,1805269.54326,39.29641,39.29641,40.31287,39.29641,104.31496,77.62024,77.13905,77.62024,109.36762,86.93166,86.0924,86.93166,99.98639,99.98638,98.68014,99.98638,94.45339,109.4984,107.88909,109.4984,99.87396,119.38044,117.49917,119.38044,,26.694720000000004,-19.506479999999996
230,8,27,7.98138,230,10,2,3.8073,230,10,15,3.92846,230,10,24,22.50073,230,11,5,19.10647,230,11,18,2.94824,1805303.83256,1805339.65864,1805352.66369,1805362.43753,1805374.2961,1805386.62284,153.17719,153.17718,150.79725,153.17718,207.61244,188.48863,186.44034,188.48863,214.53315,201.30687,199.59165,201.30687,210.94032,210.94031,209.53784,210.94031,206.01375,222.62854,221.66328,222.62854,212.50649,234.77821,234.31465,234.77821,,19.12380999999999,-22.271719999999988
230,12,25,3.59125,231,1,27,20.25469,231,2,6,9.83188,231,2,16,20.75391,231,3,1,3.35684,231,3,10,19.10493,1805423.64964,1805457.34395,1805466.90966,1805477.36475,1805489.63987,1805499.29604,271.27313,271.27312,272.35106,271.27312,325.50282,304.48342,306.57314,304.48342,330.62969,313.91173,316.16483,313.91173,324.21664,324.21663,326.57565,324.21663,315.91804,336.31542,338.69974,336.31542,321.09854,345.83289,348.16289,345.83289,,21.019399999999962,-24.734350000000006
231,4,17,2.39813,231,5,25,14.46667,231,6,3,23.65847,231,6,16,21.01117,231,6,26,20.27311,231,7,6,11.59781,1805536.59992,1805575.10278,1805584.48577,1805597.37547,1805607.34471,1805616.98324,22.60091,22.60091,24.17779,22.60091,86.72596,60.55068,60.74888,60.55068,91.75549,69.79889,69.62752,69.79889,82.50343,82.50343,81.83252,82.50343,76.45024,92.32947,91.29113,92.32947,81.64195,101.82955,100.46179,101.82955,,26.17528,-20.187600000000003
231,8,9,10.59869,231,9,14,16.59115,231,9,27,18.38066,231,10,8,6.53357,231,10,19,3.49559,231,11,1,2.38475,1805650.94161,1805687.1913,1805700.26586,1805710.77223,1805721.64565,1805734.59936,135.30012,135.30011,133.09267,135.30011,191.20317,171.02908,168.70413,171.02908,198.11177,183.91583,181.77445,183.91583,194.27129,194.27128,192.36056,194.27128,190.21006,204.98851,203.38703,204.98851,197.04309,217.75615,216.60198,217.75615,,20.174090000000007,-20.713059999999984
231,12,7,13.08655,232,1,10,9.43729,232,1,19,23.06618,232,1,30,1.64429,232,2,11,18.92675,232,2,21,5.30817,1805771.04527,1805804.89322,1805814.46109,1805824.56851,1805837.28861,1805846.72117,253.67852,253.67852,254.03226,253.67852,307.48681,287.04025,288.67357,287.04025,312.63423,296.47068,298.37419,296.47068,306.43292,306.43291,308.56147,306.43291,297.3883,318.97029,321.28504,318.97029,302.44848,328.26736,330.64677,328.26736,,20.446559999999977,-25.81887999999998
232,3,30,10.73749,232,5,7,3.67962,232,5,16,17.00102,232,5,29,3.88202,232,6,8,11.46182,232,6,18,0.49619,1805884.9474,1805922.65332,1805932.20838,1805944.66175,1805954.97758,1805964.52067,5.94447,5.94447,7.95949,5.94447,68.29555,43.10876,43.98477,43.10876,73.42284,52.52656,53.04202,52.52656,64.80104,64.80104,64.82945,64.80104,58.44725,74.96869,74.5919,74.96869,63.57029,84.3747,83.63216,84.3747,,25.18679000000001,-20.804410000000004
232,7,21,17.9859,232,8,27,12.86692,232,9,9,3.68616,232,9,20,14.83868,232,9,30,15.53851,232,10,13,17.87119,1805998.24941,1806035.03612,1806047.65359,1806059.11828,1806069.14744,1806082.24463,117.61894,117.61893,115.78257,117.61893,175.49868,153.87721,151.49506,153.87721,182.1423,166.31343,163.9513,166.31343,177.61344,177.61344,175.36747,177.61344,173.97173,187.49853,185.42888,187.49853,180.91974,200.40759,198.66574,200.40759,,21.621470000000016,-19.48785000000001
232,11,18,17.49976,232,12,22,20.97895,233,1,1,17.17595,233,1,11,11.68066,233,1,24,14.47427,233,2,2,23.95617,1806118.22916,1806152.37412,1806162.21566,1806171.98669,1806185.10309,1806194.49817,235.8752,235.8752,235.45848,235.8752,289.30904,269.52969,270.53975,269.52969,294.62386,279.22986,280.60242,279.22986,288.86054,288.86053,290.55001,288.86053,279.45561,301.78851,303.8203,301.78851,284.48676,311.04864,313.25871,311.04864,,19.779349999999965,-26.561879999999974
233,3,13,18.66779,233,4,19,10.31013,233,4,29,5.78136,233,5,11,6.07562,233,5,21,21.90934,233,5,31,13.40475,1806233.27782,1806269.92959,1806279.74089,1806291.75315,1806302.41289,1806312.05853,349.27123,349.27123,351.56605,349.27123,49.45349,25.3965,26.88686,25.3965,54.7103,35.06686,36.23441,35.06686,46.90658,46.90657,47.63924,46.90657,40.44985,57.41319,57.73615,57.41319,45.60717,66.92027,66.86391,66.92027,,24.056990000000003,-21.3131
233,7,4,6.75128,233,8,10,16.8847,233,8,22,12.2692,233,9,3,22.05707,233,9,13,9.90157,233,9,26,3.1943,1806345.7813,1806383.20353,1806395.01122,1806407.41904,1806416.91257,1806429.6331,100.15863,100.15863,98.84658,100.15863,160.32056,137.04329,134.80954,137.04329,166.54637,148.68137,146.324,148.68137,160.91097,160.91096,158.52625,160.91096,157.27821,170.26811,167.93605,170.26811,164.0807,182.80591,180.64409,182.80591,,23.277269999999987,-18.725210000000004
233,10,31,17.77789,233,12,5,6.29012,233,12,15,15.46243,233,12,25,3.18402,234,1,7,12.2511,234,1,17,3.33234,1806465.24075,1806499.76209,1806510.14427,1806519.63267,1806533.01046,1806542.63885,217.90207,217.90207,216.75343,217.90207,271.04656,251.92752,252.20583,251.92752,276.66254,262.16056,262.87297,262.16056,271.51267,271.51266,272.59984,271.51266,262.36975,284.69829,286.25669,284.69829,267.50885,294.18837,296.03134,294.18837,,19.119040000000012,-26.679520000000025
234,2,25,0.84485,234,4,1,13.95585,234,4,11,14.07441,234,4,23,4.80084,234,5,4,4.20706,234,5,14,0.95094,1806581.5352,1806617.08149,1806627.08643,1806638.70004,1806649.67529,1806659.53962,332.52599,332.52599,334.91387,332.52599,30.61961,7.56166,9.54055,7.56166,35.96795,17.42289,19.15084,17.42289,28.86967,28.86966,30.24807,28.86966,22.36906,39.68726,40.6895,39.68726,27.6349,49.40989,50.04647,49.40989,,23.05795,-21.77499
234,6,17,0.93512,234,7,25,2.91078,234,8,5,0.74485,234,8,18,2.87494,234,8,27,9.54391,234,9,8,9.02192,1806693.53896,1806731.62128,1806742.53104,1806755.61979,1806764.89766,1806776.87591,82.92085,82.92084,82.2339,82.92084,145.32502,120.45612,118.54824,120.45612,151.09938,131.20916,129.07105,131.20916,144.1099,144.1099,141.79007,144.1099,140.15485,153.2545,150.8743,153.2545,146.60296,165.06068,162.6914,165.06068,,24.868899999999996,-18.457719999999995
234,10,13,15.36127,234,11,17,13.23942,234,11,28,16.63422,234,12,7,23.93079,234,12,21,9.49573,234,12,31,13.05072,1806812.14005,1806847.05164,1806858.19309,1806867.49712,1806880.89566,1806891.04378,199.81827,199.81826,198.05922,199.81826,252.85346,234.22836,233.74139,234.22836,258.87356,245.20976,245.19666,245.20976,254.38014,254.38014,254.764,254.38014,246.12931,267.58621,268.51937,267.58621,251.5216,277.58856,278.90255,277.58856,,18.625100000000003,-26.066959999999966
235,2,8,4.00195,235,3,14,18.64055,235,3,24,19.09311,235,4,5,1.68896,235,4,16,8.45765,235,4,26,8.90144,1806929.66675,1806964.27669,1806974.29555,1806985.57037,1806996.8524,1807006.87089,315.65672,315.65672,317.93317,315.65672,12.0757,349.7695,352.05856,349.7695,17.42368,359.64444,1.78561,359.64444,10.75731,10.7573,12.6605,10.7573,4.08393,21.87727,23.476,21.87727,9.43025,31.75185,33.03386,31.75185,,22.30619999999999,-22.321600000000004
235,5,31,0.07452,235,7,8,15.22547,235,7,18,18.44061,235,8,1,4.09222,235,8,10,11.43943,235,8,21,14.40306,1807041.50311,1807080.13439,1807090.26836,1807103.67051,1807112.97664,1807124.10013,65.88658,65.88658,65.87156,65.88658,130.05297,103.96294,102.52558,103.96294,135.43954,113.95133,112.21357,113.95133,127.16097,127.16096,125.10162,127.16096,122.65228,136.33342,134.11014,136.33342,128.6633,147.29712,144.94958,147.29712,,26.090029999999985,-18.633820000000014
235,9,25,12.02289,235,10,30,18.49658,235,11,11,18.52869,235,11,21,1.24841,235,12,4,3.08252,235,12,15,1.4302,1807159.00095,1807194.27069,1807206.27203,1807215.55202,1807228.62844,1807239.55959,181.69661,181.6966,179.51522,181.6966,234.91831,216.4597,215.25678,216.4597,241.37934,228.28864,227.55254,228.28864,237.43533,237.43533,237.08552,237.43533,230.47944,250.32391,250.53288,250.32391,236.26465,261.09804,261.7663,261.09804,,18.458609999999993,-24.833390000000037
236,1,22,3.02985,236,2,25,2.76128,236,3,5,23.3668,236,3,16,22.60016,236,3,28,13.52413,236,4,7,13.58709,1807277.62624,1807311.61505,1807321.47362,1807332.44167,1807344.06351,1807354.06613,298.61788,298.61787,300.57537,298.61787,353.8818,332.11844,334.50609,332.11844,359.14465,341.83539,344.19601,341.83539,352.6459,352.64589,354.89843,352.64589,345.53341,4.10078,6.15516,4.10078,350.8803,13.95972,15.78156,13.95972,,21.763359999999977,-23.079420000000027
236,5,13,3.31897,236,6,21,0.87039,236,6,30,15.7052,236,7,14,0.71796,236,7,23,12.54056,236,8,2,21.41535,1807389.63829,1807428.53627,1807438.15438,1807451.52991,1807461.02252,1807471.39231,49.0209,49.0209,49.67248,49.0209,114.04546,87.36012,86.50479,87.36012,119.18072,96.84007,95.64162,96.84007,110.02347,110.02347,108.39853,110.02347,104.85756,119.37972,117.49847,119.37972,110.46673,129.60054,127.49255,129.60054,,26.68534000000001,-19.133809999999997
236,9,6,9.65149,236,10,12,0.42779,236,10,24,18.08873,236,11,3,6.13934,236,11,15,15.40645,236,11,27,11.2526,1807505.90215,1807541.51782,1807554.2537,1807563.75581,1807576.14194,1807587.96886,163.61466,163.61466,161.23857,163.61466,217.45655,198.71873,196.92814,198.71873,224.26595,211.27165,209.88077,211.27165,220.63727,220.63726,219.59377,220.63726,215.03271,232.84547,232.29986,232.84547,221.26594,244.5025,244.45865,244.5025,,18.73782,-23.236559999999997
237,1,3,21.08551,237,2,6,14.33899,237,2,16,5.76344,237,2,26,21.39166,237,3,10,21.94851,237,3,20,17.34572,1807625.37856,1807659.09746,1807668.74014,1807679.39132,1807691.41452,1807701.22274,281.37483,281.37483,282.82203,281.37483,335.91109,314.60936,316.87206,314.60936,341.06737,324.11353,326.47187,324.11353,334.61171,334.61171,336.99892,334.61171,326.78844,346.4622,348.78636,346.4622,332.0458,356.12952,358.33054,356.12952,,21.30173000000002,-24.083720000000028
237,4,26,9.55426,237,6,4,4.09051,237,6,13,13.49599,237,6,26,16.08893,237,7,6,10.74604,237,7,16,6.68333,1807737.89809,1807776.67044,1807786.06233,1807799.17037,1807808.94775,1807818.77847,32.27805,32.27805,33.54214,32.27805,97.04379,70.49344,70.29437,70.49344,102.07315,79.75042,79.18602,79.75042,92.67017,92.67017,91.61951,92.67017,86.8937,102.3071,100.9236,102.3071,92.20054,111.9966,110.31408,111.9966,,26.550349999999995,-19.796059999999997
237,8,19,10.01495,237,9,24,9.95426,237,10,7,12.25473,237,10,17,13.40002,237,10,28,23.96749,237,11,10,15.2369,1807852.91729,1807888.91476,1807902.01061,1807912.05833,1807923.49865,1807936.13487,145.64503,145.64502,143.31097,145.64502,200.63786,181.1254,178.93427,181.1254,207.5833,194.03314,192.11632,194.03314,203.93654,203.93652,202.30178,203.93652,199.42971,215.2125,213.96333,215.2125,206.08434,227.66721,226.9055,227.66721,,19.512459999999976,-21.582870000000014
237,12,17,9.71741,238,1,20,3.30183,238,1,29,16.28279,238,2,8,23.68671,238,2,21,10.80156,238,3,3,0.03116,1807972.90489,1808006.63758,1808016.17845,1808026.48695,1808038.95007,1808048.5013,263.90904,263.90904,264.69348,263.90904,317.9479,297.15716,299.07825,297.15716,323.07059,306.56098,308.69201,306.56098,316.72141,316.7214,319.01102,316.7214,308.08068,329.00549,331.38732,329.00549,313.20569,338.41952,340.79738,338.41952,,20.790740000000028,-25.213829999999973
238,4,9,17.51056,238,5,17,22.45403,238,5,27,8.99755,238,6,9,1.99402,238,6,19,4.76492,238,6,28,18.41882,1808086.22961,1808124.43558,1808133.8749,1808146.58308,1808156.69854,1808166.26745,15.60588,15.60587,17.38383,15.60587,79.05823,53.26303,53.74967,53.26303,84.12216,62.56675,62.68448,62.56675,75.0924,75.09239,74.71072,75.09239,68.88328,85.06254,84.29384,85.06254,74.03217,94.494,93.37804,94.494,,25.795199999999994,-20.461830000000006
238,8,1,14.54279,238,9,7,1.54559,238,9,20,0.19835,238,9,30,21.71484,238,10,11,9.3795,238,10,24,11.18065,1808200.10595,1808236.5644,1808249.50826,1808260.40479,1808270.89081,1808283.96586,127.84642,127.84641,125.77304,127.84641,184.52887,163.78115,161.40577,163.78115,191.35607,176.53908,174.27809,176.53908,187.27908,187.27907,185.20479,187.27907,183.4497,197.61447,195.79294,197.61447,190.35841,210.5017,209.08396,210.5017,,20.747720000000015,-20.143290000000007
238,11,29,16.97919,239,1,2,16.03921,239,1,12,7.64517,239,1,22,6.68188,239,2,4,4.2642,239,2,13,13.39858,1808320.20747,1808354.1683,1808363.81855,1808373.77841,1808386.67767,1808396.05827,246.22271,246.22271,246.25364,246.22271,299.86712,279.6957,281.08466,279.6957,305.06709,289.20733,290.9073,289.20733,299.02413,299.02412,300.9915,299.02412,289.76191,311.73809,313.95906,311.73809,294.78924,320.98394,323.31805,320.98394,,20.171420000000012,-26.19470000000001
239,3,24,1.84296,239,4,30,8.59376,239,5,10,0.42018,239,5,22,6.76813,239,6,1,17.92371,239,6,11,7.46445,1808434.57679,1808471.85807,1808481.51751,1808493.78201,1808504.24682,1808513.81102,358.94915,358.94915,1.10277,358.94915,60.40148,35.6949,36.84035,35.6949,65.58236,45.21557,46.01245,45.21557,57.30391,57.3039,57.63119,57.3039,50.88816,67.61839,67.53411,67.61839,56.01328,77.0452,76.58658,77.0452,,24.706580000000002,-21.031919999999992
239,7,15,0.16846,239,8,21,1.1734,239,9,2,8.54648,239,9,14,5.72406,239,9,23,23.96377,239,10,6,23.90481,1808547.50702,1808584.54889,1808596.8561,1808608.7385,1808618.49849,1808631.49603,110.25717,110.25716,108.62532,110.25716,169.07897,146.76694,144.42352,146.76694,175.5619,158.89736,156.50971,158.89736,170.60908,170.60907,168.28015,170.60907,167.0172,180.22886,178.02291,180.22886,173.93553,193.0397,191.09787,193.0397,,22.312029999999993,-19.10417000000001
239,11,11,19.49304,239,12,16,2.66305,239,12,26,3.59014,240,1,4,19.02905,240,1,18,1.07721,240,1,27,11.8007,1808667.31221,1808701.61096,1808711.64959,1808721.29288,1808734.54488,1808743.9917,228.34139,228.34139,227.60746,228.34139,281.63756,262.14745,262.85931,262.14745,287.06485,272.04187,273.14939,272.04187,281.54665,281.54664,282.99973,281.54664,272.1703,294.60828,296.46263,294.60828,277.22016,303.91939,305.99739,303.91939,,19.490110000000016,-26.69923
240,3,6,9.19135,240,4,11,13.40659,240,4,21,11.2859,240,5,3,7.31616,240,5,14,2.43404,240,5,23,20.13885,1808782.88297,1808819.05861,1808828.97025,1808840.80484,1808851.60142,1808861.33912,342.25201,342.25201,344.60996,342.25201,41.51487,17.90799,19.62232,17.90799,46.81956,27.67725,29.09463,27.67725,39.34185,39.34184,40.35665,39.34184,32.87017,49.98333,50.59774,49.98333,38.0733,59.58115,59.81798,59.58115,,23.60688,-21.507849999999998
240,6,26,15.25671,240,8,3,8.25145,240,8,14,18.38161,240,8,27,12.08075,240,9,5,20.87016,240,9,18,7.32672,1808895.1357,1808932.84381,1808944.2659,1808957.00336,1808966.36959,1808978.80528,92.89226,92.89225,91.8336,92.89225,154.03614,130.0587,127.94197,130.0587,160.06593,141.31672,139.02691,141.31672,153.87121,153.87121,151.48908,153.87121,150.13703,163.10289,160.72476,163.10289,156.80733,175.35995,173.08342,175.35995,,23.97744,-18.55261999999999
240,10,23,18.42938,240,11,27,11.01547,240,12,8,3.30336,240,12,17,12.81061,240,12,30,22.99839,241,1,9,18.52266,1809014.26789,1809048.95898,1809059.63764,1809069.03378,1809082.45827,1809092.27178,210.31315,210.31315,208.88887,210.31315,263.38541,244.50591,244.4622,244.50591,269.16032,255.03117,255.44293,255.03117,264.29234,264.29233,265.09246,264.29233,255.45923,277.52399,278.83565,277.52399,260.6893,287.19653,288.83474,287.19653,,18.87949999999998,-26.507229999999993
241,2,17,14.23608,241,3,24,17.03336,241,4,3,17.91162,241,4,15,5.04529,241,4,26,7.5368,241,5,6,6.21386,1809131.09317,1809166.20972,1809176.24632,1809187.71022,1809198.81403,1809208.75891,325.46026,325.46026,327.82682,325.46026,22.78076,0.07238,2.20574,0.07238,28.14271,9.9648,11.88729,9.9648,21.26403,21.26403,22.88108,21.26403,14.71613,32.20834,33.47481,32.20834,20.02247,42.01036,42.92721,42.01036,,22.708380000000002,-21.98789
241,6,9,11.6228,241,7,17,19.72082,241,7,28,9.10298,241,8,10,15.5094,241,8,19,21.89649,241,8,31,12.61149,1809242.98428,1809281.3217,1809291.87929,1809305.14622,1809314.41235,1809326.02548,75.7441,75.74409,75.33669,75.74409,138.97954,113.5308,111.80477,113.5308,144.57781,123.93674,121.94705,123.93674,137.0131,137.01309,134.77978,137.01309,132.84498,146.14612,143.80777,146.14612,139.10864,157.59242,155.20444,157.59242,,25.448739999999987,-18.483779999999996
