Mars,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
CS,1796980.752,207,11,13,6.04194,43.10673,1.05839,230.31281,110.27402,-0.5667,287.36158,-6.11081
EL,1797253.326,208,8,11,19.83109,158.93081,0.8277,137.88239,100.9646,-0.5667,117.8662,-13.35237
MF,1797375.739,208,12,12,5.73866,245.17208,-0.37417,260.64991,295.27827,-0.5667,288.69819,-14.61602
AR,1797737.228,209,12,8,17.48033,87.81977,3.33468,256.81672,237.54981,-0.5667,66.82771,-6.2365
CS,1797752.771,209,12,24,6.50757,81.70609,3.67751,272.66991,122.56327,-0.5667,293.60127,-6.75389
EL,1798024.29,210,9,21,18.96425,199.53127,0.04078,177.68856,81.36289,-0.5667,99.32436,-13.23732
MF,1798226.687,211,4,12,4.49711,354.32348,-1.01447,20.67495,273.40484,-0.5667,250.80385,-14.57287
AR,1798502.245,212,1,12,17.887,122.10557,4.47544,291.9567,240.92335,-0.5667,68.79516,-7.25389
CS,1798519.772,212,1,30,6.53634,115.28994,4.51541,309.64335,120.89177,-0.5667,287.38867,-6.08748
EL,1798836.254,212,12,11,18.08728,275.91292,-1.06194,260.18242,61.26941,-0.5667,70.62306,-13.32253
MF,1799004.652,213,5,29,3.63958,43.52426,-0.14941,66.10422,250.94518,-0.5667,233.04242,-14.58978
AR,1799268.264,214,2,16,18.32657,156.05485,4.24163,327.64303,254.02519,-0.5667,79.68565,-6.96497
CS,1799286.748,214,3,7,5.94699,149.06053,3.9091,345.93483,108.65092,-0.5667,272.73737,-6.30955
EL,1799648.291,215,3,3,18.99083,355.27245,-0.58714,342.28965,87.49715,-0.5667,89.83474,-13.35463
MF,1799766.649,215,6,30,3.5831,77.95624,0.60026,96.13563,241.55572,-0.5667,230.03915,-14.75382
AR,1800039.281,216,3,28,18.74699,195.38127,2.23018,7.48755,274.40197,-0.5667,97.7664,-6.91558
CS,1800055.713,216,4,14,5.11736,189.49371,1.56664,23.38783,87.58556,-0.5667,255.32898,-6.19852
EL,1800432.316,217,4,25,19.58428,47.58544,0.40104,34.31126,111.10553,-0.5667,114.5996,-13.38802
MF,1800526.664,217,7,29,3.94619,109.29172,1.06454,124.47705,242.0353,-0.5667,236.09023,-14.60797
AR,1800827.305,218,5,25,19.32578,248.83929,-3.02889,62.73041,299.19647,-0.5667,119.0868,-6.24841
CS,1800837.68,218,6,5,4.3231,245.76253,-3.66267,72.60727,60.68294,-0.5667,238.39798,-6.84975
EL,1801201.336,219,6,3,20.07292,85.63985,1.00486,71.10334,119.52638,-0.5667,126.78796,-13.2376
MF,1801289.685,219,8,31,4.42913,142.00763,1.17379,156.14469,251.52647,-0.5667,249.28076,-14.57657
AR,1801640.297,220,8,15,19.13729,324.32804,-6.43569,141.83863,292.71202,-0.5667,110.87306,-6.08304
CS,1801646.709,220,8,22,5.00742,322.52174,-6.2045,148.09663,66.81246,-0.5667,251.55042,-6.29539
EL,1801961.344,221,7,2,20.24965,116.43384,1.18978,99.24381,116.64897,-0.5667,128.31632,-13.3467
MF,1802056.703,221,10,6,4.87154,178.22227,0.85031,192.42668,267.91102,-0.5667,266.83684,-14.75635
AR,1802429.248,222,10,13,17.96201,29.27021,-1.23076,199.764,257.73318,-0.5667,84.58508,-6.14789
CS,1802441.738,222,10,26,5.7155,24.69471,-0.57343,212.37893,101.03412,-0.5667,280.24455,-7.0984
EL,1802720.334,223,7,31,20.01731,146.62581,1.00305,126.62295,106.43584,-0.5667,122.03721,-13.30572
MF,1802830.726,223,11,19,5.43588,221.99929,0.0642,236.51758,287.873,-0.5667,284.26026,-14.63899
AR,1803201.23,224,11,23,17.50972,73.80934,2.45248,241.87826,239.85412,-0.5667,69.71957,-6.59911
CS,1803216.763,224,12,9,6.3228,67.73016,2.9266,257.73435,119.63711,-0.5667,292.6846,-7.20899
EL,1803485.306,225,9,3,19.35301,182.10609,0.4041,160.25232,89.78794,-0.5667,107.7776,-13.22268
MF,1803659.729,226,2,25,5.49612,312.90111,-1.13467,336.14096,291.03813,-0.5667,272.22718,-14.54709
AR,1803968.236,226,12,30,17.65932,109.11094,4.21044,279.12327,238.20106,-0.5667,66.51899,-6.38869
CS,1803984.775,227,1,16,6.59014,102.63595,4.36402,295.90251,122.96815,-0.5667,290.88046,-6.44481
EL,1804276.258,227,11,3,18.20055,239.88633,-0.69107,220.80109,65.61211,-0.5667,80.05531,-13.21549
MF,1804468.66,228,5,14,3.83223,27.74023,-0.49256,52.18064,257.56975,-0.5667,237.29007,-14.55268
AR,1804733.256,229,2,2,18.13935,142.6486,4.50516,314.01783,248.03693,-0.5667,74.4519,-6.75843
CS,1804751.758,229,2,21,6.18542,135.57532,4.30634,332.47524,114.45848,-0.5667,278.535,-6.5808
EL,1805100.279,230,2,4,18.68537,328.97166,-0.94076,315.80288,75.31548,-0.5667,78.8704,-13.29015
MF,1805233.648,230,6,18,3.54432,65.32063,0.33735,85.05124,243.9737,-0.5667,230.03426,-14.69334
AR,1805501.274,231,3,12,18.57872,179.18399,3.28233,351.24436,265.7566,-0.5667,90.06067,-6.86966
CS,1805518.728,231,3,30,5.46687,172.74045,2.74416,8.28431,96.69117,-0.5667,262.36717,-6.10364
EL,1805892.307,232,4,6,19.36419,29.48447,0.04506,16.35763,103.76041,-0.5667,106.31079,-13.44834
MF,1805993.657,232,7,17,3.77863,97.19744,0.92148,113.26995,240.73536,-0.5667,232.83914,-14.64582
AR,1806280.295,233,4,29,19.07026,225.68535,-0.4758,38.2451,289.80058,-0.5667,111.34946,-6.7267
CS,1806293.69,233,5,13,4.56746,221.3078,-1.23772,51.05191,70.91817,-0.5667,244.10614,-6.52174
EL,1806666.33,234,5,20,19.91526,72.05898,0.82345,58.10987,117.89967,-0.5667,123.60124,-13.34758
MF,1806755.677,234,8,18,4.24175,129.3292,1.17961,143.77359,246.97907,-0.5667,243.55947,-14.65835
AR,1807086.316,235,7,14,19.57804,293.82812,-6.68157,110.32908,303.03249,-0.5667,120.93828,-6.67648
CS,1807092.692,235,7,21,4.60147,292.15659,-6.77923,116.44932,56.48509,-0.5667,240.71398,-6.251
EL,1807429.343,236,6,21,20.22404,105.12107,1.16272,89.09212,118.73837,-0.5667,128.68566,-13.26118
MF,1807520.696,236,9,21,4.70405,163.69043,1.03073,177.78999,260.96309,-0.5667,259.79234,-14.65567
AR,1807888.265,237,9,23,18.36257,7.23946,-3.30675,180.10539,269.81238,-0.5667,93.74977,-6.23964
CS,1807898.729,237,10,4,5.48501,3.68958,-2.70033,190.56124,89.18129,-0.5667,270.94355,-6.60154
EL,1808188.339,238,7,20,20.13692,135.16108,1.11773,116.37926,110.96695,-0.5667,125.03837,-13.20166
MF,1808290.716,238,10,31,5.18733,203.34861,0.42704,217.53879,279.90794,-0.5667,277.89989,-14.62369
AR,1808665.232,239,11,9,17.55939,58.08696,1.31155,226.95879,244.60367,-0.5667,73.67952,-6.02434
CS,1808678.757,239,11,23,6.17284,52.84269,1.84426,240.74197,114.48099,-0.5667,290.17907,-6.31376
EL,1808949.319,240,8,19,19.66499,167.28264,0.69118,145.91058,97.02173,-0.5667,114.39724,-13.25484
MF,1809081.746,240,12,30,5.89943,262.51271,-0.6547,279.23243,298.13936,-0.5667,288.77121,-14.50095
AR,1809433.231,241,12,16,17.5426,96.08385,3.72037,265.2133,237.23079,-0.5667,66.30815,-6.48808
CS,1809448.776,242,1,1,6.61525,89.96465,3.997,281.04768,123.29163,-0.5667,293.52619,-6.03402
EL,1809725.278,242,10,4,18.68349,212.19917,-0.20916,190.90013,75.63902,-0.5667,92.93567,-13.2203
MF,1809928.674,243,4,26,4.18496,8.44564,-0.83873,34.38465,266.60345,-0.5667,244.47606,-14.52857
AR,1810198.249,244,1,20,17.98233,129.83147,4.54701,300.28542,243.24321,-0.5667,70.54502,-7.08488
CS,1810216.766,244,2,8,6.37526,122.69124,4.48941,318.89595,118.92258,-0.5667,283.79374,-6.80379
EL,1810546.262,245,1,2,18.28047,297.11429,-1.1134,282.83297,64.37393,-0.5667,70.93508,-13.33132
MF,1810699.65,245,6,5,3.592,51.65574,0.03168,73.02752,247.99525,-0.5667,231.62857,-14.52782
AR,1810965.265,246,2,25,18.36959,164.23909,3.96674,336.8163,258.03786,-0.5667,83.08777,-6.16632
CS,1810982.741,246,3,15,5.79235,157.66069,3.56785,354.0261,104.51841,-0.5667,269.12312,-6.06719
EL,1811350.297,247,3,17,19.13283,9.18978,-0.35031,356.28602,94.26664,-0.5667,96.43028,-13.29597
MF,1811460.652,247,7,6,3.65218,84.95277,0.72686,102.12627,240.85371,-0.5667,230.80679,-14.5947
AR,1811738.284,248,4,8,18.82295,205.75765,1.39649,18.39178,279.89201,-0.5667,102.55858,-6.44132
CS,1811753.704,248,4,24,4.8867,200.36365,0.67926,33.23974,81.6854,-0.5667,250.86738,-6.4816
EL,1812130.321,249,5,5,19.7111,57.51315,0.57863,44.13974,114.37283,-0.5667,118.60893,-13.27768
MF,1812221.669,249,8,5,4.05899,116.71277,1.12302,131.49341,243.50363,-0.5667,238.61144,-14.57764
AR,1812532.312,250,6,11,19.48299,264.19643,-4.62402,79.16715,303.07643,-0.5667,121.9461,-6.16733
CS,1812540.68,250,6,20,4.31872,261.84509,-5.07755,87.14153,56.52578,-0.5667,237.06545,-6.74564
EL,1812896.34,251,6,10,20.15002,93.11241,1.07937,78.01374,119.65251,-0.5667,127.93833,-13.28454
MF,1812985.689,251,9,8,4.53305,150.1223,1.1404,164.25969,254.86625,-0.5667,253.14236,-14.64632
AR,1813343.287,252,8,30,18.88741,341.34505,-5.49067,156.73789,284.23707,-0.5667,104.85586,-6.56962
CS,1813351.717,252,9,8,5.20471,338.80722,-5.06222,165.03712,75.07642,-0.5667,259.04718,-6.40684
EL,1813655.343,253,7,8,20.24005,123.17464,1.18092,105.22408,114.88839,-0.5667,127.60001,-13.41536
MF,1813753.707,253,10,15,4.97685,187.43147,0.71291,201.70661,272.37178,-0.5667,271.10945,-14.80471
AR,1814127.242,254,10,23,17.80038,40.82315,-0.20847,210.07383,252.0042,-0.5667,80.25512,-6.34485
CS,1814140.744,254,11,6,5.86268,35.74632,0.4398,223.76718,106.76356,-0.5667,284.54469,-7.15513
EL,1814415.329,255,8,7,19.90048,154.17213,0.9065,133.63062,103.14484,-0.5667,119.46869,-13.26659
MF,1814531.734,255,12,2,5.60609,234.9986,-0.18051,250.00657,292.44973,-0.5667,287.28755,-14.68166
AR,1814898.227,256,12,2,17.45205,82.28225,3.01202,251.28327,238.21255,-0.5667,67.5011,-6.06327
CS,1814912.771,256,12,17,6.50788,76.55537,3.38812,266.12573,121.66969,-0.5667,293.98261,-6.07227
EL,1815182.298,257,9,12,19.15814,191.51823,0.21277,169.36534,85.19557,-0.5667,103.46495,-13.34918
MF,1815378.701,258,3,28,4.8316,340.78891,-1.11928,6.76089,279.74997,-0.5667,257.60111,-14.57744
AR,1815664.239,259,1,7,17.7441,116.84975,4.39869,287.48063,239.62354,-0.5667,67.41805,-6.24674
CS,1815680.774,259,1,24,6.57589,110.3952,4.47681,304.20584,121.88418,-0.5667,288.99004,-6.11974
EL,1815986.252,259,11,25,18.0499,260.46436,-0.93965,243.42505,61.68086,-0.5667,73.22236,-13.23465
MF,1816165.654,260,5,23,3.69583,37.56936,-0.29132,61.00596,253.33835,-0.5667,234.37207,-14.63297
AR,1816429.26,261,2,10,18.25192,150.71484,4.37566,322.2609,251.54102,-0.5667,77.50036,-6.85756
CS,1816447.752,261,3,1,6.04785,143.68433,4.09867,340.62548,111.08783,-0.5667,275.09229,-6.3927
EL,1816804.286,262,2,20,18.8731,344.96574,-0.74976,332.00659,82.54479,-0.5667,85.21952,-13.27386
MF,1816927.649,262,6,24,3.57924,72.4721,0.48604,91.02574,242.44579,-0.5667,230.07632,-14.52722
AR,1817199.276,263,3,22,18.62765,188.46111,2.70705,1.2766,270.71012,-0.5667,94.36922,-6.18352
CS,1817215.719,263,4,8,5.25543,182.47291,2.10753,17.24644,91.44109,-0.5667,258.12175,-6.20336
EL,1817591.312,264,4,17,19.49716,40.45274,0.25659,27.22881,108.37734,-0.5667,111.44406,-13.43965
MF,1817688.661,264,7,24,3.87489,104.67985,1.01187,120.25739,241.39263,-0.5667,234.68689,-14.699
AR,1817982.301,265,5,13,19.21493,238.69613,-1.85275,51.89336,295.4287,-0.5667,116.11086,-6.44976
CS,1817993.685,265,5,25,4.43793,235.15988,-2.54658,62.74441,64.76233,-0.5667,240.81254,-6.39255
EL,1818362.334,266,5,28,20.01916,80.31136,0.93589,65.99324,119.07852,-0.5667,125.7274,-13.31396
MF,1818451.681,266,8,26,4.34805,137.39054,1.18399,151.84064,249.7719,-0.5667,247.08177,-14.81833
AR,1818793.307,267,8,2,19.37489,311.54949,-6.84838,128.85916,298.06153,-0.5667,115.86923,-6.45585
CS,1818799.701,267,8,9,4.82181,309.82528,-6.74509,135.05223,61.4634,-0.5667,246.26092,-6.48776
EL,1819123.344,268,6,27,20.25284,111.86589,1.18492,95.06947,117.61782,-0.5667,128.65113,-13.37571
MF,1819216.7,268,9,29,4.81003,172.01313,0.93682,186.00657,264.91091,-0.5667,263.87943,-14.55371
AR,1819587.257,269,10,4,18.17002,20.8461,-2.11783,191.31999,262.33945,-0.5667,88.79969,-6.75688
CS,1819599.734,269,10,17,5.61089,16.40505,-1.42446,203.86747,96.42315,-0.5667,276.6977,-7.02476
EL,1819882.336,270,7,26,20.0752,141.95595,1.0588,122.39623,108.35821,-0.5667,123.39083,-13.29252
MF,1819988.722,270,11,10,5.32872,213.70922,0.23129,227.92616,284.48565,-0.5667,281.70604,-14.51733
AR,1820362.229,271,11,18,17.48729,67.60122,2.02518,236.34363,241.47831,-0.5667,70.81918,-6.05355
CS,1820376.761,271,12,3,6.25794,61.93289,2.51991,251.16881,117.8279,-0.5667,291.92194,-6.97494
EL,1820645.312,272,8,27,19.49541,175.74032,0.5368,153.96701,92.91699,-0.5667,110.77229,-13.2772
MF,1820797.744,273,1,27,5.86558,287.97773,-0.96544,307.78966,297.28475,-0.5667,283.05468,-14.54793
AR,1821129.234,273,12,24,17.61762,104.10693,4.03162,273.59631,237.63152,-0.5667,66.32846,-6.58981
CS,1821145.774,274,1,10,6.58396,97.62509,4.23971,290.40684,123.30532,-0.5667,291.88718,-6.58917
EL,1821428.267,274,10,19,18.40918,226.651,-0.47458,206.21074,69.86884,-0.5667,86.00898,-13.31236
MF,1821628.664,275,5,8,3.93317,20.798,-0.63732,46.1043,260.75103,-0.5667,239.47004,-14.64879
AR,1821894.253,276,1,28,18.08106,137.61069,4.54567,308.58518,246.02722,-0.5667,72.79508,-6.94033
CS,1821912.761,276,2,16,6.27221,130.50704,4.40563,327.11099,116.36413,-0.5667,280.74028,-6.6063
EL,1822254.272,277,1,22,18.52087,316.68372,-1.04501,303.32479,70.39932,-0.5667,74.89489,-13.20388
MF,1822394.649,277,6,12,3.56465,59.66687,0.2073,79.94206,245.4839,-0.5667,230.61716,-14.53367
AR,1822661.272,278,3,5,18.53513,173.24865,3.60826,344.96675,262.61893,-0.5667,87.32384,-7.1462
CS,1822679.732,278,3,24,5.55698,166.38907,3.10358,3.05708,100.03607,-0.5667,264.59822,-6.49004
EL,1823050.303,279,3,29,19.27329,21.32161,-0.12259,8.24072,100.04053,-0.5667,102.36005,-13.44489
MF,1823155.655,279,7,13,3.72054,92.52948,0.84692,109.08474,240.61886,-0.5667,231.8626,-14.70393
AR,1823437.292,280,4,19,19.00385,217.30175,0.42221,29.25525,285.69398,-0.5667,107.90958,-7.18174
CS,1823451.697,280,5,4,4.72751,212.43935,-0.33124,43.06897,75.40877,-0.5667,247.17312,-6.17964
EL,1823827.326,281,5,14,19.83476,66.60914,0.73019,52.99803,116.76367,-0.5667,121.83881,-13.23589
MF,1823916.674,281,8,12,4.17665,124.11707,1.16193,138.54264,245.40914,-0.5667,241.46641,-14.503
AR,1824238.317,282,6,29,19.61337,280.99681,-5.98929,96.59365,304.32488,-0.5667,122.7073,-6.68472
CS,1824245.685,282,7,7,4.42973,279.0355,-6.25782,103.63326,55.15048,-0.5667,238.01209,-6.64862
EL,1824591.342,283,6,17,20.20038,100.54466,1.13482,84.93747,119.23745,-0.5667,128.51101,-13.23344
MF,1824681.693,283,9,16,4.63632,158.30258,1.08445,172.42672,258.47963,-0.5667,257.13908,-14.66944
AR,1825045.274,284,9,13,18.58052,356.96243,-4.2796,170.78085,275.66616,-0.5667,98.30267,-6.47118
CS,1825054.725,284,9,23,5.40025,353.9032,-3.74008,180.16655,83.47681,-0.5667,266.33967,-6.14112
EL,1825350.341,285,7,15,20.17883,130.56621,1.15049,112.17997,112.57436,-0.5667,126.07647,-13.23292
MF,1825450.712,285,10,24,5.09592,196.79638,0.55533,211.0378,276.84664,-0.5667,275.2116,-14.72679
AR,1825825.235,286,11,2,17.63127,51.32903,0.72104,220.43413,247.30647,-0.5667,76.0073,-6.04888
CS,1825838.752,286,11,16,6.03855,46.15126,1.30311,234.18295,111.63343,-0.5667,288.12664,-6.7784
EL,1826110.324,287,8,14,19.77361,161.78963,0.79168,140.66274,99.63804,-0.5667,116.67494,-13.30177
MF,1826234.741,287,12,17,5.78565,249.78238,-0.44384,265.5495,296.27142,-0.5667,288.99594,-14.60448
AR,1826594.229,288,12,10,17.50699,90.78182,3.45269,259.67427,237.39351,-0.5667,66.67371,-6.45922
CS,1826609.773,288,12,26,6.55445,84.67006,3.77827,275.52222,122.8739,-0.5667,293.71415,-6.38257
EL,1826882.287,289,9,24,18.88033,203.2294,-0.02187,181.50137,79.6592,-0.5667,97.47211,-13.24617
MF,1827084.684,290,4,15,4.41542,358.19496,-0.97735,24.40782,271.5503,-0.5667,249.07659,-14.50662
AR,1827360.243,291,1,15,17.83585,124.56007,4.51591,295.811,241.60139,-0.5667,68.87625,-6.06947
CS,1827377.768,291,2,2,6.43558,117.77525,4.50387,313.47222,120.26778,-0.5667,285.69107,-6.82398
EL,1827697.255,291,12,18,18.12249,282.27526,-1.08755,267.12134,61.78258,-0.5667,70.2046,-13.26295
MF,1827861.65,292,5,31,3.60656,46.4927,-0.09765,68.8685,249.84592,-0.5667,232.29683,-14.70229
AR,1828125.266,293,2,18,18.37322,158.99512,4.16787,330.4608,255.42673,-0.5667,80.96064,-7.15344
CS,1828143.746,293,3,9,5.89535,152.01163,3.81496,348.72979,107.27835,-0.5667,271.50952,-6.2065
EL,1828506.293,294,3,6,19.0367,359.1382,-0.53242,346.08371,89.36879,-0.5667,91.64743,-13.43549
MF,1828622.65,294,7,1,3.61178,80.18018,0.63226,97.95314,241.30078,-0.5667,230.3044,-14.64146
AR,1828897.281,295,4,1,18.73272,198.4392,2.00603,11.24743,276.0191,-0.5667,99.10626,-6.23245
CS,1828912.711,295,4,17,5.07238,192.9233,1.35997,26.16211,85.78428,-0.5667,254.20941,-6.03328
EL,1829290.318,296,4,28,19.62211,51.20749,0.45519,38.0408,112.35009,-0.5667,116.06468,-13.21674
MF,1829383.666,296,7,31,3.98248,112.12168,1.08379,127.25867,242.55392,-0.5667,236.96573,-14.70047
AR,1829685.31,297,5,28,19.43016,253.13741,-3.35935,66.44745,300.3373,-0.5667,120.45182,-6.91504
CS,1829695.68,297,6,8,4.32781,250.09437,-3.98854,76.32418,59.42471,-0.5667,237.98712,-6.68576
EL,1830057.338,298,6,4,20.11573,87.84536,1.02461,72.91503,119.60326,-0.5667,127.30283,-13.44294
MF,1830146.686,298,9,2,4.46761,144.84118,1.16619,158.95874,252.66524,-0.5667,250.62152,-14.58652
AR,1830498.296,299,8,19,19.1096,329.13837,-6.26912,145.6076,290.50145,-0.5667,109.67456,-6.57735
CS,1830505.711,299,8,27,5.06058,327.03111,-5.97361,152.85366,68.93425,-0.5667,253.55049,-6.3784
EL,1830817.344,300,7,3,20.25933,118.61812,1.18943,101.05675,116.10582,-0.5667,128.20725,-13.45681
MF,1830913.705,300,10,8,4.90825,181.1225,0.816,195.26743,269.30909,-0.5667,268.21194,-14.6931
AR,1831286.248,301,10,15,17.94298,33.04567,-0.97969,202.60616,255.9067,-0.5667,83.59201,-6.58232
CS,1831298.743,301,10,28,5.82364,28.43079,-0.33321,215.23375,102.89388,-0.5667,281.92732,-6.1757
EL,1831577.332,302,8,2,19.9666,149.46409,0.97582,129.39996,105.2237,-0.5667,120.97769,-13.21293
MF,1831688.728,302,11,22,5.48276,225.76575,0.003,240.38859,289.27603,-0.5667,285.26242,-14.64096
AR,1832058.23,303,11,26,17.51821,76.8521,2.60939,244.73535,239.25797,-0.5667,69.22205,-6.82757
CS,1832073.766,303,12,12,6.38542,70.77093,3.06711,260.58958,120.3766,-0.5667,293.19207,-6.80405
EL,1832342.304,304,9,5,19.29346,185.02278,0.35631,163.04804,88.37134,-0.5667,106.47284,-13.27612
MF,1832523.721,305,3,6,5.30546,321.56743,-1.15394,345.84112,287.88851,-0.5667,267.78303,-14.54433
AR,1832825.237,306,1,1,17.69864,111.92154,4.27021,281.96525,238.68008,-0.5667,66.8782,-6.5211
CS,1832841.775,306,1,18,6.59704,105.45483,4.40348,298.72969,122.62473,-0.5667,290.37103,-6.18968
EL,1833136.256,306,11,8,18.13968,245.27194,-0.7579,226.69447,64.25795,-0.5667,77.98799,-13.24316
MF,1833325.658,307,5,17,3.78834,30.77529,-0.44264,54.93331,256.24343,-0.5667,236.33027,-14.57613
AR,1833590.258,308,2,5,18.18438,145.50627,4.46987,316.84248,249.24362,-0.5667,75.52216,-6.89282
CS,1833608.756,308,2,24,6.14415,138.44381,4.24969,335.27789,113.31449,-0.5667,277.41481,-6.44106
EL,1833959.281,309,2,8,18.73698,333.66872,-0.89672,320.62722,77.3568,-0.5667,80.60632,-13.23588
MF,1834089.648,309,6,19,3.5599,67.55871,0.37427,86.85081,243.46858,-0.5667,230.06477,-14.59269
AR,1834358.277,310,3,14,18.63783,182.36063,3.13969,354.046,267.40009,-0.5667,91.61302,-7.26024
CS,1834376.722,310,4,2,5.32904,175.5972,2.5419,12.0302,95.1341,-0.5667,260.18593,-6.77118
EL,1834750.308,311,4,10,19.40245,33.17138,0.105,20.11016,105.34984,-0.5667,108.04076,-13.35351
MF,1834850.659,311,7,20,3.80663,100.0366,0.94996,116.04452,240.93721,-0.5667,233.42282,-14.77848
AR,1835138.297,312,5,2,19.12012,229.38912,-0.79208,41.97458,291.40868,-0.5667,112.81898,-6.75579
CS,1835151.687,312,5,16,4.49122,225.05566,-1.56554,54.76512,69.18912,-0.5667,242.69972,-6.83422
EL,1835523.331,313,5,22,19.95352,74.93085,0.85635,60.88025,118.36414,-0.5667,124.38342,-13.31779
MF,1835612.678,313,8,20,4.28189,132.15837,1.18254,146.5764,247.92103,-0.5667,244.77666,-14.69424
AR,1835946.312,314,7,19,19.4802,298.27671,-6.8064,115.98383,302.09249,-0.5667,119.20467,-6.00963
CS,1835951.695,314,7,25,4.67388,296.85617,-6.84565,121.16138,57.49807,-0.5667,242.0414,-6.12207
EL,1836285.344,315,6,23,20.24644,107.30868,1.17015,90.91263,118.40879,-0.5667,128.79334,-13.3879
MF,1836377.697,315,9,24,4.73997,166.55808,1.00625,180.61859,262.3069,-0.5667,261.20659,-14.62041
AR,1836746.261,316,9,26,18.26675,11.16846,-2.99063,183.93105,267.65755,-0.5667,91.83311,-6.05905
CS,1836756.731,316,10,7,5.53431,7.57098,-2.38337,194.40985,91.33046,-0.5667,272.7584,-6.53209
EL,1837044.339,317,7,21,20.12855,137.34354,1.10476,118.199,110.15229,-0.5667,124.62443,-13.30264
MF,1837148.718,317,11,3,5.22118,207.01715,0.37108,221.41117,281.54854,-0.5667,279.26345,-14.78717
AR,1837522.232,318,11,11,17.55844,61.42514,1.5066,229.81593,243.50999,-0.5667,72.96016,-6.36475
CS,1837536.757,318,11,26,6.16534,55.80305,2.05801,244.6166,115.61166,-0.5667,290.64494,-7.00471
EL,1837806.317,319,8,22,19.60529,170.16424,0.65032,148.70809,95.64085,-0.5667,113.1338,-13.23574
MF,1837942.747,320,1,6,5.91707,268.7343,-0.73455,286.15202,298.47276,-0.5667,287.95018,-14.55481
AR,1838290.232,320,12,18,17.57842,99.00862,3.8165,268.07642,237.34188,-0.5667,66.36646,-6.69978
CS,1838306.773,321,1,4,6.55678,92.52582,4.07862,284.91117,123.34545,-0.5667,292.5871,-6.81817
EL,1838583.276,321,10,7,18.6136,215.95439,-0.27124,194.73537,74.06606,-0.5667,91.19348,-13.31556
MF,1838786.671,322,4,29,4.10156,12.26242,-0.78958,38.09863,264.78657,-0.5667,242.81911,-14.58495
AR,1839055.251,323,1,22,18.02863,132.66571,4.54953,303.13061,244.22459,-0.5667,71.3792,-7.21067
CS,1839073.765,323,2,10,6.35055,125.53508,4.46986,321.71995,118.03992,-0.5667,282.84637,-6.60965
EL,1839406.264,324,1,8,18.34243,302.68535,-1.10589,288.72779,65.82888,-0.5667,71.73634,-13.28558
MF,1839556.649,324,6,7,3.56745,54.60156,0.08262,75.78116,247.04768,-0.5667,231.05273,-14.65929
AR,1839822.268,325,2,27,18.42225,167.29203,3.86744,339.62416,259.55945,-0.5667,84.50273,-6.45634
CS,1839840.736,325,3,18,5.6557,160.38556,3.41436,357.78618,103.12071,-0.5667,266.94008,-6.73997
EL,1840208.299,326,3,20,19.17274,12.96816,-0.29084,0.05904,96.07583,-0.5667,98.26354,-13.29589
MF,1840317.653,326,7,8,3.66756,87.807,0.76375,104.89129,240.72086,-0.5667,231.06174,-14.75459
AR,1840596.285,327,4,12,18.83353,209.09461,1.13623,22.13602,281.58762,-0.5667,104.00945,-6.0561
CS,1840610.702,327,4,27,4.85882,204.07713,0.44664,36.00545,79.80123,-0.5667,249.93697,-6.1805
EL,1840987.323,328,5,7,19.75598,60.40492,0.61983,46.89994,115.18538,-0.5667,119.70752,-13.32201
MF,1841078.671,328,8,7,4.09634,119.52189,1.13647,134.27601,244.18622,-0.5667,239.61832,-14.65771
AR,1841391.313,329,6,15,19.52179,268.60869,-4.97629,83.83819,303.65725,-0.5667,122.34617,-6.19726
CS,1841398.683,329,6,23,4.39424,266.5655,-5.35694,90.86285,55.92146,-0.5667,237.54703,-6.1024
EL,1841752.341,330,6,11,20.1853,95.30259,1.09476,79.82529,119.57631,-0.5667,128.30274,-13.45207
MF,1841842.69,330,9,10,4.56959,152.95771,1.12651,167.08383,256.09322,-0.5667,254.52246,-14.65142
AR,1842202.281,331,9,4,18.74176,345.55091,-5.19362,161.50878,281.97967,-0.5667,102.31929,-6.00238
CS,1842210.717,331,9,13,5.21952,342.98331,-4.73498,169.83364,77.33371,-0.5667,260.96562,-6.92388
EL,1842512.342,332,7,10,20.21318,125.9917,1.17323,107.99787,114.04695,-0.5667,126.96795,-13.26681
MF,1842610.709,332,10,17,5.01572,190.35765,0.67346,204.56394,273.77104,-0.5667,272.42796,-14.72652
AR,1842984.241,333,10,25,17.78382,44.37504,0.02519,212.93573,250.4518,-0.5667,79.30302,-6.70275
CS,1842997.748,333,11,8,5.95959,39.2759,0.66156,226.6382,108.3831,-0.5667,285.96533,-6.42013
EL,1843271.328,334,8,8,19.88088,156.37594,0.88178,135.45134,102.15017,-0.5667,118.86225,-13.39828
MF,1843389.736,334,12,5,5.65828,238.81508,-0.24165,253.89514,293.57186,-0.5667,287.94186,-14.58396
AR,1843755.228,335,12,5,17.47248,85.28095,3.14585,254.15375,237.88366,-0.5667,67.212,-6.28086
CS,1843770.77,335,12,21,6.46812,79.18512,3.51941,270.0079,122.12065,-0.5667,293.52565,-6.90515
EL,1844040.294,336,9,15,19.06794,195.17164,0.15148,173.16865,83.45669,-0.5667,101.5734,-13.30073
MF,1844238.696,337,4,2,4.69586,346.2391,-1.09034,12.46009,277.23633,-0.5667,254.7945,-14.58397
