Venus,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
ML,1822796.5,1822796.564,1822796.688,278,7,19,4.5025,109.22874,0.90188,115.06962,241.49173,-0.5667,239.46241,-6.11878
EF,1822848.5,1822849.155,1822849.278,278,9,9,18.67917,174.62865,1.17874,166.25029,94.2448,-0.5667,100.66338,-6.09387
EL,1823108.5,1823109.184,1823109.307,279,5,27,19.36861,70.42038,-0.19296,64.8412,117.09059,-0.5667,119.9141,-5.38525
MF,1823119.5,1823119.555,1823119.679,279,6,7,4.29,64.16505,-2.52374,74.71834,247.03537,-0.5667,237.63815,-6.01832
ML,1823368.5,1823368.644,1823368.768,280,2,11,6.42917,311.72747,-1.21501,322.117,292.0341,-0.5667,283.11131,-6.05427
EF,1823431.5,1823432.165,1823432.288,280,4,14,18.91583,30.33288,-0.54525,24.39754,103.80688,-0.5667,105.73167,-6.20901
EL,1823696.5,1823697.112,1823697.235,281,1,4,17.63833,288.26375,6.0854,285.05312,70.68055,-0.5667,66.72808,-6.20111
MF,1823700.5,1823700.653,1823700.776,281,1,8,6.62333,286.07612,6.7007,288.64829,288.90292,-0.5667,292.248,-6.91925
ML,1823963.5,1823963.603,1823963.727,281,9,28,5.44278,179.3344,1.3395,184.84318,267.83869,-0.5667,268.22837,-6.22216
EF,1824019.5,1824020.102,1824020.225,281,11,23,17.40833,250.3836,-0.51045,241.98091,62.8909,-0.5667,69.18505,-6.17173
EL,1824266.5,1824267.189,1824267.312,282,7,28,19.49,142.02605,-6.68603,124.36519,99.92641,-0.5667,117.97718,-6.10952
MF,1824284.5,1824284.579,1824284.702,282,8,15,4.85528,132.45167,-8.51004,141.20711,258.76952,-0.5667,247.9765,-6.27074
ML,1824530.5,1824530.585,1824530.709,283,4,18,5.00694,15.16396,-1.29264,26.99505,263.83572,-0.5667,253.23277,-6.01242
EF,1824596.5,1824597.195,1824597.319,283,6,23,19.64639,96.93894,0.99129,90.59552,120.14444,-0.5667,123.5287,-6.02665
EL,1824863.5,1824864.151,1824864.274,284,3,16,18.57556,0.5162,7.81443,356.25992,99.19883,-0.5667,92.21758,-6.09242
MF,1825452.5,1825452.617,1825452.74,285,10,26,5.77028,205.71562,-3.9167,213.04901,286.03945,-0.5667,280.6275,-6.88333
ML,1825716.5,1825716.564,1825716.687,286,7,17,4.48889,107.43198,0.86764,113.20448,241.23018,-0.5667,239.12652,-6.01322
EF,1825767.5,1825768.157,1825768.281,286,9,6,18.74083,171.55565,1.22328,163.34413,95.76377,-0.5667,102.01157,-6.04758
EL,1826027.5,1826028.187,1826028.31,287,5,24,19.44361,68.67778,0.29065,62.03831,117.35408,-0.5667,120.19127,-6.57966
MF,1826039.5,1826039.554,1826039.678,287,6,5,4.26528,61.85147,-2.28029,72.86696,247.29145,-0.5667,237.63771,-6.37226
ML,1826288.5,1826288.646,1826288.769,288,2,9,6.45639,309.90322,-1.19001,320.17541,292.62184,-0.5667,283.85012,-6.07068
EF,1826350.5,1826351.163,1826351.286,288,4,11,18.86611,27.30554,-0.62111,21.55627,102.41239,-0.5667,104.2987,-6.03433
EL,1826616.5,1826617.108,1826617.231,289,1,2,17.55583,285.54654,5.89348,283.06697,70.04855,-0.5667,66.03415,-5.5467
MF,1826619.5,1826619.656,1826619.779,289,1,5,6.70139,283.96976,6.35934,285.65548,289.59112,-0.5667,293.33524,-5.98047
ML,1826883.5,1826883.603,1826883.726,289,9,26,5.42528,177.49671,1.35321,182.89623,266.94064,-0.5667,267.35894,-6.11704
EF,1826938.5,1826939.102,1826939.225,289,11,20,17.41083,247.27774,-0.43084,238.96881,63.59057,-0.5667,69.86543,-6.04485
EL,1827186.5,1827187.189,1827187.313,290,7,26,19.50722,139.63956,-6.5654,122.4912,100.96331,-0.5667,118.48971,-6.04061
MF,1827204.5,1827204.576,1827204.7,290,8,13,4.79333,129.99494,-8.44679,139.31321,257.909,-0.5667,246.91203,-6.66683
ML,1827449.5,1827449.588,1827449.711,291,4,15,5.06917,12.14833,-1.33106,24.1632,265.29078,-0.5667,254.49332,-6.04353
EF,1827516.5,1827517.195,1827517.319,291,6,21,19.64583,95.1505,0.95996,88.74832,120.21333,-0.5667,123.58632,-6.09624
EL,1827783.5,1827784.148,1827784.271,292,3,14,18.51194,358.07039,7.92932,354.3529,98.14782,-0.5667,90.95918,-5.57775
MF,1828371.5,1828371.618,1828371.742,293,10,23,5.79667,203.5521,-4.39226,210.07182,285.59533,-0.5667,279.93739,-6.02872
ML,1828635.5,1828635.562,1828635.685,294,7,14,4.44694,104.40884,0.80047,110.3896,240.85436,-0.5667,238.45524,-6.10531
EF,1828687.5,1828688.16,1828688.283,294,9,4,18.79028,169.74312,1.24549,161.43949,96.6527,-0.5667,102.96205,-6.12095
EL,1828947.5,1828948.185,1828948.308,295,5,22,19.39556,66.35043,0.54349,60.19393,117.18737,-0.5667,119.47597,-6.30973
MF,1828958.5,1828958.557,1828958.68,295,6,2,4.325,60.07207,-1.82743,70.07579,247.19251,-0.5667,238.52636,-5.91206
ML,1829208.5,1829208.647,1829208.77,296,2,7,6.48306,308.08932,-1.16391,318.23878,293.18791,-0.5667,284.57316,-6.0845
EF,1829270.5,1829271.162,1829271.285,296,4,9,18.85111,25.5244,-0.66012,19.69013,101.58624,-0.5667,103.49183,-6.1216
EL,1829535.5,1829536.109,1829536.232,296,12,30,17.57667,283.45234,5.4876,280.08519,69.28826,-0.5667,66.15021,-6.18912
MF,1829539.5,1829539.654,1829539.778,297,1,3,6.66472,281.26049,6.16568,283.68864,290.12726,-0.5667,293.3417,-6.36349
ML,1829803.5,1829803.602,1829803.725,297,9,24,5.40917,175.67701,1.3657,180.9701,266.05309,-0.5667,266.49575,-6.01477
EF,1829858.5,1829859.103,1829859.226,297,11,18,17.42833,245.451,-0.38911,237.00256,64.03419,-0.5667,70.44032,-6.10377
EL,1830106.5,1830107.19,1830107.313,298,7,24,19.52333,137.26155,-6.43801,120.63223,101.97471,-0.5667,118.9677,-5.97142
MF,1830124.5,1830124.574,1830124.697,298,8,11,4.73306,127.55828,-8.37486,137.43614,257.08419,-0.5667,245.87548,-7.05282
ML,1830368.5,1830368.59,1830368.714,299,4,12,5.1325,9.14613,-1.36506,21.34163,266.74898,-0.5667,255.76608,-6.08415
EF,1830436.5,1830437.195,1830437.319,299,6,19,19.64444,93.37561,0.92774,86.91153,120.24196,-0.5667,123.6042,-6.1689
EL,1830702.5,1830703.15,1830703.274,300,3,11,18.56556,356.26746,8.0929,351.48598,97.46367,-0.5667,90.29652,-6.65686
MF,1831291.5,1831291.614,1831291.738,301,10,21,5.70833,200.83001,-4.617,208.10624,284.5943,-0.5667,278.61053,-6.77332
ML,1831554.5,1831554.56,1831554.684,302,7,11,4.40833,101.38716,0.73049,107.5768,240.57776,-0.5667,237.87503,-6.18539
EF,1831606.5,1831607.162,1831607.285,302,9,1,18.85111,166.68245,1.28351,158.55056,98.14402,-0.5667,104.27544,-6.07352
EL,1831867.5,1831868.183,1831868.306,303,5,20,19.34722,64.04187,0.79651,58.35189,116.9686,-0.5667,118.72772,-6.03719
MF,1831878.5,1831878.556,1831878.679,303,5,31,4.30444,57.7688,-1.58011,68.23489,247.52006,-0.5667,238.59374,-6.28339
ML,1832128.5,1832128.648,1832128.771,304,2,5,6.50694,306.2645,-1.13677,316.28967,293.72778,-0.5667,285.27428,-6.10019
EF,1832190.5,1832191.161,1832191.285,304,4,7,18.83528,23.73133,-0.69857,17.81307,100.74278,-0.5667,102.66863,-6.20755
EL,1832455.5,1832456.105,1832456.229,304,12,28,17.49417,280.71929,5.27628,278.09691,68.74367,-0.5667,65.52808,-5.50553
MF,1832459.5,1832459.653,1832459.776,305,1,1,6.62306,278.52753,5.9645,281.70341,290.60567,-0.5667,293.29895,-6.76412
ML,1832722.5,1832722.6,1832722.723,305,9,21,5.35861,172.58728,1.38723,178.03618,264.54918,-0.5667,264.96912,-6.17326
EF,1832778.5,1832779.103,1832779.227,305,11,16,17.44611,243.60339,-0.34697,235.01352,64.51267,-0.5667,71.05195,-6.16356
EL,1833026.5,1833027.191,1833027.314,306,7,22,19.53806,134.88433,-6.30408,118.76185,102.96421,-0.5667,119.42975,-5.9124
MF,1833043.5,1833043.576,1833043.699,306,8,8,4.78056,125.67855,-8.29324,134.58455,256.44341,-0.5667,245.57566,-6.0361
ML,1833288.5,1833288.593,1833288.716,307,4,10,5.18222,7.34883,-1.3798,19.4594,267.62043,-0.5667,256.69452,-6.01192
EF,1833355.5,1833356.194,1833356.317,307,6,16,19.61444,90.34863,0.86266,84.10004,120.21356,-0.5667,123.36159,-6.03629
EL,1833622.5,1833623.147,1833623.271,308,3,9,18.50028,353.79288,8.18882,349.56427,96.3884,-0.5667,89.0384,-6.13636
MF,1834210.5,1834210.616,1834210.739,309,10,18,5.73556,198.67875,-5.06814,205.13156,284.09747,-0.5667,277.87065,-5.91414
ML,1834474.5,1834474.56,1834474.683,310,7,9,4.39917,99.5933,0.6927,105.7138,240.44078,-0.5667,237.6652,-6.06819
EF,1834525.5,1834526.165,1834526.288,310,8,29,18.91056,163.61743,1.3171,155.66003,99.62184,-0.5667,105.57243,-6.02367
EL,1834787.5,1834788.181,1834788.304,311,5,18,19.29639,61.7142,1.04932,56.50224,116.71039,-0.5667,117.94543,-5.73805
MF,1834797.5,1834797.558,1834797.682,311,5,28,4.36583,55.99178,-1.11432,65.43705,247.46336,-0.5667,239.55303,-5.86884
ML,1835048.5,1835048.649,1835048.772,312,2,3,6.53056,304.44709,-1.10865,314.35128,294.25084,-0.5667,285.95722,-6.11775
EF,1835109.5,1835110.159,1835110.283,312,4,4,18.78806,20.71234,-0.76984,14.97565,99.3021,-0.5667,101.20555,-6.03405
EL,1835374.5,1835375.106,1835375.23,312,12,25,17.5125,278.60251,4.83856,275.10521,68.02254,-0.5667,65.72826,-6.07775
MF,1835378.5,1835378.656,1835378.779,312,12,29,6.69556,276.41198,5.57469,278.71726,291.22603,-0.5667,294.2285,-5.80063
ML,1835642.5,1835642.599,1835642.723,313,9,19,5.34194,170.76697,1.39585,176.11186,263.66985,-0.5667,264.10349,-6.07337
EF,1835697.5,1835698.104,1835698.228,313,11,13,17.46028,240.51281,-0.26472,232.02035,65.37645,-0.5667,71.88059,-6.0495
EL,1835946.5,1835947.191,1835947.315,314,7,20,19.55194,132.52292,-6.16228,116.90874,103.93146,-0.5667,119.86466,-5.85318
MF,1835963.5,1835963.573,1835963.697,314,8,6,4.72167,123.26342,-8.2009,132.71323,255.66316,-0.5667,244.59917,-6.40545
ML,1836207.5,1836207.595,1836207.719,315,4,7,5.24583,4.34452,-1.40699,16.6347,269.0856,-0.5667,257.98417,-6.06808
EF,1836275.5,1836276.194,1836276.317,315,6,14,19.60972,88.57677,0.82799,82.26985,120.1619,-0.5667,123.29646,-6.10525
EL,1836542.5,1836543.145,1836543.268,316,3,7,18.43722,351.33851,8.27748,347.66157,95.32309,-0.5667,87.80097,-5.62259
MF,1837130.5,1837130.612,1837130.735,317,10,16,5.64972,195.9787,-5.27635,203.17658,283.05953,-0.5667,276.52366,-6.64904
ML,1837393.5,1837393.559,1837393.682,318,7,6,4.36639,96.58249,0.61903,102.91522,240.30409,-0.5667,237.21756,-6.13433
EF,1837445.5,1837446.167,1837446.29,318,8,27,18.95833,161.81615,1.33347,153.77562,100.47738,-0.5667,106.47763,-6.09511
EL,1837707.5,1837708.178,1837708.302,319,5,16,19.24444,59.39663,1.30175,54.65949,116.40056,-0.5667,117.12574,-5.42541
MF,1837717.5,1837717.558,1837717.681,319,5,26,4.34833,53.6832,-0.86458,63.59759,247.86057,-0.5667,239.67987,-6.25918
ML,1837968.5,1837968.65,1837968.773,320,2,1,6.55167,302.62519,-1.07948,312.40225,294.74151,-0.5667,286.61561,-6.13381
EF,1838029.5,1838030.159,1838030.282,320,4,2,18.77306,18.92352,-0.80635,13.0977,98.44141,-0.5667,100.37033,-6.12395
EL,1838294.5,1838295.103,1838295.226,320,12,23,17.43139,275.87237,4.609,273.1261,67.57132,-0.5667,65.18081,-5.37011
MF,1838298.5,1838298.654,1838298.777,320,12,27,6.64889,273.68741,5.35414,276.74165,291.61129,-0.5667,294.08434,-6.21279
ML,1838561.5,1838561.597,1838561.72,321,9,16,5.29139,167.68734,1.41009,173.19314,262.19178,-0.5667,262.58101,-6.23638
EF,1838617.5,1838618.105,1838618.228,321,11,11,17.48333,238.67555,-0.22172,230.04673,65.92438,-0.5667,72.5549,-6.10973
EL,1838866.5,1838867.192,1838867.315,322,7,18,19.56333,130.1497,-6.01441,115.0441,104.87151,-0.5667,120.26799,-5.79725
MF,1838883.5,1838883.571,1838883.694,322,8,4,4.66222,120.83837,-8.10169,130.83025,254.91909,-0.5667,243.64781,-6.76439
ML,1839127.5,1839127.597,1839127.721,323,4,5,5.29583,2.55154,-1.41799,14.7567,269.95732,-0.5667,258.91907,-6.00703
EF,1839195.5,1839196.193,1839196.317,323,6,12,19.60222,86.78734,0.79257,80.41749,120.07112,-0.5667,123.19253,-6.17909
EL,1839461.5,1839462.147,1839462.27,324,3,4,18.48778,349.49172,8.38801,344.76514,94.57719,-0.5667,87.14053,-6.69128
MF,1840049.5,1840049.613,1840049.737,325,10,13,5.67806,193.83856,-5.69807,200.20451,282.51234,-0.5667,275.74374,-5.7838
ML,1840313.5,1840313.558,1840313.682,326,7,4,4.36083,94.78862,0.57948,101.05637,240.25567,-0.5667,237.09738,-6.01508
EF,1840364.5,1840365.169,1840365.292,326,8,24,19.01528,158.75065,1.36001,150.89072,101.91921,-0.5667,107.73056,-6.04237
EL,1840626.5,1840627.181,1840627.305,327,5,13,19.31306,57.66916,1.77461,51.85563,116.49141,-0.5667,117.15487,-6.60801
MF,1840636.5,1840636.56,1840636.684,327,5,23,4.41278,51.92416,-0.3893,60.79939,247.84595,-0.5667,240.71376,-5.88175
ML,1840888.5,1840888.65,1840888.774,328,1,30,6.57083,300.79331,-1.04937,310.44163,295.21764,-0.5667,287.26243,-6.1491
EF,1840949.5,1840950.158,1840950.282,328,3,31,18.75778,17.12401,-0.84216,11.20916,97.57278,-0.5667,99.52722,-6.21372
EL,1841213.5,1841214.104,1841214.227,328,12,20,17.44667,273.71749,4.14234,270.11814,66.90214,-0.5667,65.46517,-5.8615
MF,1841218.5,1841218.651,1841218.775,328,12,25,6.59778,270.9348,5.12765,274.75307,291.94938,-0.5667,293.89813,-6.65391
ML,1841481.5,1841481.596,1841481.72,329,9,14,5.27417,165.8605,1.41481,171.26711,261.32298,-0.5667,261.71461,-6.14114
EF,1841536.5,1841537.106,1841537.229,329,11,8,17.50417,235.57493,-0.13828,227.04568,66.90208,-0.5667,73.48666,-6.00599
EL,1841786.5,1841787.192,1841787.316,330,7,16,19.57444,127.79377,-5.85937,113.18898,105.79057,-0.5667,120.65338,-5.74416
MF,1841802.5,1841802.573,1841802.696,330,8,1,4.71,118.97755,-7.96633,127.99454,254.29676,-0.5667,243.45402,-5.77439
ML,1842046.5,1842046.6,1842046.723,331,4,2,5.35889,359.53584,-1.43797,11.91279,271.42666,-0.5667,260.22899,-6.07635
EF,1842114.5,1842115.192,1842115.315,331,6,9,19.56583,83.77758,0.72177,77.62402,119.84963,-0.5667,122.76817,-6.03498
EL,1842381.5,1842382.144,1842382.268,332,3,2,18.42333,347.01452,8.45688,342.85097,93.49711,-0.5667,85.91263,-6.17464
MF,1842969.5,1842969.61,1842969.733,333,10,11,5.595,191.16768,-5.88923,198.25994,281.45023,-0.5667,274.38915,-6.49809
ML,1843232.5,1843232.557,1843232.681,334,7,1,4.33444,91.78382,0.50262,98.26177,240.2567,-0.5667,236.78547,-6.06357
EF,1843284.5,1843285.171,1843285.294,334,8,22,19.06167,156.95071,1.37271,149.00672,102.75272,-0.5667,108.61245,-6.11525
EL,1843546.5,1843547.179,1843547.302,335,5,11,19.25889,55.35051,2.02371,50.01466,116.10614,-0.5667,116.25841,-6.27037
MF,1843556.5,1843556.56,1843556.683,335,5,21,4.39889,49.62175,-0.13857,58.96548,248.30392,-0.5667,240.89646,-6.28475
ML,1843808.5,1843808.651,1843808.775,336,1,28,6.58944,298.97954,-1.01837,308.5017,295.65836,-0.5667,287.87375,-6.16641
EF,1843868.5,1843869.156,1843869.28,336,3,28,18.71167,14.10736,-0.90789,8.36613,96.09435,-0.5667,98.04212,-6.04438
EL,1844132.5,1844133.104,1844133.228,336,12,17,17.46194,271.56447,3.65894,267.12244,66.26143,-0.5667,65.80412,-6.3012
MF,1844138.5,1844138.649,1844138.773,336,12,23,6.54389,268.18927,4.89449,272.7771,292.21938,-0.5667,293.65406,-7.11698
ML,1844401.5,1844401.596,1844401.719,337,9,12,5.25722,164.04518,1.41823,169.35275,260.46812,-0.5667,260.8583,-6.04615
EF,1844456.5,1844457.107,1844457.23,337,11,6,17.53167,233.74375,-0.09476,225.07622,67.51018,-0.5667,74.22013,-6.07101
EL,1844706.5,1844707.193,1844707.316,338,7,14,19.58333,125.43851,-5.6971,111.33917,106.67527,-0.5667,120.99626,-5.69026
MF,1844722.5,1844722.57,1844722.694,338,7,30,4.6525,116.57347,-7.84922,126.12591,253.6087,-0.5667,242.56929,-6.12829
ML,1844966.5,1844966.602,1844966.725,339,3,31,5.40889,357.7463,-1.44523,10.0347,272.29384,-0.5667,261.1681,-6.02415
EF,1845034.5,1845035.191,1845035.315,339,6,7,19.55583,81.99989,0.68427,75.78685,119.67342,-0.5667,122.57753,-6.10472
EL,1845301.5,1845302.142,1845302.265,340,2,29,18.35833,344.52529,8.51618,340.93008,92.41709,-0.5667,84.69504,-5.65994
MF,1845889.5,1845889.606,1845889.73,341,10,9,5.51194,188.48519,-6.07057,196.30005,280.36385,-0.5667,273.0199,-7.20525
ML,1846151.5,1846151.556,1846151.68,342,6,28,4.31111,88.76202,0.42399,95.45105,240.35297,-0.5667,236.5648,-6.10129
EF,1846203.5,1846204.173,1846204.296,342,8,19,19.11528,153.89066,1.39205,146.1341,104.14602,-0.5667,109.8082,-6.05868
EL,1846466.5,1846467.177,1846467.3,343,5,9,19.20111,53.00308,2.2716,48.1507,115.66832,-0.5667,115.32068,-5.91207
MF,1846475.5,1846475.563,1846475.686,343,5,18,4.46528,47.85581,0.34234,56.15859,248.34126,-0.5667,241.9979,-5.94947
ML,1846728.5,1846728.652,1846728.775,344,1,26,6.605,297.14193,-0.98642,306.53407,296.07893,-0.5667,288.47057,-6.18248
EF,1846788.5,1846789.156,1846789.279,344,3,26,18.69639,12.30246,-0.94141,6.4671,95.20916,-0.5667,97.18774,-6.13774
EL,1847052.5,1847053.101,1847053.224,344,12,15,17.38111,268.80394,3.40807,265.12966,65.94885,-0.5667,65.36362,-5.54244
MF,1847057.5,1847057.652,1847057.775,344,12,20,6.60417,266.02755,4.45136,269.77172,292.7052,-0.5667,294.33612,-6.1485
ML,1847320.5,1847320.593,1847320.717,345,9,9,5.20528,160.96077,1.42246,166.43439,259.02822,-0.5667,259.34501,-6.21275
EF,1847376.5,1847377.108,1847377.232,345,11,4,17.56,231.89939,-0.05112,223.09709,68.13876,-0.5667,74.97198,-6.13328
EL,1847626.5,1847627.193,1847627.316,346,7,12,19.58972,123.07018,-5.52839,109.47658,107.54325,-0.5667,121.31896,-5.63479
MF,1847642.5,1847642.568,1847642.691,346,7,28,4.595,114.16808,-7.7255,124.24711,252.94653,-0.5667,241.70301,-6.46803
ML,1847885.5,1847885.605,1847885.728,347,3,28,5.47083,354.72019,-1.45791,7.17807,273.75935,-0.5667,262.48627,-6.11112
EF,1847954.5,1847955.191,1847955.314,347,6,5,19.54472,80.21504,0.6461,73.94084,119.47705,-0.5667,122.36632,-6.17643
EL,1848220.5,1848221.144,1848221.267,348,2,26,18.40833,342.6722,8.57001,338.02917,91.63053,-0.5667,84.06967,-6.72806
MF,1848808.5,1848808.608,1848808.731,349,10,6,5.54417,186.3915,-6.44722,193.3528,279.77211,-0.5667,272.22185,-6.31726
ML,1849070.5,1849070.555,1849070.679,350,6,25,4.29278,85.7566,0.34385,92.65867,240.52856,-0.5667,236.42083,-6.1303
EF,1849123.5,1849124.175,1849124.298,350,8,17,19.15944,152.08816,1.40094,144.25191,104.9542,-0.5667,110.65877,-6.13015
EL,1849386.5,1849387.174,1849387.298,351,5,7,19.14528,50.68395,2.51831,46.30669,115.20472,-0.5667,114.37579,-5.54718
MF,1849395.5,1849395.562,1849395.686,351,5,16,4.45417,45.54814,0.59225,54.32152,248.86153,-0.5667,242.23516,-6.36409
ML,1849648.5,1849648.652,1849648.776,352,1,24,6.62,295.32152,-0.95362,304.58201,296.47195,-0.5667,289.04218,-6.19642
EF,1849708.5,1849709.155,1849709.278,352,3,24,18.6825,10.51335,-0.97413,4.58372,94.32855,-0.5667,96.33899,-6.23076
EL,1849971.5,1849972.101,1849972.225,352,12,12,17.39639,266.64755,2.90351,262.13346,65.37231,-0.5667,65.79187,-5.91597
MF,1849977.5,1849977.649,1849977.773,352,12,18,6.54389,263.27046,4.20418,267.79246,292.87512,-0.5667,293.98638,-6.63778
ML,1850240.5,1850240.593,1850240.716,353,9,7,5.18833,159.15142,1.422,164.53275,258.19612,-0.5667,258.50065,-6.1239
EF,1850295.5,1850296.11,1850296.233,353,11,1,17.59111,228.81493,0.0329,220.11991,69.25262,-0.5667,76.02238,-6.04048
EL,1850546.5,1850547.193,1850547.316,354,7,10,19.595,120.72082,-5.35431,107.63128,108.3717,-0.5667,121.60094,-5.57752
MF,1850562.5,1850562.566,1850562.689,354,7,26,4.54028,111.79566,-7.59667,122.3899,252.33245,-0.5667,240.87855,-6.79309
ML,1850805.5,1850805.607,1850805.73,355,3,26,5.52028,352.9318,-1.4613,5.29594,274.61851,-0.5667,263.42722,-6.06638
EF,1850873.5,1850874.189,1850874.313,355,6,2,19.50167,77.20978,0.57057,71.14885,119.0546,-0.5667,121.75677,-6.02447
EL,1851140.5,1851141.141,1851141.264,356,2,24,18.3425,340.16515,8.60721,336.10683,90.54514,-0.5667,82.87136,-6.20556
MF,1851728.5,1851728.604,1851728.728,357,10,4,5.46333,183.72985,-6.60947,191.40559,278.66884,-0.5667,270.84774,-7.00898
ML,1851989.5,1851989.555,1851989.678,358,6,22,4.27917,82.74461,0.26248,89.85459,240.80431,-0.5667,236.37975,-6.14581
EF,1852042.5,1852043.177,1852043.3,358,8,14,19.20972,149.03721,1.41299,141.3895,106.28881,-0.5667,111.79235,-6.07199
EL,1852305.5,1852306.177,1852306.3,359,5,4,19.20889,48.95411,2.9716,43.49839,115.14779,-0.5667,114.2095,-6.70613
MF,1852314.5,1852314.565,1852314.688,359,5,13,4.52333,43.78632,1.07468,51.51763,248.94669,-0.5667,243.39606,-6.06566
ML,1852568.5,1852568.653,1852568.776,360,1,22,6.6325,293.49158,-0.92,302.6235,296.83121,-0.5667,289.58047,-6.21337
EF,1852627.5,1852628.153,1852628.277,360,3,21,18.63611,7.48006,-1.03341,1.71883,92.82139,-0.5667,94.83793,-6.06274
EL,1852890.5,1852891.102,1852891.225,360,12,9,17.41056,264.46783,2.38742,259.12262,64.83129,-0.5667,66.27387,-6.23967
MF,1852897.5,1852897.647,1852897.77,360,12,16,6.47944,260.49566,3.95211,265.79842,292.97462,-0.5667,293.58191,-7.14903
ML,1853160.5,1853160.592,1853160.715,361,9,5,5.16972,157.32459,1.4202,162.61195,257.36627,-0.5667,257.65549,-6.03334
EF,1853215.5,1853216.111,1853216.234,361,10,30,17.62333,226.97112,0.07661,218.14163,69.9399,-0.5667,76.82997,-6.10664
EL,1853466.5,1853467.193,1853467.317,362,7,8,19.5975,118.35628,-5.17324,105.77153,109.17423,-0.5667,121.85248,-5.51885
MF,1853481.5,1853481.568,1853481.691,362,7,23,4.58889,109.95679,-7.39949,119.55993,251.76949,-0.5667,240.85434,-5.83694
ML,1853725.5,1853725.609,1853725.732,363,3,24,5.56889,351.12763,-1.46345,3.39991,275.48169,-0.5667,264.37239,-6.02606
EF,1853793.5,1853794.189,1853794.312,363,5,31,19.48778,75.42261,0.53075,69.30159,118.77226,-0.5667,121.46009,-6.09419
EL,1854060.5,1854061.138,1854061.261,364,2,22,18.27472,337.63719,8.63594,334.16803,89.45721,-0.5667,81.67586,-5.68477
MF,1854647.5,1854647.606,1854647.729,365,10,1,5.49611,181.64374,-6.94966,188.45892,278.03811,-0.5667,270.03536,-6.11108
ML,1854909.5,1854909.555,1854909.679,366,6,20,4.28528,80.95998,0.21962,88.00588,240.9927,-0.5667,236.50884,-6.01364
EF,1854961.5,1854962.179,1854962.302,366,8,11,19.2575,145.98972,1.42015,138.5384,107.58884,-0.5667,112.88501,-6.00653
EL,1855225.5,1855226.174,1855226.298,367,5,2,19.15,46.61831,3.21229,41.64013,114.60719,-0.5667,113.19257,-6.31847
MF,1855233.5,1855233.568,1855233.691,367,5,10,4.59306,42.03074,1.55683,48.71171,249.0425,-0.5667,244.57996,-5.78292
ML,1855488.5,1855488.653,1855488.777,368,1,20,6.64361,291.66315,-0.8855,300.66286,297.17173,-0.5667,290.10384,-6.22655
EF,1855547.5,1855548.152,1855548.276,368,3,19,18.62167,5.68305,-1.06346,359.8235,91.93119,-0.5667,93.98397,-6.15823
EL,1855810.5,1855811.099,1855811.222,368,12,7,17.33444,261.72116,2.11936,257.14575,64.67172,-0.5667,65.94814,-5.44449
MF,1855816.5,1855816.649,1855816.772,368,12,13,6.53389,258.34253,3.47433,262.80733,293.35745,-0.5667,294.07892,-6.17586
ML,1856079.5,1856079.59,1856079.713,369,9,2,5.11778,154.26296,1.41437,159.72473,255.99412,-0.5667,256.17952,-6.20506
EF,1856134.5,1856135.112,1856135.236,369,10,27,17.66056,223.88866,0.16027,215.17231,71.13631,-0.5667,77.95086,-6.02116
EL,1856386.5,1856387.193,1856387.317,370,7,6,19.59833,115.99955,-4.98755,103.92423,109.94548,-0.5667,122.06796,-5.45148
MF,1856401.5,1856401.566,1856401.689,370,7,21,4.53472,107.58711,-7.25213,117.70309,251.20618,-0.5667,240.09051,-6.16549
ML,1856644.5,1856644.611,1856644.735,371,3,21,5.62944,348.11097,-1.46621,0.54709,276.91748,-0.5667,265.68001,-6.13675
EF,1856713.5,1856714.188,1856714.311,371,5,29,19.47444,73.64963,0.49041,67.46402,118.4645,-0.5667,121.14004,-6.16788
EL,1856979.5,1856980.14,1856980.263,372,2,19,18.32194,335.75066,8.6321,331.26188,88.63056,-0.5667,81.08958,-6.72532
MF,1857567.5,1857567.602,1857567.726,373,9,29,5.4175,179.00026,-7.09099,186.52168,276.92289,-0.5667,268.66226,-6.78561
ML,1857828.5,1857828.555,1857828.678,374,6,17,4.27972,77.96118,0.13695,85.21895,241.4015,-0.5667,236.60252,-6.02173
EF,1857881.5,1857882.181,1857882.304,374,8,9,19.29778,144.19359,1.42262,136.66708,108.33212,-0.5667,113.662,-6.07765
EL,1858145.5,1858146.172,1858146.295,375,4,30,19.09167,44.2962,3.45046,39.79198,114.0272,-0.5667,112.15515,-5.92192
MF,1858153.5,1858153.568,1858153.691,375,5,8,4.58667,39.70587,1.80263,46.86904,249.66247,-0.5667,244.90348,-6.22299
ML,1858408.5,1858408.654,1858408.777,376,1,18,6.65306,289.83709,-0.85023,298.70271,297.47158,-0.5667,290.59019,-6.23844
EF,1858467.5,1858468.152,1858468.275,376,3,17,18.6075,3.88718,-1.09258,357.92974,91.03929,-0.5667,93.13058,-6.2523
EL,1858729.5,1858730.099,1858730.223,376,12,4,17.34917,259.53106,1.58974,254.13869,64.21637,-0.5667,66.51851,-5.6967
MF,1858736.5,1858736.646,1858736.769,376,12,11,6.46389,255.56889,3.2106,260.81862,293.34579,-0.5667,293.562,-6.71424
