Mercury,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
EF,1766844.315,125,5,10,19.56306,58.56123,1.65666,47.94809,115.94642,-0.5667,118.27801,-11.05416
EL,1766887.333,125,6,22,20.00278,105.52325,-3.34965,88.936,113.27891,-0.5667,126.64057,-11.04776
MF,1766910.663,125,7,16,3.9075,94.81907,-2.77592,111.24794,245.06348,-0.5667,233.89139,-13.01018
ML,1766931.686,125,8,6,4.46444,122.00283,1.59316,131.52336,244.28295,-0.5667,242.34083,-10.02314
EF,1766971.288,125,9,14,18.91972,189.73584,-1.24429,170.34521,84.45253,-0.5667,101.17747,-10.62522
EL,1766997.267,125,10,10,18.41361,217.11831,-2.75498,196.30141,70.81637,-0.5667,89.10467,-11.08185
MF,1767015.719,125,10,29,5.25083,202.20519,1.90328,214.94576,277.80774,-0.5667,277.56916,-13.44415
ML,1767054.754,125,12,7,6.08694,244.5715,-0.66512,254.71074,295.50555,-0.5667,290.89488,-9.63294
EF,1767088.257,126,1,9,18.16917,300.66206,-1.49018,288.81825,64.80221,-0.5667,70.47412,-11.08899
EL,1767111.27,126,2,1,18.47528,322.17822,3.3983,312.02288,77.40613,-0.5667,76.38101,-11.22134
MF,1767125.74,126,2,16,5.76139,310.16468,2.52344,326.47924,287.785,-0.5667,277.11414,-13.24031
ML,1767165.719,126,3,28,5.24528,346.59694,-2.38464,5.77693,278.47313,-0.5667,261.32425,-9.63461
EF,1767193.305,126,4,24,19.32472,42.47333,1.35108,32.40399,110.38457,-0.5667,111.71267,-10.63923
EL,1767234.33,126,6,4,19.91083,86.13221,-2.44666,71.56048,115.3708,-0.5667,125.33867,-11.53256
MF,1767260.656,126,7,1,3.75306,78.11907,-2.98057,96.65378,245.83793,-0.5667,231.71407,-13.06726
ML,1767280.678,126,7,21,4.2825,106.22376,1.26858,115.84408,241.27647,-0.5667,237.86583,-9.65677
EF,1767312.31,126,8,21,19.43,163.92471,0.04687,146.5015,97.87024,-0.5667,112.18006,-10.63131
EL,1767344.283,126,9,22,18.78833,200.76587,-3.22945,178.05256,77.25559,-0.5667,97.76376,-11.09202
MF,1767365.708,126,10,14,5.00056,185.93833,1.36623,199.5257,270.97701,-0.5667,270.48289,-14.21255
ML,1767399.742,126,11,17,5.79667,224.50057,0.10494,234.04476,288.73909,-0.5667,286.32486,-9.80437
EF,1767437.25,126,12,24,17.99694,285.26953,-1.82368,272.30623,61.25146,-0.5667,68.98024,-11.1677
EL,1767459.263,127,1,15,18.31389,305.74109,2.79381,294.65408,71.18064,-0.5667,72.06619,-11.9622
MF,1767472.747,127,1,29,5.92611,293.11634,3.23625,308.24579,291.39775,-0.5667,283.34349,-13.81717
ML,1767514.733,127,3,12,5.59611,331.37769,-2.32442,349.93859,285.20386,-0.5667,268.81639,-9.72798
EF,1767543.3,127,4,9,19.19639,28.34815,1.10281,17.73095,104.45323,-0.5667,105.41436,-11.19759
EL,1767580.322,127,5,16,19.7275,66.28029,-1.00076,53.22324,114.66038,-0.5667,120.95557,-12.07577
MF,1767611.654,127,6,17,3.70194,62.55809,-2.89188,83.06548,248.39086,-0.5667,231.73587,-13.06614
ML,1767628.67,127,7,4,4.0825,88.26947,0.67714,99.30559,240.78471,-0.5667,234.81626,-9.89423
EF,1767655.325,127,7,30,19.80333,140.00804,1.06803,124.90934,109.13314,-0.5667,120.43785,-10.70901
EL,1767692.299,127,9,5,19.17194,184.64372,-3.4492,160.98141,84.46851,-0.5667,106.01996,-11.19449
MF,1767714.702,127,9,28,4.85528,170.14327,0.53118,183.22163,264.47247,-0.5667,263.14494,-13.58949
ML,1767744.73,127,10,28,5.51944,204.23894,0.8719,213.45524,279.81772,-0.5667,279.09685,-9.79597
EF,1767785.243,127,12,7,17.84167,268.5526,-2.10747,254.72088,59.82751,-0.5667,69.65422,-10.58024
EL,1767808.253,127,12,30,18.07972,289.22134,2.16533,278.17772,66.62633,-0.5667,69.42772,-11.46875
MF,1767820.748,128,1,12,5.9525,276.35068,3.4933,290.85558,293.2464,-0.5667,287.36548,-14.29617
ML,1767863.746,128,2,24,5.90083,316.44079,-2.19129,333.94998,291.0007,-0.5667,275.94809,-9.89657
EF,1767892.291,128,3,23,18.98639,12.10523,0.62284,1.97715,96.66867,-0.5667,97.51472,-10.67882
EL,1767926.31,128,4,26,19.44,46.18948,0.58278,34.82215,110.8431,-0.5667,113.49554,-11.64
ML,1767976.668,128,6,16,4.02333,70.23038,-0.04171,82.84665,243.43509,-0.5667,234.75172,-9.76169
EF,1768000.332,128,7,9,19.96278,118.27858,1.65701,105.44332,116.77023,-0.5667,125.0133,-10.58239
EL,1768041.313,128,8,19,19.50917,168.62483,-3.60562,145.05642,91.78212,-0.5667,113.23836,-11.22664
MF,1768063.695,128,9,11,4.69111,154.195,-0.35902,167.06077,258.2444,-0.5667,255.54224,-13.15588
ML,1768090.721,128,10,8,5.29556,185.11101,1.43472,194.01901,270.5168,-0.5667,270.74626,-9.58569
EF,1768134.244,128,11,20,17.86361,253.75511,-2.24639,238.14675,60.88536,-0.5667,73.04772,-10.68792
EL,1768156.25,128,12,12,17.99056,273.60864,1.05489,260.60453,63.7077,-0.5667,69.87614,-12.0882
MF,1768168.747,128,12,25,5.93667,260.24855,3.47711,273.34309,293.02216,-0.5667,289.57829,-13.67095
ML,1768212.756,129,2,7,6.13611,301.76876,-2.00322,317.79558,295.49949,-0.5667,282.32472,-10.00446
EF,1768242.287,129,3,8,18.88472,357.89713,0.28315,347.06321,89.65928,-0.5667,90.82171,-11.34262
EL,1768271.302,129,4,6,19.24944,26.74149,2.2395,15.3319,105.01186,-0.5667,104.95074,-12.19098
ML,1768323.671,129,5,29,4.09806,50.33831,-0.97198,65.47862,249.55316,-0.5667,237.44274,-9.78677
EF,1768348.334,129,6,22,20.01028,101.27981,1.85573,88.97093,120.0679,-0.5667,126.70606,-11.12221
EL,1768390.325,129,8,3,19.80389,152.09182,-3.68097,129.27836,99.01053,-0.5667,119.54663,-11.40518
MF,1768413.684,129,8,27,4.41278,137.81852,-0.91436,152.03556,252.28773,-0.5667,247.72544,-14.07842
ML,1768436.709,129,9,19,5.02722,165.37628,1.80958,174.77562,260.89,-0.5667,261.27304,-10.12952
EF,1768483.25,129,11,4,18.00667,239.16406,-2.31643,221.6163,63.8814,-0.5667,78.37751,-10.84521
EL,1768505.245,129,11,26,17.8825,257.60982,0.17106,244.02195,63.28676,-0.5667,71.88284,-11.13788
MF,1768517.741,129,12,9,5.77472,243.88374,3.20219,256.77803,290.80759,-0.5667,288.83288,-13.70144
ML,1768561.762,130,1,22,6.28833,287.34494,-1.77514,301.49278,298.37656,-0.5667,287.51799,-9.87165
EF,1768591.279,130,2,20,18.69444,341.73629,-0.2623,331.01895,81.59943,-0.5667,83.52243,-11.11565
EL,1768617.294,130,3,18,19.04944,7.91779,3.21583,356.62638,97.5081,-0.5667,95.89325,-12.19154
ML,1768670.681,130,5,11,4.33333,30.71383,-1.75588,48.10267,257.70514,-0.5667,242.72894,-9.69691
EF,1768696.328,130,6,5,19.87806,83.84466,1.88301,72.54271,120.52233,-0.5667,125.1105,-11.07667
EL,1768739.334,130,7,18,20.00528,134.81569,-3.66131,113.61903,105.66924,-0.5667,124.27574,-11.56081
MF,1768762.675,130,8,11,4.20444,121.42158,-1.72296,136.17015,248.01335,-0.5667,241.11157,-13.74796
ML,1768784.701,130,9,2,4.83389,148.54724,1.86516,157.71128,253.39437,-0.5667,253.33451,-9.91685
EF,1768830.261,130,10,17,18.25361,221.96718,-2.19899,203.14385,69.57866,-0.5667,85.74233,-10.61118
EL,1768852.251,130,11,8,18.01861,242.35882,-1.24686,225.4345,64.32578,-0.5667,77.39908,-11.49631
MF,1768866.734,130,11,23,5.60583,227.84128,2.75576,240.19507,286.87308,-0.5667,286.04923,-13.19311
ML,1768909.763,131,1,5,6.30361,271.54708,-1.44052,284.05227,299.35677,-0.5667,290.88579,-9.9169
EF,1768940.271,131,2,4,18.49833,325.73456,-0.78317,314.82732,74.15485,-0.5667,77.24011,-11.06336
EL,1768964.286,131,2,28,18.85417,349.83434,3.57628,338.71145,89.43105,-0.5667,87.43793,-12.07481
MF,1768987.711,131,3,24,5.06333,338.7865,-0.84005,1.6838,280.34789,-0.5667,261.02946,-13.16379
ML,1769017.694,131,4,23,4.66167,11.39402,-2.27295,30.6636,266.77672,-0.5667,249.6374,-9.81898
EF,1769045.321,131,5,20,19.70528,68.0703,1.78365,57.07292,118.34432,-0.5667,121.50173,-11.25552
EL,1769088.336,131,7,2,20.055,116.58193,-3.52233,98.05752,111.06286,-0.5667,126.6048,-11.38054
MF,1769111.667,131,7,26,4.00083,104.70356,-2.41629,120.44362,245.50021,-0.5667,235.93732,-13.36243
ML,1769132.691,131,8,16,4.58528,131.30048,1.7319,140.81446,246.98235,-0.5667,245.78959,-10.16257
EF,1769175.277,131,9,27,18.64167,202.26673,-1.71975,182.82563,78.22805,-0.5667,95.11051,-10.52646
EL,1769199.26,131,10,21,18.24056,226.50895,-2.32008,206.93741,67.80336,-0.5667,84.47201,-11.25138
MF,1769216.722,131,11,8,5.325,211.30367,2.31187,224.64918,281.22197,-0.5667,280.83668,-14.10203
ML,1769256.758,131,12,18,6.18,254.39851,-0.96195,265.48369,297.66094,-0.5667,291.6511,-9.95087
EF,1769289.262,132,1,19,18.295,309.93769,-1.24579,298.48826,67.83457,-0.5667,72.45675,-11.12795
EL,1769312.276,132,2,11,18.63278,332.27835,3.52192,321.58958,81.58975,-0.5667,80.0789,-11.71391
MF,1769328.733,132,2,28,5.58194,320.17448,1.74418,337.92296,285.19109,-0.5667,272.33558,-13.04434
ML,1769366.71,132,4,6,5.03194,355.76534,-2.37109,15.02949,274.18401,-0.5667,256.92991,-9.61112
EF,1769394.311,132,5,3,19.47583,52.07265,1.55568,41.55766,113.91388,-0.5667,115.81521,-11.02567
EL,1769436.333,132,6,14,19.99194,97.48392,-2.99532,81.6076,114.51981,-0.5667,126.58668,-11.39347
MF,1769461.658,132,7,10,3.79417,88.07076,-2.70183,105.7899,244.89143,-0.5667,232.38236,-13.51287
ML,1769481.683,132,7,30,4.39556,115.63596,1.47997,125.04819,242.8129,-0.5667,240.36107,-9.776
EF,1769517.298,132,9,3,19.14472,178.27553,-0.65313,159.78654,90.45369,-0.5667,106.12957,-10.54018
EL,1769546.273,132,10,2,18.56361,210.28453,-3.00103,188.58625,73.34715,-0.5667,92.69385,-11.0565
MF,1769565.716,132,10,22,5.17833,195.54423,1.61016,208.16266,275.14691,-0.5667,274.85565,-13.28252
ML,1769602.748,132,11,28,5.95333,235.85719,-0.32327,245.83693,292.87401,-0.5667,289.2328,-9.87152
EF,1769638.254,133,1,2,18.10111,294.38674,-1.6312,282.03163,63.12648,-0.5667,69.63549,-11.21907
EL,1769660.269,133,1,24,18.45278,315.47176,3.09001,304.29944,74.62647,-0.5667,74.55624,-12.15301
MF,1769674.743,133,2,8,5.83861,302.91732,2.87097,318.81609,289.51667,-0.5667,279.87805,-13.59459
ML,1769715.725,133,3,21,5.39806,340.38414,-2.36577,359.26917,281.28743,-0.5667,264.46087,-9.60794
EF,1769743.302,133,4,17,19.2375,35.9225,1.2035,25.96864,107.6944,-0.5667,108.77526,-10.53459
EL,1769783.326,133,5,27,19.815,77.74605,-1.96985,64.23127,115.32864,-0.5667,123.64823,-11.43926
MF,1769811.654,133,6,25,3.70278,71.66848,-2.88844,91.21505,246.59512,-0.5667,231.31336,-13.2528
ML,1769829.673,133,7,13,4.14806,97.78034,0.97233,108.44298,240.70052,-0.5667,235.88033,-10.14007
EF,1769859.317,133,8,11,19.60972,153.46302,0.53857,137.05341,103.05328,-0.5667,116.08148,-10.66138
EL,1769893.29,133,9,14,18.96778,193.83348,-3.32943,170.40902,80.31129,-0.5667,101.55437,-11.24705
MF,1769915.705,133,10,7,4.92944,179.27911,1.05201,192.78211,268.19115,-0.5667,267.4209,-14.0884
ML,1769947.736,133,11,8,5.6675,215.73383,0.4578,225.18112,285.05177,-0.5667,283.44154,-9.88836
EF,1769986.245,133,12,16,17.88861,277.45014,-1.9877,264.46194,60.23151,-0.5667,68.7699,-10.59429
EL,1770009.258,134,1,8,18.19944,298.6997,2.57986,287.871,69.0667,-0.5667,70.61443,-11.58831
MF,1770021.75,134,1,21,5.99028,286.30335,3.4406,300.50701,292.31058,-0.5667,285.64306,-13.59575
ML,1770064.739,134,3,5,5.73306,325.27923,-2.27605,343.3674,287.68574,-0.5667,271.85389,-9.73844
EF,1770093.297,134,4,2,19.11639,21.77175,0.92825,11.25486,101.39072,-0.5667,102.25053,-11.08942
EL,1770129.316,134,5,8,19.57583,57.72817,-0.43981,45.8783,113.25417,-0.5667,117.8638,-11.50573
MF,1770163.654,134,6,12,3.70667,57.66333,-2.60886,78.59937,249.29252,-0.5667,232.16103,-13.0851
ML,1770178.67,134,6,27,4.07167,81.77066,0.47807,92.90981,241.33658,-0.5667,234.71479,-9.56067
EF,1770203.329,134,7,21,19.89833,130.66972,1.36739,116.53179,112.8065,-0.5667,122.82233,-10.69741
EL,1770242.305,134,8,29,19.30889,178.00839,-3.53438,154.3934,87.49314,-0.5667,109.03364,-11.13435
MF,1770264.699,134,9,21,4.77806,163.43379,0.19046,176.53556,261.75278,-0.5667,259.91133,-13.54233
ML,1770292.725,134,10,19,5.39083,195.27539,1.18926,204.64262,275.47819,-0.5667,275.27134,-10.00621
EF,1770335.243,134,11,30,17.84194,262.49897,-2.17376,247.87492,60.0096,-0.5667,70.84106,-10.69634
EL,1770358.249,134,12,23,17.98222,282.30171,1.88271,271.34558,65.33135,-0.5667,68.92786,-11.09161
MF,1770369.75,135,1,4,6.0025,269.86262,3.55296,283.04693,293.3478,-0.5667,288.95934,-13.50272
ML,1770413.75,135,2,17,6.01194,310.44967,-2.12078,327.30558,293.0002,-0.5667,278.72896,-9.89299
EF,1770442.288,135,3,17,18.91444,5.52768,0.42252,355.44156,93.38958,-0.5667,94.33857,-10.61741
EL,1770474.307,135,4,18,19.37139,37.98456,1.37862,26.47344,108.70419,-0.5667,110.10388,-12.07549
ML,1770525.668,135,6,9,4.02972,61.77101,-0.45049,75.52366,245.71413,-0.5667,235.49193,-9.83676
EF,1770549.333,135,7,2,19.98056,110.33653,1.77542,98.08625,118.63784,-0.5667,125.91148,-10.61201
EL,1770591.318,135,8,13,19.63278,161.78108,-3.66214,138.52923,94.82442,-0.5667,115.93587,-11.22966
MF,1770613.692,135,9,5,4.60333,147.40196,-0.70023,160.44023,255.76669,-0.5667,252.34213,-13.17492
ML,1770638.715,135,9,30,5.15028,175.864,1.66966,185.28925,265.92549,-0.5667,266.31248,-10.12964
EF,1770684.246,135,11,14,17.9125,247.78299,-2.2861,231.30999,61.89459,-0.5667,75.07996,-10.80255
EL,1770706.247,135,12,6,17.92361,266.82098,0.72156,253.75753,63.29903,-0.5667,70.37952,-11.60094
MF,1770718.744,135,12,19,5.85667,253.2431,3.38097,266.50709,292.31495,-0.5667,289.41632,-13.94321
ML,1770762.759,136,2,1,6.215,295.885,-1.91665,311.08957,296.87555,-0.5667,284.67248,-9.91738
EF,1770792.284,136,3,1,18.815,351.33071,0.07302,340.46982,86.36384,-0.5667,87.78794,-11.33536
EL,1770820.297,136,3,29,19.11944,18.60678,2.66472,7.87641,101.85607,-0.5667,100.94716,-11.58232
ML,1770872.674,136,5,21,4.18056,41.98674,-1.33844,58.15585,252.84121,-0.5667,239.40421,-9.75874
EF,1770897.331,136,6,14,19.93972,93.10379,1.88663,81.63137,120.65623,-0.5667,126.10263,-10.85456
EL,1770940.329,136,7,27,19.89389,144.94395,-3.70363,122.80197,101.88606,-0.5667,121.66536,-11.40965
MF,1770963.68,136,8,20,4.3175,130.96542,-1.23236,145.46838,250.2777,-0.5667,244.77203,-14.06285
ML,1770986.708,136,9,12,4.99194,159.30898,1.8343,168.11556,258.10568,-0.5667,258.45877,-9.55394
EF,1771032.254,136,10,27,18.09083,231.84464,-2.28719,213.79114,66.06496,-0.5667,81.28567,-10.67436
EL,1771054.247,136,11,18,17.93472,251.31004,-0.47365,236.16103,63.40644,-0.5667,74.02837,-11.45124
MF,1771067.737,136,12,2,5.68778,237.02337,3.04199,249.922,289.30158,-0.5667,287.81198,-13.73094
ML,1771111.764,137,1,15,6.3325,281.55167,-1.67715,294.72604,299.02682,-0.5667,289.26146,-9.61763
EF,1771141.276,137,2,13,18.6225,335.21539,-0.46862,324.3544,78.48585,-0.5667,80.84399,-11.18234
EL,1771166.29,137,3,10,18.96,0.20554,3.43138,349.08383,94.11609,-0.5667,92.19964,-12.04288
ML,1771219.686,137,5,3,4.46306,22.48229,-2.01702,40.75039,261.50307,-0.5667,245.49007,-9.72468
EF,1771246.326,137,5,29,19.82583,77.48043,1.86208,66.16149,119.93166,-0.5667,123.99545,-11.30225
EL,1771289.335,137,7,11,20.03806,127.27978,-3.64043,107.1934,108.11218,-0.5667,125.48657,-11.45543
MF,1771312.671,137,8,4,4.10806,114.45427,-1.9999,129.66618,246.68306,-0.5667,238.67998,-13.70204
ML,1771334.699,137,8,26,4.77917,142.34641,1.84009,151.12071,250.90723,-0.5667,250.6302,-9.52614
EF,1771379.267,137,10,9,18.39861,214.78141,-2.09571,195.38569,72.49048,-0.5667,89.27839,-10.6686
EL,1771401.254,137,10,31,18.10139,235.7651,-1.75782,217.60366,65.4871,-0.5667,80.23497,-11.44733
MF,1771416.73,137,11,16,5.52194,221.08064,2.53063,233.34607,284.773,-0.5667,284.23892,-13.07536
ML,1771458.761,137,12,28,6.2575,264.25488,-1.24273,276.21106,298.96966,-0.5667,291.52052,-10.03162
EF,1771490.268,138,1,28,18.42194,319.28001,-0.97101,308.09041,71.43077,-0.5667,75.11528,-11.18481
EL,1771514.279,138,2,21,18.69972,342.10603,3.63238,332.06014,85.97748,-0.5667,83.9241,-11.04607
MF,1771533.72,138,3,13,5.29139,330.43314,0.35949,351.22618,282.65001,-0.5667,266.02525,-13.26689
ML,1771567.701,138,4,16,4.81556,4.9932,-2.31847,24.21777,269.79897,-0.5667,252.62484,-9.66614
EF,1771595.318,138,5,13,19.62361,61.60759,1.71374,50.67477,116.80408,-0.5667,119.45262,-11.31423
EL,1771637.337,138,6,24,20.09417,108.74841,-3.22409,90.70919,112.93763,-0.5667,127.426,-11.91332
MF,1771661.663,138,7,19,3.91944,97.61583,-2.63443,113.9909,245.05649,-0.5667,234.29351,-13.26411
ML,1771682.688,138,8,9,4.51583,124.97271,1.64702,134.29429,245.07618,-0.5667,243.4563,-9.89323
EF,1771723.285,138,9,18,18.83806,193.75062,-1.42439,174.15918,82.40248,-0.5667,99.36002,-10.65342
EL,1771748.265,138,10,13,18.36583,219.71708,-2.65908,199.15965,69.91355,-0.5667,87.84662,-11.15416
MF,1771766.719,138,11,1,5.24889,204.61701,2.05314,217.82763,278.69187,-0.5667,278.41687,-13.93033
ML,1771805.755,138,12,10,6.10972,247.18772,-0.73832,257.60952,296.14411,-0.5667,291.16525,-9.76558
EF,1771839.259,139,1,12,18.21889,303.57628,-1.40617,291.69839,65.7065,-0.5667,71.08693,-11.26614
EL,1771862.271,139,2,4,18.49611,324.84304,3.46826,314.87519,78.51429,-0.5667,77.24454,-11.03923
MF,1771877.736,139,2,20,5.66361,312.62377,2.17132,330.29654,287.38069,-0.5667,275.25613,-13.71324
ML,1771916.716,139,3,31,5.18806,349.47212,-2.37493,8.54199,277.12956,-0.5667,260.05937,-9.5436
EF,1771944.308,139,4,27,19.38611,45.54518,1.43597,35.13966,111.58803,-0.5667,113.12,-10.95887
EL,1771985.331,139,6,7,19.94417,89.28044,-2.58518,74.27287,115.26296,-0.5667,125.8466,-11.58281
MF,1772011.656,139,7,4,3.75194,80.97797,-2.86732,99.3748,245.44096,-0.5667,231.7344,-13.29685
ML,1772031.68,139,7,24,4.32917,109.22893,1.34991,118.58551,241.67292,-0.5667,238.67264,-9.53544
EF,1772064.306,139,8,25,19.35417,168.09057,-0.15692,150.25925,95.73754,-0.5667,110.54215,-10.6405
EL,1772095.28,139,9,25,18.72694,203.38295,-3.18088,180.88167,76.14183,-0.5667,96.40234,-11.09646
MF,1772115.713,139,10,16,5.10556,188.86629,1.29959,201.38216,272.41155,-0.5667,271.96603,-13.14105
ML,1772150.742,139,11,20,5.81917,227.11775,0.02858,236.93813,289.72927,-0.5667,287.01713,-10.00939
EF,1772187.249,139,12,26,17.96667,286.43221,-1.83671,274.17679,61.41097,-0.5667,68.71666,-10.60612
EL,1772210.264,140,1,18,18.33028,308.30833,2.92564,297.52603,72.09994,-0.5667,72.57158,-11.72452
MF,1772223.746,140,2,1,5.90861,295.8291,3.16149,311.09731,290.91558,-0.5667,282.48642,-13.72913
ML,1772265.731,140,3,14,5.54528,334.20788,-2.33513,352.7257,283.99301,-0.5667,267.58234,-9.59755
EF,1772294.302,140,4,11,19.25417,31.42474,1.20474,20.48043,105.86102,-0.5667,106.93394,-11.52466
EL,1772332.32,140,5,19,19.69,69.24753,-1.45105,56.88875,114.70072,-0.5667,121.33307,-11.12169
MF,1772362.654,140,6,19,3.68472,65.46102,-2.79852,85.77678,247.64196,-0.5667,231.39233,-13.26104
ML,1772379.671,140,7,6,4.11111,91.29781,0.78911,102.02692,240.64678,-0.5667,235.16261,-9.83856
EF,1772406.323,140,8,1,19.75028,142.73225,0.99545,127.65545,107.99473,-0.5667,119.40695,-10.54667
EL,1772443.296,140,9,7,19.10417,187.27972,-3.43209,163.785,83.25106,-0.5667,104.6459,-11.12632
MF,1772465.702,140,9,30,4.85722,172.61094,0.72566,186.06155,265.41431,-0.5667,264.26741,-13.98861
ML,1772495.731,140,10,30,5.54,206.8928,0.80157,216.33311,281.03579,-0.5667,280.11831,-9.99663
EF,1772536.244,140,12,9,17.86222,271.3353,-2.07231,257.61648,59.87317,-0.5667,69.38497,-10.71865
EL,1772559.254,141,1,1,18.08972,291.70324,2.33664,281.05962,67.27506,-0.5667,69.53921,-11.22627
MF,1772570.752,141,1,13,6.05111,279.6549,3.56799,292.71797,292.9189,-0.5667,287.69575,-13.07142
ML,1772614.744,141,2,26,5.86083,319.21874,-2.21855,336.75597,289.99757,-0.5667,274.81623,-9.74393
EF,1772643.293,141,3,26,19.03944,15.17909,0.74146,4.7433,98.21045,-0.5667,99.05129,-10.9951
EL,1772677.313,141,4,29,19.50694,49.42052,0.4012,37.55052,111.72607,-0.5667,114.9321,-12.0094
ML,1772727.668,141,6,19,4.025,73.25956,0.08538,85.55805,242.78615,-0.5667,234.58705,-9.7715
EF,1772752.332,141,7,13,19.97722,122.90937,1.54753,109.13045,115.40666,-0.5667,124.67492,-10.93055
EL,1772792.31,141,8,22,19.44222,171.29179,-3.60942,147.83238,90.54639,-0.5667,111.94295,-11.09881
MF,1772814.696,141,9,14,4.69694,156.69876,-0.15267,169.87459,259.11072,-0.5667,256.66548,-13.51901
ML,1772841.722,141,10,11,5.31861,187.82478,1.37951,196.87402,271.8419,-0.5667,271.9767,-9.71863
EF,1772885.244,141,11,23,17.86111,256.48214,-2.22969,241.03831,60.53134,-0.5667,72.38136,-10.7991
EL,1772907.25,141,12,15,17.99472,276.07583,1.25639,263.49385,64.06161,-0.5667,69.59808,-11.95418
MF,1772919.747,141,12,28,5.93222,262.74512,3.49547,276.22804,293.18587,-0.5667,289.29977,-13.94545
ML,1772963.755,142,2,10,6.11083,304.50082,-2.04354,320.62806,294.77047,-0.5667,281.36431,-9.85749
EF,1772992.285,142,3,10,18.84389,358.94798,0.2167,348.87018,90.08153,-0.5667,91.2056,-10.5847
EL,1773023.301,142,4,10,19.21917,29.61373,1.89308,19.04769,105.86189,-0.5667,106.10277,-11.29643
ML,1773074.67,142,6,1,4.07083,53.3455,-0.85142,68.19382,248.4812,-0.5667,236.79345,-9.8408
EF,1773099.334,142,6,25,20.01917,104.1816,1.8336,91.69182,119.69308,-0.5667,126.68154,-11.10762
EL,1773141.323,142,8,6,19.745,154.81872,-3.70635,132.02992,97.82645,-0.5667,118.42599,-11.23349
MF,1773163.688,142,8,29,4.51083,140.56831,-1.03347,153.84491,253.44542,-0.5667,249.21512,-13.20607
ML,1773187.711,142,9,22,5.05778,168.17145,1.78279,177.60023,262.21039,-0.5667,262.61633,-10.15255
EF,1773233.248,142,11,6,17.96056,240.39327,-2.28702,223.47526,63.59314,-0.5667,77.52988,-10.53618
EL,1773256.245,142,11,29,17.87306,260.05485,0.37904,246.91096,63.28866,-0.5667,71.24347,-11.07657
MF,1773268.741,142,12,12,5.77333,246.32146,3.26092,259.66879,291.25347,-0.5667,288.91062,-14.10252
ML,1773312.762,143,1,25,6.27972,290.03699,-1.82539,304.35059,297.97672,-0.5667,286.80455,-9.7652
EF,1773342.281,143,2,23,18.74444,344.77068,-0.138,333.83825,83.11063,-0.5667,84.86908,-11.35963
EL,1773369.292,143,3,22,19.00417,10.60985,3.02596,0.37901,98.56202,-0.5667,97.02554,-11.1213
ML,1773421.679,143,5,14,4.28639,33.68644,-1.66513,50.82499,256.39337,-0.5667,241.74607,-9.73627
EF,1773447.33,143,6,8,19.91583,86.81616,1.89347,75.26054,120.66686,-0.5667,125.64352,-11.17959
EL,1773490.332,143,7,21,19.96278,137.63951,-3.71071,116.35395,104.62353,-0.5667,123.44761,-11.37426
MF,1773513.676,143,8,14,4.22111,124.0792,-1.53622,138.93601,248.52231,-0.5667,241.99886,-14.03395
ML,1773535.703,143,9,5,4.87417,151.41133,1.86661,160.50979,254.60354,-0.5667,254.67449,-9.85281
EF,1773581.258,143,10,20,18.20389,224.59901,-2.22395,206.00435,68.58766,-0.5667,84.48986,-10.60279
EL,1773603.25,143,11,11,17.99722,244.88417,-1.07048,228.31989,63.94815,-0.5667,76.4684,-11.56592
MF,1773617.733,143,11,26,5.60389,230.23999,2.8573,243.08693,287.52999,-0.5667,286.4669,-13.68017
ML,1773660.763,144,1,8,6.31194,274.20237,-1.50133,286.93276,299.35962,-0.5667,290.51273,-9.88539
EF,1773691.273,144,2,7,18.54972,328.72875,-0.6696,317.67171,75.50499,-0.5667,78.36674,-11.2729
EL,1773715.287,144,3,2,18.88667,352.68778,3.55314,341.51755,90.72795,-0.5667,88.72811,-12.11234
MF,1773739.708,144,3,27,4.9875,342.08774,-1.20649,5.4204,279.26318,-0.5667,259.30714,-13.00756
ML,1773768.692,144,4,25,4.60417,14.32013,-2.22294,33.39208,265.38086,-0.5667,248.46578,-9.80593
EF,1773795.319,144,5,21,19.66056,69.04429,1.7476,58.83075,118.49216,-0.5667,121.41053,-10.51268
EL,1773839.335,144,7,4,20.03833,119.53067,-3.59966,100.78038,110.27882,-0.5667,126.20822,-11.23287
MF,1773862.667,144,7,28,4.01611,107.44428,-2.25508,123.19017,245.69711,-0.5667,236.53845,-13.63068
ML,1773883.693,144,8,18,4.63389,134.23251,1.76837,143.58825,247.95115,-0.5667,247.01905,-10.04139
EF,1773927.274,144,9,30,18.56833,206.26071,-1.87,186.66211,76.31149,-0.5667,93.33808,-10.62128
EL,1773950.258,144,10,23,18.20194,229.08649,-2.19488,209.80621,67.06557,-0.5667,83.30987,-11.34361
MF,1773967.722,144,11,10,5.32389,213.71889,2.43644,227.53362,282.06115,-0.5667,281.5542,-14.58156
ML,1774007.758,144,12,20,6.20028,257.02371,-1.032,268.37652,298.09116,-0.5667,291.69065,-10.02263
EF,1774040.264,145,1,21,18.34639,312.88254,-1.14936,301.35475,68.92714,-0.5667,73.27839,-11.31469
EL,1774063.277,145,2,13,18.65639,335.00006,3.56177,324.42102,82.78613,-0.5667,81.10948,-11.59789
MF,1774080.729,145,3,3,5.49,322.84859,1.34966,341.71032,284.61586,-0.5667,270.48243,-13.276
