Jupiter,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EL,1927123.284,564,3,5,18.80833,358.17193,-1.15172,347.59599,87.90948,0,90.4675,-10.32906
MF,1927163.697,564,4,15,4.73028,7.80632,-1.15064,27.00817,267.58632,0,251.11147,-10.06874
AR,1927336.251,564,10,4,18.02694,21.08219,-1.5769,193.74641,262.01025,0,86.9997,-5.60996
CS,1927347.738,564,10,16,5.70639,19.52568,-1.56382,205.27363,97.31406,0,277.94612,-5.92268
EL,1927525.3,565,4,11,19.20806,34.37526,-0.8769,23.49005,104.36654,0,107.5586,-10.44852
MF,1927563.672,565,5,20,4.13306,43.32449,-0.83436,60.30652,252.19055,0,238.50431,-10.18512
AR,1927737.227,565,11,9,17.45278,56.43797,-0.87528,229.8085,248.03559,0,72.27332,-5.17718
CS,1927747.759,565,11,20,6.22222,55.00659,-0.85168,240.52749,111.58505,0,290.57892,-5.49493
EL,1927926.318,566,5,17,19.62167,69.12818,-0.29148,57.82408,115.61724,0,120.72062,-10.1041
MF,1927960.667,566,6,21,4.00806,76.90424,-0.23485,90.5521,243.12934,0,234.11077,-10.28888
AR,1928135.227,566,12,12,17.44306,90.07019,0.08482,263.19388,241.956,0,65.92798,-5.61826
CS,1928146.776,566,12,24,6.63028,88.5189,0.11296,274.97132,118.06801,0,294.3712,-5.2933
EL,1928323.332,567,6,18,19.96167,101.50509,0.36312,88.09503,117.77082,0,126.10374,-10.55032
MF,1928356.679,567,7,22,4.30306,108.85002,0.41414,119.97921,243.18093,0,238.60107,-10.16236
AR,1928532.241,568,1,13,17.77889,121.8179,0.96484,295.52786,245.40834,0,68.53276,-5.54619
CS,1928545.774,568,1,27,6.565,120.03516,0.98968,309.20679,115.0939,0,287.76897,-5.62207
EL,1928719.327,568,7,18,19.85944,132.44169,0.88803,117.48941,111.24537,0,122.18154,-10.29734
MF,1928752.697,568,8,21,4.725,139.66628,0.91955,149.75799,251.3102,0,249.71922,-10.00869
AR,1928928.258,569,2,12,18.18472,152.33861,1.53635,326.51116,255.74786,0,78.34509,-5.4393
CS,1928942.756,569,2,27,6.1425,150.46704,1.54777,340.93039,105.06037,0,275.7517,-5.04216
EL,1929114.309,569,8,17,19.41111,162.46409,1.1557,146.21613,99.3678,0,112.03813,-10.32008
MF,1929148.712,569,9,21,5.07694,169.89394,1.16084,180.03271,264.03538,0,263.75455,-10.20049
AR,1929324.271,570,3,15,18.50333,182.40175,1.68603,356.97128,269.31862,0,91.71119,-5.159
CS,1929339.727,570,3,31,5.44611,180.43666,1.6791,12.0702,91.59429,0,261.09615,-5.31277
EL,1929510.281,570,9,17,18.75306,192.6412,1.10763,176.39345,85.30647,0,98.02511,-10.25456
MF,1929544.725,570,10,22,5.39944,200.17787,1.08505,210.85434,278.12461,0,277.46684,-10.71089
AR,1929720.286,571,4,15,18.85556,212.94867,1.37865,26.90428,283.23985,0,105.83402,-5.63206
CS,1929735.701,571,5,1,4.81861,211.00138,1.35565,41.72731,77.52851,0,248.19442,-5.47746
EL,1929907.256,571,10,19,18.14694,223.62758,0.74692,208.11552,71.98037,0,83.5277,-10.45537
MF,1929940.742,571,11,22,5.81917,231.1398,0.70219,242.08228,290.59435,0,287.90934,-10.63479
AR,1930118.301,572,5,17,19.21833,244.59786,0.65788,58.33585,294.26693,0,117.32985,-5.50374
CS,1930131.687,572,5,31,4.47972,242.89691,0.62756,71.10005,66.08357,0,239.84547,-5.37429
EL,1930307.241,572,11,22,17.77889,256.44126,0.14447,243.36164,63.07264,0,71.46818,-10.06676
MF,1930338.76,572,12,24,6.23111,263.73589,0.09114,275.5134,297.65329,0,291.48597,-10.05353
AR,1930518.312,573,6,21,19.48472,277.97794,-0.31882,91.47029,298.03692,0,121.80035,-5.32241
CS,1930529.69,573,7,3,4.56778,276.51383,-0.34754,102.32332,61.83019,0,239.0682,-5.12467
EL,1930707.25,573,12,27,17.99028,290.72059,-0.52755,278.82178,63.37476,0,68.9945,-10.5181
MF,1930742.755,574,2,1,6.12361,299.14674,-0.58391,314.77586,294.84588,0,283.11154,-10.413
AR,1930920.304,574,7,28,19.29611,313.17928,-1.23999,126.64969,291.39692,0,115.60254,-5.15041
CS,1930930.707,574,8,8,4.97139,311.81261,-1.25945,136.69999,68.11544,0,247.90684,-5.04237
EL,1931109.268,575,2,2,18.43639,326.74715,-1.02891,316.0522,73.96929,0,77.23359,-10.2414
MF,1931148.726,575,3,14,5.43194,336.20442,-1.0656,355.25326,282.06169,0,265.92992,-10.32252
AR,1931322.279,575,9,3,18.6925,349.71246,-1.71173,162.37915,276.64124,0,101.66293,-5.61737
CS,1931333.723,575,9,15,5.36083,348.18057,-1.71554,173.65842,82.64517,0,263.56076,-5.66616
EL,1931511.286,576,3,10,18.87,3.30174,-1.1387,352.61288,90.32618,0,92.89079,-10.4417
MF,1931551.693,576,4,20,4.62611,12.90889,-1.13093,31.92006,265.20911,0,248.95352,-10.05716
AR,1931724.247,576,10,9,17.9275,26.1512,-1.50912,198.84892,259.73274,0,84.67526,-5.58905
CS,1931735.74,576,10,21,5.76611,24.59182,-1.49368,210.41382,99.61404,0,280.0728,-5.99244
EL,1931913.303,577,4,16,19.2675,39.36223,-0.80971,28.42305,106.3804,0,109.77974,-10.43484
MF,1931951.669,577,5,25,4.05861,48.27254,-0.76314,65.16953,250.40281,0,237.02883,-10.45013
AR,1932124.228,577,11,13,17.46639,61.37512,-0.75216,233.96857,246.59699,0,71.34339,-5.74166
CS,1932135.761,577,11,25,6.27139,59.81036,-0.72559,245.71718,113.04235,0,291.59319,-5.77253
EL,1932313.321,578,5,21,19.71222,73.69972,-0.20183,61.74376,116.48381,0,122.17472,-10.53398
MF,1932347.668,578,6,25,4.04361,81.448,-0.14433,94.47073,242.5714,0,234.34793,-10.13381
AR,1932523.227,578,12,17,17.43639,94.60864,0.21833,268.39278,241.89373,0,65.4244,-5.12367
CS,1932534.776,578,12,29,6.63167,93.06053,0.24597,280.16257,118.19479,0,293.82242,-5.60737
EL,1932711.331,579,6,23,19.94222,106.136,0.44738,92.95997,117.28578,0,125.73125,-10.16015
MF,1932744.68,579,7,27,4.32917,113.46331,0.49667,124.88485,243.95568,0,239.69178,-10.61709
AR,1932919.244,580,1,17,17.86722,126.30342,1.06447,299.67771,246.58291,0,69.73629,-5.92619
CS,1932932.774,580,1,31,6.565,124.52534,1.08811,313.32834,113.97169,0,286.72585,-5.1289
EL,1933106.326,580,7,22,19.82444,136.75707,0.94176,121.42815,109.78836,0,121.16536,-10.38409
MF,1933140.698,580,8,26,4.74972,144.19302,0.97092,154.7389,253.00862,0,251.60034,-10.49698
AR,1933315.261,581,2,16,18.26222,156.74571,1.58268,330.59498,257.61398,0,80.2265,-5.79005
CS,1933330.751,581,3,4,6.01667,154.75161,1.59209,345.96579,103.26958,0,273.28009,-5.36305
EL,1933502.303,581,8,22,19.28389,166.96614,1.16717,151.18366,97.32307,0,109.64721,-10.00405
MF,1933536.712,581,9,26,5.09194,174.40837,1.16917,185.1024,266.12946,0,265.83143,-10.75294
AR,1933711.274,582,3,19,18.57667,186.83382,1.66878,0.99278,271.40529,0,93.85151,-5.56128
CS,1933726.724,582,4,4,5.37528,184.87221,1.66004,16.04603,89.4993,0,259.40042,-5.08487
EL,1933898.276,582,9,22,18.625,197.19071,1.07336,181.43714,83.20163,0,95.46325,-10.02459
MF,1933931.728,582,10,26,5.46972,204.53223,1.04799,214.9814,280.07279,0,279.27276,-10.47083
AR,1934108.286,583,4,20,18.87056,217.38356,1.29856,31.81653,285.07607,0,107.6017,-5.12943
CS,1934122.699,583,5,5,4.77028,215.55993,1.2751,45.65879,75.60806,0,246.89177,-5.27614
EL,1934295.252,583,10,24,18.05806,228.29678,0.67306,213.24822,70.29481,0,81.32963,-10.31778
MF,1934327.746,583,11,26,5.90722,235.6155,0.62727,246.2538,292.01757,0,289.04496,-10.23817
AR,1934506.302,584,5,22,19.25278,249.25028,0.52988,63.20046,295.35304,0,118.40374,-5.25351
CS,1934519.684,584,6,5,4.42444,247.54952,0.4984,75.94797,64.93378,0,238.79949,-5.76874
EL,1934695.24,584,11,27,17.76889,261.28467,0.04935,248.54289,62.47204,0,70.38426,-10.0196
MF,1934726.761,584,12,29,6.26167,268.60732,-0.00439,280.69039,297.93425,0,291.132,-10.0101
AR,1934906.312,585,6,26,19.49528,282.90227,-0.45952,96.32604,297.72758,0,121.61518,-5.32796
CS,1934917.692,585,7,8,4.60111,281.43308,-0.48786,107.19662,62.07411,0,239.65449,-5.25524
EL,1935095.252,586,1,1,18.05083,295.74909,-0.61355,283.99492,64.31317,0,69.54461,-10.55814
MF,1935130.754,586,2,6,6.09083,304.19621,-0.66759,319.87749,293.57731,0,281.47808,-10.0728
AR,1935308.302,586,8,2,19.24139,318.33976,-1.34018,131.56119,289.65853,0,114.09829,-5.2992
CS,1935319.707,586,8,14,4.97278,316.83935,-1.35917,142.60273,69.76791,0,249.57926,-5.91795
EL,1935497.271,587,2,7,18.50889,331.90309,-1.07088,321.14875,76.07498,0,79.16513,-10.36071
MF,1935536.723,587,3,19,5.34111,341.36353,-1.10177,0.23785,279.80544,0,263.71448,-10.05832
AR,1935711.272,587,9,9,18.52444,354.83534,-1.72514,168.35689,274.26747,0,98.58897,-5.12915
CS,1935721.726,587,9,20,5.43333,353.43041,-1.72557,178.69624,85.07543,0,266.06949,-5.45097
EL,1935899.289,588,3,15,18.93444,8.46506,-1.11697,357.61316,92.7557,0,95.36636,-10.59523
MF,1935939.689,588,4,25,4.52583,18.05066,-1.10245,36.80987,262.84541,0,246.88667,-10.05136
AR,1936112.243,588,10,14,17.83694,31.30662,-1.42948,203.94493,257.48628,0,82.45074,-5.62673
CS,1936123.743,588,10,26,5.83444,29.74473,-1.41195,215.54371,101.88824,0,282.15603,-5.96184
EL,1936301.306,589,4,21,19.33361,44.41174,-0.7353,33.32416,108.30862,0,111.96988,-10.49828
MF,1936338.669,589,5,29,4.04972,53.06281,-0.68566,69.06992,248.79674,0,236.37603,-10.20048
AR,1936512.226,589,11,18,17.42333,66.29162,-0.61843,239.13954,245.32695,0,69.83153,-5.59518
CS,1936523.764,589,11,30,6.32917,64.72865,-0.59095,250.89919,114.37185,0,292.48515,-5.90563
EL,1936701.323,590,5,26,19.75667,78.57176,-0.10638,66.59865,117.21281,0,123.23449,-10.36836
MF,1936735.668,590,6,30,4.04389,86.28947,-0.04868,99.32502,242.18074,0,234.38457,-10.47987
AR,1936910.23,590,12,21,17.52167,99.39262,0.35076,272.55111,242.04058,0,65.81269,-5.72253
CS,1936922.776,591,1,3,6.63361,97.71548,0.3801,285.32897,118.1274,0,293.13852,-5.77098
EL,1937098.332,591,6,27,19.96861,110.61259,0.52976,96.86897,116.64545,0,125.72547,-10.37399
MF,1937131.684,591,7,31,4.41139,117.91813,0.57654,128.83862,244.86163,0,241.22594,-10.3204
AR,1937307.245,592,1,22,17.88528,130.72251,1.16174,304.81713,247.86597,0,70.72327,-5.29883
CS,1937320.77,592,2,5,6.48722,128.95146,1.1829,318.43118,112.73345,0,284.80591,-5.34681
EL,1937494.322,592,7,27,19.72917,141.30634,0.99133,126.32856,108.14517,0,119.37366,-10.02536
MF,1937527.701,592,8,30,4.82278,148.51634,1.01617,158.74814,254.71148,0,253.62573,-10.22473
AR,1937703.261,593,2,21,18.26139,161.00775,1.62132,335.66384,259.47033,0,81.91773,-5.02036
CS,1937717.748,593,3,8,5.95694,159.1468,1.62749,350.00106,101.37103,0,271.61333,-5.04639
EL,1937889.3,593,8,26,19.20861,171.21995,1.17289,155.17781,95.36144,0,107.93381,-10.11314
MF,1937923.715,593,9,30,5.15194,178.66249,1.17055,189.18211,268.11914,0,267.87068,-10.58093
AR,1938098.277,594,3,23,18.64278,191.17182,1.6424,4.9954,273.44219,0,95.93953,-5.88391
CS,1938114.718,594,4,9,5.22944,189.0894,1.63015,20.98132,87.50606,0,256.85005,-5.55367
EL,1938285.273,594,9,26,18.55139,201.44252,1.03518,185.51265,81.26262,0,93.62031,-10.18374
MF,1938318.731,594,10,30,5.53444,208.79734,1.0062,219.12918,281.93837,0,280.95549,-10.33407
AR,1938495.29,595,4,24,18.95,221.79088,1.21387,35.76732,286.82675,0,109.50291,-5.53278
CS,1938509.697,595,5,9,4.71972,219.96943,1.18914,49.57768,73.81837,0,245.61524,-5.15849
EL,1938683.249,595,10,29,17.97083,232.85545,0.59754,218.38951,68.75953,0,79.18791,-10.09914
MF,1938715.747,595,12,1,5.93806,240.20124,0.5501,251.44337,293.34552,0,289.74233,-10.67012
AR,1938893.306,596,5,26,19.34694,253.8601,0.40468,67.11682,296.26208,0,119.70868,-5.81348
CS,1938906.685,596,6,9,4.44194,252.15563,0.37264,79.86428,63.95965,0,238.5465,-5.50904
EL,1939082.242,596,12,1,17.81111,265.79157,-0.04143,252.71937,62.09392,0,69.95057,-10.48084
MF,1939114.762,597,1,3,6.27694,273.37494,-0.09706,285.87239,298.00265,0,290.51248,-10.03336
AR,1939294.312,597,7,1,19.48583,287.68565,-0.59334,101.20049,297.2214,0,121.1215,-5.2191
CS,1939305.693,597,7,13,4.63111,286.21407,-0.6211,112.07971,62.51899,0,240.36756,-5.49323
EL,1939483.255,598,1,6,18.10917,300.70617,-0.69269,289.17313,65.43456,0,70.26673,-10.507
MF,1939519.75,598,2,12,5.99056,309.41604,-0.746,325.97661,292.07729,0,279.00262,-10.28063
AR,1939696.299,598,8,7,19.17361,323.42995,-1.42826,136.48959,287.80298,0,112.4068,-5.39129
CS,1939707.71,598,8,19,5.04306,321.92262,-1.44527,147.5681,71.58734,0,251.67545,-5.8263
EL,1939885.274,599,2,12,18.5775,337.03778,-1.10333,326.25212,78.26638,0,81.20184,-10.44088
MF,1939925.716,599,3,25,5.19,346.74291,-1.12953,6.1927,277.38475,0,260.73274,-10.25752
AR,1940099.268,599,9,14,18.42639,0.09557,-1.72339,173.38748,271.8017,0,96.31327,-5.25909
CS,1940109.729,599,9,25,5.50528,358.68566,-1.72155,183.76415,87.53965,0,268.57134,-5.26172
EL,1940288.29,600,3,21,18.95417,13.88955,-1.08465,3.5838,95.28764,0,97.8752,-10.0372
MF,1940327.685,600,4,30,4.43056,23.22451,-1.0646,41.70613,260.51466,0,244.90086,-10.0698
AR,1940500.24,600,10,19,17.755,36.51074,-1.33738,209.07356,255.3068,0,80.29947,-5.67849
CS,1940511.746,600,10,31,5.90861,34.94727,-1.31783,220.69935,104.10122,0,284.15049,-5.90042
EL,1940689.309,601,4,26,19.40417,49.50205,-0.65441,38.2315,110.11916,0,114.08575,-10.57797
MF,1940726.667,601,6,3,4.00056,58.12114,-0.60137,73.92697,247.26099,0,235.30181,-10.42794
AR,1940900.225,601,11,23,17.39528,71.25796,-0.4796,244.3162,244.23778,0,68.53264,-5.47973
CS,1940911.766,601,12,5,6.38861,69.6943,-0.45151,256.09169,115.52414,0,293.1896,-5.97489
EL,1941089.325,602,5,31,19.79667,83.46808,-0.00964,71.46211,117.72583,0,124.08393,-10.20523
MF,1941122.671,602,7,4,4.10583,90.93253,0.04617,103.24612,242.01348,0,235.08187,-10.20239
AR,1941298.231,602,12,26,17.53972,104.05387,0.48384,277.73749,242.38848,0,65.81623,-5.3305
CS,1941309.779,603,1,7,6.70111,102.51365,0.51009,289.48159,117.83049,0,292.96264,-5.01754
EL,1941486.331,603,7,2,19.93306,115.30457,0.61044,101.72752,115.77955,0,124.97675,-10.04909
MF,1941519.685,603,8,5,4.4475,122.58731,0.65493,133.75116,245.98707,0,242.68963,-10.69151
AR,1941694.249,604,1,26,17.97917,135.26807,1.25053,308.9384,249.32826,0,72.23644,-5.76134
CS,1941708.767,604,2,10,6.40028,133.37275,1.27111,323.525,111.35966,0,282.75744,-5.5589
EL,1941881.32,604,7,31,19.68194,145.64411,1.03555,130.2712,106.48116,0,118.13739,-10.14553
MF,1941915.702,604,9,4,4.84639,153.06093,1.05749,163.7445,256.58622,0,255.64557,-10.69437
AR,1942090.264,605,2,25,18.33722,165.42973,1.65107,339.71791,261.44967,0,83.92816,-5.4053
CS,1942105.743,605,3,13,5.82361,163.44834,1.65484,354.99506,99.45941,0,269.08945,-5.36725
EL,1942276.297,605,8,30,19.13306,175.51197,1.17285,159.17943,93.35847,0,106.19273,-10.25376
MF,1942310.717,605,10,4,5.215,182.96254,1.16608,193.26394,270.13782,0,269.90995,-10.364
AR,1942486.277,606,3,28,18.6425,195.48906,1.60779,9.95678,275.45178,0,97.86543,-5.23197
CS,1942501.715,606,4,13,5.16028,193.53466,1.59374,24.93069,85.42254,0,255.22091,-5.34842
EL,1942672.27,606,9,30,18.485,205.78937,0.99053,189.57348,79.32238,0,91.85058,-10.42572
MF,1942705.734,606,11,3,5.60861,213.16792,0.95774,223.25941,283.79081,0,282.61924,-10.06913
AR,1942883.29,607,4,29,18.97194,226.27903,1.11857,40.65365,288.51948,0,111.13674,-5.10492
CS,1942897.692,607,5,14,4.61361,224.4573,1.09153,54.44308,72.08102,0,243.73516,-5.60935
EL,1943070.248,607,11,2,17.95444,237.35693,0.5168,222.52538,67.36611,0,77.90014,-10.5129
MF,1943102.751,607,12,5,6.02972,244.7354,0.46697,255.61065,294.51693,0,290.62805,-10.1746
AR,1943281.308,608,5,31,19.38528,258.63896,0.26747,71.96916,297.02257,0,120.53201,-5.68169
CS,1943294.684,608,6,14,4.415,256.93362,0.23466,84.70668,63.12756,0,237.95175,-5.81191
EL,1943470.243,608,12,6,17.82861,270.74308,-0.13883,257.90117,61.89512,0,69.30406,-10.51952
MF,1943503.76,609,1,9,6.24944,278.59304,-0.19612,292.04717,297.8357,0,289.27467,-10.41974
AR,1943682.312,609,7,6,19.48778,292.80837,-0.73135,106.06366,296.45776,0,120.6101,-5.36955
CS,1943693.696,609,7,18,4.69333,291.33143,-0.75842,116.96563,63.21911,0,241.50987,-5.42262
EL,1943871.258,610,1,11,18.18667,305.8819,-0.7718,294.33457,66.79532,0,71.31941,-10.66292
MF,1943908.745,610,2,18,5.89083,314.84853,-0.82321,332.03998,290.33694,0,276.48581,-10.31675
AR,1944084.296,610,8,12,19.11167,328.81378,-1.5099,141.4224,285.70977,0,110.70901,-5.65583
CS,1944095.714,610,8,24,5.13528,327.30161,-1.52505,152.53621,73.6481,0,254.0532,-5.43661
EL,1944273.277,611,2,17,18.65667,342.33451,-1.12916,331.33067,80.60345,0,83.43804,-10.6959
MF,1944314.71,611,3,31,5.04194,352.26863,-1.1495,12.1246,274.84796,0,257.80159,-10.4003
AR,1944486.267,611,9,18,18.40556,5.64491,-1.70724,177.43518,269.18942,0,94.93529,-6.11595
CS,1944498.73,611,10,1,5.51306,3.96586,-1.70243,189.82795,90.03216,0,270.93544,-6.03651
EL,1944676.293,612,3,26,19.02639,19.13201,-1.04505,8.56017,97.70034,0,100.41305,-10.27441
MF,1944715.681,612,5,5,4.34139,28.43262,-1.01861,46.58994,258.22936,0,243.02412,-10.09455
AR,1944889.234,612,10,25,17.60722,41.56824,-1.23457,215.20875,253.27901,0,77.40128,-5.00109
CS,1944899.749,612,11,5,5.98389,40.13675,-1.21463,225.86225,106.21449,0,286.01616,-5.84915
EL,1945077.311,613,5,1,19.47167,54.54322,-0.57043,43.13055,111.77367,0,116.06034,-10.60212
MF,1945113.667,613,6,7,4.01,62.89136,-0.51581,77.83575,245.95993,0,234.95463,-10.18626
AR,1945288.224,613,11,28,17.36944,76.09034,-0.34077,249.50968,243.36024,0,67.3531,-5.24618
CS,1945298.771,613,12,9,6.51083,74.66443,-0.31491,260.26854,116.48221,0,294.16482,-5.1136
EL,1945476.328,614,6,4,19.87167,88.03831,0.08274,75.37194,118.01876,0,125.04304,-10.56714
MF,1945510.672,614,7,9,4.11861,95.68849,0.13946,108.12258,242.04445,0,235.50204,-10.59774
AR,1945685.234,614,12,30,17.62694,108.68521,0.60707,281.90231,242.92783,0,66.48026,-5.81362
CS,1945697.778,615,1,12,6.67389,107.01649,0.63436,294.6504,117.37437,0,291.81484,-5.27786
EL,1945873.331,615,7,6,19.93417,119.67874,0.68396,105.65864,114.82026,0,124.54377,-10.17212
MF,1945906.689,615,8,9,4.52528,126.9418,0.72551,137.73305,247.17243,0,244.38954,-10.45528
AR,1946081.253,616,1,30,18.06194,139.68144,1.33017,313.06892,250.8586,0,73.76789,-6.08727
CS,1946095.765,616,2,14,6.37111,137.79251,1.34912,327.61513,109.86826,0,281.3823,-5.14475
EL,1946268.318,616,8,4,19.62556,149.91134,1.07309,134.23357,104.76632,0,116.76562,-10.2209
MF,1946302.705,616,9,8,4.91222,157.32613,1.09091,167.78075,258.40764,0,257.70017,-10.48718
AR,1946477.267,617,3,1,18.40667,169.78239,1.67191,343.78248,263.43557,0,85.93349,-5.70657
CS,1946492.74,617,3,17,5.75528,167.80341,1.67371,359.023,97.48219,0,267.34749,-5.11923
EL,1946663.294,617,9,3,19.05583,179.78113,1.16658,163.19932,91.35243,0,104.40246,-10.38514
MF,1946697.72,617,10,8,5.27722,187.24949,1.15552,197.36887,272.14874,0,271.90392,-10.18154
AR,1946873.28,618,4,1,18.71889,199.94056,1.56521,13.95013,277.49453,0,99.99705,-5.66427
CS,1946888.712,618,4,17,5.09306,197.98714,1.5494,28.88843,83.36002,0,253.62213,-5.16144
EL,1947060.265,618,10,5,18.36889,210.38578,0.93871,194.66803,77.32885,0,89.36161,-10.23063
MF,1947093.735,618,11,8,5.63889,217.79863,0.90323,228.43193,285.67415,0,284.09638,-10.5552
AR,1947270.295,619,5,3,19.07611,230.97046,1.01714,44.5919,290.16976,0,113.06814,-5.77444
CS,1947284.691,619,5,18,4.59083,229.14769,0.98908,58.35789,70.38098,0,242.79829,-5.33543
EL,1947458.246,619,11,7,17.89861,242.15276,0.43041,227.6819,66.03905,0,76.09819,-10.4657
MF,1947490.753,619,12,10,6.0775,249.57063,0.37895,260.80173,295.58557,0,291.08485,-10.30738
AR,1947669.309,620,6,5,19.42694,263.53567,0.12633,76.83159,297.5857,0,121.21253,-5.64352
CS,1947681.687,620,6,18,4.48111,261.95269,0.09553,88.62163,62.48269,0,238.30416,-5.20305
EL,1947858.244,620,12,11,17.86222,275.77694,-0.23641,263.09175,61.93614,0,68.92823,-10.61324
MF,1947891.761,621,1,14,6.265,283.65842,-0.29318,297.20206,297.42898,0,288.3666,-10.11157
AR,1948070.312,621,7,11,19.48278,298.02801,-0.86538,110.93927,295.44335,0,119.91477,-5.57359
CS,1948081.699,621,7,23,4.76833,296.54714,-0.89161,121.8609,64.1729,0,242.92692,-5.24219
EL,1948260.259,622,1,17,18.2225,311.34177,-0.84596,300.49849,68.44055,0,72.4356,-10.12372
MF,1948297.741,622,2,24,5.78167,320.31838,-0.89444,338.09125,288.40859,0,273.84665,-10.34003
AR,1948473.29,622,8,18,18.97028,334.07799,-1.5801,147.33746,283.54687,0,108.04478,-5.26743
CS,1948483.718,622,8,29,5.22639,332.69274,-1.59133,157.5144,75.84351,0,256.51317,-5.03264
EL,1948662.279,623,2,23,18.68528,347.84638,-1.14472,337.38183,83.10748,0,85.75192,-10.19232
MF,1948702.706,623,4,5,4.94444,357.52442,-1.15821,17.06257,272.4006,0,255.60369,-10.19273
AR,1948875.26,623,9,24,18.23889,10.84375,-1.6782,183.4686,266.74871,0,91.79699,-5.63834
CS,1948886.733,623,10,6,5.59,9.29266,-1.67066,194.91772,92.54338,0,273.41863,-5.80172
EL,1949064.296,624,3,31,19.09389,24.29807,-0.99812,13.51374,100.02452,0,102.89009,-10.44825
MF,1949103.677,624,5,10,4.25417,33.55884,-0.96565,51.45269,256.06238,0,241.2406,-10.18507
AR,1949276.234,624,10,29,17.60639,46.7676,-1.12608,219.33943,251.32551,0,76.23228,-5.69576
CS,1949287.752,624,11,10,6.05111,45.20292,-1.10319,231.02101,108.16375,0,287.66619,-5.90053
EL,1949465.314,625,5,6,19.5325,59.49779,-0.48326,48.00452,113.24014,0,117.84426,-10.55311
MF,1949501.666,625,6,12,3.97333,67.80492,-0.42657,82.68086,244.80082,0,234.19986,-10.50505
AR,1949675.226,625,12,2,17.42278,80.95558,-0.20479,253.66715,242.68926,0,67.05419,-5.84606
CS,1949686.773,625,12,14,6.545,79.39716,-0.17641,265.45217,117.20487,0,294.3511,-5.34544
EL,1949864.329,626,6,9,19.88556,92.77001,0.17528,80.22204,118.11265,0,125.37425,-10.26239
MF,1949897.674,626,7,13,4.18417,100.17036,0.22944,112.0403,242.26352,0,236.46438,-10.37719
AR,1950073.235,627,1,4,17.63889,113.13283,0.72787,287.07168,243.61557,0,66.77809,-5.22412
CS,1950085.776,627,1,17,6.63389,111.47066,0.75384,299.79127,116.7458,0,290.47422,-5.5305
EL,1950260.33,627,7,10,19.92472,124.02725,0.75354,109.56183,113.72368,0,123.96934,-10.29392
MF,1950293.692,627,8,13,4.60194,131.27625,0.79191,141.69099,248.47772,0,246.17089,-10.18929
AR,1950469.253,628,2,4,18.06833,143.96865,1.40464,318.17435,252.43661,0,75.09798,-5.33647
CS,1950483.761,628,2,19,6.26278,142.08498,1.42049,332.68522,108.322,0,279.10283,-5.4427
EL,1950655.315,628,8,8,19.56472,154.18834,1.10499,138.18899,102.98007,0,115.32628,-10.31479
MF,1950689.707,628,9,12,4.97778,161.60642,1.11856,171.81555,260.28676,0,259.77834,-10.25712
AR,1950864.27,629,3,5,18.47806,174.17699,1.68394,347.82407,265.46921,0,87.99751,-6.06755
CS,1950880.734,629,3,22,5.61528,172.07878,1.68284,3.99318,95.50885,0,264.78261,-5.48121
EL,1951051.288,629,9,8,18.92333,184.29729,1.15273,168.20183,89.22395,0,101.85781,-10.11986
MF,1951085.721,629,10,13,5.29361,191.78808,1.13853,202.47115,274.26687,0,273.86154,-10.73531
AR,1951261.28,630,4,6,18.72583,204.32861,1.51256,18.89392,279.47721,0,101.90653,-5.09222
CS,1951276.707,630,4,22,4.95972,202.3781,1.49355,33.79492,81.35132,0,251.26925,-5.58745
EL,1951448.261,630,10,10,18.25944,215.02452,0.88065,199.75778,75.3818,0,86.94965,-10.06974
MF,1951480.738,630,11,12,5.7225,222.24965,0.84319,232.58543,287.4088,0,285.59861,-10.21222
AR,1951658.296,631,5,8,19.11056,235.5928,0.90663,49.47998,291.68538,0,114.56801,-5.46818
CS,1951671.691,631,5,22,4.57917,233.89457,0.87915,62.274,68.77625,0,241.99909,-5.01695
EL,1951846.244,631,11,12,17.855,246.98155,0.34083,232.85403,64.86293,0,74.44885,-10.43218
MF,1951878.755,631,12,15,6.12444,254.43234,0.28802,265.99616,296.47998,0,291.34974,-10.38139
AR,1952057.311,632,6,10,19.46333,268.44822,-0.01559,81.69303,297.94178,0,121.69635,-5.61972
CS,1952069.687,632,6,23,4.485,266.86301,-0.04673,93.48528,62.05488,0,238.20511,-5.39257
EL,1952247.244,632,12,17,17.85639,281.03988,-0.33325,269.30749,62.22504,0,68.37122,-10.01843
MF,1952280.759,633,1,20,6.21861,288.94522,-0.38933,303.3716,296.76546,0,286.6687,-10.36538
AR,1952458.311,633,7,16,19.46222,303.1907,-0.99029,115.83315,294.23441,0,118.97532,-5.71903
CS,1952469.702,633,7,28,4.8425,301.70633,-1.01533,126.77611,65.32652,0,244.4815,-5.10085
EL,1952648.262,634,1,22,18.29972,316.50584,-0.91051,305.6494,70.16003,0,73.89975,-10.23939
MF,1952686.736,634,3,2,5.65861,325.72012,-0.95629,344.12685,286.36053,0,271.0755,-10.42371
AR,1952861.287,634,8,23,18.8875,339.34237,-1.6335,152.30833,281.28709,0,106.04358,-5.43843
CS,1952872.718,634,9,4,5.22917,337.8194,-1.64281,163.50546,78.02502,0,258.6895,-5.88058
EL,1953050.281,635,2,28,18.75194,353.0216,-1.15098,342.4447,85.50226,0,88.0957,-10.32121
