Saturn,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EL,1875834.5,1875835.147,1875835.271,423,10,4,18.49787,208.30526,2.18254,191.93251,79.2982,0,91.60012,-11.1026
MF,1875866.5,1875866.606,1875866.73,423,11,5,5.51343,211.99126,2.16615,223.66583,282.2802,0,281.57498,-11.85041
AR,1876031.5,1876032.168,1876032.291,424,4,18,18.98982,216.56872,2.5385,29.35377,283.71873,0,108.03371,-6.31838
CS,1876050.5,1876051.569,1876051.693,424,5,8,4.62564,215.14514,2.52229,47.96067,76.83178,0,245.00861,-5.5812
EL,1876211.5,1876212.138,1876212.261,424,10,15,18.26291,219.6788,1.98415,203.73219,74.43405,0,86.11539,-11.10828
MF,1876242.5,1876242.614,1876242.738,424,11,15,5.70453,223.23453,1.962,234.61416,286.92277,0,285.43152,-11.44992
AR,1876408.5,1876409.173,1876409.297,425,4,30,19.11818,227.82173,2.24673,40.65752,288.2083,0,112.61819,-6.08057
CS,1876426.5,1876427.563,1876427.686,425,5,19,4.47165,226.47812,2.22787,58.23673,72.23061,0,241.65127,-5.62102
EL,1876588.5,1876589.129,1876589.253,425,10,27,18.06042,230.9604,1.71068,215.59463,70.12665,0,81.00907,-11.04582
MF,1876618.5,1876618.622,1876618.746,425,11,26,5.89519,234.39448,1.68425,245.58397,290.97026,0,288.48194,-11.04039
AR,1876785.5,1876786.178,1876786.302,426,5,12,19.24551,239.00057,1.87193,51.91141,292.05035,0,116.52983,-5.80909
CS,1876802.5,1876803.558,1876803.682,426,5,30,4.35638,237.73358,1.85128,68.48734,68.26866,0,238.98855,-5.76202
EL,1876964.5,1876965.125,1876965.248,426,11,7,17.96236,242.08611,1.37449,226.50431,66.56308,0,77.21401,-11.52081
MF,1876995.5,1876995.628,1876995.751,426,12,8,6.02657,245.63592,1.34301,257.59121,294.29529,0,290.25632,-11.34049
AR,1877162.5,1877163.184,1877163.307,427,5,24,19.36858,250.16434,1.42718,63.13433,295.09198,0,119.62407,-5.56529
CS,1877178.5,1877179.555,1877179.679,427,6,10,4.29267,248.97135,1.40557,78.72588,65.10223,0,237.21342,-5.9242
EL,1877341.5,1877342.121,1877342.244,427,11,19,17.8617,253.3327,0.98428,238.46734,63.83724,0,73.46892,-11.41887
MF,1877372.5,1877372.633,1877372.756,427,12,20,6.14735,256.89173,0.94999,269.59315,296.69483,0,290.93161,-11.37704
AR,1877538.5,1877539.191,1877539.315,428,6,3,19.55034,261.44464,0.92792,73.39308,297.18214,0,122.33685,-6.26242
CS,1877554.5,1877555.555,1877555.679,428,6,20,4.29104,260.2502,0.90498,88.97622,62.89195,0,236.50012,-6.0209
EL,1877718.5,1877719.119,1877719.243,428,11,30,17.82603,264.63567,0.55446,250.45803,62.14494,0,70.75388,-11.32083
MF,1877749.5,1877749.637,1877749.76,428,12,31,6.2459,268.21135,0.51812,281.57387,298.02137,0,290.50197,-11.08998
AR,1877915.5,1877916.195,1877916.318,429,6,15,19.63722,272.75746,0.3877,84.59305,298.16255,0,123.50549,-6.19444
CS,1877930.5,1877931.558,1877931.682,429,7,1,4.35799,271.63032,0.36508,99.24473,61.78577,0,236.99664,-5.93786
EL,1878095.5,1878096.121,1878096.244,429,12,12,17.8581,276.04371,0.09918,262.45679,61.61556,0,69.26015,-11.26634
MF,1878127.5,1878127.637,1878127.76,430,1,13,6.25158,279.75934,0.06044,294.52837,298.15434,0,288.39296,-11.13771
AR,1878293.5,1878294.194,1878294.317,430,6,28,19.61772,284.16,-0.1768,96.75358,297.95259,0,122.87028,-5.5478
CS,1878306.5,1878307.564,1878307.687,430,7,12,4.49394,283.1713,-0.19696,109.5372,61.8954,0,238.77456,-5.55466
EL,1878472.5,1878473.125,1878473.248,430,12,24,17.95386,287.60385,-0.36603,274.4445,62.32509,0,69.1157,-11.30434
MF,1878506.5,1878506.633,1878506.756,431,1,27,6.15151,291.58364,-0.40775,308.41708,297.0054,0,284.53345,-11.4036
AR,1878670.5,1878671.194,1878671.318,431,7,10,19.62308,295.85429,-0.74314,107.99098,296.49206,0,121.77578,-5.87884
CS,1878683.5,1878684.569,1878684.693,431,7,24,4.621,294.85685,-0.76313,120.82398,63.25423,0,241.32617,-5.69928
EL,1878849.5,1878850.131,1878850.254,432,1,5,18.10321,299.3626,-0.82381,286.41176,64.27904,0,70.3587,-11.4859
MF,1878885.5,1878885.626,1878885.75,432,2,10,5.99687,303.61644,-0.86761,322.21232,294.59609,0,279.70134,-11.29485
AR,1879048.5,1879049.189,1879049.313,432,7,22,19.50915,307.75025,-1.29254,120.22662,293.83479,0,118.87381,-5.74104
CS,1879061.5,1879062.574,1879062.697,432,8,5,4.72736,306.7412,-1.31123,133.13306,65.82215,0,244.74581,-6.4354
EL,1879227.5,1879228.136,1879228.26,433,1,17,18.23705,311.48407,-1.25577,299.34572,67.45149,0,72.67163,-11.04453
MF,1879265.5,1879265.615,1879265.739,433,2,24,5.72962,316.02058,-1.30105,336.89485,290.98134,0,273.37068,-11.46261
AR,1879426.5,1879427.183,1879427.306,433,8,4,19.34852,319.97301,-1.79886,132.52443,290.05501,0,115.01624,-5.84557
CS,1879438.5,1879439.583,1879439.706,433,8,17,4.9437,319.02556,-1.81448,144.55476,69.55854,0,249.71121,-5.81644
EL,1879604.5,1879605.146,1879605.269,434,1,29,18.45429,323.76659,-1.63962,311.20949,71.64394,0,76.5484,-11.6879
MF,1879644.5,1879644.605,1879644.728,434,3,10,5.47563,328.59951,-1.68292,350.46879,286.38781,0,267.30368,-11.01291
AR,1879805.5,1879806.172,1879806.295,434,8,18,19.07997,332.48574,-2.23655,145.86205,285.32696,0,109.55648,-5.56962
CS,1879816.5,1879817.59,1879817.713,434,8,30,5.11608,331.59992,-2.248,157.02486,74.27067,0,255.22553,-5.79308
EL,1879982.5,1879983.153,1879983.276,435,2,11,18.63425,336.47651,-1.95436,324.00483,76.77189,0,81.32101,-11.78559
MF,1880024.5,1880024.59,1880024.714,435,3,25,5.12797,341.61082,-1.99378,4.90505,280.92101,0,260.19479,-11.05389
AR,1880183.5,1880184.162,1880184.286,435,8,31,18.85343,345.46164,-2.57408,158.32365,279.76433,0,104.3543,-6.0459
CS,1880195.5,1880196.595,1880196.718,435,9,13,5.23827,344.48342,-2.58268,170.57393,79.76621,0,261.16245,-6.46515
EL,1880361.5,1880362.159,1880362.282,436,2,25,18.77319,349.62749,-2.17717,337.69551,82.64588,0,86.92316,-11.35732
MF,1880404.5,1880404.575,1880404.698,436,4,8,4.76137,354.94425,-2.20903,19.22019,274.84877,0,253.06424,-11.20084
AR,1880562.5,1880562.152,1880562.276,436,9,12,18.61453,358.82698,-2.78571,170.88754,273.61792,0,98.80117,-6.63319
CS,1880573.5,1880574.604,1880574.727,436,9,25,5.45277,357.83404,-2.79065,183.24555,85.89981,0,267.73301,-5.80516
EL,1880740.5,1880741.165,1880741.289,437,3,10,18.92834,3.09104,-2.28797,351.2816,88.97353,0,93.24839,-11.25097
MF,1880783.5,1880783.562,1880783.686,437,4,22,4.45346,8.46841,-2.30687,32.47529,268.48231,0,246.94217,-11.10111
AR,1880942.5,1880943.134,1880943.257,437,9,28,18.17356,12.32341,-2.84993,186.52339,267.26072,0,90.53676,-5.57099
CS,1880952.5,1880953.611,1880953.734,437,10,9,5.61942,11.47596,-2.84856,197.00673,92.3429,0,274.1643,-5.94751
EL,1881119.5,1881120.173,1881120.296,438,3,24,19.10457,16.84019,-2.27191,4.76575,95.47828,0,100.00187,-11.43182
MF,1881162.5,1881162.55,1881162.673,438,5,6,4.16283,22.27028,-2.27498,45.66041,262.05504,0,241.28156,-11.22633
AR,1881321.5,1881322.122,1881322.246,438,10,12,17.89386,26.2996,-2.74702,200.29163,260.80127,0,84.16017,-5.68938
CS,1881331.5,1881332.619,1881332.742,438,10,23,5.81457,25.44111,-2.74126,210.86816,98.83021,0,280.3563,-5.88423
EL,1881499.5,1881500.179,1881500.302,439,4,8,19.25114,30.95426,-2.12069,19.10515,101.8956,0,106.75006,-11.02544
MF,1881540.5,1881540.542,1881540.665,439,5,19,3.96918,36.17228,-2.10707,57.83782,255.94953,0,237.10879,-11.09638
AR,1881700.5,1881701.112,1881701.236,439,10,26,17.65835,40.52396,-2.47562,214.16139,254.67956,0,78.24069,-5.82648
CS,1881710.5,1881711.628,1881711.752,439,11,6,6.04015,39.65638,-2.46576,224.8206,105.00199,0,285.963,-5.64022
EL,1881878.5,1881879.188,1881879.312,440,4,21,19.479,45.11067,-1.84005,32.38256,107.7382,0,113.39152,-11.56764
MF,1881918.5,1881918.536,1881918.66,440,5,31,3.83305,50.22666,-1.81011,69.99412,250.48331,0,233.93127,-11.10802
AR,1882079.5,1882080.105,1882080.229,440,11,8,17.48841,54.90356,-2.04725,228.10336,249.31113,0,73.12922,-5.9908
CS,1882090.5,1882091.636,1882091.759,440,11,20,6.21832,53.94755,-2.03207,239.84322,110.42189,0,290.22237,-6.23169
EL,1882258.5,1882259.196,1882259.319,441,5,6,19.66757,59.48609,-1.44214,46.54864,112.69238,0,119.14993,-11.32551
MF,1882296.5,1882296.534,1882296.657,441,6,13,3.77354,64.35171,-1.40097,82.15028,246.06175,0,232.06221,-11.18969
AR,1882458.5,1882459.102,1882459.225,441,11,22,17.40222,69.3284,-1.48871,242.10415,245.13725,0,69.17539,-6.17665
CS,1882469.5,1882470.646,1882470.77,441,12,4,6.47415,68.36981,-1.47049,253.88553,114.70213,0,293.51708,-5.58381
EL,1882638.5,1882639.204,1882639.327,442,5,21,19.84796,73.86097,-0.95423,60.648,116.27923,0,123.66817,-11.02528
MF,1882674.5,1882674.535,1882674.658,442,6,26,3.80293,78.45844,-0.90665,94.30918,243.07196,0,231.78301,-11.23604
AR,1882838.5,1882839.099,1882839.222,442,12,7,17.3372,83.60421,-0.83773,257.1613,242.55379,0,66.00156,-5.50994
CS,1882849.5,1882850.653,1882850.776,442,12,19,6.63116,82.64708,-0.81705,268.95197,117.40995,0,294.61448,-5.71208
EL,1883017.5,1883018.212,1883018.335,443,6,4,20.04055,88.0201,-0.41185,73.76067,118.15139,0,126.94529,-11.27686
MF,1883052.5,1883052.54,1883052.663,443,7,9,3.92019,92.46357,-0.36125,106.49696,241.79572,0,233.21804,-11.15439
AR,1883217.5,1883218.103,1883218.226,443,12,21,17.42769,97.79319,-0.14387,271.19967,241.78436,0,65.3001,-5.58334
CS,1883229.5,1883230.657,1883230.78,444,1,3,6.72268,96.76029,-0.1207,283.98016,118.31582,0,293.78072,-5.62494
EL,1883396.5,1883397.216,1883397.34,444,6,17,20.1543,102.0157,0.14948,86.87488,118.18484,0,128.32862,-11.3009
MF,1883431.5,1883431.545,1883431.669,444,7,22,4.05132,106.42132,0.19987,119.70257,242.34034,0,235.87558,-11.62813
AR,1883596.5,1883597.109,1883597.232,445,1,3,17.57693,111.72623,0.54622,285.21125,242.85103,0,66.32652,-5.54081
CS,1883610.5,1883611.654,1883611.777,445,1,18,6.64668,110.54246,0.57176,299.95239,117.41086,0,290.29546,-6.19998
EL,1883775.5,1883776.217,1883776.34,445,7,1,20.16558,115.78303,0.69324,100.00073,116.44987,0,127.70124,-11.16089
MF,1883809.5,1883809.555,1883809.678,445,8,4,4.2764,120.01707,0.73824,132.01338,244.55267,0,240.35078,-11.27036
AR,1883974.5,1883975.119,1883975.243,446,1,16,17.82101,125.41938,1.1875,298.16296,245.55817,0,69.33285,-6.31408
CS,1883990.5,1883991.649,1883991.772,446,2,2,6.53137,124.09117,1.21319,314.82272,114.8724,0,285.86506,-5.98198
EL,1884153.5,1884154.215,1884154.339,446,7,14,20.12874,129.15426,1.18693,112.20378,113.25386,0,125.90345,-11.4373
MF,1884188.5,1884188.562,1884188.685,446,8,18,4.45055,133.46189,1.22638,145.36889,248.17652,0,245.51795,-11.67429
AR,1884353.5,1884354.126,1884354.249,447,1,30,17.98294,138.67407,1.74907,312.04499,249.49792,0,73.08555,-5.84498
CS,1884370.5,1884371.64,1884371.763,447,2,17,6.31106,137.28726,1.77047,329.57266,111.05558,0,280.13675,-5.93501
EL,1884532.5,1884533.207,1884533.331,447,7,28,19.93816,142.35024,1.60742,125.41751,108.89272,0,121.85192,-11.10863
MF,1884566.5,1884566.571,1884566.694,447,8,31,4.66013,146.48319,1.63742,157.84947,252.76865,0,251.49621,-11.4123
AR,1884731.5,1884732.134,1884732.258,448,2,12,18.18572,151.63143,2.20282,324.83549,254.33537,0,78.02595,-6.11929
CS,1884749.5,1884750.63,1884750.753,448,3,2,6.07169,150.18837,2.21898,343.20973,106.31197,0,274.3154,-5.5615
EL,1884910.5,1884911.199,1884911.322,448,8,9,19.73112,155.11764,1.93667,137.74054,103.81956,0,117.33302,-11.1948
MF,1884944.5,1884944.578,1884944.702,448,9,12,4.83775,159.19928,1.9572,170.4175,258.00809,0,257.65075,-11.37998
AR,1885109.5,1885110.141,1885110.265,449,2,24,18.34941,164.21435,2.53629,337.53889,259.69163,0,83.43651,-6.08226
CS,1885128.5,1885129.617,1885129.74,449,3,16,5.76465,162.71833,2.54561,356.73682,101.01834,0,267.89192,-5.5778
EL,1885288.5,1885289.188,1885289.311,449,8,22,19.46938,167.58523,2.16575,150.14544,98.31028,0,111.94138,-11.19207
MF,1885322.5,1885322.584,1885322.708,449,9,25,4.98208,171.61892,2.17704,183.07905,263.59534,0,263.71771,-11.66174
AR,1885487.5,1885488.146,1885488.27,450,3,9,18.47597,176.44395,2.74375,350.14429,265.28388,0,89.05948,-5.74249
CS,1885507.5,1885508.602,1885508.725,450,3,30,5.41073,174.89749,2.74486,10.14896,95.4594,0,261.1443,-5.98239
EL,1885666.5,1885667.175,1885667.299,450,9,4,19.17234,179.7715,2.29139,162.6367,92.62231,0,105.95732,-11.09541
MF,1885699.5,1885699.591,1885699.715,450,10,7,5.15457,183.64466,2.29335,194.8354,269.23242,0,269.57304,-11.41536
AR,1885864.5,1885865.153,1885865.277,451,3,21,18.64404,188.42898,2.82506,1.67709,270.92902,0,94.88309,-6.16097
CS,1885884.5,1885885.592,1885885.715,451,4,11,5.16587,186.90108,2.8203,21.53199,89.79155,0,255.98948,-5.65402
EL,1886043.5,1886044.165,1886044.288,451,9,16,18.91802,191.59086,2.31614,174.23158,87.01785,0,100.43919,-11.34821
MF,1886076.5,1886076.598,1886076.721,451,10,19,5.30723,195.4285,2.30929,206.66206,274.7827,0,274.95248,-11.46424
AR,1886241.5,1886242.16,1886242.283,452,4,1,18.79131,200.1382,2.78702,13.12873,276.41341,0,100.52181,-6.32859
CS,1886261.5,1886262.581,1886262.705,452,4,22,4.90933,198.62635,2.77658,32.85504,84.26245,0,250.90936,-5.68221
EL,1886421.5,1886422.152,1886422.275,452,9,28,18.6012,203.31597,2.24329,186.90419,81.55456,0,93.98267,-11.03187
MF,1886453.5,1886453.604,1886453.727,452,10,30,5.44848,207.0117,2.23006,218.55065,280.08509,0,279.71343,-11.74381
AR,1886618.5,1886619.165,1886619.289,453,4,13,18.9269,211.62742,2.63806,24.51386,281.58993,0,105.83304,-6.29244
CS,1886638.5,1886639.571,1886639.694,453,5,4,4.65657,210.1292,2.62232,44.12705,79.02089,0,246.09319,-6.01414
EL,1886798.5,1886799.141,1886799.265,453,10,10,18.35753,214.76374,2.08259,198.66048,76.49132,0,88.42174,-11.09006
MF,1886829.5,1886829.612,1886829.735,453,11,10,5.64158,218.32567,2.06295,229.47275,284.94655,0,283.92533,-11.28848
AR,1886995.5,1886996.171,1886996.294,454,4,25,19.05781,222.95606,2.38854,35.84354,286.32127,0,110.67476,-6.11415
CS,1887014.5,1887015.564,1887015.687,454,5,15,4.49134,221.53936,2.36979,54.40582,74.1804,0,242.52917,-5.98425
EL,1887175.5,1887176.132,1887176.256,454,10,22,18.14048,226.09848,1.8421,210.4921,71.92008,0,83.14044,-11.07006
MF,1887206.5,1887206.617,1887206.741,454,11,22,5.7776,229.6513,1.81741,241.4474,289.31518,0,287.09525,-11.72796
AR,1887372.5,1887373.176,1887373.299,455,5,7,19.18745,234.18363,2.05015,47.11366,290.46658,0,114.90714,-5.8751
CS,1887390.5,1887391.558,1887391.682,455,5,26,4.3589,232.84459,2.02922,64.65481,69.91579,0,239.57947,-6.09136
EL,1887551.5,1887552.128,1887552.251,455,11,2,18.02255,237.25342,1.53373,221.37974,68.02948,0,79.08937,-11.5591
MF,1887582.5,1887582.625,1887582.749,455,12,3,5.96854,240.80379,1.5038,252.43065,292.95457,0,289.61568,-11.2432
AR,1887749.5,1887750.181,1887750.305,456,5,18,19.31448,245.36627,1.63553,58.34556,293.87534,0,118.38127,-5.6315
CS,1887765.5,1887766.558,1887766.681,456,6,4,4.34231,244.17191,1.61499,73.95041,66.36665,0,238.15952,-5.57295
EL,1887928.5,1887929.122,1887929.246,456,11,13,17.89696,248.50332,1.1658,233.31812,64.90505,0,74.98007,-11.47938
MF,1887959.5,1887959.631,1887959.754,456,12,14,6.09603,252.06056,1.1327,264.43072,295.77297,0,290.77883,-11.38736
AR,1888125.5,1888126.189,1888126.313,457,5,29,19.50377,256.63374,1.15952,68.61248,296.3994,0,121.49053,-6.31362
CS,1888141.5,1888142.556,1888142.68,457,6,15,4.31385,255.43797,1.13741,84.20226,63.72782,0,236.95318,-5.68785
EL,1888305.5,1888306.12,1888306.243,457,11,25,17.83319,259.7843,0.75217,245.29218,62.75002,0,71.80423,-11.38774
MF,1888336.5,1888336.635,1888336.759,457,12,26,6.2063,263.35571,0.71665,276.41886,297.57709,0,290.82944,-11.23411
AR,1888502.5,1888503.193,1888503.317,458,6,10,19.60297,267.90365,0.63514,79.81344,297.86678,0,123.12456,-6.18996
CS,1888517.5,1888518.558,1888518.681,458,6,26,4.35168,266.77675,0.613,94.45262,62.13399,0,236.90584,-5.66109
EL,1888682.5,1888683.12,1888683.243,458,12,7,17.83662,271.14727,0.30634,257.29484,61.70818,0,69.76354,-11.31102
MF,1888714.5,1888714.636,1888714.76,459,1,8,6.22932,274.8559,0.26809,289.39811,298.23382,0,289.19308,-11.44126
AR,1888879.5,1888880.196,1888880.32,459,6,22,19.671,279.30857,0.07966,91.0161,298.16991,0,123.667,-6.2187
CS,1888894.5,1888895.559,1888895.683,459,7,8,4.38784,278.17522,0.05663,105.68053,61.70752,0,237.53452,-6.24403
EL,1889059.5,1889060.123,1889060.246,459,12,19,17.90627,282.64137,-0.15676,269.29454,61.88126,0,69.02693,-11.30336
MF,1889092.5,1889092.635,1889092.759,460,1,21,6.209,286.49547,-0.1972,302.31667,297.6427,0,286.43087,-11.23668
AR,1889257.5,1889258.194,1889258.318,460,7,4,19.62678,290.83534,-0.49012,103.19447,297.25279,0,122.36575,-5.70665
CS,1889270.5,1889271.567,1889271.69,460,7,18,4.56089,289.83916,-0.51029,116.00279,62.53525,0,240.07566,-5.67627
EL,1889436.5,1889437.128,1889437.251,460,12,30,18.03456,294.31538,-0.6207,281.27542,63.30645,0,69.67548,-11.419
MF,1889471.5,1889471.63,1889471.753,461,2,3,6.07849,298.44056,-0.66362,316.16368,295.76561,0,281.99106,-11.28117
AR,1889634.5,1889635.193,1889635.317,461,7,16,19.60422,302.6892,-1.04999,114.45046,295.08415,0,120.6804,-6.14605
CS,1889647.5,1889648.573,1889648.697,461,7,30,4.71914,301.68216,-1.06971,127.32397,64.60749,0,243.37857,-5.60938
EL,1889813.5,1889814.135,1889814.259,462,1,11,18.20913,306.21526,-1.06694,293.22776,65.948,0,71.69661,-11.71364
MF,1889850.5,1889850.622,1889850.746,462,2,17,5.89329,310.6217,-1.11106,329.91594,292.67355,0,276.70979,-11.03581
AR,1890013.5,1890014.185,1890014.308,462,7,30,19.39378,314.69978,-1.58135,127.67473,291.79388,0,116.43116,-5.51377
CS,1890025.5,1890026.579,1890026.702,462,8,12,4.84948,313.75515,-1.5977,139.66928,67.84606,0,247.48929,-6.11504
EL,1890191.5,1890192.142,1890192.265,463,1,24,18.36063,318.50041,-1.47579,306.13524,69.74838,0,74.76987,-11.40878
MF,1890230.5,1890230.61,1890230.733,463,3,4,5.59871,323.19492,-1.52015,344.53636,288.45215,0,270.06209,-11.12453
AR,1890391.5,1890392.177,1890392.3,463,8,12,19.20996,327.13331,-2.05277,140.0179,287.43108,0,112.09902,-5.75368
CS,1890403.5,1890404.585,1890404.709,463,8,25,5.01148,326.17556,-2.06665,152.1038,72.15041,0,252.66303,-6.25604
EL,1890569.5,1890570.149,1890570.272,464,2,6,18.53389,331.08329,-1.82449,318.97008,74.52302,0,79.10146,-11.37202
MF,1890610.5,1890610.596,1890610.719,464,3,18,5.26405,336.07413,-1.86656,359.02789,283.3115,0,263.03377,-11.14575
AR,1890770.5,1890771.165,1890771.289,464,8,25,18.92463,339.87072,-2.43924,153.4147,282.22044,0,106.27083,-5.59028
CS,1890781.5,1890782.593,1890782.717,464,9,6,5.19704,338.97601,-2.44866,164.62944,77.35779,0,258.61558,-6.03006
EL,1890947.5,1890948.157,1890948.28,465,2,18,18.72283,343.98194,-2.09079,331.72062,80.07611,0,84.45932,-11.64892
MF,1890990.5,1890990.581,1890990.704,465,4,2,4.90376,349.27658,-2.12695,13.4037,277.46542,0,255.87363,-11.23446
AR,1891149.5,1891150.152,1891150.276,465,9,8,18.62064,353.0012,-2.71058,166.9142,276.33048,0,99.98317,-5.57416
CS,1891160.5,1891161.599,1891161.722,465,9,20,5.33149,352.09241,-2.71558,178.24057,83.22924,0,264.83252,-6.52584
EL,1891326.5,1891327.163,1891327.286,466,3,4,18.87129,357.32343,-2.25324,345.35871,86.24431,0,90.51455,-11.40897
MF,1891369.5,1891369.568,1891369.691,466,4,16,4.59475,2.67975,-2.27786,26.70247,271.21261,0,249.62962,-11.04473
AR,1891528.5,1891529.14,1891529.263,466,9,22,18.31402,6.51553,-2.84109,180.523,269.99789,0,93.47632,-5.64734
CS,1891538.5,1891539.608,1891539.732,466,10,3,5.5601,5.67278,-2.84186,190.96563,89.59962,0,271.49505,-5.69971
EL,1891705.5,1891706.17,1891706.293,467,3,18,19.03869,10.96672,-2.29425,358.88473,92.71234,0,97.12917,-11.48536
MF,1891748.5,1891748.556,1891748.679,467,4,30,4.29501,16.37885,-2.30409,39.91691,264.77179,0,243.74425,-11.06573
AR,1891907.5,1891908.128,1891908.251,467,10,6,18.02285,20.37766,-2.81135,194.24147,263.50553,0,87.00856,-5.77032
CS,1891917.5,1891918.616,1891918.739,467,10,17,5.74383,19.52379,-2.80773,204.78134,96.11144,0,277.84318,-5.70211
EL,1892084.5,1892085.178,1892085.301,468,3,31,19.23026,24.8719,-2.20309,12.30288,99.17901,0,104.01145,-11.82099
MF,1892127.5,1892127.544,1892127.668,468,5,13,4.02421,30.3294,-2.19595,53.07099,258.45637,0,238.48181,-11.3139
AR,1892286.5,1892287.117,1892287.24,468,10,19,17.76713,34.52313,-2.6126,208.0658,257.19229,0,80.86496,-5.92059
CS,1892296.5,1892297.625,1892297.748,468,10,30,5.95793,33.66048,-2.60475,218.6891,102.46563,0,283.76078,-5.51199
EL,1892464.5,1892465.185,1892465.308,469,4,15,19.39321,39.10649,-1.97696,26.59013,105.34646,0,110.67763,-11.50945
MF,1892505.5,1892505.538,1892505.661,469,5,26,3.86231,44.34002,-1.95355,65.23142,252.67533,0,234.87005,-11.2783
AR,1892665.5,1892666.109,1892666.232,469,11,2,17.56803,48.862,-2.25007,221.97546,251.45541,0,75.37462,-6.09594
CS,1892676.5,1892677.632,1892677.755,469,11,14,6.12812,47.911,-2.23675,233.68238,108.24098,0,288.52017,-6.18202
EL,1892844.5,1892845.192,1892845.316,470,4,30,19.57757,53.46221,-1.62705,40.78623,110.74643,0,116.7933,-11.27802
MF,1892883.5,1892883.534,1892883.657,470,6,8,3.76928,58.45125,-1.59045,77.37509,247.77097,0,232.44445,-11.34636
AR,1893045.5,1893046.101,1893046.224,470,11,17,17.37499,63.20432,-1.74336,236.96689,246.75022,0,70.10344,-5.5429
CS,1893055.5,1893056.643,1893056.766,470,11,28,6.38499,62.33144,-1.72766,247.71082,113.06032,0,292.42434,-5.61344
EL,1893224.5,1893225.2,1893225.324,471,5,15,19.76506,67.84924,-1.17483,54.90502,114.95031,0,121.87708,-11.02376
MF,1893261.5,1893261.533,1893261.657,471,6,21,3.76091,72.57647,-1.12951,89.52436,244.14473,0,231.49952,-11.43253
AR,1893424.5,1893425.099,1893425.223,471,12,1,17.34191,77.60325,-1.12839,250.99296,243.45193,0,67.01733,-5.6827
CS,1893435.5,1893436.65,1893436.773,471,12,13,6.55763,76.64776,-1.1085,262.77893,116.45849,0,294.2824,-5.83921
EL,1893603.5,1893604.209,1893604.333,472,5,28,19.98028,82.05533,-0.65271,68.02964,117.56118,0,125.8715,-11.35711
MF,1893639.5,1893639.537,1893639.66,472,7,3,3.84281,86.6354,-0.60202,101.7005,242.13123,0,232.23762,-11.43386
AR,1893803.5,1893804.102,1893804.225,472,12,14,17.39938,91.87988,-0.44834,265.0285,241.90255,0,65.56994,-5.80842
CS,1893815.5,1893816.655,1893816.778,472,12,27,6.68144,90.84593,-0.42529,277.82679,118.13961,0,294.25411,-5.81956
EL,1893982.5,1893983.215,1893983.339,473,6,11,20.13153,96.13521,-0.09502,81.14066,118.37647,0,128.10748,-11.46395
MF,1894017.5,1894017.543,1894017.667,473,7,16,4.00441,100.55631,-0.04403,113.91999,241.9093,0,234.67289,-11.26506
AR,1894182.5,1894183.107,1894183.23,473,12,28,17.52909,105.94442,0.24899,279.05335,242.21615,0,65.86455,-5.85526
CS,1894195.5,1894196.657,1894196.78,474,1,11,6.72045,104.83698,0.27364,292.8247,117.97398,0,292.30102,-5.63913
EL,1894361.5,1894362.218,1894362.341,474,6,25,20.18858,110.01852,0.46092,94.24861,117.36501,0,128.3585,-11.38593
MF,1894396.5,1894396.55,1894396.673,474,7,30,4.1631,114.39834,0.50948,127.15136,243.46614,0,238.2456,-11.6627
AR,1894561.5,1894562.114,1894562.237,475,1,11,17.69754,119.71946,0.91779,293.0425,244.26288,0,67.80723,-5.73585
CS,1894576.5,1894577.651,1894577.774,475,1,27,6.58246,118.46463,0.94341,308.74773,116.09371,0,287.78706,-6.15533
EL,1894740.5,1894741.216,1894741.339,475,7,9,20.13848,123.64944,0.98083,107.38506,114.71881,0,126.64377,-11.18379
MF,1894774.5,1894774.56,1894774.683,475,8,12,4.3958,127.85644,1.02232,139.49809,246.52314,0,243.34564,-11.25133
AR,1894939.5,1894940.124,1894940.248,476,1,24,17.94082,133.23095,1.51715,305.95428,247.75681,0,71.52072,-6.41339
CS,1894956.5,1894957.643,1894957.767,476,2,11,6.40599,131.83533,1.54146,323.54623,112.76176,0,282.5683,-5.99682
EL,1895118.5,1895119.212,1895119.335,476,7,21,20.04572,136.86877,1.43584,119.62371,110.82089,0,123.92669,-11.39775
MF,1895153.5,1895153.567,1895153.69,476,8,25,4.56185,141.14782,1.47057,152.9123,250.78741,0,248.93109,-11.71056
AR,1895318.5,1895319.13,1895319.254,477,2,6,18.08786,146.28893,2.02172,319.7906,252.25067,0,75.83445,-5.78778
CS,1895336.5,1895337.632,1895337.756,477,2,25,6.13313,144.83739,2.04021,338.22481,108.37442,0,276.25505,-6.08144
EL,1895497.5,1895498.202,1895498.325,477,8,4,19.80902,149.90068,1.80674,132.87904,105.96881,0,119.12335,-11.04621
MF,1895531.5,1895531.575,1895531.698,477,9,7,4.75459,154.00676,1.83176,165.44317,255.80276,0,255.07162,-11.55746
AR,1895696.5,1895697.138,1895697.261,478,2,19,18.26934,159.04367,2.40916,332.5373,257.43329,0,81.10397,-5.88944
CS,1895715.5,1895716.62,1895716.744,478,3,11,5.85274,157.53743,2.42115,351.80052,103.26851,0,270.04339,-5.90715
