Mars,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
AR,1890538.5,1890539.114,1890539.237,464,1,6,17.69367,117.63286,4.36967,287.64702,239.06842,-0.5667,67.35079,-6.52508
CS,1890555.5,1890556.652,1890556.776,464,1,24,6.61998,110.80765,4.4556,305.39988,122.6139,-0.5667,288.86964,-6.07412
EL,1890852.5,1890853.128,1890853.251,464,11,15,18.02598,253.8281,-0.85677,235.43059,61.91517,-0.5667,75.43235,-13.21057
MF,1891042.5,1891042.525,1891042.648,465,5,24,3.56391,38.90207,-0.31024,63.28649,252.4253,-0.5667,232.19044,-14.5116
AR,1891303.5,1891304.136,1891304.259,466,2,9,18.22307,151.27968,4.3799,322.48006,251.32576,-0.5667,77.63998,-6.96847
CS,1891322.5,1891323.628,1891323.752,466,3,1,6.03675,143.88713,4.09006,341.86533,111.52108,-0.5667,274.41674,-6.35742
EL,1891675.5,1891676.161,1891676.284,467,2,16,18.81632,342.28253,-0.80578,329.24776,81.08652,-0.5667,84.39473,-13.208
MF,1891804.5,1891804.52,1891804.643,467,6,25,3.44284,74.00127,0.4756,93.30031,241.51786,-0.5667,228.15906,-14.64811
AR,1892072.5,1892073.155,1892073.278,468,3,19,18.67556,188.46865,2.81215,0.5881,270.58905,-0.5667,94.72279,-6.70967
CS,1892089.5,1892090.595,1892090.718,468,4,6,5.23106,182.09434,2.20376,17.55817,91.78493,-0.5667,257.59672,-6.00908
EL,1892464.5,1892465.191,1892465.314,469,4,15,19.54645,39.80606,0.21284,26.59629,108.52859,-0.5667,112.09692,-13.29655
MF,1892564.5,1892564.534,1892564.657,469,7,24,3.77873,105.67998,1.00208,121.56799,240.81654,-0.5667,233.4499,-14.72254
AR,1892853.5,1892854.182,1892854.305,470,5,9,19.32423,237.05157,-1.43411,49.38939,295.05459,-0.5667,116.6501,-7.06348
CS,1892865.5,1892866.559,1892866.683,470,5,22,4.38326,233.11108,-2.16938,61.20851,65.25943,-0.5667,240.34451,-6.22846
EL,1893235.5,1893236.215,1893236.339,471,5,26,20.13126,79.9702,0.91246,65.40713,119.76331,-0.5667,127.07494,-13.23297
MF,1893326.5,1893326.556,1893326.679,471,8,25,4.29768,137.75945,1.18312,152.1328,249.41151,-0.5667,246.20049,-14.63393
AR,1893663.5,1893664.189,1893664.313,472,7,27,19.50706,307.8156,-6.89277,125.3471,300.0947,-0.5667,117.89031,-6.41426
CS,1893669.5,1893670.571,1893670.694,472,8,3,4.65665,306.13048,-6.84514,131.50463,59.40335,-0.5667,243.73486,-6.97808
EL,1893995.5,1893996.227,1893996.35,473,6,24,20.39822,111.01141,1.18207,93.5391,118.48835,-0.5667,130.49235,-13.42392
MF,1894092.5,1894092.576,1894092.699,473,9,29,4.78116,172.90913,0.9482,187.2296,265.18839,-0.5667,263.58774,-14.83042
AR,1894460.5,1894461.132,1894461.256,474,10,2,18.13881,19.1714,-2.40995,190.54403,263.23223,-0.5667,89.06033,-6.24154
CS,1894471.5,1894472.612,1894472.735,474,10,14,5.63978,15.16583,-1.75309,202.05492,95.64947,-0.5667,276.09078,-6.52725
EL,1894753.5,1894754.22,1894754.343,475,7,22,20.23326,140.41298,1.08665,119.8586,109.45405,-0.5667,125.73079,-13.3627
MF,1894863.5,1894863.599,1894863.723,475,11,9,5.34827,213.65629,0.26618,228.09496,284.73541,-0.5667,281.38985,-14.62392
AR,1895235.5,1895236.105,1895236.228,476,11,15,17.47209,67.89628,1.87942,235.48497,240.86568,-0.5667,71.20503,-6.57817
CS,1895250.5,1895251.64,1895251.763,476,12,1,6.31953,61.87698,2.43124,251.32182,118.41679,-0.5667,292.19556,-6.95226
EL,1895515.5,1895516.195,1895516.318,477,8,22,19.64358,173.25069,0.6042,150.35828,94.27061,-0.5667,113.50954,-13.26523
MF,1895672.5,1895672.622,1895672.746,478,1,26,5.89816,287.47313,-0.9411,307.99021,297.98317,-0.5667,282.73411,-14.51237
AR,1896003.5,1896004.108,1896004.231,478,12,23,17.54827,104.76708,3.9893,273.74855,236.92523,-0.5667,66.12083,-6.7082
CS,1896020.5,1896021.653,1896021.776,479,1,10,6.62807,97.91566,4.21265,291.5923,124.13305,-0.5667,291.81487,-6.73871
EL,1896295.5,1896296.148,1896296.272,479,10,11,18.51854,221.27301,-0.36184,199.36984,71.51877,-0.5667,89.52653,-13.28366
MF,1896506.5,1896506.534,1896506.658,480,5,9,3.78164,22.77908,-0.64915,49.3256,259.63692,-0.5667,236.82336,-14.585
AR,1896768.5,1896769.129,1896769.252,481,1,26,18.04825,138.33554,4.53475,308.77069,245.71751,-0.5667,72.90538,-7.20806
CS,1896787.5,1896788.639,1896788.762,481,2,15,6.28832,130.86687,4.39002,328.32514,116.89165,-0.5667,280.30957,-6.47471
EL,1897123.5,1897124.144,1897124.267,482,1,16,18.40711,312.21215,-1.07686,298.44511,68.31597,-0.5667,73.82325,-13.25154
MF,1897271.5,1897271.519,1897271.643,482,6,13,3.42641,61.13948,0.19351,82.22213,244.50066,-0.5667,228.54612,-14.55651
AR,1897535.5,1897536.148,1897536.271,483,3,4,18.50255,173.35742,3.65016,345.21794,262.43125,-0.5667,87.43897,-6.81687
CS,1897554.5,1897555.605,1897555.729,483,3,24,5.49213,166.13369,3.12228,4.31207,100.43212,-0.5667,263.46245,-6.72238
EL,1897922.5,1897923.18,1897923.304,484,3,25,19.29153,19.76967,-0.18135,6.58835,99.51739,-0.5667,102.34937,-13.44745
MF,1898031.5,1898031.527,1898031.651,484,7,12,3.61536,93.49778,0.83319,110.40362,239.90925,-0.5667,230.43287,-14.66387
AR,1898310.5,1898311.168,1898311.291,485,4,17,18.99461,216.06977,0.639,28.62505,285.29395,-0.5667,107.81395,-6.46923
CS,1898324.5,1898325.572,1898325.695,485,5,2,4.68471,211.11134,-0.08398,42.46453,75.93382,-0.5667,246.69808,-6.0586
EL,1898699.5,1898700.208,1898700.331,486,5,11,19.94324,65.52927,0.69127,51.4519,117.15725,-0.5667,122.906,-13.45969
MF,1898792.5,1898792.547,1898792.671,486,8,12,4.09982,125.14602,1.15793,139.82268,245.10629,-0.5667,240.5865,-14.59341
AR,1899108.5,1899109.197,1899109.321,487,6,24,19.69474,277.47284,-5.60553,93.14467,305.03462,-0.5667,123.76639,-6.39699
CS,1899115.5,1899116.555,1899116.679,487,7,2,4.29307,275.4727,-5.92292,100.16552,54.42781,-0.5667,236.42898,-6.71597
EL,1899463.5,1899464.224,1899464.348,488,6,13,20.34465,99.66409,1.12222,83.41019,120.05864,-0.5667,130.24457,-13.35866
MF,1899556.5,1899556.569,1899556.692,488,9,14,4.60842,158.61852,1.09353,172.68011,258.32689,-0.5667,256.47504,-14.55054
AR,1899917.5,1899918.152,1899918.276,489,9,10,18.62022,354.34993,-4.63668,169.06294,277.4247,-0.5667,99.37281,-6.1867
CS,1899926.5,1899927.597,1899927.72,489,9,20,5.28981,351.38475,-4.09405,178.41471,81.75103,-0.5667,264.5534,-7.0675
EL,1900221.5,1900222.224,1900222.348,490,7,11,20.3455,129.0627,1.16657,109.6754,113.65929,-0.5667,128.38625,-13.39033
MF,1900325.5,1900325.589,1900325.713,490,10,23,5.10213,196.86366,0.58338,211.21894,276.97931,-0.5667,274.80395,-14.77179
AR,1900698.5,1900699.11,1900699.234,491,10,31,17.60919,51.08951,0.52465,219.59551,247.05267,-0.5667,76.35696,-6.22497
CS,1900711.5,1900712.632,1900712.755,491,11,14,6.13059,45.94861,1.13138,233.32594,111.89686,-0.5667,288.48232,-6.07249
EL,1900981.5,1900982.206,1900982.329,492,8,9,19.90707,160.103,0.838,138.08336,100.7091,-0.5667,118.92482,-13.21279
MF,1901108.5,1901108.619,1901108.743,492,12,14,5.8263,248.69151,-0.39389,264.67818,296.61801,-0.5667,288.8192,-14.57652
AR,1901468.5,1901469.102,1901469.226,493,12,9,17.42145,91.26558,3.39304,259.82338,236.61368,-0.5667,66.32322,-6.38802
CS,1901484.5,1901485.651,1901485.774,493,12,26,6.58483,84.7841,3.74262,276.69947,123.70461,-0.5667,293.64054,-6.84557
EL,1901750.5,1901751.17,1901751.293,494,9,17,19.03907,198.97633,0.08257,175.79248,81.49183,-0.5667,101.05087,-13.30241
MF,1901964.5,1901964.552,1901964.676,495,4,19,4.22066,1.58327,-0.97959,29.54582,269.94186,-0.5667,245.44495,-14.58028
AR,1902234.5,1902235.118,1902235.241,496,1,14,17.79105,125.32141,4.49361,295.98393,241.13519,-0.5667,68.8521,-6.35253
CS,1902252.5,1902253.646,1902253.77,496,2,2,6.47028,118.16709,4.48353,314.6761,120.92848,-0.5667,285.43389,-6.71532
EL,1902564.5,1902565.127,1902565.25,496,12,9,18.01039,276.21299,-1.05139,260.12566,60.62094,-0.5667,70.67738,-13.24094
MF,1902738.5,1902738.521,1902738.645,497,6,1,3.47135,47.8988,-0.1148,71.14478,248.87805,-0.5667,230.14503,-14.61907
AR,1902999.5,1903000.141,1903000.264,498,2,17,18.34749,159.4553,4.18267,330.69498,255.25939,-0.5667,81.13675,-7.16149
CS,1903018.5,1903019.621,1903019.744,498,3,9,5.86695,152.10757,3.81348,349.98195,107.66391,-0.5667,270.68722,-6.24557
EL,1903378.5,1903379.168,1903379.292,499,3,3,19.00434,357.32617,-0.58765,344.3696,88.44559,-0.5667,91.25312,-13.23465
MF,1903498.5,1903498.522,1903498.646,499,7,1,3.50031,81.09211,0.61431,99.27164,240.507,-0.5667,228.72055,-14.53306
AR,1903770.5,1903771.159,1903771.282,500,3,29,18.77134,198.13903,2.14756,10.58324,275.83666,-0.5667,99.38045,-6.44511
CS,1903786.5,1903787.586,1903787.709,500,4,15,5.01937,192.22561,1.48695,26.49242,86.17995,-0.5667,253.43757,-6.05863
EL,1904162.5,1904163.197,1904163.321,501,4,25,19.70061,49.95903,0.40641,36.47379,112.43552,-0.5667,116.71603,-13.3745
MF,1904259.5,1904259.539,1904259.662,501,7,31,3.89305,113.13437,1.07611,128.56491,242.07703,-0.5667,235.8572,-14.75961
AR,1904556.5,1904557.189,1904557.312,502,5,24,19.48923,250.69981,-2.9135,63.96851,300.10017,-0.5667,120.7828,-6.7337
CS,1904566.5,1904567.555,1904567.678,502,6,4,4.27754,247.58172,-3.54407,73.8432,59.73491,-0.5667,237.57502,-6.29397
EL,1904930.5,1904931.22,1904931.343,503,6,2,20.23342,87.54033,1.00572,72.33842,120.33475,-0.5667,128.7319,-13.33024
MF,1905022.5,1905022.56,1905022.684,503,9,2,4.41154,145.83904,1.16841,160.22465,252.64835,-0.5667,250.04675,-14.76776
AR,1905369.5,1905370.176,1905370.3,504,8,14,19.19252,325.48531,-6.51128,143.00555,292.82725,-0.5667,111.22275,-6.21227
CS,1905375.5,1905376.583,1905376.707,504,8,21,4.95785,323.7151,-6.29331,149.24399,66.67578,-0.5667,251.27266,-6.43343
EL,1905689.5,1905690.227,1905690.35,505,6,30,20.40216,117.7604,1.1921,99.52541,116.98673,-0.5667,130.07274,-13.44879
MF,1905788.5,1905788.581,1905788.704,505,10,7,4.90151,181.30527,0.83643,195.47824,269.33617,-0.5667,267.71516,-14.67311
AR,1906159.5,1906160.123,1906160.246,506,10,13,17.91246,31.93103,-1.23782,201.80584,256.3197,-0.5667,83.87606,-6.29979
CS,1906171.5,1906172.619,1906172.743,506,10,26,5.82197,27.39389,-0.56972,214.40445,102.49373,-0.5667,281.48206,-6.394
EL,1906448.5,1906449.215,1906449.338,507,7,29,20.11592,147.86444,1.01057,126.84957,106.31995,-0.5667,123.28734,-13.21941
MF,1906562.5,1906562.606,1906562.73,507,11,20,5.51511,224.8758,0.05154,239.53105,289.33008,-0.5667,284.86611,-14.54164
AR,1906932.5,1906933.102,1906933.226,508,11,24,17.42029,77.06128,2.52391,244.88376,238.53918,-0.5667,68.77482,-6.51956
CS,1906947.5,1906948.647,1906948.77,508,12,10,6.4791,70.98935,2.997,260.74338,121.11827,-0.5667,293.70756,-6.45698
EL,1907211.5,1907212.187,1907212.311,509,8,30,19.46104,181.7453,0.4406,158.42667,90.01872,-0.5667,109.71591,-13.34844
MF,1907402.5,1907402.593,1907402.717,510,3,9,5.20494,324.13268,-1.16307,350.04449,287.2652,-0.5667,265.14746,-14.51385
AR,1907699.5,1907700.112,1907700.235,510,12,31,17.64264,112.6856,4.23588,282.1282,238.06579,-0.5667,66.77428,-6.76036
CS,1907716.5,1907717.653,1907717.777,511,1,18,6.64351,105.84143,4.38043,299.92686,123.39874,-0.5667,290.28597,-6.20629
EL,1908002.5,1908003.135,1908003.258,511,10,30,18.19081,238.86204,-0.65187,218.75475,65.37984,-0.5667,81.15326,-13.23839
MF,1908203.5,1908203.528,1908203.651,512,5,18,3.62841,32.77457,-0.45271,58.15621,255.07476,-0.5667,233.67226,-14.595
AR,1908464.5,1908465.133,1908465.257,513,2,3,18.15615,146.16491,4.46751,317.05154,249.00629,-0.5667,75.66699,-7.0942
CS,1908483.5,1908484.633,1908484.756,513,2,23,6.14511,138.73415,4.23806,336.51424,113.77422,-0.5667,276.84221,-6.35475
EL,1908829.5,1908830.154,1908830.277,514,2,3,18.65756,330.10789,-0.94845,316.82551,75.47891,-0.5667,79.50429,-13.27123
MF,1908966.5,1908966.519,1908966.643,514,6,20,3.42201,69.06412,0.36241,89.13265,242.51161,-0.5667,228.07159,-14.67838
AR,1909232.5,1909233.152,1909233.275,515,3,13,18.60261,182.26005,3.20121,354.31867,267.20005,-0.5667,91.69972,-6.71934
CS,1909250.5,1909251.598,1909251.722,515,4,1,5.32456,175.45955,2.62015,12.33696,95.42713,-0.5667,259.80916,-6.39961
EL,1909622.5,1909623.187,1909623.31,516,4,6,19.44557,31.74665,0.0484,18.49276,105.06428,-0.5667,108.27436,-13.43376
MF,1909726.5,1909726.531,1909726.654,516,7,19,3.70679,101.02789,0.93856,117.36436,240.30561,-0.5667,232.10386,-14.78034
AR,1910010.5,1910011.176,1910011.299,517,4,29,19.17598,227.99081,-0.47301,40.41132,291.04299,-0.5667,113.0311,-6.76375
CS,1910023.5,1910024.564,1910024.687,517,5,13,4.48651,223.55476,-1.21871,53.22857,69.67354,-0.5667,242.69501,-6.25471
EL,1910396.5,1910397.212,1910397.336,518,5,20,20.05973,74.55663,0.82936,60.29553,119.00132,-0.5667,125.65383,-13.2404
MF,1910488.5,1910488.552,1910488.676,518,8,20,4.21255,133.1745,1.18089,147.85325,247.73106,-0.5667,244.01213,-14.82578
AR,1910815.5,1910816.196,1910816.319,519,7,13,19.66612,294.77874,-6.62778,111.55389,303.55842,-0.5667,121.64688,-6.54958
CS,1910821.5,1910822.564,1910822.687,519,7,20,4.49704,293.09544,-6.73908,117.66304,55.91072,-0.5667,239.72289,-6.6242
EL,1911157.5,1911158.226,1911158.35,520,6,19,20.39185,106.4444,1.1632,89.38157,119.26453,-0.5667,130.602,-13.46627
MF,1911252.5,1911252.573,1911252.697,520,9,22,4.72005,166.83279,1.0194,180.86478,262.22446,-0.5667,260.60996,-14.54407
AR,1911618.5,1911619.14,1911619.263,521,9,23,18.31571,9.32038,-3.35373,182.18335,268.85838,-0.5667,93.0033,-6.14199
CS,1911628.5,1911629.606,1911629.73,521,10,4,5.50856,5.821,-2.7364,192.62236,90.15794,-0.5667,271.68578,-6.60174
EL,1911915.5,1911916.222,1911916.345,522,7,17,20.29092,135.82761,1.12764,115.67723,111.24323,-0.5667,126.96173,-13.40932
MF,1912022.5,1912022.595,1912022.719,522,11,1,5.24659,206.32651,0.41245,220.57698,281.4411,-0.5667,278.71458,-14.56584
AR,1912395.5,1912396.107,1912396.231,523,11,9,17.53733,61.48407,1.34047,228.96848,243.02624,-0.5667,73.31987,-6.70634
CS,1912410.5,1912411.635,1912411.758,523,11,25,6.19983,55.51758,1.95241,244.77922,116.04542,-0.5667,290.71347,-7.26072
EL,1912676.5,1912677.2,1912677.323,524,8,16,19.76334,167.75061,0.71238,145.12754,97.00262,-0.5667,115.91114,-13.27509
MF,1912816.5,1912816.625,1912816.748,525,1,3,5.96289,267.53134,-0.69046,285.2963,299.07471,-0.5667,287.92173,-14.51124
AR,1913164.5,1913165.106,1913165.229,525,12,17,17.50089,99.58835,3.76806,268.2247,236.59452,-0.5667,66.09733,-6.72884
CS,1913180.5,1913181.655,1913181.779,526,1,3,6.68754,93.09495,4.04608,285.08386,124.17345,-0.5667,293.35726,-6.01121
EL,1913451.5,1913452.157,1913452.281,526,9,30,18.73275,211.49323,-0.16586,188.95618,75.68401,-0.5667,94.48708,-13.25713
MF,1913665.5,1913665.54,1913665.664,527,5,2,3.92423,14.94067,-0.79471,42.2772,263.39858,-0.5667,239.66488,-14.61988
AR,1913930.5,1913931.122,1913931.246,528,1,22,17.89483,133.04146,4.54605,304.3086,243.70943,-0.5667,70.88836,-6.17236
CS,1913948.5,1913949.642,1913949.766,528,2,10,6.3747,125.91615,4.45266,322.92647,118.61873,-0.5667,282.49471,-6.47836
EL,1914274.5,1914275.135,1914275.259,528,12,31,18.21237,297.37335,-1.11301,282.78827,63.8503,-0.5667,71.04586,-13.33938
MF,1914433.5,1914433.519,1914433.643,529,6,8,3.42929,56.03959,0.06732,78.06152,246.06592,-0.5667,228.93349,-14.64368
AR,1914696.5,1914697.143,1914697.266,530,2,26,18.39239,167.54879,3.89745,339.86674,259.38322,-0.5667,84.61817,-6.275
CS,1914714.5,1914715.614,1914715.737,530,3,17,5.68889,160.61372,3.45998,358.0671,103.39358,-0.5667,266.88832,-6.12295
EL,1915080.5,1915081.175,1915081.299,531,3,17,19.17137,11.30707,-0.34962,358.37837,95.38658,-0.5667,98.0814,-13.22152
MF,1915193.5,1915193.525,1915193.648,531,7,8,3.55879,88.74587,0.74829,106.20849,239.97227,-0.5667,229.55824,-14.69187
AR,1915468.5,1915469.166,1915469.289,532,4,8,18.936,208.58939,1.35986,20.52438,281.36077,-0.5667,104.486,-6.99368
CS,1915484.5,1915485.575,1915485.698,532,4,25,4.76389,202.82007,0.60993,36.34665,80.33537,-0.5667,248.7938,-6.55104
EL,1915860.5,1915861.203,1915861.327,533,5,5,19.84181,59.93135,0.58454,46.3054,115.65048,-0.5667,120.73688,-13.24002
MF,1915954.5,1915954.544,1915954.667,533,8,7,4.01487,120.55041,1.13099,135.57433,243.81664,-0.5667,238.64882,-14.73979
AR,1916261.5,1916262.194,1916262.317,534,6,10,19.61592,265.57363,-4.49718,80.40524,303.80413,-0.5667,123.22874,-6.25621
CS,1916269.5,1916270.553,1916270.677,534,6,19,4.23949,263.20518,-4.95557,88.36486,55.74673,-0.5667,236.0434,-6.57654
EL,1916625.5,1916626.223,1916626.346,535,6,9,20.30675,95.03692,1.08048,79.24994,120.33334,-0.5667,129.79435,-13.31607
MF,1916717.5,1916717.566,1916717.689,535,9,9,4.5366,153.29997,1.13278,167.35227,255.89372,-0.5667,253.81363,-14.51283
AR,1917073.5,1917074.162,1917074.285,536,8,30,18.84855,342.58221,-5.55903,158.85263,284.04392,-0.5667,104.16026,-6.12325
CS,1917080.5,1917081.594,1917081.717,536,9,7,5.20881,340.37144,-5.18072,166.15942,75.34332,-0.5667,259.27785,-6.12829
EL,1917384.5,1917385.225,1917385.348,537,7,7,20.3519,125.13135,1.18174,106.45874,114.92389,-0.5667,128.83651,-13.21833
MF,1917485.5,1917485.586,1917485.709,537,10,16,5.01728,190.48089,0.69824,204.7562,273.86463,-0.5667,271.98973,-14.73807
AR,1917857.5,1917858.116,1917858.24,538,10,23,17.7569,43.79036,-0.19788,212.11112,250.44444,-0.5667,79.6367,-6.66505
CS,1917870.5,1917871.627,1917871.751,538,11,6,6.01404,38.73899,0.4619,225.79284,108.3944,-0.5667,286.00353,-6.08706
EL,1918142.5,1918143.211,1918143.334,539,8,4,20.02221,154.74173,0.923,132.88872,103.22945,-0.5667,121.15022,-13.34693
MF,1918263.5,1918263.614,1918263.737,539,12,3,5.69646,237.82398,-0.19126,253.02987,293.77903,-0.5667,287.67297,-14.52397
AR,1918629.5,1918630.101,1918630.224,540,12,3,17.38103,85.66283,3.07705,254.29617,237.1101,-0.5667,66.80764,-6.12896
CS,1918644.5,1918645.651,1918645.774,540,12,19,6.58113,79.56282,3.46565,270.16348,122.93683,-0.5667,294.17474,-6.34432
EL,1918909.5,1918910.177,1918910.301,541,9,9,19.21322,191.75839,0.24163,168.50134,85.03043,-0.5667,104.68891,-13.28692
MF,1919117.5,1919117.566,1919117.69,542,4,5,4.55142,348.84732,-1.09971,16.6421,276.16027,-0.5667,251.8148,-14.50766
AR,1919395.5,1919396.116,1919396.239,543,1,8,17.73906,120.43767,4.41035,290.49626,239.78904,-0.5667,67.93307,-6.64695
CS,1919413.5,1919414.648,1919414.772,543,1,27,6.52136,113.25776,4.46205,309.24451,122.08596,-0.5667,287.19786,-6.80063
EL,1919713.5,1919714.126,1919714.25,543,11,22,17.99087,260.0561,-0.91685,242.36382,61.0891,-0.5667,73.615,-13.21005
MF,1919899.5,1919899.523,1919899.647,544,5,26,3.52487,41.91608,-0.25833,66.03393,251.21632,-0.5667,231.37308,-14.60056
AR,1920160.5,1920161.138,1920161.261,545,2,11,18.27083,154.15985,4.32504,325.30264,252.68155,-0.5667,78.86604,-7.11062
CS,1920179.5,1920180.626,1920180.749,545,3,3,5.98254,146.77095,4.01377,344.66999,110.21076,-0.5667,273.17201,-6.2677
EL,1920533.5,1920534.163,1920534.286,546,2,19,18.87232,346.18428,-0.7598,333.06183,82.95948,-0.5667,86.13123,-13.32977
MF,1920660.5,1920660.521,1920660.644,546,6,26,3.46661,76.23535,0.51025,95.10405,241.17464,-0.5667,228.36197,-14.56013
AR,1920929.5,1920930.158,1920930.281,547,3,22,18.745,191.71974,2.64941,3.37747,272.30002,-0.5667,96.38867,-7.17456
CS,1920947.5,1920948.589,1920948.712,547,4,10,5.09038,185.02007,1.98032,21.29557,90.14054,-0.5667,255.39519,-6.65752
EL,1921321.5,1921322.193,1921322.317,548,4,17,19.599,42.76725,0.26115,29.36868,109.70733,-0.5667,113.50824,-13.42822
MF,1921420.5,1921420.536,1921420.66,548,7,25,3.8294,107.87143,1.02004,123.38033,241.15164,-0.5667,234.25088,-14.53049
AR,1921712.5,1921713.181,1921713.305,549,5,13,19.30832,240.61023,-1.82247,54.06224,296.49485,-0.5667,117.48809,-6.1564
CS,1921723.5,1921724.557,1921724.68,549,5,25,4.32874,237.01493,-2.50061,64.91625,63.68343,-0.5667,239.24516,-6.43489
EL,1922091.5,1922092.217,1922092.341,550,5,27,20.17952,82.18041,0.93635,67.21853,119.97416,-0.5667,127.72758,-13.44129
MF,1922183.5,1922183.557,1922183.681,550,8,27,4.33969,140.58438,1.18065,154.93095,250.51091,-0.5667,247.53572,-14.65707
AR,1922522.5,1922523.187,1922523.31,551,8,1,19.43976,312.48848,-6.87238,130.054,298.41981,-0.5667,116.32434,-6.41569
CS,1922528.5,1922529.574,1922529.697,551,8,8,4.73692,310.79595,-6.7839,136.22639,61.07512,-0.5667,245.58355,-6.85872
EL,1922852.5,1922853.226,1922853.349,552,6,26,20.38564,113.82382,1.18599,96.30251,117.90217,-0.5667,130.15348,-13.2584
MF,1922949.5,1922949.577,1922949.701,552,10,1,4.82061,175.78903,0.91876,190.06669,266.5997,-0.5667,265.01502,-14.78729
AR,1923317.5,1923318.132,1923318.255,553,10,4,18.11866,23.25639,-2.14261,193.37849,261.09486,-0.5667,88.06502,-6.76431
CS,1923329.5,1923330.613,1923330.737,553,10,17,5.68279,18.86721,-1.43789,205.90613,97.70521,-0.5667,277.74122,-6.61677
EL,1923610.5,1923611.218,1923611.341,554,7,24,20.18362,143.23414,1.06535,122.64422,108.29996,-0.5667,124.72217,-13.23128
MF,1923721.5,1923721.601,1923721.725,554,11,12,5.39233,217.35722,0.20747,231.97796,286.29718,-0.5667,282.58709,-14.72155
AR,1924092.5,1924093.105,1924093.228,555,11,18,17.47964,71.14724,2.0573,238.34837,240.02804,-0.5667,70.63507,-6.91466
CS,1924107.5,1924108.643,1924108.767,555,12,4,6.40234,65.10691,2.59389,254.19395,119.39648,-0.5667,292.99981,-6.39643
EL,1924372.5,1924373.192,1924373.316,556,8,24,19.57905,176.14261,0.56078,153.16875,92.83786,-0.5667,112.17661,-13.2615
MF,1924537.5,1924537.617,1924537.741,557,2,5,5.77963,296.89748,-1.02329,318.85984,296.15704,-0.5667,278.96317,-14.50758
AR,1924860.5,1924861.11,1924861.233,557,12,25,17.59271,107.67042,4.06669,276.61704,237.30314,-0.5667,66.40866,-6.91477
CS,1924877.5,1924878.654,1924878.777,558,1,12,6.64708,100.81381,4.26914,294.45337,123.91876,-0.5667,291.43676,-6.41309
EL,1925155.5,1925156.143,1925156.267,558,10,16,18.40096,226.52375,-0.44213,205.22643,69.51026,-0.5667,86.81434,-13.21289
MF,1925363.5,1925363.532,1925363.655,559,5,12,3.73159,25.83746,-0.60141,52.08964,258.22689,-0.5667,235.77659,-14.60268
AR,1925625.5,1925626.131,1925626.254,560,1,29,18.0972,141.17909,4.51811,311.61774,246.88016,-0.5667,73.92139,-7.32731
CS,1925644.5,1925645.637,1925645.76,560,2,18,6.24807,133.71232,4.35054,331.15378,115.81129,-0.5667,279.19819,-6.3316
EL,1925982.5,1925983.146,1925983.27,561,1,20,18.47689,316.99159,-1.05423,303.32223,70.07518,-0.5667,75.15804,-13.31793
MF,1926128.5,1926128.519,1926128.642,561,6,15,3.41112,64.07237,0.24303,84.98347,243.73547,-0.5667,228.1689,-14.73045
AR,1926392.5,1926393.15,1926393.273,562,3,6,18.55914,176.43289,3.53116,348.03217,264.03991,-0.5667,88.95641,-7.10759
CS,1926411.5,1926412.603,1926412.726,562,3,26,5.43038,169.21486,2.98458,7.10973,98.81454,-0.5667,262.14906,-6.66287
EL,1926780.5,1926781.182,1926781.306,563,3,29,19.33666,23.51907,-0.12048,10.35282,101.27955,-0.5667,104.20664,-13.41039
MF,1926887.5,1926887.529,1926887.652,563,7,14,3.65761,95.69591,0.85843,112.21145,239.99112,-0.5667,231.01984,-14.52372
AR,1927168.5,1927169.169,1927169.293,564,4,20,19.02389,219.52476,0.35688,32.36151,286.97141,-0.5667,109.26973,-6.22856
CS,1927182.5,1927183.567,1927183.691,564,5,5,4.5796,214.5959,-0.38402,46.18617,74.14762,-0.5667,244.9473,-6.51643
EL,1927556.5,1927557.209,1927557.333,565,5,13,19.98699,68.40559,0.72921,54.21407,117.79988,-0.5667,123.86542,-13.44446
MF,1927649.5,1927649.549,1927649.673,565,8,14,4.14093,127.95106,1.16611,142.61557,245.98678,-0.5667,241.7585,-14.67016
AR,1927967.5,1927968.198,1927968.322,566,6,28,19.71956,282.07153,-5.88691,97.81258,304.9264,-0.5667,123.65664,-6.58345
CS,1927974.5,1927975.557,1927975.68,566,7,6,4.32807,280.08183,-6.1679,104.84247,54.49228,-0.5667,236.92785,-6.83013
EL,1928320.5,1928321.224,1928321.348,567,6,16,20.34862,102.47362,1.13596,86.16602,119.76692,-0.5667,130.23088,-13.20531
MF,1928413.5,1928413.57,1928413.694,567,9,17,4.64631,161.44909,1.07454,175.50199,259.651,-0.5667,257.90064,-14.55314
AR,1928776.5,1928776.149,1928776.272,568,9,13,18.53415,358.66003,-4.34164,172.86811,275.03127,-0.5667,97.55696,-6.21383
CS,1928784.5,1928785.601,1928785.724,568,9,23,5.37787,355.65733,-3.79096,182.23746,84.13168,-0.5667,266.7437,-6.56149
EL,1929078.5,1929079.223,1929079.346,569,7,13,20.30763,131.8693,1.15497,112.44025,112.68923,-0.5667,127.60102,-13.23845
MF,1929182.5,1929182.591,1929182.714,569,10,25,5.14662,199.79632,0.54044,214.07246,278.37195,-0.5667,276.06209,-14.6692
AR,1929555.5,1929556.11,1929556.233,570,11,2,17.59735,54.54077,0.74408,222.45321,245.70515,-0.5667,75.51113,-6.56677
