Modern Saturn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunction,,,,first station,,,,opposition,,,,second station,,,,conjunction,first station,opposition,second station,conjunction,,,,first station,,,,opposition,,,,second station,,,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean
266,6,16,9.88149,266,10,17,2.58008,266,12,23,4.9463,267,2,27,22.45042,1818380.82863,1818503.5244,1818570.62299,1818637.35233,84.05161,80.56147,83.68013,84.05161,94.63752,84.67146,203.46652,204.9863,91.12181,86.91909,271.73682,271.12181,87.67152,89.15435,338.87176,336.89336
267,6,30,22.07542,267,10,31,2.6275,268,1,6,14.25751,268,3,13,10.40401,1818760.33671,1818882.52638,1818950.01096,1819016.8504,98.11252,93.27401,97.28139,98.11252,108.58816,97.36705,217.37775,218.54837,105.06433,99.62761,286.12247,285.06433,101.65103,101.86655,352.90227,350.9444
268,7,14,4.10809,268,11,12,18.03147,269,1,19,16.6872,269,3,27,18.40775,1819139.58807,1819261.16821,1819329.1122,1819396.18389,111.92039,105.97795,110.68733,111.92039,122.24801,110.05057,230.99622,231.75546,118.72423,112.32651,300.15221,298.72424,115.3472,114.57324,6.65824,4.83323
269,7,28,2.67604,269,11,26,0.18063,270,2,2,11.20013,270,4,10,21.08848,1819518.5284,1819639.42442,1819707.88357,1819775.29558,125.4217,118.67146,123.86165,125.4217,135.57557,122.72117,244.25992,244.58248,132.05901,125.01437,313.76821,312.05901,128.7155,127.2725,20.10176,18.50344
270,8,10,17.00539,270,12,8,21.69274,271,2,15,21.29331,271,4,24,17.23679,1819897.12546,1820017.32076,1820086.30412,1820154.1351,138.58466,131.35348,136.78331,138.58466,148.55115,135.37971,257.1734,257.05478,145.048,137.69048,326.93936,325.048,141.73402,139.96264,33.18937,31.90538
271,8,23,22.83575,271,12,21,11.93932,272,2,28,22.93602,272,5,7,5.45633,1820275.36839,1820394.91437,1820464.37257,1820532.64425,151.39858,144.02364,149.44673,151.39858,161.17505,148.02812,269.77549,269.22869,157.68994,150.35479,339.66585,337.68994,154.40066,152.64172,45.89343,44.9817
272,9,4,20.37586,273,1,1,19.98864,273,3,12,16.55997,273,5,20,9.19231,1820653.26589,1820772.24976,1820842.1069,1820910.79991,163.87204,156.68223,161.86529,163.87203,173.46559,160.66788,282.08197,281.1481,170.00256,163.00791,351.96586,350.00256,166.73194,165.30895,58.22501,57.70961
273,9,17,10.28345,274,1,13,21.75581,274,3,25,2.99613,274,6,2,5.54475,1821030.84538,1821149.32339,1821219.54174,1821288.64793,176.03203,169.33016,174.06907,176.03203,185.45773,173.29887,294.08479,292.8095,182.01999,175.651,3.88448,2.01999,178.76203,177.96588,70.23781,70.13428
274,9,29,17.52644,275,1,25,18.16678,275,4,6,7.32598,275,6,14,20.09647,1821408.14717,1821526.17385,1821596.72215,1821666.25425,187.91832,181.96879,186.08064,187.91832,197.19819,185.92238,305.81583,304.25093,193.78664,188.28557,15.47987,13.78664,190.53562,190.61471,82.01126,82.32073
275,10,11,19.23331,276,2,6,12.01682,276,4,17,6.69825,276,6,26,5.33879,1821785.21829,1821902.9176,1821973.69599,1822043.63935,199.57725,194.5997,197.93833,199.57725,208.73586,198.54232,317.36622,315.58719,205.34969,200.91321,26.80395,25.34969,202.09941,203.25613,93.5857,94.28913
276,10,22,16.55965,277,2,17,5.012,277,4,29,2.25666,277,7,8,8.83645,1822162.10688,1822279.62573,1822350.51093,1822420.78508,211.05627,207.22449,209.6842,211.05627,220.1186,211.16107,328.80586,326.88834,216.75611,213.53554,37.92223,36.75611,213.50057,215.88954,104.96149,106.0216
277,11,3,10.67221,278,2,28,20.93761,278,5,10,19.21383,278,7,20,7.50367,1822538.86157,1822656.2893,1822727.21747,1822797.72955,222.40331,219.84479,221.34743,222.40331,231.39639,223.77832,340.13217,338.14557,228.0557,226.15423,48.89595,48.0557,224.78876,228.5162,116.1889,117.5557
278,11,15,2.83324,279,3,12,12.63371,279,5,22,10.88644,279,8,1,4.09341,1822915.53495,1823032.9433,1823103.8705,1823174.58746,233.67021,232.46238,232.97402,233.67021,242.6235,236.39525,351.37021,349.39337,239.30253,238.77113,59.77788,59.30253,236.01804,241.13996,127.37908,129.00447
279,11,26,18.36056,280,3,23,6.79099,280,6,2,2.58646,280,8,11,23.86285,1823292.18192,1823409.69986,1823480.52467,1823551.41118,244.91108,245.07907,244.60558,244.91108,253.85535,249.01562,2.6293,0.74225,250.55049,251.38807,70.64485,70.55049,247.2441,253.76258,138.59555,140.41956
280,12,7,10.58274,281,4,4,5.49595,281,6,13,19.68127,281,8,23,18.24022,1823668.85785,1823786.6459,1823857.23695,1823928.17691,256.18048,257.69674,256.2694,256.18048,265.14816,261.64234,13.99958,12.27789,261.85574,264.00695,81.5734,81.85574,258.52461,266.38326,149.83252,151.77748
281,12,19,4.93323,282,4,16,8.97505,282,6,25,15.6237,282,9,4,12.45397,1824045.62245,1824163.79086,1824234.06789,1824304.93581,267.5373,270.31738,268.02113,267.5373,276.56026,274.27571,25.49638,24.00961,273.27793,276.62981,92.61651,93.27793,269.91824,279.0037,161.13327,163.12867
282,12,31,2.81678,283,4,28,17.42207,283,7,7,15.77357,283,9,16,9.29785,1824422.53426,1824541.14282,1824611.07413,1824681.80431,279.03921,282.94295,279.90968,279.03921,288.14873,286.91603,37.13518,35.94534,284.87292,289.25855,103.84729,104.87292,281.48178,291.62782,172.6193,174.58789
284,1,12,5.54732,284,5,10,8.74437,284,7,18,21.40958,284,9,27,10.44771,1824799.64804,1824918.78125,1824988.30896,1825058.85222,290.74018,295.57528,291.96106,290.74018,299.96762,299.56594,48.99424,48.16344,296.69321,301.89494,115.3442,116.69321,293.27013,304.25795,184.36622,186.22394
285,1,23,14.38513,285,5,23,8.79717,285,7,31,9.73766,285,10,9,16.11208,1825177.01628,1825296.78345,1825365.82263,1825436.08823,302.69196,308.21614,304.21181,302.69196,312.06596,312.22803,61.16351,60.74009,308.78834,314.54067,127.16445,128.78834,305.3339,316.89438,196.3732,198.0454
286,2,5,6.4411,286,6,5,17.67097,286,8,13,5.74894,286,10,22,2.70955,1825554.68528,1825675.15319,1825743.65644,1825813.5298,314.94019,320.86707,316.69866,314.94019,324.48431,324.90244,73.66811,73.679,321.199,327.19712,139.36322,141.199,317.71485,329.5377,208.66229,210.06945
287,2,18,6.56472,287,6,19,10.81476,287,8,26,10.15098,287,11,3,20.11876,1825932.69043,1826053.86751,1826121.83986,1826191.25518,327.51975,333.52927,329.4371,327.51975,337.25173,337.58839,86.49428,86.95755,333.95427,339.86528,151.98377,153.95427,330.44319,342.19052,221.30938,222.37326
288,3,2,15.28475,288,7,2,11.35278,288,9,7,23.24373,288,11,15,22.07253,1826311.05376,1826432.88993,1826500.38539,1826569.33659,340.45234,346.20346,342.43621,340.45234,350.3809,350.28466,99.64069,100.53977,347.06645,352.54558,165.05857,167.06645,343.53373,354.85527,234.36465,235.02797
289,3,16,8.66348,289,7,16,18.54116,289,9,21,20.81525,289,11,29,8.48624,1826689.77788,1826812.18945,1826879.2842,1826947.77049,353.74054,358.88974,355.68587,353.74054,3.86357,2.99021,113.10857,114.39511,0.52684,5.23771,178.59485,180.52684,356.98028,7.53182,247.81244,248.03013
290,3,30,10.228,290,7,31,7.66997,290,10,6,2.11498,290,12,13,2.57289,1827068.84306,1827191.73648,1827258.50502,1827326.5241,7.36492,11.58744,9.16331,7.36492,17.66803,15.70405,126.87831,128.49442,14.30461,17.94063,192.5587,194.30462,10.75225,20.21909,261.6036,261.3474
291,4,13,18.89788,291,8,15,0.85252,291,10,20,13.74914,291,12,27,3.47901,1827448.20431,1827571.45242,1827637.98978,1827705.56186,21.28111,24.29506,22.82865,21.28111,31.7358,28.42355,140.90235,142.76021,28.34254,30.65238,206.8918,208.34254,24.79289,32.91587,275.66771,274.94474
292,4,27,9.01774,292,8,28,19.70382,292,11,3,5.8705,293,1,9,10.13422,1827827.79264,1827951.23789,1828017.6615,1828084.83916,35.42111,37.01029,36.61952,35.42111,45.989,41.14538,155.11252,157.09453,42.56475,43.3704,221.50808,222.56475,39.02701,45.62068,289.93268,288.77819
293,5,12,2.64066,293,9,12,13.96845,293,11,18,0.43549,294,1,23,21.54378,1828207.52693,1828330.99892,1828397.43504,1828464.31456,49.70499,49.7304,50.48513,49.70499,60.34066,53.8664,169.4164,171.40476,56.88731,56.09183,236.28957,236.88731,53.36976,58.33212,304.32785,302.80689
294,5,26,21.61327,294,9,27,4.86474,294,12,2,19.15402,295,2,7,12.35717,1828587.31745,1828710.6196,1828777.21498,1828843.93178,64.04429,62.4524,64.36554,64.04429,74.69554,66.58271,183.70307,185.57665,71.21618,68.81348,251.11646,251.21618,67.72524,71.04832,318.76674,316.97538
295,6,10,15.49072,295,10,11,13.95897,295,12,17,11.56712,296,2,22,4.22177,1828967.06234,1829089.99852,1829156.89886,1829223.59281,78.33862,75.17287,78.17482,78.33862,88.95109,79.29092,197.86808,199.51027,85.45037,81.53191,265.85734,265.45037,81.99118,83.76598,333.13624,331.18704
296,6,24,5.91756,296,10,24,15.92587,296,12,30,23.4532,297,3,7,18.62465,1829346.66346,1829469.08048,1829536.39411,1829603.19293,92.49124,87.88853,91.85637,92.49124,103.01429,91.98918,211.83004,213.15117,99.49864,94.24402,280.37514,279.49864,96.07332,96.4816,347.32297,345.33867
297,7,8,14.83447,297,11,7,10.09039,298,1,14,4.9555,298,3,22,5.06659,1829726.035,1829847.83733,1829915.62338,1829982.62801,106.41757,100.5965,105.36015,106.41757,116.80825,104.67656,225.5371,226.47164,113.28474,106.94722,294.5695,293.28474,109.8934,109.1917,1.23081,359.32763
298,7,22,16.62891,298,11,20,20.24401,299,1,28,2.77419,299,4,5,9.5789,1830105.10977,1830226.2604,1830294.53249,1830361.81602,120.05139,113.29452,118.62967,120.05139,130.27911,117.35275,238.95692,239.46312,126.75528,119.63969,308.37012,306.75528,123.39647,121.89352,14.79252,13.07308
299,8,5,10.32053,299,12,3,22.11279,300,2,10,16.23937,300,4,18,7.495,1830483.84692,1830604.33826,1830673.09354,1830740.72919,133.35244,125.98124,131.64691,133.35244,143.39854,130.01738,252.04762,252.11434,139.88276,132.32051,321.72045,319.88276,136.55241,134.58613,27.98779,26.54762
300,8,17,19.49313,300,12,15,15.08564,301,2,22,21.14527,301,5,1,22.50666,1830862.22911,1830982.04547,1831051.29795,1831119.35468,146.30363,138.65606,144.41437,146.30363,156.15981,142.6696,264.76681,264.40023,152.65872,144.98938,334.6166,332.65872,149.35234,147.2691,40.83382,39.73861
301,8,30,20.17694,301,12,27,23.96988,302,3,7,17.75668,302,5,15,6.39894,1831240.2576,1831359.41564,1831429.15676,1831497.68352,158.90619,151.31904,156.92459,158.90619,168.57565,155.31052,277.12485,276.35392,165.09403,157.64667,347.08039,345.09403,161.80752,159.94214,53.34443,52.63721
302,9,12,12.85206,303,1,9,3.14684,303,3,20,6.74689,303,5,28,6.83339,1831617.9524,1831736.54802,1831806.69802,1831875.70162,171.17985,163.97084,169.19318,171.17985,180.67451,167.94348,289.20363,288.07323,177.21635,170.29333,359.13761,357.21635,173.94515,172.60477,65.51576,65.22953
303,9,24,22.33456,304,1,21,2.21832,304,3,31,13.03306,304,6,8,23.24552,1831995.3475,1832113.50933,1832183.95994,1832253.38546,183.15811,176.6126,181.25513,183.15811,192.49509,180.57071,301.06085,299.62393,189.06335,182.93063,10.83837,9.06335,185.80276,185.2562,77.35748,77.49239
304,10,6,1.652,305,1,31,21.26685,305,4,12,13.7146,305,6,21,8.543,1832372.48573,1832490.30302,1832560.98834,1832630.77286,194.88319,189.24575,193.14316,194.88319,204.08396,193.19233,312.68618,311.00942,200.68018,195.5601,22.24209,20.68018,197.42464,197.89771,88.93287,89.46306
305,10,17,23.98171,306,2,12,12.823,306,4,24,10.01871,306,7,3,13.19851,1832749.41614,1832866.95119,1832937.83434,1833007.96684,206.40343,201.87195,204.90083,206.40343,215.49284,205.80907,324.10285,322.25147,212.11722,208.18347,33.40804,32.11722,208.86113,210.53273,100.33763,101.24309
306,10,29,18.56586,307,2,24,3.49877,307,5,6,3.20606,307,7,15,14.24391,1833126.19048,1833243.56268,1833314.55048,1833385.01039,217.76984,214.49292,216.56228,217.76984,226.77566,218.42458,335.41355,333.45737,223.42627,220.80249,44.40392,43.42627,220.1649,223.16271,111.62871,112.87486
307,11,10,10.69025,308,3,6,19.7435,308,5,16,18.59871,308,7,26,11.26473,1833502.86233,1833620.23954,1833691.19184,1833761.88626,229.03523,227.11045,228.16547,229.03523,237.98713,231.04228,346.70315,344.72771,234.66161,233.419,55.29182,54.66161,231.38976,235.78708,122.81362,124.34134
308,11,21,1.69407,309,3,18,13.36296,309,5,28,9.51748,309,8,7,5.09679,1833879.48748,1833996.97369,1834067.81346,1834138.62926,240.25461,239.72642,239.76083,240.2546,249.18169,243.6619,357.9761,356.0545,245.87749,246.03485,66.13786,65.8775,242.58955,248.407,133.92887,135.67686
309,12,2,16.89036,310,3,30,8.60689,310,6,9,1.2911,310,8,18,22.44536,1834256.12066,1834373.77552,1834444.47069,1834515.35212,251.48188,252.34266,251.38372,251.48188,260.41511,256.28379,9.25156,7.44801,257.12848,258.6519,77.01059,77.12848,253.81943,261.02624,145.08829,146.99253
310,12,14,9.61285,311,4,11,8.14828,311,6,20,19.26274,311,8,30,17.19919,1834632.81743,1834750.75641,1834821.21951,1834892.13353,262.77184,264.96103,263.07415,262.77184,271.74357,268.91168,20.62316,19.01801,268.46974,271.27201,87.97075,88.46974,265.13492,273.64745,156.37543,158.36592
311,12,26,5.18156,312,4,22,14.09556,312,7,1,16.73856,312,9,10,13.05484,1835009.6328,1835128.00421,1835198.11434,1835268.96085,274.17869,277.58337,274.87274,274.17869,283.22104,281.54851,32.18351,30.85109,279.95491,283.89701,99.09117,99.95491,276.59104,286.27019,167.78506,169.78455
313,1,6,4.9202,313,5,5,2.68714,313,7,13,19.06508,313,9,22,10.42274,1835386.62191,1835505.52886,1835575.21128,1835645.85118,285.75679,290.21153,286.81241,285.75679,294.90253,294.19461,43.96202,42.95705,291.63929,296.52879,110.44347,111.63929,288.24398,298.89504,179.34358,181.26529
314,1,18,10.20287,314,5,17,22.05836,314,7,26,3.58843,314,10,4,12.27897,1835763.84202,1835883.336,1835952.56642,1836022.92852,297.56258,302.84743,298.94511,297.56258,306.84294,306.85017,55.96688,55.34143,303.57817,309.16921,122.08114,123.57817,300.14902,311.52616,191.16299,192.93035
315,1,30,22.24674,315,5,31,0.95607,315,8,7,19.37029,315,10,16,20.68133,1836141.34385,1836261.45673,1836330.22399,1836400.27862,309.64604,315.49277,311.30519,309.64604,319.08771,319.51624,68.24043,68.03492,315.81514,321.81976,134.07302,135.81514,312.35185,324.16641,203.32869,204.86426
316,2,12,17.96127,316,6,12,12.51515,316,8,19,19.18932,316,10,28,11.54555,1836519.16528,1836639.93836,1836708.21645,1836777.89796,322.04452,328.14881,323.89993,322.04452,331.66918,332.1944,80.84781,81.08411,328.38219,334.48154,146.47756,148.38219,324.88759,336.81569,215.83879,217.06355
317,2,24,22.02242,317,6,26,9.12179,317,9,2,3.58488,317,11,10,8.98025,1836897.3345,1837018.79697,1837086.56627,1837155.79108,334.78579,340.8165,336.74882,334.78579,344.60772,344.88518,93.82399,94.50488,341.30147,347.15528,159.31699,161.30147,337.77948,349.47413,228.68134,229.53268
318,3,10,10.76724,318,7,10,13.60897,318,9,15,20.64466,318,11,23,13.9054,1837275.86553,1837397.98394,1837465.27709,1837533.99629,347.88368,353.49632,349.86346,347.88368,357.90643,357.58697,107.1503,108.24929,354.57657,359.84111,172.60954,174.57657,351.03284,2.14303,241.88651,242.30943
319,3,24,8.01031,319,7,25,0.3624,319,9,29,21.93336,319,12,7,3.24648,1837654.75066,1837777.432,1837844.33079,1837912.55217,1.33059,6.18799,3.21593,1.33059,11.54698,10.2975,120.78343,122.25105,8.18963,12.53844,186.35217,188.18963,4.63205,14.82368,255.47555,255.43181
320,4,6,13.06265,320,8,7,15.55708,320,10,13,6.47356,320,12,20,1.07972,1838033.96118,1838157.06511,1838223.68663,1838291.46189,15.09821,18.89056,16.77999,15.09821,25.48788,23.01423,134.68179,136.43521,22.10049,25.24588,200.50208,202.10049,18.53855,27.51617,269.415,268.90296
321,4,21,0.66781,321,8,22,9.17139,321,10,27,20.69552,322,1,3,6.05073,1838413.44472,1838536.79904,1838603.27921,1838670.66901,29.13495,31.60228,30.51745,29.13495,39.66375,35.73434,148.78689,150.71873,36.2447,37.96125,214.9898,216.2447,32.68888,40.21863,283.626,282.66724
322,5,5,16.97791,322,9,6,3.37588,322,11,11,14.54178,323,1,17,16.2133,1838793.12431,1838916.55756,1838983.02281,1839050.09245,43.36491,44.32057,44.3602,43.36491,53.98819,48.45527,163.02597,165.02649,50.53775,50.68168,229.71262,230.53775,46.99802,52.92834,298.00337,296.64473
323,5,20,11.76086,323,9,20,20.04334,323,11,26,9.65785,324,2,1,5.78402,1839172.90693,1839296.25204,1839362.81931,1839429.6579,57.69643,57.04231,58.24063,57.69643,68.36154,61.17405,177.32379,179.27113,64.88295,63.40388,244.54099,244.88295,61.36773,65.6428,312.43319,310.76219
324,6,3,6.57774,324,10,4,8.79976,324,12,10,3.57047,325,2,14,20.69689,1839552.69097,1839675.78355,1839742.56567,1839809.27927,72.02934,69.7641,72.09089,72.02934,82.68023,73.88738,191.58496,193.35515,79.17872,76.12441,259.34119,259.17873,75.69477,78.35914,326.81433,324.93477
325,6,17,23.01469,325,10,18,15.66592,325,12,24,17.97496,326,3,1,11.10276,1839932.37584,1840055.06964,1840122.16585,1840188.87951,86.26451,82.48256,85.84522,86.26451,96.84768,86.59249,205.70207,207.19726,93.33043,88.84004,273.9798,273.33043,89.88167,91.07477,341.06401,339.08653
326,7,2,10.91222,326,11,1,14.73726,327,1,8,2.90453,327,3,15,23.41612,1840311.87157,1840434.03095,1840501.53792,1840568.39257,100.31326,95.19469,99.44538,100.31326,110.78187,99.28671,219.58034,220.71926,107.25728,101.54802,288.34401,287.25728,103.84529,103.78748,355.10113,353.15235
327,7,16,16.50286,327,11,15,4.83477,328,1,22,4.84616,328,3,29,7.67106,1840691.10452,1840812.61835,1840880.61882,1840947.73653,114.10299,107.89801,112.83702,114.10299,124.42121,111.96841,233.15073,233.8727,120.89715,114.24626,302.34997,300.89715,117.52171,116.49453,8.8564,7.0515
328,7,29,14.55885,328,11,27,10.27298,329,2,3,22.83021,329,4,12,10.05949,1841070.02352,1841190.84494,1841259.36816,1841326.83604,127.58328,120.59082,125.99645,127.58328,137.72657,124.63803,246.38768,246.67053,134.21022,126.93338,315.93604,314.21022,130.86874,129.19338,22.2776,20.70972
329,8,12,4.36194,329,12,10,7.91845,330,2,17,8.3744,330,4,26,5.08833,1841448.59865,1841568.74683,1841637.76583,1841705.62891,140.72464,133.27212,138.90888,140.72464,150.67926,137.29677,259.3052,259.14831,147.17667,139.60873,329.07894,327.17667,143.86512,141.88197,35.31901,34.06569
330,8,25,9.65806,330,12,22,22.2791,331,3,2,9.4744,331,5,9,15.98759,1841826.81932,1841946.34519,1842015.81166,1842084.08305,153.51663,145.94153,151.56005,153.51663,163.28018,149.94534,271.91078,271.32692,159.79633,152.27229,341.77927,339.79633,156.50954,154.55921,47.9734,47.0878
331,9,7,6.67712,332,1,4,5.35331,332,3,14,2.56911,332,5,21,19.38717,1842204.69511,1842323.63995,1842393.52394,1842462.2247,165.96869,158.5994,163.96817,165.96869,175.54778,162.58375,284.17638,283.20629,172.08722,164.92468,354.04594,352.08722,168.81833,167.22598,60.2855,59.8019
332,9,18,20.03007,333,1,15,5.63765,333,3,26,12.40871,333,6,3,16.1281,1842582.25148,1842700.6518,1842770.93393,1842840.0889,178.10591,171.24657,176.16072,178.10591,187.51538,175.21267,296.11455,294.8068,184.08016,177.56694,5.93159,4.08016,180.82324,179.88345,72.31142,72.24254
333,10,1,2.6331,334,1,27,1.75136,334,4,7,16.0711,334,6,16,6.44074,1842959.52661,1843077.48987,1843148.08653,1843217.68526,189.96593,183.88431,188.15197,189.96593,199.22892,187.83578,307.82341,306.23604,195.8194,190.20058,17.49826,15.8194,192.56966,192.53196,84.07838,84.41917
334,10,13,3.67994,335,2,7,20.09029,335,4,19,14.81442,335,6,28,14.32447,1843336.57023,1843454.25399,1843525.03417,1843595.01375,201.59776,196.5143,199.98364,201.59776,210.7404,200.4564,319.38571,317.59238,207.35663,202.82736,28.79285,27.35663,204.10773,205.17149,95.59842,96.33179
335,10,25,0.41011,336,2,19,12.5591,336,4,30,9.83954,336,7,9,16.48728,1843713.43399,1843830.94019,1843901.82688,1843972.10387,213.05231,209.13827,211.70827,213.05231,222.10019,213.07442,330.79861,328.87192,218.74116,215.44894,39.8792,38.74116,215.48615,217.80304,106.92376,108.00945
336,11,4,18.02188,337,3,2,3.30788,337,5,12,2.35307,337,7,21,15.1426,1844090.16781,1844207.55473,1844278.51494,1844349.04784,224.37879,221.75788,223.35554,224.37879,233.35956,225.69004,342.06655,340.08083,230.02254,228.06702,50.82832,50.02254,226.75527,230.42969,118.15647,119.54306
337,11,16,9.77493,338,3,13,18.98469,338,5,23,17.66393,338,8,2,12.14509,1844466.82419,1844584.20793,1844655.1529,1844725.92294,235.62894,234.3749,234.96539,235.62894,244.57265,238.30695,353.29521,351.32784,241.25452,240.68342,61.69793,61.25452,237.96973,243.05404,129.36449,131.0088
338,11,28,0.98643,339,3,25,14.0347,339,6,4,9.1087,339,8,14,7.10196,1844843.458,1844961.00168,1845031.79643,1845102.71281,246.85685,246.99116,246.57962,246.85685,255.79445,250.92857,4.58447,2.71339,252.49201,253.30001,72.55553,72.49201,249.18539,255.67553,140.5513,142.39052
339,12,9,17.01215,340,4,5,12.82096,340,6,15,2.07104,340,8,25,0.31317,1845220.12574,1845337.9511,1845408.50319,1845479.42995,258.11819,259.60856,258.23599,258.11819,267.08155,263.55541,15.94795,14.25239,263.79182,265.91872,83.47084,83.79182,260.45913,268.29458,151.7479,153.70055
340,12,20,11.26215,341,4,17,15.42947,341,6,26,21.96359,341,9,5,18.68207,1845596.88615,1845715.05979,1845785.33205,1845856.19532,269.47089,272.22906,269.98536,269.47089,278.49202,276.18758,27.40509,25.94835,275.21197,278.54152,94.51202,95.21197,271.84966,280.91525,163.06165,165.05813
342,1,1,9.1344,342,4,29,23.75415,342,7,8,22.1532,342,9,17,16.34184,1845973.7975,1846092.40665,1846162.33995,1846233.09781,280.97234,284.85462,281.86684,280.97234,290.08339,288.82773,39.03832,37.87907,286.8086,291.17031,105.75289,106.8086,283.41505,293.54052,174.5835,176.55086
343,1,13,11.96828,343,5,12,16.24166,343,7,21,3.96378,343,9,29,17.3671,1846350.91558,1846470.09363,1846539.58206,1846610.14053,292.67756,297.48711,293.91538,292.67756,301.91022,301.47927,50.93825,50.14503,298.63607,303.80695,117.25908,118.63607,295.21055,306.17048,186.32933,188.1818
344,1,25,21.03712,344,5,24,17.25389,344,8,1,16.5797,344,10,10,22.19953,1846728.29345,1846848.13581,1846917.10772,1846987.34188,304.63885,310.1283,306.17304,304.63885,314.02075,314.14271,63.14143,62.76109,310.74303,316.45309,129.09462,130.74303,307.28572,318.80575,198.31171,199.9691
345,2,6,13.43328,345,6,7,2.13743,345,8,14,12.98296,345,10,23,8.80006,1847105.97662,1847226.50596,1847294.95785,1847364.78357,316.90105,322.77971,318.66687,316.90105,326.4557,326.81714,75.65039,75.70041,323.1698,329.1101,141.31947,143.1698,319.6826,331.44908,210.61144,211.99329
346,2,19,14.02906,346,6,20,18.95892,346,8,27,17.89845,346,11,5,3.36775,1847484.00144,1847605.20685,1847673.16267,1847742.55722,329.50001,335.44257,331.42156,329.50001,339.2449,339.50264,88.47248,88.96573,335.94616,341.77899,153.96942,155.94616,332.4322,344.10353,223.30993,224.34468
347,3,4,23.32581,347,7,4,19.71375,347,9,10,7.59421,347,11,18,6.24531,1847862.38881,1847984.2383,1848051.73332,1848120.67712,342.4563,348.11758,344.44121,342.4563,352.39999,352.19922,101.63194,102.55686,349.08311,354.46013,167.07952,169.08311,345.54837,356.76957,236.40796,237.03734
348,3,17,17.35405,348,7,18,3.89009,348,9,23,5.84299,348,11,30,16.76984,1848241.13998,1848363.57899,1848430.66036,1848499.11564,355.77118,0.80477,357.70763,355.77118,5.91148,4.90616,115.14252,116.45279,2.57133,7.15321,180.65759,182.57133,359.02392,9.44629,249.86627,250.04406
349,3,31,19.63513,349,8,1,18.28026,349,10,7,11.87569,349,12,14,10.78795,1848620.23503,1848743.17858,1848809.91172,1848877.8664,9.42499,13.50347,11.20595,9.42499,19.74615,17.62177,128.97073,130.60391,16.37921,19.85716,194.66061,196.37921,12.82699,22.13346,263.65332,263.35852
350,4,15,5.06364,350,8,16,12.43592,350,10,22,0.24973,350,12,28,12.15657,1848999.62788,1849122.93506,1849189.4273,1849256.92342,23.37234,26.21216,24.90061,23.37234,33.84389,30.34263,143.04418,144.90967,30.44753,32.56995,209.02988,210.44753,26.89869,34.8309,277.73596,276.97486
351,4,29,19.88267,351,8,31,7.52839,351,11,5,16.97301,352,1,11,19.99731,1849379.24534,1849502.73058,1849569.12411,1849636.25012,37.54107,38.92837,38.71645,37.54107,48.12168,43.06481,157.27068,159.2539,44.69447,45.28882,223.67537,224.69447,41.15759,47.53737,292.04748,290.85701
352,5,13,13.9685,352,9,14,1.26824,352,11,19,11.86597,353,1,25,8.716,1849758.99892,1849882.46974,1849948.91131,1850015.78006,51.84397,51.64914,52.59434,51.84397,62.48653,55.78509,171.56431,173.54259,59.03051,58.01071,238.47338,239.03051,55.51411,60.25065,306.48431,304.93948
353,5,28,9.12263,353,9,28,15.41682,353,12,4,6.66181,354,2,9,0.21311,1850138.79701,1850262.05927,1850328.69447,1850395.42578,66.19073,64.3714,66.4787,66.19073,76.84401,68.50037,185.83352,187.68378,73.36256,70.73247,253.30438,253.36256,69.87383,72.9678,320.94027,319.13606
354,6,12,3.00407,354,10,13,0.15408,354,12,18,23.01015,355,2,23,16.06877,1850518.54207,1850641.42332,1850708.37565,1850775.08643,80.48524,77.09188,80.28832,80.48523,91.09669,81.20809,199.98847,201.60274,87.5941,83.45082,268.04169,267.5941,84.13789,85.68546,335.30144,333.34736
355,6,26,17.29552,355,10,27,2.35798,356,1,2,10.72698,356,3,9,5.97076,1850898.13755,1851020.51515,1851087.86386,1851154.66568,94.6323,89.80735,93.96212,94.6323,105.15223,93.90669,213.96362,215.25339,101.63543,96.1627,282.54904,281.63543,98.21339,98.40039,349.45545,347.47843
356,7,10,1.98397,356,11,8,20.91398,357,1,15,15.97842,357,3,23,15.79969,1851277.49956,1851399.28831,1851467.08267,1851534.07522,108.54926,102.51501,107.45584,108.54926,118.93482,106.59462,227.69208,228.58995,115.41123,108.86555,296.72493,295.41123,112.0231,111.10963,3.32781,1.44223
357,7,24,3.48624,357,11,22,6.95818,358,1,29,13.48544,358,4,6,20.09615,1851656.56216,1851777.70682,1851845.97879,1851913.25424,122.17109,115.21263,120.72009,122.17109,132.39151,119.27067,241.10556,241.57694,128.86898,121.5576,310.49972,308.86898,125.51262,123.81116,16.87488,15.17881
358,8,6,20.82726,358,12,5,7.79486,359,2,12,2.57124,359,4,20,18.39745,1852035.2847,1852155.74168,1852224.52403,1852292.18346,135.45775,127.89886,133.73229,135.45775,145.49441,131.93386,254.15376,254.18579,141.98089,134.23789,323.8254,321.98089,138.65242,136.50431,30.07796,28.66918
